Time,H2O,OH-,H+,K+,Na+,H2O:=cell_1,OH-:=cell_1,H+:=cell_1,K+:=cell_1,Na+:=cell_1,ATP:=cell_1,ADP:=cell_1,Pi:=cell_1,Na+_channel:=cell_1,K+_channel:=cell_1,Na+_K+_pump:=cell_1
53560,10000000963976,36024,36024,72704800,163617800,9999999704537,35937,35937,127295200,36382200,999874047400,125952600,125952600,200,300,500
53570,10000000963982,36018,36018,72695000,163607500,9999999704343,35932,35932,127305000,36392500,999874027500,125972500,125972500,200,300,500
53580,10000000963990,36010,36010,72693000,163590500,9999999704136,35929,35929,127307000,36409500,999874006500,125993500,125993500,200,300,500
53590,10000000963995,36005,36005,72728000,163528000,9999999703917,35923,35923,127272000,36472000,999873984000,126016000,126016000,200,300,500
53600,10000000964001,35999,35999,72710400,163554400,9999999703735,35917,35917,127289600,36445600,999873965200,126034800,126034800,200,300,500
53610,10000000964012,35988,35988,72697000,163529500,9999999703526,35909,35909,127303000,36470500,999873943500,126056500,126056500,200,300,500
53620,10000000964020,35980,35980,72738600,163497100,9999999703342,35901,35901,127261400,36502900,999873924300,126075700,126075700,200,300,500
53630,10000000964026,35974,35974,72686800,163469800,9999999703137,35897,35897,127313200,36530200,999873903400,126096600,126096600,200,300,500
53640,10000000964030,35970,35970,72698000,163438000,9999999702947,35893,35893,127302000,36562000,999873884000,126116000,126116000,200,300,500
53650,10000000964038,35962,35962,72724800,163452800,9999999702736,35888,35888,127275200,36547200,999873862400,126137600,126137600,200,300,500
53660,10000000964042,35958,35958,72781200,163418200,9999999702522,35884,35884,127218800,36581800,999873840600,126159400,126159400,200,300,500
53670,10000000964051,35949,35949,72736600,163425100,9999999702305,35878,35878,127263400,36574900,999873818300,126181700,126181700,200,300,500
53680,10000000964059,35941,35941,72720200,163444700,9999999702078,35873,35873,127279800,36555300,999873795100,126204900,126204900,200,300,500
53690,10000000964069,35931,35931,72676200,163400700,9999999701864,35867,35867,127323800,36599300,999873773100,126226900,126226900,200,300,500
53700,10000000964078,35922,35922,72612600,163416100,9999999701655,35858,35858,127387400,36583900,999873751300,126248700,126248700,200,300,500
53710,10000000964088,35912,35912,72569400,163440900,9999999701446,35851,35851,127430600,36559100,999873729700,126270300,126270300,200,300,500
53720,10000000964096,35904,35904,72559800,163360300,9999999701261,35838,35838,127440200,36639700,999873709900,126290100,126290100,200,300,500
53730,10000000964107,35893,35893,72505400,163366900,9999999701047,35830,35830,127494600,36633100,999873687700,126312300,126312300,200,300,500
53740,10000000964113,35887,35887,72461800,163352300,9999999700832,35827,35827,127538200,36647700,999873665900,126334100,126334100,200,300,500
53750,10000000964121,35879,35879,72459000,163356500,9999999700623,35822,35822,127541000,36643500,999873644500,126355500,126355500,200,300,500
53760,10000000964129,35871,35871,72500200,163354700,9999999700437,35814,35814,127499800,36645300,999873625100,126374900,126374900,200,300,500
53770,10000000964137,35863,35863,72580400,163304400,9999999700242,35810,35810,127419600,36695600,999873605200,126394800,126394800,200,300,500
53780,10000000964148,35852,35852,72596000,163361000,9999999700026,35804,35804,127404000,36639000,999873583000,126417000,126417000,200,300,500
53790,10000000964153,35847,35847,72553000,163315500,9999999699821,35794,35794,127447000,36684500,999873561500,126438500,126438500,200,300,500
53800,10000000964160,35840,35840,72541800,163337300,9999999699620,35789,35789,127458200,36662700,999873540900,126459100,126459100,200,300,500
53810,10000000964163,35837,35837,72613400,163364900,9999999699431,35786,35786,127386600,36635100,999873521700,126478300,126478300,200,300,500
53820,10000000964172,35828,35828,72573600,163369600,9999999699191,35777,35777,127426400,36630400,999873496800,126503200,126503200,200,300,500
53830,10000000964175,35825,35825,72572200,163361700,9999999698990,35771,35771,127427800,36638300,999873476100,126523900,126523900,200,300,500
53840,10000000964182,35818,35818,72580000,163375000,9999999698787,35763,35763,127420000,36625000,999873455000,126545000,126545000,200,300,500
53850,10000000964189,35811,35811,72600600,163424100,9999999698598,35755,35755,127399400,36575900,999873435300,126564700,126564700,200,300,500
53860,10000000964194,35806,35806,72570800,163413800,9999999698407,35747,35747,127429200,36586200,999873415400,126584600,126584600,200,300,500
53870,10000000964197,35803,35803,72588800,163456800,9999999698203,35741,35741,127411200,36543200,999873394400,126605600,126605600,200,300,500
53880,10000000964203,35797,35797,72630400,163464400,9999999698021,35731,35731,127369600,36535600,999873375200,126624800,126624800,200,300,500
53890,10000000964208,35792,35792,72567800,163388300,9999999697820,35719,35719,127432200,36611700,999873353900,126646100,126646100,200,300,500
53900,10000000964214,35786,35786,72536200,163380700,9999999697616,35715,35715,127463800,36619300,999873333100,126666900,126666900,200,300,500
53910,10000000964227,35773,35773,72479800,163395300,9999999697443,35706,35706,127520200,36604700,999873314900,126685100,126685100,200,300,500
53920,10000000964238,35762,35762,72462200,163331700,9999999697258,35703,35703,127537800,36668300,999873296100,126703900,126703900,200,300,500
53930,10000000964246,35754,35754,72415000,163367500,9999999697077,35698,35698,127585000,36632500,999873277500,126722500,126722500,200,300,500
53940,10000000964247,35753,35753,72370800,163403800,9999999696864,35690,35690,127629200,36596200,999873255400,126744600,126744600,200,300,500
53950,10000000964252,35748,35748,72339000,163406500,9999999696662,35683,35683,127661000,36593500,999873234500,126765500,126765500,200,300,500
53960,10000000964258,35742,35742,72278400,163377400,9999999696465,35677,35677,127721600,36622600,999873214200,126785800,126785800,200,300,500
53970,10000000964263,35737,35737,72254400,163393400,9999999696254,35668,35668,127745600,36606600,999873192200,126807800,126807800,200,300,500
53980,10000000964270,35730,35730,72301000,163378500,9999999696042,35663,35663,127699000,36621500,999873170500,126829500,126829500,200,300,500
53990,10000000964272,35728,35728,72260800,163388800,9999999695848,35656,35656,127739200,36611200,999873150400,126849600,126849600,200,300,500
54000,10000000964278,35722,35722,72228400,163432400,9999999695649,35643,35643,127771600,36567600,999873129200,126870800,126870800,200,300,500
54010,10000000964285,35715,35715,72201200,163468200,9999999695468,35638,35638,127798800,36531800,999873110600,126889400,126889400,200,300,500
54020,10000000964290,35710,35710,72157000,163444500,9999999695249,35636,35636,127843000,36555500,999873088500,126911500,126911500,200,300,500
54030,10000000964299,35701,35701,72192000,163482000,9999999695030,35630,35630,127808000,36518000,999873066000,126934000,126934000,200,300,500
54040,10000000964309,35691,35691,72201800,163482300,9999999694835,35624,35624,127798200,36517700,999873045900,126954100,126954100,200,300,500
54050,10000000964316,35684,35684,72134400,163488400,9999999694655,35617,35617,127865600,36511600,999873027200,126972800,126972800,200,300,500
54060,10000000964325,35675,35675,72095600,163466600,9999999694466,35612,35612,127904400,36533400,999873007800,126992200,126992200,200,300,500
54070,10000000964330,35670,35670,72105200,163457200,9999999694271,35605,35605,127894800,36542800,999872987600,127012400,127012400,200,300,500
54080,10000000964340,35660,35660,72025800,163506300,9999999694080,35599,35599,127974200,36493700,999872967900,127032100,127032100,200,300,500
54090,10000000964350,35650,35650,72027400,163503900,9999999693893,35594,35594,127972600,36496100,999872948700,127051300,127051300,200,300,500
54100,10000000964355,35645,35645,72049200,163501200,9999999693715,35581,35581,127950800,36498800,999872929600,127070400,127070400,200,300,500
54110,10000000964366,35634,35634,71999200,163491200,9999999693522,35574,35574,128000800,36508800,999872909600,127090400,127090400,200,300,500
54120,10000000964375,35625,35625,71993600,163479600,9999999693300,35568,35568,128006400,36520400,999872886800,127113200,127113200,200,300,500
54130,10000000964378,35622,35622,71979000,163466500,9999999693081,35564,35564,128021000,36533500,999872864500,127135500,127135500,200,300,500
54140,10000000964382,35618,35618,71987200,163429200,9999999692878,35558,35558,128012800,36570800,999872843600,127156400,127156400,200,300,500
54150,10000000964386,35614,35614,71989400,163395900,9999999692695,35552,35552,128010600,36604100,999872824700,127175300,127175300,200,300,500
54160,10000000964392,35608,35608,72066800,163359800,9999999692488,35546,35546,127933200,36640200,999872803400,127196600,127196600,200,300,500
54170,10000000964397,35603,35603,72076000,163391000,9999999692290,35540,35540,127924000,36609000,999872783000,127217000,127217000,200,300,500
54180,10000000964406,35594,35594,72017400,163388900,9999999692106,35531,35531,127982600,36611100,999872763700,127236300,127236300,200,300,500
54190,10000000964413,35587,35587,72002600,163416100,9999999691892,35521,35521,127997400,36583900,999872741300,127258700,127258700,200,300,500
54200,10000000964417,35583,35583,71932600,163386100,9999999691700,35513,35513,128067400,36613900,999872721300,127278700,127278700,200,300,500
54210,10000000964421,35579,35579,71944000,163399000,9999999691462,35508,35508,128056000,36601000,999872697000,127303000,127303000,200,300,500
54220,10000000964426,35574,35574,71949800,163395300,9999999691248,35501,35501,128050200,36604700,999872674900,127325100,127325100,200,300,500
54230,10000000964430,35570,35570,71986200,163420700,9999999691035,35496,35496,128013800,36579300,999872653100,127346900,127346900,200,300,500
54240,10000000964433,35567,35567,71888000,163453000,9999999690801,35489,35489,128112000,36547000,999872629000,127371000,127371000,200,300,500
54250,10000000964439,35561,35561,71866600,163455100,9999999690602,35481,35481,128133400,36544900,999872608300,127391700,127391700,200,300,500
54260,10000000964442,35558,35558,71902600,163451100,9999999690386,35477,35477,128097400,36548900,999872586300,127413700,127413700,200,300,500
54270,10000000964450,35550,35550,71901200,163493200,9999999690187,35469,35469,128098800,36506800,999872565600,127434400,127434400,200,300,500
54280,10000000964457,35543,35543,71918800,163506800,9999999689978,35466,35466,128081200,36493200,999872544400,127455600,127455600,200,300,500
54290,10000000964466,35534,35534,71932200,163491700,9999999689801,35460,35460,128067800,36508300,999872526100,127473900,127473900,200,300,500
54300,10000000964476,35524,35524,71979400,163465900,9999999689595,35452,35452,128020600,36534100,999872504700,127495300,127495300,200,300,500
54310,10000000964483,35517,35517,72017800,163438300,9999999689397,35442,35442,127982200,36561700,999872483900,127516100,127516100,200,300,500
54320,10000000964489,35511,35511,71952200,163451700,9999999689223,35438,35438,128047800,36548300,999872466100,127533900,127533900,200,300,500
54330,10000000964495,35505,35505,72017600,163468600,9999999689006,35432,35432,127982400,36531400,999872443800,127556200,127556200,200,300,500
54340,10000000964496,35504,35504,72009600,163475600,9999999688822,35426,35426,127990400,36524400,999872424800,127575200,127575200,200,300,500
54350,10000000964504,35496,35496,71948200,163447700,9999999688619,35422,35422,128051800,36552300,999872404100,127595900,127595900,200,300,500
54360,10000000964506,35494,35494,71948800,163426800,9999999688434,35410,35410,128051200,36573200,999872384400,127615600,127615600,200,300,500
54370,10000000964515,35485,35485,71975400,163411900,9999999688223,35404,35404,128024600,36588100,999872362700,127637300,127637300,200,300,500
54380,10000000964522,35478,35478,71970400,163419400,9999999688005,35397,35397,128029600,36580600,999872340200,127659800,127659800,200,300,500
54390,10000000964528,35472,35472,71961000,163418500,9999999687813,35392,35392,128039000,36581500,999872320500,127679500,127679500,200,300,500
54400,10000000964536,35464,35464,71890800,163468800,9999999687621,35383,35383,128109200,36531200,999872300400,127699600,127699600,200,300,500
54410,10000000964541,35459,35459,71868800,163391800,9999999687421,35373,35373,128131200,36608200,999872279400,127720600,127720600,200,300,500
54420,10000000964551,35449,35449,71827200,163404200,9999999687219,35367,35367,128172800,36595800,999872258600,127741400,127741400,200,300,500
54430,10000000964562,35438,35438,71869600,163400600,9999999687035,35363,35363,128130400,36599400,999872239800,127760200,127760200,200,300,500
54440,10000000964567,35433,35433,71777400,163423900,9999999686825,35362,35362,128222600,36576100,999872218700,127781300,127781300,200,300,500
54450,10000000964574,35426,35426,71849200,163451200,9999999686636,35360,35360,128150800,36548800,999872199600,127800400,127800400,200,300,500
54460,10000000964579,35421,35421,71879200,163431200,9999999686448,35348,35348,128120800,36568800,999872179600,127820400,127820400,200,300,500
54470,10000000964585,35415,35415,71982200,163446700,9999999686269,35342,35342,128017800,36553300,999872161100,127838900,127838900,200,300,500
54480,10000000964593,35407,35407,71886200,163505700,9999999686043,35338,35338,128113800,36494300,999872138100,127861900,127861900,200,300,500
54490,10000000964599,35401,35401,71936200,163525700,9999999685853,35328,35328,128063800,36474300,999872118100,127881900,127881900,200,300,500
