Time,H2O,OH-,H+,a,b,c,r,H2O:=C1_1,OH-:=C1_1,H+:=C1_1,a:=C1_1,b:=C1_1,c:=C1_1,en_X:=C1_1,en_Z:=C1_1,l:=C1_1,m:=C1_1,q:=C1_1,r:=C1_1,ATP:=C1_1,ADP:=C1_1,Pi:=C1_1,mem_P1:=C1_1,mem_P2:=C1_1,mem_P6:=C1_1,H2O:=C1_2,OH-:=C1_2,H+:=C1_2,a:=C1_2,b:=C1_2,c:=C1_2,en_X:=C1_2,en_Z:=C1_2,l:=C1_2,m:=C1_2,q:=C1_2,r:=C1_2,ATP:=C1_2,ADP:=C1_2,Pi:=C1_2,mem_P1:=C1_2,mem_P2:=C1_2,mem_P6:=C1_2,H2O:=C2_1,OH-:=C2_1,H+:=C2_1,a:=C2_1,b:=C2_1,c:=C2_1,en_X:=C2_1,en_Z:=C2_1,l:=C2_1,m:=C2_1,q:=C2_1,r:=C2_1,ATP:=C2_1,ADP:=C2_1,Pi:=C2_1,mem_P1:=C2_1,mem_P2:=C2_1,mem_P6:=C2_1,H2O:=C2_2,OH-:=C2_2,H+:=C2_2,a:=C2_2,b:=C2_2,c:=C2_2,en_X:=C2_2,en_Z:=C2_2,l:=C2_2,m:=C2_2,q:=C2_2,r:=C2_2,ATP:=C2_2,ADP:=C2_2,Pi:=C2_2,mem_P1:=C2_2,mem_P2:=C2_2,mem_P6:=C2_2,H2O:=C2_3,OH-:=C2_3,H+:=C2_3,a:=C2_3,b:=C2_3,c:=C2_3,en_X:=C2_3,en_Z:=C2_3,l:=C2_3,m:=C2_3,q:=C2_3,r:=C2_3,ATP:=C2_3,ADP:=C2_3,Pi:=C2_3,mem_P1:=C2_3,mem_P2:=C2_3,mem_P6:=C2_3,H2O::C1_1::M1_1,OH-::C1_1::M1_1,H+::C1_1::M1_1,l::C1_1::M1_1,m::C1_1::M1_1,n::C1_1::M1_1,q::C1_1::M1_1,en_Y::C1_1::M1_1,ATP::C1_1::M1_1,ADP::C1_1::M1_1,Pi::C1_1::M1_1,mem_P3::C1_1::M1_1,mem_P4::C1_1::M1_1,mem_P5::C1_1::M1_1,H2O::C1_1::M1_2,OH-::C1_1::M1_2,H+::C1_1::M1_2,l::C1_1::M1_2,m::C1_1::M1_2,n::C1_1::M1_2,q::C1_1::M1_2,en_Y::C1_1::M1_2,ATP::C1_1::M1_2,ADP::C1_1::M1_2,Pi::C1_1::M1_2,mem_P3::C1_1::M1_2,mem_P4::C1_1::M1_2,mem_P5::C1_1::M1_2,H2O::C1_2::M1_1,OH-::C1_2::M1_1,H+::C1_2::M1_1,l::C1_2::M1_1,m::C1_2::M1_1,n::C1_2::M1_1,q::C1_2::M1_1,en_Y::C1_2::M1_1,ATP::C1_2::M1_1,ADP::C1_2::M1_1,Pi::C1_2::M1_1,mem_P3::C1_2::M1_1,mem_P4::C1_2::M1_1,mem_P5::C1_2::M1_1,H2O::C1_2::M1_2,OH-::C1_2::M1_2,H+::C1_2::M1_2,l::C1_2::M1_2,m::C1_2::M1_2,n::C1_2::M1_2,q::C1_2::M1_2,en_Y::C1_2::M1_2,ATP::C1_2::M1_2,ADP::C1_2::M1_2,Pi::C1_2::M1_2,mem_P3::C1_2::M1_2,mem_P4::C1_2::M1_2,mem_P5::C1_2::M1_2,H2O::C2_1::M2_1,OH-::C2_1::M2_1,H+::C2_1::M2_1,l::C2_1::M2_1,m::C2_1::M2_1,n::C2_1::M2_1,q::C2_1::M2_1,en_Y::C2_1::M2_1,ATP::C2_1::M2_1,ADP::C2_1::M2_1,Pi::C2_1::M2_1,mem_P3::C2_1::M2_1,mem_P4::C2_1::M2_1,mem_P5::C2_1::M2_1,H2O::C2_2::M2_1,OH-::C2_2::M2_1,H+::C2_2::M2_1,l::C2_2::M2_1,m::C2_2::M2_1,n::C2_2::M2_1,q::C2_2::M2_1,en_Y::C2_2::M2_1,ATP::C2_2::M2_1,ADP::C2_2::M2_1,Pi::C2_2::M2_1,mem_P3::C2_2::M2_1,mem_P4::C2_2::M2_1,mem_P5::C2_2::M2_1,H2O::C2_3::M2_1,OH-::C2_3::M2_1,H+::C2_3::M2_1,l::C2_3::M2_1,m::C2_3::M2_1,n::C2_3::M2_1,q::C2_3::M2_1,en_Y::C2_3::M2_1,ATP::C2_3::M2_1,ADP::C2_3::M2_1,Pi::C2_3::M2_1,mem_P3::C2_3::M2_1,mem_P4::C2_3::M2_1,mem_P5::C2_3::M2_1
9000,10000000047364,52636,52636,640012,0,0,9287,9999961602,59,59,33640,0,0,3000,2000,0,0,36555,130,9961561,10038439,10038439,1000,500,300,9999961532,52,52,33235,0,0,3000,2000,0,0,36337,169,9961484,10038516,10038516,1000,500,300,9999992397,48,48,64206,0,0,3000,2000,0,16,5679,114,9992345,10007655,10007655,1000,100,300,9999992363,58,58,64898,0,0,3000,2000,0,9,5427,167,9992321,10007679,10007679,1000,100,300,9999992340,49,49,64009,0,0,3000,2000,0,13,6002,133,9992289,10007711,10007711,1000,100,300,999980844,108,108,0,30671,80852,0,10000,980852,1019148,1019148,5000,3000,2000,999980697,112,112,0,30890,80709,0,10000,980709,1019291,1019291,5000,3000,2000,999980773,88,88,0,30693,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980723,100,100,0,30791,80723,0,10000,980723,1019277,1019277,5000,3000,2000,999992351,94,94,0,92329,92345,0,10000,992345,1007655,1007655,5000,1000,2000,999992322,99,99,0,92312,92321,0,10000,992321,1007679,1007679,5000,1000,2000,999992284,105,105,0,92276,92289,0,10000,992289,1007711,1007711,5000,1000,2000
9100,10000000047635,52365,52365,636742,0,0,9312,9999961602,59,59,34309,0,0,3000,2000,0,0,36555,129,9961561,10038439,10038439,1000,500,300,9999961533,51,51,33880,0,0,3000,2000,0,0,36337,164,9961484,10038516,10038516,1000,500,300,9999992398,47,47,64834,0,0,3000,2000,0,14,5679,109,9992345,10007655,10007655,1000,100,300,9999992363,58,58,65554,0,0,3000,2000,0,5,5427,162,9992321,10007679,10007679,1000,100,300,9999992341,48,48,64681,0,0,3000,2000,0,12,6002,124,9992289,10007711,10007711,1000,100,300,999980848,104,104,0,30671,80852,0,10000,980852,1019148,1019148,5000,3000,2000,999980703,106,106,0,30890,80709,0,10000,980709,1019291,1019291,5000,3000,2000,999980773,88,88,0,30693,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980724,99,99,0,30791,80723,0,10000,980723,1019277,1019277,5000,3000,2000,999992350,95,95,0,92331,92345,0,10000,992345,1007655,1007655,5000,1000,2000,999992322,99,99,0,92316,92321,0,10000,992321,1007679,1007679,5000,1000,2000,999992279,110,110,0,92277,92289,0,10000,992289,1007711,1007711,5000,1000,2000
9200,10000000047929,52071,52071,633639,0,0,9327,9999961602,59,59,34940,0,0,3000,2000,0,0,36555,126,9961561,10038439,10038439,1000,500,300,9999961533,51,51,34487,0,0,3000,2000,0,0,36337,161,9961484,10038516,10038516,1000,500,300,9999992398,47,47,65485,0,0,3000,2000,0,14,5679,108,9992345,10007655,10007655,1000,100,300,9999992363,58,58,66157,0,0,3000,2000,0,5,5427,157,9992321,10007679,10007679,1000,100,300,9999992341,48,48,65292,0,0,3000,2000,0,11,6002,121,9992289,10007711,10007711,1000,100,300,999980854,98,98,0,30671,80852,0,10000,980852,1019148,1019148,5000,3000,2000,999980697,112,112,0,30890,80709,0,10000,980709,1019291,1019291,5000,3000,2000,999980774,87,87,0,30693,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980724,99,99,0,30791,80723,0,10000,980723,1019277,1019277,5000,3000,2000,999992349,96,96,0,92331,92345,0,10000,992345,1007655,1007655,5000,1000,2000,999992328,93,93,0,92316,92321,0,10000,992321,1007679,1007679,5000,1000,2000,999992284,105,105,0,92278,92289,0,10000,992289,1007711,1007711,5000,1000,2000
9300,10000000048189,51811,51811,630512,0,0,9340,9999961602,59,59,35572,0,0,3000,2000,0,0,36555,124,9961561,10038439,10038439,1000,500,300,9999961534,50,50,35132,0,0,3000,2000,0,0,36337,157,9961484,10038516,10038516,1000,500,300,9999992398,47,47,66097,0,0,3000,2000,0,12,5679,107,9992345,10007655,10007655,1000,100,300,9999992363,58,58,66782,0,0,3000,2000,0,5,5427,153,9992321,10007679,10007679,1000,100,300,9999992341,48,48,65905,0,0,3000,2000,0,11,6002,119,9992289,10007711,10007711,1000,100,300,999980853,99,99,0,30671,80852,0,10000,980852,1019148,1019148,5000,3000,2000,999980702,107,107,0,30890,80709,0,10000,980709,1019291,1019291,5000,3000,2000,999980769,92,92,0,30693,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980720,103,103,0,30791,80723,0,10000,980723,1019277,1019277,5000,3000,2000,999992341,104,104,0,92333,92345,0,10000,992345,1007655,1007655,5000,1000,2000,999992327,94,94,0,92316,92321,0,10000,992321,1007679,1007679,5000,1000,2000,999992284,105,105,0,92278,92289,0,10000,992289,1007711,1007711,5000,1000,2000
9400,10000000048426,51574,51574,627378,0,0,9357,9999961603,58,58,36208,0,0,3000,2000,0,0,36555,122,9961561,10038439,10038439,1000,500,300,9999961534,50,50,35782,0,0,3000,2000,0,0,36337,154,9961484,10038516,10038516,1000,500,300,9999992398,47,47,66703,0,0,3000,2000,0,12,5679,101,9992345,10007655,10007655,1000,100,300,9999992363,58,58,67457,0,0,3000,2000,0,5,5427,152,9992321,10007679,10007679,1000,100,300,9999992342,47,47,66472,0,0,3000,2000,0,11,6002,114,9992289,10007711,10007711,1000,100,300,999980857,95,95,0,30671,80852,0,10000,980852,1019148,1019148,5000,3000,2000,999980699,110,110,0,30890,80709,0,10000,980709,1019291,1019291,5000,3000,2000,999980773,88,88,0,30693,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980717,106,106,0,30791,80723,0,10000,980723,1019277,1019277,5000,3000,2000,999992341,104,104,0,92333,92345,0,10000,992345,1007655,1007655,5000,1000,2000,999992331,90,90,0,92316,92321,0,10000,992321,1007679,1007679,5000,1000,2000,999992289,100,100,0,92278,92289,0,10000,992289,1007711,1007711,5000,1000,2000
9500,10000000048700,51300,51300,624275,0,0,9374,9999961603,58,58,36814,0,0,3000,2000,0,0,36555,120,9961561,10038439,10038439,1000,500,300,9999961534,50,50,36418,0,0,3000,2000,0,0,36337,148,9961484,10038516,10038516,1000,500,300,9999992398,47,47,67329,0,0,3000,2000,0,12,5679,98,9992345,10007655,10007655,1000,100,300,9999992363,58,58,68083,0,0,3000,2000,0,5,5427,150,9992321,10007679,10007679,1000,100,300,9999992342,47,47,67081,0,0,3000,2000,0,11,6002,110,9992289,10007711,10007711,1000,100,300,999980857,95,95,0,30671,80852,0,10000,980852,1019148,1019148,5000,3000,2000,999980702,107,107,0,30890,80709,0,10000,980709,1019291,1019291,5000,3000,2000,999980769,92,92,0,30693,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980720,103,103,0,30791,80723,0,10000,980723,1019277,1019277,5000,3000,2000,999992342,103,103,0,92333,92345,0,10000,992345,1007655,1007655,5000,1000,2000,999992330,91,91,0,92316,92321,0,10000,992321,1007679,1007679,5000,1000,2000,999992291,98,98,0,92278,92289,0,10000,992289,1007711,1007711,5000,1000,2000
9600,10000000048978,51022,51022,621171,0,0,9396,9999961603,58,58,37419,0,0,3000,2000,0,0,36555,119,9961561,10038439,10038439,1000,500,300,9999961534,50,50,37032,0,0,3000,2000,0,0,36337,142,9961484,10038516,10038516,1000,500,300,9999992398,47,47,67941,0,0,3000,2000,0,10,5679,96,9992345,10007655,10007655,1000,100,300,9999992364,57,57,68739,0,0,3000,2000,0,4,5427,145,9992321,10007679,10007679,1000,100,300,9999992342,47,47,67698,0,0,3000,2000,0,10,6002,102,9992289,10007711,10007711,1000,100,300,999980863,89,89,0,30671,80852,0,10000,980852,1019148,1019148,5000,3000,2000,999980706,103,103,0,30890,80709,0,10000,980709,1019291,1019291,5000,3000,2000,999980772,89,89,0,30693,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980725,98,98,0,30791,80723,0,10000,980723,1019277,1019277,5000,3000,2000,999992337,108,108,0,92335,92345,0,10000,992345,1007655,1007655,5000,1000,2000,999992331,90,90,0,92317,92321,0,10000,992321,1007679,1007679,5000,1000,2000,999992281,108,108,0,92279,92289,0,10000,992289,1007711,1007711,5000,1000,2000
9700,10000000049244,50756,50756,618088,0,0,9411,9999961603,58,58,38066,0,0,3000,2000,0,0,36555,115,9961561,10038439,10038439,1000,500,300,9999961534,50,50,37636,0,0,3000,2000,0,0,36337,138,9961484,10038516,10038516,1000,500,300,9999992398,47,47,68540,0,0,3000,2000,0,9,5679,93,9992345,10007655,10007655,1000,100,300,9999992364,57,57,69352,0,0,3000,2000,0,4,5427,143,9992321,10007679,10007679,1000,100,300,9999992342,47,47,68318,0,0,3000,2000,0,9,6002,100,9992289,10007711,10007711,1000,100,300,999980867,85,85,0,30671,80852,0,10000,980852,1019148,1019148,5000,3000,2000,999980709,100,100,0,30890,80709,0,10000,980709,1019291,1019291,5000,3000,2000,999980769,92,92,0,30693,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980729,94,94,0,30791,80723,0,10000,980723,1019277,1019277,5000,3000,2000,999992337,108,108,0,92336,92345,0,10000,992345,1007655,1007655,5000,1000,2000,999992326,95,95,0,92317,92321,0,10000,992321,1007679,1007679,5000,1000,2000,999992283,106,106,0,92280,92289,0,10000,992289,1007711,1007711,5000,1000,2000
9800,10000000049506,50494,50494,615056,0,0,9429,9999961603,58,58,38686,0,0,3000,2000,0,0,36555,112,9961561,10038439,10038439,1000,500,300,9999961534,50,50,38214,0,0,3000,2000,0,0,36337,134,9961484,10038516,10038516,1000,500,300,9999992398,47,47,69194,0,0,3000,2000,0,7,5679,92,9992345,10007655,10007655,1000,100,300,9999992364,57,57,69938,0,0,3000,2000,0,4,5427,137,9992321,10007679,10007679,1000,100,300,9999992342,47,47,68912,0,0,3000,2000,0,8,6002,96,9992289,10007711,10007711,1000,100,300,999980860,92,92,0,30671,80852,0,10000,980852,1019148,1019148,5000,3000,2000,999980708,101,101,0,30890,80709,0,10000,980709,1019291,1019291,5000,3000,2000,999980770,91,91,0,30693,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980728,95,95,0,30791,80723,0,10000,980723,1019277,1019277,5000,3000,2000,999992339,106,106,0,92338,92345,0,10000,992345,1007655,1007655,5000,1000,2000,999992330,91,91,0,92317,92321,0,10000,992321,1007679,1007679,5000,1000,2000,999992285,104,104,0,92281,92289,0,10000,992289,1007711,1007711,5000,1000,2000
9900,10000000049758,50242,50242,612061,0,0,9457,9999961604,57,57,39268,0,0,3000,2000,0,0,36555,107,9961561,10038439,10038439,1000,500,300,9999961534,50,50,38823,0,0,3000,2000,0,0,36337,127,9961484,10038516,10038516,1000,500,300,9999992398,47,47,69805,0,0,3000,2000,0,7,5679,86,9992345,10007655,10007655,1000,100,300,9999992366,55,55,70532,0,0,3000,2000,0,4,5427,129,9992321,10007679,10007679,1000,100,300,9999992342,47,47,69511,0,0,3000,2000,0,6,6002,94,9992289,10007711,10007711,1000,100,300,999980857,95,95,0,30671,80852,0,10000,980852,1019148,1019148,5000,3000,2000,999980707,102,102,0,30890,80709,0,10000,980709,1019291,1019291,5000,3000,2000,999980772,89,89,0,30693,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980726,97,97,0,30791,80723,0,10000,980723,1019277,1019277,5000,3000,2000,999992332,113,113,0,92338,92345,0,10000,992345,1007655,1007655,5000,1000,2000,999992330,91,91,0,92317,92321,0,10000,992321,1007679,1007679,5000,1000,2000,999992283,106,106,0,92283,92289,0,10000,992289,1007711,1007711,5000,1000,2000
10000,10000000050006,49994,49994,608937,0,0,9468,9999961605,56,56,39899,0,0,3000,2000,0,0,36555,105,9961561,10038439,10038439,1000,500,300,9999961534,50,50,39426,0,0,3000,2000,0,0,36337,126,9961484,10038516,10038516,1000,500,300,9999992398,47,47,70422,0,0,3000,2000,0,6,5679,82,9992345,10007655,10007655,1000,100,300,9999992366,55,55,71169,0,0,3000,2000,0,2,5427,126,9992321,10007679,10007679,1000,100,300,9999992343,46,46,70147,0,0,3000,2000,0,5,6002,93,9992289,10007711,10007711,1000,100,300,999980851,101,101,0,30671,80852,0,10000,980852,1019148,1019148,5000,3000,2000,999980704,105,105,0,30890,80709,0,10000,980709,1019291,1019291,5000,3000,2000,999980772,89,89,0,30693,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980730,93,93,0,30791,80723,0,10000,980723,1019277,1019277,5000,3000,2000,999992327,118,118,0,92339,92345,0,10000,992345,1007655,1007655,5000,1000,2000,999992327,94,94,0,92319,92321,0,10000,992321,1007679,1007679,5000,1000,2000,999992285,104,104,0,92284,92289,0,10000,992289,1007711,1007711,5000,1000,2000
