Time,H2O,OH-,H+,a,b,c,r,H2O:=C1_1,OH-:=C1_1,H+:=C1_1,a:=C1_1,b:=C1_1,c:=C1_1,en_X:=C1_1,en_Z:=C1_1,l:=C1_1,m:=C1_1,q:=C1_1,r:=C1_1,ATP:=C1_1,ADP:=C1_1,Pi:=C1_1,mem_P1:=C1_1,mem_P2:=C1_1,mem_P6:=C1_1,H2O:=C1_2,OH-:=C1_2,H+:=C1_2,a:=C1_2,b:=C1_2,c:=C1_2,en_X:=C1_2,en_Z:=C1_2,l:=C1_2,m:=C1_2,q:=C1_2,r:=C1_2,ATP:=C1_2,ADP:=C1_2,Pi:=C1_2,mem_P1:=C1_2,mem_P2:=C1_2,mem_P6:=C1_2,H2O:=C2_1,OH-:=C2_1,H+:=C2_1,a:=C2_1,b:=C2_1,c:=C2_1,en_X:=C2_1,en_Z:=C2_1,l:=C2_1,m:=C2_1,q:=C2_1,r:=C2_1,ATP:=C2_1,ADP:=C2_1,Pi:=C2_1,mem_P1:=C2_1,mem_P2:=C2_1,mem_P6:=C2_1,H2O:=C2_2,OH-:=C2_2,H+:=C2_2,a:=C2_2,b:=C2_2,c:=C2_2,en_X:=C2_2,en_Z:=C2_2,l:=C2_2,m:=C2_2,q:=C2_2,r:=C2_2,ATP:=C2_2,ADP:=C2_2,Pi:=C2_2,mem_P1:=C2_2,mem_P2:=C2_2,mem_P6:=C2_2,H2O:=C2_3,OH-:=C2_3,H+:=C2_3,a:=C2_3,b:=C2_3,c:=C2_3,en_X:=C2_3,en_Z:=C2_3,l:=C2_3,m:=C2_3,q:=C2_3,r:=C2_3,ATP:=C2_3,ADP:=C2_3,Pi:=C2_3,mem_P1:=C2_3,mem_P2:=C2_3,mem_P6:=C2_3,H2O::C1_1::M1_1,OH-::C1_1::M1_1,H+::C1_1::M1_1,l::C1_1::M1_1,m::C1_1::M1_1,n::C1_1::M1_1,q::C1_1::M1_1,en_Y::C1_1::M1_1,ATP::C1_1::M1_1,ADP::C1_1::M1_1,Pi::C1_1::M1_1,mem_P3::C1_1::M1_1,mem_P4::C1_1::M1_1,mem_P5::C1_1::M1_1,H2O::C1_1::M1_2,OH-::C1_1::M1_2,H+::C1_1::M1_2,l::C1_1::M1_2,m::C1_1::M1_2,n::C1_1::M1_2,q::C1_1::M1_2,en_Y::C1_1::M1_2,ATP::C1_1::M1_2,ADP::C1_1::M1_2,Pi::C1_1::M1_2,mem_P3::C1_1::M1_2,mem_P4::C1_1::M1_2,mem_P5::C1_1::M1_2,H2O::C1_2::M1_1,OH-::C1_2::M1_1,H+::C1_2::M1_1,l::C1_2::M1_1,m::C1_2::M1_1,n::C1_2::M1_1,q::C1_2::M1_1,en_Y::C1_2::M1_1,ATP::C1_2::M1_1,ADP::C1_2::M1_1,Pi::C1_2::M1_1,mem_P3::C1_2::M1_1,mem_P4::C1_2::M1_1,mem_P5::C1_2::M1_1,H2O::C1_2::M1_2,OH-::C1_2::M1_2,H+::C1_2::M1_2,l::C1_2::M1_2,m::C1_2::M1_2,n::C1_2::M1_2,q::C1_2::M1_2,en_Y::C1_2::M1_2,ATP::C1_2::M1_2,ADP::C1_2::M1_2,Pi::C1_2::M1_2,mem_P3::C1_2::M1_2,mem_P4::C1_2::M1_2,mem_P5::C1_2::M1_2,H2O::C2_1::M2_1,OH-::C2_1::M2_1,H+::C2_1::M2_1,l::C2_1::M2_1,m::C2_1::M2_1,n::C2_1::M2_1,q::C2_1::M2_1,en_Y::C2_1::M2_1,ATP::C2_1::M2_1,ADP::C2_1::M2_1,Pi::C2_1::M2_1,mem_P3::C2_1::M2_1,mem_P4::C2_1::M2_1,mem_P5::C2_1::M2_1,H2O::C2_2::M2_1,OH-::C2_2::M2_1,H+::C2_2::M2_1,l::C2_2::M2_1,m::C2_2::M2_1,n::C2_2::M2_1,q::C2_2::M2_1,en_Y::C2_2::M2_1,ATP::C2_2::M2_1,ADP::C2_2::M2_1,Pi::C2_2::M2_1,mem_P3::C2_2::M2_1,mem_P4::C2_2::M2_1,mem_P5::C2_2::M2_1,H2O::C2_3::M2_1,OH-::C2_3::M2_1,H+::C2_3::M2_1,l::C2_3::M2_1,m::C2_3::M2_1,n::C2_3::M2_1,q::C2_3::M2_1,en_Y::C2_3::M2_1,ATP::C2_3::M2_1,ADP::C2_3::M2_1,Pi::C2_3::M2_1,mem_P3::C2_3::M2_1,mem_P4::C2_3::M2_1,mem_P5::C2_3::M2_1
7000,9999999098633,1001367,1001367,707181,0,0,8634,9999960720,1000,1000,20636,0,0,3000,2000,0,0,36138,293,9961620,10038380,10038380,1000,500,300,9999960473,1062,1062,19718,0,0,3000,2000,0,0,36597,262,9961435,10038565,10038565,1000,500,300,9999991382,998,998,50656,0,0,3000,2000,0,104,5721,301,9992280,10007720,10007720,1000,100,300,9999991378,1028,1028,50891,0,0,3000,2000,0,122,5646,275,9992306,10007694,10007694,1000,100,300,9999991457,1002,1002,50918,0,0,3000,2000,0,107,5898,235,9992359,10007641,10007641,1000,100,300,999980765,96,96,0,30906,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980847,112,112,0,30714,80859,0,10000,980859,1019141,1019141,5000,3000,2000,999980676,99,99,0,30853,80675,0,10000,980675,1019325,1019325,5000,3000,2000,999980754,106,106,0,30582,80760,0,10000,980760,1019240,1019240,5000,3000,2000,999992274,106,106,0,92176,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992285,121,121,0,92184,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992364,95,95,0,92252,92359,0,10000,992359,1007641,1007641,5000,1000,2000
7100,9999999098455,1001545,1001545,703686,0,0,8674,9999960731,989,989,21321,0,0,3000,2000,0,0,36138,286,9961620,10038380,10038380,1000,500,300,9999960450,1085,1085,20402,0,0,3000,2000,0,0,36597,251,9961435,10038565,10038565,1000,500,300,9999991355,1025,1025,51349,0,0,3000,2000,0,91,5721,293,9992280,10007720,10007720,1000,100,300,9999991365,1041,1041,51599,0,0,3000,2000,0,114,5646,268,9992306,10007694,10007694,1000,100,300,9999991446,1013,1013,51643,0,0,3000,2000,0,96,5898,228,9992359,10007641,10007641,1000,100,300,999980765,96,96,0,30906,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980853,106,106,0,30714,80859,0,10000,980859,1019141,1019141,5000,3000,2000,999980674,101,101,0,30853,80675,0,10000,980675,1019325,1019325,5000,3000,2000,999980755,105,105,0,30582,80760,0,10000,980760,1019240,1019240,5000,3000,2000,999992277,103,103,0,92189,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992285,121,121,0,92192,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992364,95,95,0,92263,92359,0,10000,992359,1007641,1007641,5000,1000,2000
7200,9999999098412,1001588,1001588,700137,0,0,8704,9999960708,1012,1012,22033,0,0,3000,2000,0,0,36138,281,9961620,10038380,10038380,1000,500,300,9999960484,1051,1051,21113,0,0,3000,2000,0,0,36597,246,9961435,10038565,10038565,1000,500,300,9999991342,1038,1038,52069,0,0,3000,2000,0,82,5721,281,9992280,10007720,10007720,1000,100,300,9999991382,1024,1024,52316,0,0,3000,2000,0,102,5646,265,9992306,10007694,10007694,1000,100,300,9999991479,980,980,52332,0,0,3000,2000,0,84,5898,223,9992359,10007641,10007641,1000,100,300,999980760,101,101,0,30906,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980853,106,106,0,30714,80859,0,10000,980859,1019141,1019141,5000,3000,2000,999980682,93,93,0,30853,80675,0,10000,980675,1019325,1019325,5000,3000,2000,999980757,103,103,0,30582,80760,0,10000,980760,1019240,1019240,5000,3000,2000,999992277,103,103,0,92198,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992294,112,112,0,92204,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992361,98,98,0,92275,92359,0,10000,992359,1007641,1007641,5000,1000,2000
7300,9999999099451,1000549,1000549,696691,0,0,8740,9999960707,1013,1013,22725,0,0,3000,2000,0,0,36138,268,9961620,10038380,10038380,1000,500,300,9999960483,1052,1052,21803,0,0,3000,2000,0,0,36597,240,9961435,10038565,10038565,1000,500,300,9999991324,1056,1056,52762,0,0,3000,2000,0,69,5721,274,9992280,10007720,10007720,1000,100,300,9999991378,1028,1028,52974,0,0,3000,2000,0,89,5646,258,9992306,10007694,10007694,1000,100,300,9999991463,996,996,53045,0,0,3000,2000,0,75,5898,220,9992359,10007641,10007641,1000,100,300,999980760,101,101,0,30906,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980850,109,109,0,30714,80859,0,10000,980859,1019141,1019141,5000,3000,2000,999980679,96,96,0,30853,80675,0,10000,980675,1019325,1019325,5000,3000,2000,999980760,100,100,0,30582,80760,0,10000,980760,1019240,1019240,5000,3000,2000,999992277,103,103,0,92211,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992298,108,108,0,92217,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992367,92,92,0,92284,92359,0,10000,992359,1007641,1007641,5000,1000,2000
7400,9999999099753,1000247,1000247,693182,0,0,8779,9999960713,1007,1007,23458,0,0,3000,2000,0,0,36138,257,9961620,10038380,10038380,1000,500,300,9999960479,1056,1056,22507,0,0,3000,2000,0,0,36597,233,9961435,10038565,10038565,1000,500,300,9999991339,1041,1041,53462,0,0,3000,2000,0,64,5721,268,9992280,10007720,10007720,1000,100,300,9999991391,1015,1015,53678,0,0,3000,2000,0,78,5646,249,9992306,10007694,10007694,1000,100,300,9999991448,1011,1011,53713,0,0,3000,2000,0,70,5898,214,9992359,10007641,10007641,1000,100,300,999980753,108,108,0,30906,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980850,109,109,0,30714,80859,0,10000,980859,1019141,1019141,5000,3000,2000,999980680,95,95,0,30853,80675,0,10000,980675,1019325,1019325,5000,3000,2000,999980755,105,105,0,30582,80760,0,10000,980760,1019240,1019240,5000,3000,2000,999992280,100,100,0,92216,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992294,112,112,0,92228,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992369,90,90,0,92289,92359,0,10000,992359,1007641,1007641,5000,1000,2000
7500,9999999099187,1000813,1000813,689777,0,0,8815,9999960701,1019,1019,24148,0,0,3000,2000,0,0,36138,249,9961620,10038380,10038380,1000,500,300,9999960485,1050,1050,23177,0,0,3000,2000,0,0,36597,224,9961435,10038565,10038565,1000,500,300,9999991349,1031,1031,54128,0,0,3000,2000,0,59,5721,258,9992280,10007720,10007720,1000,100,300,9999991382,1024,1024,54350,0,0,3000,2000,0,69,5646,244,9992306,10007694,10007694,1000,100,300,9999991449,1010,1010,54420,0,0,3000,2000,0,66,5898,210,9992359,10007641,10007641,1000,100,300,999980753,108,108,0,30906,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980858,101,101,0,30714,80859,0,10000,980859,1019141,1019141,5000,3000,2000,999980679,96,96,0,30853,80675,0,10000,980675,1019325,1019325,5000,3000,2000,999980752,108,108,0,30582,80760,0,10000,980760,1019240,1019240,5000,3000,2000,999992279,101,101,0,92221,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992294,112,112,0,92237,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992366,93,93,0,92293,92359,0,10000,992359,1007641,1007641,5000,1000,2000
7600,9999999099731,1000269,1000269,686287,0,0,8852,9999960695,1025,1025,24842,0,0,3000,2000,0,0,36138,242,9961620,10038380,10038380,1000,500,300,9999960486,1049,1049,23861,0,0,3000,2000,0,0,36597,219,9961435,10038565,10038565,1000,500,300,9999991347,1033,1033,54848,0,0,3000,2000,0,57,5721,249,9992280,10007720,10007720,1000,100,300,9999991401,1005,1005,55050,0,0,3000,2000,0,63,5646,239,9992306,10007694,10007694,1000,100,300,9999991471,988,988,55112,0,0,3000,2000,0,57,5898,199,9992359,10007641,10007641,1000,100,300,999980767,94,94,0,30906,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980865,94,94,0,30714,80859,0,10000,980859,1019141,1019141,5000,3000,2000,999980680,95,95,0,30853,80675,0,10000,980675,1019325,1019325,5000,3000,2000,999980755,105,105,0,30582,80760,0,10000,980760,1019240,1019240,5000,3000,2000,999992280,100,100,0,92223,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992293,113,113,0,92243,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992365,94,94,0,92302,92359,0,10000,992359,1007641,1007641,5000,1000,2000
7700,9999999099892,1000108,1000108,682883,0,0,8880,9999960711,1009,1009,25496,0,0,3000,2000,0,0,36138,238,9961620,10038380,10038380,1000,500,300,9999960491,1044,1044,24552,0,0,3000,2000,0,0,36597,214,9961435,10038565,10038565,1000,500,300,9999991353,1027,1027,55522,0,0,3000,2000,0,48,5721,243,9992280,10007720,10007720,1000,100,300,9999991406,1000,1000,55736,0,0,3000,2000,0,60,5646,232,9992306,10007694,10007694,1000,100,300,9999991491,968,968,55811,0,0,3000,2000,0,52,5898,193,9992359,10007641,10007641,1000,100,300,999980768,93,93,0,30906,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980853,106,106,0,30714,80859,0,10000,980859,1019141,1019141,5000,3000,2000,999980681,94,94,0,30853,80675,0,10000,980675,1019325,1019325,5000,3000,2000,999980756,104,104,0,30582,80760,0,10000,980760,1019240,1019240,5000,3000,2000,999992278,102,102,0,92232,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992288,118,118,0,92246,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992354,105,105,0,92307,92359,0,10000,992359,1007641,1007641,5000,1000,2000
7800,9999999099099,1000901,1000901,679475,0,0,8915,9999960701,1019,1019,26180,0,0,3000,2000,0,0,36138,227,9961620,10038380,10038380,1000,500,300,9999960500,1035,1035,25230,0,0,3000,2000,0,0,36597,206,9961435,10038565,10038565,1000,500,300,9999991344,1036,1036,56211,0,0,3000,2000,0,46,5721,238,9992280,10007720,10007720,1000,100,300,9999991404,1002,1002,56402,0,0,3000,2000,0,55,5646,226,9992306,10007694,10007694,1000,100,300,9999991496,963,963,56502,0,0,3000,2000,0,48,5898,188,9992359,10007641,10007641,1000,100,300,999980765,96,96,0,30906,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980854,105,105,0,30714,80859,0,10000,980859,1019141,1019141,5000,3000,2000,999980680,95,95,0,30853,80675,0,10000,980675,1019325,1019325,5000,3000,2000,999980756,104,104,0,30582,80760,0,10000,980760,1019240,1019240,5000,3000,2000,999992276,104,104,0,92234,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992293,113,113,0,92251,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992359,100,100,0,92311,92359,0,10000,992359,1007641,1007641,5000,1000,2000
7900,9999999099837,1000163,1000163,676010,0,0,8951,9999960693,1027,1027,26877,0,0,3000,2000,0,0,36138,218,9961620,10038380,10038380,1000,500,300,9999960511,1024,1024,25919,0,0,3000,2000,0,0,36597,197,9961435,10038565,10038565,1000,500,300,9999991349,1031,1031,56918,0,0,3000,2000,0,43,5721,231,9992280,10007720,10007720,1000,100,300,9999991358,1048,1048,57096,0,0,3000,2000,0,51,5646,220,9992306,10007694,10007694,1000,100,300,9999991506,953,953,57180,0,0,3000,2000,0,44,5898,183,9992359,10007641,10007641,1000,100,300,999980763,98,98,0,30906,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980856,103,103,0,30714,80859,0,10000,980859,1019141,1019141,5000,3000,2000,999980680,95,95,0,30853,80675,0,10000,980675,1019325,1019325,5000,3000,2000,999980750,110,110,0,30582,80760,0,10000,980760,1019240,1019240,5000,3000,2000,999992271,109,109,0,92237,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992292,114,114,0,92255,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992358,101,101,0,92315,92359,0,10000,992359,1007641,1007641,5000,1000,2000
8000,9999999100454,999546,999546,672551,0,0,8982,9999960715,1005,1005,27561,0,0,3000,2000,0,0,36138,209,9961620,10038380,10038380,1000,500,300,9999960533,1002,1002,26644,0,0,3000,2000,0,0,36597,192,9961435,10038565,10038565,1000,500,300,9999991344,1036,1036,57581,0,0,3000,2000,0,38,5721,229,9992280,10007720,10007720,1000,100,300,9999991364,1042,1042,57775,0,0,3000,2000,0,47,5646,210,9992306,10007694,10007694,1000,100,300,9999991493,966,966,57888,0,0,3000,2000,0,41,5898,178,9992359,10007641,10007641,1000,100,300,999980761,100,100,0,30906,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980856,103,103,0,30714,80859,0,10000,980859,1019141,1019141,5000,3000,2000,999980680,95,95,0,30853,80675,0,10000,980675,1019325,1019325,5000,3000,2000,999980753,107,107,0,30582,80760,0,10000,980760,1019240,1019240,5000,3000,2000,999992259,121,121,0,92242,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992294,112,112,0,92259,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992363,96,96,0,92318,92359,0,10000,992359,1007641,1007641,5000,1000,2000
8100,9999999100190,999810,999810,669237,0,0,9017,9999960692,1028,1028,28252,0,0,3000,2000,0,0,36138,202,9961620,10038380,10038380,1000,500,300,9999960541,994,994,27334,0,0,3000,2000,0,0,36597,187,9961435,10038565,10038565,1000,500,300,9999991341,1039,1039,58228,0,0,3000,2000,0,34,5721,218,9992280,10007720,10007720,1000,100,300,9999991374,1032,1032,58434,0,0,3000,2000,0,43,5646,205,9992306,10007694,10007694,1000,100,300,9999991478,981,981,58515,0,0,3000,2000,0,38,5898,171,9992359,10007641,10007641,1000,100,300,999980762,99,99,0,30906,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980858,101,101,0,30714,80859,0,10000,980859,1019141,1019141,5000,3000,2000,999980685,90,90,0,30853,80675,0,10000,980675,1019325,1019325,5000,3000,2000,999980759,101,101,0,30582,80760,0,10000,980760,1019240,1019240,5000,3000,2000,999992259,121,121,0,92246,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992292,114,114,0,92263,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992357,102,102,0,92321,92359,0,10000,992359,1007641,1007641,5000,1000,2000
8200,9999999100449,999551,999551,665948,0,0,9034,9999960720,1000,1000,28915,0,0,3000,2000,0,0,36138,201,9961620,10038380,10038380,1000,500,300,9999960549,986,986,27954,0,0,3000,2000,0,0,36597,183,9961435,10038565,10038565,1000,500,300,9999991351,1029,1029,58929,0,0,3000,2000,0,32,5721,212,9992280,10007720,10007720,1000,100,300,9999991377,1029,1029,59077,0,0,3000,2000,0,38,5646,202,9992306,10007694,10007694,1000,100,300,9999991491,968,968,59177,0,0,3000,2000,0,33,5898,168,9992359,10007641,10007641,1000,100,300,999980760,101,101,0,30906,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980860,99,99,0,30714,80859,0,10000,980859,1019141,1019141,5000,3000,2000,999980689,86,86,0,30853,80675,0,10000,980675,1019325,1019325,5000,3000,2000,999980762,98,98,0,30582,80760,0,10000,980760,1019240,1019240,5000,3000,2000,999992264,116,116,0,92248,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992297,109,109,0,92268,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992356,103,103,0,92326,92359,0,10000,992359,1007641,1007641,5000,1000,2000
8300,9999999099723,1000277,1000277,662610,0,0,9057,9999960703,1017,1017,29587,0,0,3000,2000,0,0,36138,197,9961620,10038380,10038380,1000,500,300,9999960560,975,975,28626,0,0,3000,2000,0,0,36597,178,9961435,10038565,10038565,1000,500,300,9999991359,1021,1021,59567,0,0,3000,2000,0,25,5721,210,9992280,10007720,10007720,1000,100,300,9999991376,1030,1030,59771,0,0,3000,2000,0,32,5646,197,9992306,10007694,10007694,1000,100,300,9999991475,984,984,59839,0,0,3000,2000,0,31,5898,161,9992359,10007641,10007641,1000,100,300,999980762,99,99,0,30906,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980862,97,97,0,30714,80859,0,10000,980859,1019141,1019141,5000,3000,2000,999980689,86,86,0,30853,80675,0,10000,980675,1019325,1019325,5000,3000,2000,999980771,89,89,0,30582,80760,0,10000,980760,1019240,1019240,5000,3000,2000,999992262,118,118,0,92255,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992300,106,106,0,92274,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992354,105,105,0,92328,92359,0,10000,992359,1007641,1007641,5000,1000,2000
8400,9999999099397,1000603,1000603,659274,0,0,9079,9999960682,1038,1038,30204,0,0,3000,2000,0,0,36138,190,9961620,10038380,10038380,1000,500,300,9999960570,965,965,29331,0,0,3000,2000,0,0,36597,173,9961435,10038565,10038565,1000,500,300,9999991368,1012,1012,60251,0,0,3000,2000,0,22,5721,205,9992280,10007720,10007720,1000,100,300,9999991372,1034,1034,60480,0,0,3000,2000,0,29,5646,193,9992306,10007694,10007694,1000,100,300,9999991484,975,975,60460,0,0,3000,2000,0,31,5898,160,9992359,10007641,10007641,1000,100,300,999980763,98,98,0,30906,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980861,98,98,0,30714,80859,0,10000,980859,1019141,1019141,5000,3000,2000,999980681,94,94,0,30853,80675,0,10000,980675,1019325,1019325,5000,3000,2000,999980765,95,95,0,30582,80760,0,10000,980760,1019240,1019240,5000,3000,2000,999992266,114,114,0,92258,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992300,106,106,0,92277,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992353,106,106,0,92328,92359,0,10000,992359,1007641,1007641,5000,1000,2000
8500,9999999099561,1000439,1000439,655931,0,0,9107,9999960693,1027,1027,30881,0,0,3000,2000,0,0,36138,183,9961620,10038380,10038380,1000,500,300,9999960583,952,952,29952,0,0,3000,2000,0,0,36597,168,9961435,10038565,10038565,1000,500,300,9999991342,1038,1038,60925,0,0,3000,2000,0,21,5721,196,9992280,10007720,10007720,1000,100,300,9999991385,1021,1021,61182,0,0,3000,2000,0,29,5646,189,9992306,10007694,10007694,1000,100,300,9999991486,973,973,61129,0,0,3000,2000,0,30,5898,157,9992359,10007641,10007641,1000,100,300,999980762,99,99,0,30906,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980863,96,96,0,30714,80859,0,10000,980859,1019141,1019141,5000,3000,2000,999980672,103,103,0,30853,80675,0,10000,980675,1019325,1019325,5000,3000,2000,999980764,96,96,0,30582,80760,0,10000,980760,1019240,1019240,5000,3000,2000,999992271,109,109,0,92259,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992300,106,106,0,92277,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992353,106,106,0,92329,92359,0,10000,992359,1007641,1007641,5000,1000,2000
8600,9999999099256,1000744,1000744,652729,0,0,9128,9999960714,1006,1006,31509,0,0,3000,2000,0,0,36138,180,9961620,10038380,10038380,1000,500,300,9999960573,962,962,30641,0,0,3000,2000,0,0,36597,164,9961435,10038565,10038565,1000,500,300,9999991355,1025,1025,61573,0,0,3000,2000,0,17,5721,188,9992280,10007720,10007720,1000,100,300,9999991399,1007,1007,61782,0,0,3000,2000,0,28,5646,186,9992306,10007694,10007694,1000,100,300,9999991506,953,953,61766,0,0,3000,2000,0,28,5898,154,9992359,10007641,10007641,1000,100,300,999980768,93,93,0,30906,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980856,103,103,0,30714,80859,0,10000,980859,1019141,1019141,5000,3000,2000,999980674,101,101,0,30853,80675,0,10000,980675,1019325,1019325,5000,3000,2000,999980767,93,93,0,30582,80760,0,10000,980760,1019240,1019240,5000,3000,2000,999992273,107,107,0,92263,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992305,101,101,0,92278,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992355,104,104,0,92331,92359,0,10000,992359,1007641,1007641,5000,1000,2000
8700,9999999099629,1000371,1000371,649465,0,0,9159,9999960740,980,980,32180,0,0,3000,2000,0,0,36138,167,9961620,10038380,10038380,1000,500,300,9999960575,960,960,31327,0,0,3000,2000,0,0,36597,161,9961435,10038565,10038565,1000,500,300,9999991361,1019,1019,62228,0,0,3000,2000,0,16,5721,185,9992280,10007720,10007720,1000,100,300,9999991405,1001,1001,62382,0,0,3000,2000,0,26,5646,181,9992306,10007694,10007694,1000,100,300,9999991478,981,981,62418,0,0,3000,2000,0,24,5898,147,9992359,10007641,10007641,1000,100,300,999980773,88,88,0,30906,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980856,103,103,0,30714,80859,0,10000,980859,1019141,1019141,5000,3000,2000,999980680,95,95,0,30853,80675,0,10000,980675,1019325,1019325,5000,3000,2000,999980769,91,91,0,30582,80760,0,10000,980760,1019240,1019240,5000,3000,2000,999992282,98,98,0,92264,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992309,97,97,0,92280,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992350,109,109,0,92335,92359,0,10000,992359,1007641,1007641,5000,1000,2000
8800,9999999099854,1000146,1000146,646329,0,0,9183,9999960725,995,995,32813,0,0,3000,2000,0,0,36138,161,9961620,10038380,10038380,1000,500,300,9999960563,972,972,31942,0,0,3000,2000,0,0,36597,157,9961435,10038565,10038565,1000,500,300,9999991365,1015,1015,62839,0,0,3000,2000,0,14,5721,179,9992280,10007720,10007720,1000,100,300,9999991414,992,992,63041,0,0,3000,2000,0,25,5646,176,9992306,10007694,10007694,1000,100,300,9999991475,984,984,63036,0,0,3000,2000,0,22,5898,144,9992359,10007641,10007641,1000,100,300,999980768,93,93,0,30906,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980849,110,110,0,30714,80859,0,10000,980859,1019141,1019141,5000,3000,2000,999980672,103,103,0,30853,80675,0,10000,980675,1019325,1019325,5000,3000,2000,999980760,100,100,0,30582,80760,0,10000,980760,1019240,1019240,5000,3000,2000,999992280,100,100,0,92266,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992308,98,98,0,92281,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992350,109,109,0,92337,92359,0,10000,992359,1007641,1007641,5000,1000,2000
8900,9999999099618,1000382,1000382,643117,0,0,9200,9999960725,995,995,33468,0,0,3000,2000,0,0,36138,158,9961620,10038380,10038380,1000,500,300,9999960576,959,959,32537,0,0,3000,2000,0,0,36597,151,9961435,10038565,10038565,1000,500,300,9999991381,999,999,63491,0,0,3000,2000,0,14,5721,176,9992280,10007720,10007720,1000,100,300,9999991424,982,982,63665,0,0,3000,2000,0,25,5646,172,9992306,10007694,10007694,1000,100,300,9999991484,975,975,63722,0,0,3000,2000,0,19,5898,143,9992359,10007641,10007641,1000,100,300,999980772,89,89,0,30906,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980853,106,106,0,30714,80859,0,10000,980859,1019141,1019141,5000,3000,2000,999980669,106,106,0,30853,80675,0,10000,980675,1019325,1019325,5000,3000,2000,999980762,98,98,0,30582,80760,0,10000,980760,1019240,1019240,5000,3000,2000,999992283,97,97,0,92266,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992302,104,104,0,92281,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992352,107,107,0,92340,92359,0,10000,992359,1007641,1007641,5000,1000,2000
