Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,DHO:=Cell_1,OD-:=Cell_1,D+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,DHO::Cell_1::Mitochondria_1,DHO_created::Cell_1::Mitochondria_1,OD-::Cell_1::Mitochondria_1,D+::Cell_1::Mitochondria_1,D+_inter::Cell_1::Mitochondria_1,D+_inter_by_D+::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ATP_created_by_D+::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,Pi_in::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1
375000,10760,62436,374000000,2244000000,1000,6000,9997457096360,19820969,758877926,1339926846,2397,70777,1069124,373989240,1000,688,251600,745840232,24066502,1975933498,2147558429,878732964,1121267036,617606701,99887759568,111564418,552407,1886958,226471767,996228700,133824385,110680,764,2415,172456,1372048,2188099327,2243936876,145073211,6340998,183515481,299898,93659002,99999231,769,22033302,35695009,1506,99998494,174919539,6966495,42601376,127981931,44465773,55534227,99941230,58770,29846328,1000,1000,1000,1000,1000,1000,1000
376000,10790,63682,375000000,2250000000,1000,6000,9997457174566,19337504,760391408,1339925246,2426,72348,1069710,374989210,1000,610,251339,747839000,24043901,1975956099,2147839040,878531681,1121468319,619404168,99887895340,111727720,558058,1884516,226681016,997830852,133823934,110900,745,2389,172952,1374356,2194016398,2249935708,145221585,6281395,183832152,300351,93718605,99999210,790,21834874,35821228,1423,99998577,175075436,6966513,42669610,128183493,44339968,55660032,99941397,58603,29853851,1000,1000,1000,1000,1000,1000,1000
377000,11010,62816,376000000,2256000000,1000,6000,9997462917654,13192394,756242251,1339923625,2526,73869,1070994,375988990,1000,6704,251733,749835992,24023276,1975976724,2148116395,878330722,1121669278,621200189,99888043629,111891078,550792,1872643,226886552,999432692,133824289,111076,749,2442,172540,1376200,2199929403,2255930480,145369798,6223972,184149681,300915,93776028,99999228,772,21635585,35947416,1434,99998566,175231033,6966525,42736742,128384070,44213907,55786093,99941927,58073,29861235,1000,1000,1000,1000,1000,1000,1000
378000,10780,62013,377000000,2262000000,1000,6000,9997462334102,13373252,758421127,1339922862,2974,74184,1071447,376989220,1000,6278,250077,751835546,24000320,1975999680,2148393591,878132298,1121867702,623001306,99888180870,112053308,554697,1867706,227095059,1001024300,133823784,111292,780,2436,173020,1378468,2205849409,2261931709,145517342,6165973,184464003,301362,93834027,99999255,745,21439371,36073229,1419,99998581,175385835,6966538,42803807,128584163,44088137,55911863,99942315,57685,29868493,1000,1000,1000,1000,1000,1000,1000
379000,11300,62904,378000000,2268000000,1000,6000,9997454188359,21118780,768162052,1339922909,2099,75012,1072433,377988700,1000,6301,250201,753832534,23977619,1976022381,2148668883,877932423,1122067577,624798407,99888310916,112214900,565190,1868492,227304460,1002609624,133823593,111512,803,2312,173312,1380776,2211767589,2267930795,145664449,6107781,184776546,301866,93892219,99999211,789,21244928,36198980,1343,99998657,175540089,6966550,42870757,128783926,43962471,56037529,99942790,57210,29875640,1000,1000,1000,1000,1000,1000,1000
380000,10720,63236,379000000,2274000000,1000,6000,9997459301196,15604600,764644292,1339925111,1958,72951,1074911,378989280,1000,5831,248509,755828738,23954825,1976045175,2148942057,877734548,1122265452,626596724,99888439279,112375580,576170,1871055,227512100,1004186428,133823304,111718,756,2364,173596,1382944,2217687284,2273930933,145810585,6049818,185087310,302337,93950182,99999208,792,21052508,36325088,1316,99998684,175693518,6966562,42938786,128983505,43838214,56161786,99942969,57031,29882933,1000,1000,1000,1000,1000,1000,1000
381000,10480,62937,380000000,2280000000,1000,6000,9997456980088,17531992,768571170,1339925010,2410,72600,1075370,379989520,1000,1057,247642,757828300,23935770,1976064230,2149209412,877536400,1122463600,628398126,99888579874,112535972,575470,1851804,227729158,1005761008,133822717,111942,794,2497,174012,1385244,2223612049,2279936006,145956770,5990958,185395188,302808,94009042,99999219,781,20863079,36451098,1325,99998675,175846793,6966574,43005808,129182532,43713299,56286701,99943199,56801,29890023,1000,1000,1000,1000,1000,1000,1000
382000,10250,62715,381000000,2286000000,1000,6000,9997458571256,15552146,768584763,1339921560,2052,76408,1077156,380989750,1000,1242,248370,759825188,23915696,1976084304,2149475789,877337293,1122662707,630195896,99888737594,112694912,555336,1820984,227938505,1007321208,133822994,112130,777,2373,173876,1387172,2229532522,2285936043,146101533,5932342,185701374,303324,94067658,99999219,781,20675392,36577207,1297,99998703,175998650,6966585,43073623,129380922,43589818,56410182,99943393,56607,29897117,1000,1000,1000,1000,1000,1000,1000
383000,10370,62185,382000000,2292000000,1000,6000,9997452774861,20955464,775981633,1339918972,2764,78284,1078729,381989630,1000,6908,246482,761821802,23890022,1976109978,2149743760,877140782,1122859218,631995989,99888842092,112853266,588623,1842255,228148979,1008874636,133823000,112310,826,2402,173792,1389044,2235448119,2291930907,146245594,5874506,186005367,303813,94125494,99999282,718,20490994,36704189,1352,99998648,176149609,6966595,43141767,129579331,43466451,56533549,99944005,55995,29904015,1000,1000,1000,1000,1000,1000,1000
384000,10650,63857,383000000,2298000000,1000,6000,9997451430410,21914278,778939346,1339917465,2654,79901,1078827,382989350,1000,6430,247881,763821046,23869794,1976130206,2150004117,876941805,1123058195,633796239,99888979649,113010576,587803,1827860,228360490,1010418744,133823224,112494,848,2356,173592,1390980,2241368178,2297929713,146389083,5816234,186306792,304347,94183766,99999240,760,20309095,36831086,1279,99998721,176299935,6966612,43209547,129776926,43343473,56656527,99944392,55608,29910852,1000,1000,1000,1000,1000,1000,1000
385000,10570,62071,384000000,2304000000,1000,6000,9997457556715,15393356,774416937,1339921887,2921,75212,1081129,383989430,1000,619,245889,765816602,23844129,1976155871,2150267080,876746464,1123253536,635596447,99889121858,113167506,582812,1806569,228573621,1011959284,133822936,112698,802,2318,173964,1393116,2247297208,2303937310,146532165,5759313,186606903,304788,94240687,99999280,720,20128758,36958051,1408,99998592,176449767,6966619,43277305,129974266,43220641,56779359,99944808,55192,29917602,1000,1000,1000,1000,1000,1000,1000
386000,10140,62513,385000000,2310000000,1000,6000,9997449861575,22706672,783728627,1339922645,2084,75291,1081961,384989860,1000,595,245994,767815798,23825254,1976174746,2150521350,876549765,1123450235,637398933,99889288875,113323560,551283,1763792,228781736,1013492248,133823254,112860,761,2317,173688,1394760,2253218682,2309936892,146674691,5702897,186906207,305268,94297103,99999291,709,19949790,37085684,1382,99998618,176599110,6966630,43345018,130170871,43098566,56901434,99944879,55121,29924419,1000,1000,1000,1000,1000,1000,1000
387000,10490,63458,386000000,2316000000,1000,6000,9997452280581,19906224,782924192,1339921940,1822,76258,1082666,385989510,1000,6298,245359,769813688,23802412,1976197588,2150776547,876353938,1123646062,639200983,99889342241,113478470,632905,1837642,228985696,1015013520,133822889,113068,820,2415,173896,1396924,2259134475,2315930244,146816008,5648146,187203732,305757,94351854,99999281,719,19772176,37212896,1422,99998578,176747239,6966643,43413800,130367346,42977685,57022315,99945003,54997,29931231,1000,1000,1000,1000,1000,1000,1000
388000,11190,63248,387000000,2322000000,1000,6000,9997457696585,14108206,779126966,1339925058,1877,73085,1083178,386988810,1000,6279,245361,771811264,23781712,1976218288,2151027939,876157408,1123842592,641002015,99889498980,113632838,610660,1808019,229189399,1016529420,133822715,113274,761,2460,174084,1399068,2265057417,2321930473,146956948,5593494,187499919,306246,94406506,99999323,677,19596178,37340345,1347,99998653,176894950,6966657,43482944,130563888,42857058,57142942,99945156,54844,29938002,1000,1000,1000,1000,1000,1000,1000
389000,10980,62914,388000000,2328000000,1000,6000,9997452720349,18713374,785728461,1339921353,2390,76277,1083193,387989020,1000,591,243983,773811654,23763274,1976236726,2151274488,875962344,1124037656,642807335,99889654471,113787076,590173,1770067,229402916,1018044284,133822156,113520,829,2255,174780,1401588,2270986197,2327936495,147097932,5538153,187793328,306702,94461847,99999282,718,19423367,37468056,1320,99998680,177042591,6966663,43551722,130760336,42736045,57263955,99945363,54637,29944659,1000,1000,1000,1000,1000,1000,1000
390000,10470,62789,389000000,2334000000,1000,6000,9997451505016,19555739,788567705,1339919669,2908,77443,1084822,388989530,1000,642,243756,775809416,23742841,1976257159,2151521416,875766912,1124233088,644609657,99889797938,113940078,580631,1757166,229601586,1019546820,133821952,113754,766,2102,175200,1403964,2276909653,2333936569,147237746,5485688,188087493,307191,94514312,99999338,662,19249393,37595262,1346,99998654,177188931,6966671,43620627,130956003,42615809,57384191,99945699,54301,29951185,1000,1000,1000,1000,1000,1000,1000
391000,10660,63012,390000000,2340000000,1000,6000,9997455854412,14835234,785845253,1339920186,2568,77266,1085415,389989340,1000,6338,243548,777807850,23723376,1976276624,2151764585,875571538,1124428462,646412707,99889942814,114092252,569110,1738482,229803663,1021041260,133821262,113992,758,2292,175708,1406404,2282827528,2339930650,147376781,5432412,188378643,307674,94567588,99999311,689,19078938,37723025,1318,99998682,177334551,6966681,43690354,131151595,42496529,57503471,99945924,54076,29957770,1000,1000,1000,1000,1000,1000,1000
392000,11150,62373,391000000,2346000000,1000,6000,9997454245671,16070524,789079538,1339922698,2812,74510,1086057,390988850,1000,650,241820,779805586,23701992,1976298008,2152007425,875377885,1124622115,648216777,99890029905,114244214,614645,1772494,230010756,1022533728,133821301,114162,821,2182,175716,1408152,2288757789,2345936977,147515667,5379425,188668023,308109,94620575,99999352,648,18910510,37850880,1307,99998693,177479905,6966694,43759798,131346989,42377047,57622953,99946232,53768,29964238,1000,1000,1000,1000,1000,1000,1000
393000,10420,63982,392000000,2352000000,1000,6000,9997451398328,18549405,793552733,1339920512,2201,77307,1088155,391989580,1000,550,242288,781802850,23676599,1976323401,2152250693,875182883,1124817117,650019029,99890164728,114395522,612934,1752842,230222693,1024020352,133820677,114384,828,2331,176184,1410468,2294680515,2351935468,147654314,5326993,188954697,308571,94673007,99999305,695,18745020,37978871,1245,99998755,177624897,6966704,43828385,131541533,42257435,57742565,99946477,53523,29970583,1000,1000,1000,1000,1000,1000,1000
394000,10650,63176,393000000,2358000000,1000,6000,9997451055635,18522647,795527524,1339924802,2370,72848,1088515,392989350,1000,6157,240403,783801670,23656199,1976343801,2152487738,874990384,1125009616,651825336,99890323465,114545938,585844,1715963,230426538,1025498024,133820477,114590,845,2278,176420,1412576,2300600403,2357930667,147791750,5275710,189241167,309039,94724290,99999290,710,18579643,38106818,1421,99998579,177768719,6966718,43898119,131735931,42139157,57860843,99946701,53299,29976969,1000,1000,1000,1000,1000,1000,1000
395000,10630,62932,394000000,2364000000,1000,6000,9997453486494,15725798,794725871,1339922905,2212,74903,1090027,393989370,1000,6757,240804,785798686,23631163,1976368837,2152727541,874796291,1125203709,653628251,99890422579,114694974,617913,1740444,230627292,1026962904,133819846,114810,859,2207,177108,1414848,2306525419,2363930311,147928485,5223341,189525138,309435,94776659,99999333,667,18417288,38235060,1352,99998648,177911684,6966726,43967544,131929631,42021112,57978888,99946823,53177,29983199,1000,1000,1000,1000,1000,1000,1000
396000,10900,62205,395000000,2370000000,1000,6000,9997453441595,15404885,796400849,1339923717,2391,73912,1092516,394989100,1000,6102,241052,787793168,23606082,1976393918,2152964491,874602918,1125397082,655429351,99890562176,114843984,609121,1714667,230837053,1028427444,133819347,115028,905,2400,177368,1417076,2312452187,2369931693,148065083,5172103,189806865,309927,94827897,99999324,676,18256648,38362931,1303,99998697,178054574,6966735,44036664,132122765,41903390,58096610,99946909,53091,29989491,1000,1000,1000,1000,1000,1000,1000
397000,10510,62348,396000000,2376000000,1000,6000,9997455572582,12914881,795909760,1339924985,2684,72351,1093929,395989490,1000,681,240174,789791122,23587209,1976412791,2153193496,874410133,1125589867,657234505,99890705391,114992524,595390,1685251,231046658,1029887368,133819679,115212,826,2299,177216,1418976,2318383103,2375936971,148201177,5120843,190087332,310440,94879157,99999338,662,18097790,38491382,1235,99998765,178196997,6966750,44106906,132316443,41786283,58213717,99946934,53066,29995820,1000,1000,1000,1000,1000,1000,1000
398000,10730,63229,397000000,2382000000,1000,6000,9997452834270,15294485,800282075,1339922351,2685,74984,1095281,396989270,1000,680,238666,791787978,23561478,1976438522,2153426472,874218481,1125781519,659039704,99890838571,115140018,591778,1669547,231251529,1031336520,133819475,115400,802,2123,177620,1420892,2324308382,2381936091,148336168,5070735,190366311,310818,94929265,99999369,631,17940684,38619747,1369,99998631,178338102,6966755,44177308,132509608,41669634,58330366,99947258,52742,30001934,1000,1000,1000,1000,1000,1000,1000
399000,10790,63970,398000000,2388000000,1000,6000,9997451107168,16671701,803655803,1339918065,2574,79381,1094848,397989210,1000,6439,238950,793788724,23540848,1976459152,2153652024,874025068,1125974932,660847027,99890960613,115286256,598723,1668926,231451946,1032773724,133818955,115596,850,2243,177972,1422948,2330228665,2387929591,148470485,5020460,190643325,311244,94979540,99999334,666,17786002,38748478,1233,99998767,178478392,6966765,44248076,132702747,41553236,58446764,99947555,52445,30007907,1000,1000,1000,1000,1000,1000,1000
400000,10510,64048,399000000,2394000000,1000,6000,9997450672401,16744471,805728143,1339923651,2025,74344,1096797,398989490,1000,6938,237379,795785386,23515797,1976484203,2153880622,873834272,1126165728,662652884,99891063332,115432144,623771,1681527,231656800,1034207604,133819094,115774,824,2186,177916,1424776,2336155055,2393929014,148604186,4970306,190918491,311715,95029694,99999390,610,17632665,38876840,1289,99998711,178618155,6966774,44318875,132895123,41437721,58562279,99947731,52269,30013969,1000,1000,1000,1000,1000,1000,1000
401000,10470,63096,400000000,2400000000,1000,6000,9997452745146,14325309,805299547,1339918167,1711,80142,1098103,399989530,1000,6226,236604,797782854,23492360,1976507640,2154104809,873643527,1126356473,664459592,99891174196,115577886,640782,1691702,231855420,1035639968,133819300,115946,816,2080,177824,1426544,2342083762,2399930678,148737945,4924374,191194920,312180,95075626,99999395,605,17477852,39004868,1230,99998770,178757861,6966789,44388545,133086658,41321803,58678197,99948036,51964,30019916,1000,1000,1000,1000,1000,1000,1000
402000,10510,62281,401000000,2406000000,1000,6000,9997451903914,14812458,807790980,1339922216,2376,75428,1098957,400989490,1000,632,237305,799781066,23471043,1976528957,2154325217,873452203,1126547797,666266472,99891312976,115722718,630032,1666828,232059475,1037063448,133818445,116170,928,2251,178396,1428856,2348017643,2405937087,148870809,4875285,191467536,312615,95124715,99999384,616,17327839,39133829,1299,99998701,178896648,6966797,44458158,133277289,41206708,58793292,99948305,51695,30025839,1000,1000,1000,1000,1000,1000,1000
403000,10450,64049,402000000,2412000000,1000,6000,9997447159850,19213550,814187493,1339918839,2305,78876,1099800,401989550,1000,1183,237817,801779500,23449178,1976550822,2154543216,873260884,1126739116,668073581,99891431862,115866392,637278,1658392,232266042,1038476564,133818562,116322,874,2276,178308,1430424,2353943411,2411934768,149002921,4826510,191737068,313029,95173490,99999341,659,17180437,39262250,1236,99998764,179034637,6966803,44528613,133468102,41092227,58907773,99948322,51678,30031716,1000,1000,1000,1000,1000,1000,1000
404000,10760,62131,403000000,2418000000,1000,6000,9997450908146,15120408,812091054,1339919922,2332,77766,1100766,402989240,1000,1116,235949,803776948,23427903,1976572097,2154758412,873071998,1126928002,669882129,99891545032,116008926,649514,1659508,232467954,1039877380,133818576,116504,869,2163,178412,1432280,2359874038,2417936753,149133754,4777890,192004659,313467,95222110,99999386,614,17035181,39390790,1216,99998784,179171237,6966817,44600082,133658870,40978695,59021305,99948677,51323,30037483,1000,1000,1000,1000,1000,1000,1000
405000,10670,63155,404000000,2424000000,1000,6000,9997446486216,19196496,818165481,1339922534,1850,75636,1102307,403989330,1000,6750,235549,805774046,23405066,1976594934,2154972880,872881787,1127118213,671689009,99891679145,116152126,642000,1636981,232673338,1041284760,133818340,116690,897,2119,178664,1434200,2365795687,2423930095,149265261,4731307,192272847,313884,95268693,99999408,592,16890155,39520034,1283,99998717,179308409,6966824,44670523,133849488,40864183,59135817,99949152,50848,30043148,1000,1000,1000,1000,1000,1000,1000
406000,10740,64323,405000000,2430000000,1000,6000,9997448697832,16651183,817614396,1339918889,1941,79190,1103164,404989260,1000,626,235106,807772192,23385510,1976614490,2155181525,872692036,1127307964,673497392,99891833715,116293924,612307,1599028,232871844,1042678756,133818289,116854,912,2243,178576,1435864,2371729662,2429935051,149395575,4686466,192539568,314322,95313534,99999396,604,16745895,39648640,1222,99998778,179444430,6966836,44741829,134039694,40750990,59249010,99949435,50565,30048855,1000,1000,1000,1000,1000,1000,1000
407000,10840,62925,406000000,2436000000,1000,6000,9997444733287,20273093,823238252,1339921987,1968,76065,1103594,405989160,1000,561,234973,809771132,23362648,1976637352,2155391874,872502352,1127497648,675306635,99891906484,116435552,664695,1636586,233076231,1044072036,133818069,117058,926,2197,178828,1437952,2377660209,2435936514,149525948,4640846,192804501,314781,95359154,99999405,595,16604037,39777801,1303,99998697,179580430,6966849,44812540,134229524,40637498,59362502,99949546,50454,30054482,1000,1000,1000,1000,1000,1000,1000
