Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1,H2O::Cell_1::Mitochondria_2,H2O_created::Cell_1::Mitochondria_2,OH-::Cell_1::Mitochondria_2,H+::Cell_1::Mitochondria_2,H+_inter::Cell_1::Mitochondria_2,H+_inter_created::Cell_1::Mitochondria_2,O2::Cell_1::Mitochondria_2,O2_in::Cell_1::Mitochondria_2,CO2::Cell_1::Mitochondria_2,ATP::Cell_1::Mitochondria_2,ATP_created::Cell_1::Mitochondria_2,ADP::Cell_1::Mitochondria_2,GDP::Cell_1::Mitochondria_2,GTP::Cell_1::Mitochondria_2,Pi::Cell_1::Mitochondria_2,NAD+::Cell_1::Mitochondria_2,NADH::Cell_1::Mitochondria_2,NADH_created::Cell_1::Mitochondria_2,NADH_in::Cell_1::Mitochondria_2,Pyruvate-::Cell_1::Mitochondria_2,Pyruvate-_in::Cell_1::Mitochondria_2,CoA-SH::Cell_1::Mitochondria_2,Acetyl_CoA::Cell_1::Mitochondria_2,FAD::Cell_1::Mitochondria_2,FADH2::Cell_1::Mitochondria_2,FADH2_created::Cell_1::Mitochondria_2,Pyruvate_transport::Cell_1::Mitochondria_2,ATP_synthase::Cell_1::Mitochondria_2,ADP_ATP_transport::Cell_1::Mitochondria_2,NADH_shuttle::Cell_1::Mitochondria_2,Pi_transport::Cell_1::Mitochondria_2,Commp1-3-4::Cell_1::Mitochondria_2,Commp2-3-4::Cell_1::Mitochondria_2,H2O::Cell_1::Mitochondria_3,H2O_created::Cell_1::Mitochondria_3,OH-::Cell_1::Mitochondria_3,H+::Cell_1::Mitochondria_3,H+_inter::Cell_1::Mitochondria_3,H+_inter_created::Cell_1::Mitochondria_3,O2::Cell_1::Mitochondria_3,O2_in::Cell_1::Mitochondria_3,CO2::Cell_1::Mitochondria_3,ATP::Cell_1::Mitochondria_3,ATP_created::Cell_1::Mitochondria_3,ADP::Cell_1::Mitochondria_3,GDP::Cell_1::Mitochondria_3,GTP::Cell_1::Mitochondria_3,Pi::Cell_1::Mitochondria_3,NAD+::Cell_1::Mitochondria_3,NADH::Cell_1::Mitochondria_3,NADH_created::Cell_1::Mitochondria_3,NADH_in::Cell_1::Mitochondria_3,Pyruvate-::Cell_1::Mitochondria_3,Pyruvate-_in::Cell_1::Mitochondria_3,CoA-SH::Cell_1::Mitochondria_3,Acetyl_CoA::Cell_1::Mitochondria_3,FAD::Cell_1::Mitochondria_3,FADH2::Cell_1::Mitochondria_3,FADH2_created::Cell_1::Mitochondria_3,Pyruvate_transport::Cell_1::Mitochondria_3,ATP_synthase::Cell_1::Mitochondria_3,ADP_ATP_transport::Cell_1::Mitochondria_3,NADH_shuttle::Cell_1::Mitochondria_3,Pi_transport::Cell_1::Mitochondria_3,Commp1-3-4::Cell_1::Mitochondria_3,Commp2-3-4::Cell_1::Mitochondria_3
465000,42979810,1256636,9280000000,55680000000,20000,120000,9854501557096,2793388,6124582370,21818,9237020190,2000,11209,2918838,18473996744,3444474684,16555525316,18519025716,9868129202,131870798,5986999346,111458507903,28103447500,239864,8072697,5135364600,247746087000,6591602686,18562802186,12483653382,844594422,42996641400,155405578,999990911,9089,6989,18028907,981971093,16644870793,4118450800,7780,4161226340,999998851,1149,999831089,168911,4161217411,1000,1000,1000,1000,1000,1000,1000,111458724499,28104768100,207683,7620794,5136080500,247757098600,6553598608,18525321258,12484515865,846237003,42998298300,153762997,999979997,20003,85094,18012929,981987071,16646020571,4118089000,87,4161506540,999998253,1747,999818094,181906,4161504706,1000,1000,1000,1000,1000,1000,1000,111458809349,28104139500,194152,8074012,5135551900,247752078200,6619121261,18590608711,12483985447,845538617,42997642200,154461383,999995184,4816,3567,17913920,982086080,16645309580,4118586800,8499,4161345680,999986952,13048,999840467,159533,4161324133,1000,1000,1000,1000,1000,1000,1000
466000,43025450,1279384,9300000000,55800000000,20000,120000,9854193404096,11434596,6147492823,21872,9256974550,2000,198,2911371,18513905356,3444587692,16555412308,18518616208,9868395529,131604471,6001542385,111483964201,28162692600,234630,8216419,5143670200,248271024400,6604333779,18600936229,12509007986,844663801,43088147400,155336199,999978578,21422,21977,18026291,981973709,16678677009,4127013900,8340,4169678280,999999083,917,999818677,181323,4169669023,1000,1000,1000,1000,1000,1000,1000,111484184944,28164033500,213032,8026075,5144117600,248282170200,6569797678,18566929128,12509866975,846396110,43089891600,153603890,999971302,28698,15692,18025817,981974183,16679822283,4126644200,101,4169956460,999998949,1051,999815292,184708,4169955308,1000,1000,1000,1000,1000,1000,1000,111484226190,28163454000,235806,7982733,5144157900,248277485600,6633943961,18630855061,12509390899,845635314,43089148200,154364686,999995746,4254,8832,17912033,982087967,16679177967,4127100400,97,4169816860,999970305,29695,999844732,155268,4169787068,1000,1000,1000,1000,1000,1000,1000
467000,43072260,1265113,9320000000,55920000000,20000,120000,9853903708474,1623440,6152026270,20147,9276927740,2000,913,2913544,18553815186,3444706814,16555293186,18518198886,9868565036,131434964,6016054322,111509438648,28222041000,194414,8036032,5152333300,248796624400,6621527691,18643561591,12534436712,844780824,43179659700,155219176,999986478,13522,8154,17979742,982020258,16712581958,4135532900,8440,4178154660,999999026,974,999827954,172046,4178145246,1000,1000,1000,1000,1000,1000,1000,111509631968,28223340900,239537,7688074,5152932200,248807489800,6583408541,18605959041,12535236852,846423115,43181320800,153576885,999987850,12150,104035,18044083,981955917,16713647017,4135170000,8298,4178424820,999993643,6357,999829735,170265,4178410165,1000,1000,1000,1000,1000,1000,1000,111509645067,28222717100,200817,7685163,5152904900,248802567000,6646892542,18669213342,12534798934,845644527,43180572000,154355473,999975555,24445,83528,17878594,982121406,16713064506,4135623000,50,4178267840,999997782,2218,999809928,190072,4178265572,1000,1000,1000,1000,1000,1000,1000
468000,43118080,1256985,9340000000,56040000000,20000,120000,9853595722787,10072444,6174869081,21871,9296881920,2000,1039,2917639,18593720098,3444786831,16555213169,18517808169,9868715761,131284239,6030594759,111534914559,28281317100,175112,8095531,5160665200,249321720600,6632529849,18679972749,12559814936,844879604,43271169300,155120396,999996061,3939,22057,18031321,981968679,16746413979,4144009200,90,4186616940,999982193,17807,999832257,167743,4186599043,1000,1000,1000,1000,1000,1000,1000,111535161073,28282607500,221968,8037147,5160965900,249332648600,6602000997,18649965597,12560558446,846628419,43272950700,153371581,999994366,5634,10347,18087301,981912699,16747407499,4143756100,8040,4186868380,999988713,11287,999829247,170753,4186849053,1000,1000,1000,1000,1000,1000,1000,111535109214,28282002500,222836,7642506,5161296900,249327740200,6661070180,18708803630,12560137740,845745060,43272083400,154254940,999990810,9190,100750,18005810,981994190,16746849690,4144075800,8540,4186722380,999998110,1890,999823650,176350,4186711950,1000,1000,1000,1000,1000,1000,1000
469000,43164440,1240665,9360000000,56160000000,20000,120000,9853295042254,11256517,6190383673,20310,9316835560,2000,11292,2920656,18633630500,3444908371,16555091629,18517377029,9868912824,131087176,6045119324,111560367715,28340605000,181518,8139204,5169057200,249846946800,6647252189,18720110739,12585169677,844986056,43362698700,155013944,999991567,8433,12411,18050334,981949666,16780225966,4152552900,8121,4195065220,999999190,810,999831611,168389,4195056289,1000,1000,1000,1000,1000,1000,1000,111560648586,28341946100,151484,7927543,5169563400,249858133000,6616968583,18690358633,12585998989,846727659,43364447400,153272341,999993449,6551,9590,18005601,981994399,16781325999,4152282500,91,4195345060,999982041,17959,999838990,161010,4195327010,1000,1000,1000,1000,1000,1000,1000,111560601429,28341288200,212772,8101699,5169241800,249852922800,6675132021,18748278671,12585500254,845949513,43363709700,154050487,999988680,11320,3067,18049513,981950487,16780660287,4152588600,52,4195180240,999979845,20155,999834867,165133,4195160033,1000,1000,1000,1000,1000,1000,1000
470000,43210800,1272646,9380000000,56280000000,20000,120000,9852996698339,10097330,6203583015,3996,9336789200,2000,946,2959277,18673570408,3445022769,16554977231,18516956531,9869125123,130874877,6059651531,111585877856,28399898800,142945,7874184,5177726500,250372312000,6662000694,18760282844,12610544806,845070743,43454209200,154929257,999987810,12190,17667,18066061,981933939,16814059639,4161104100,8660,4203523800,999999693,307,999819667,180333,4203514833,1000,1000,1000,1000,1000,1000,1000,111586004983,28401218200,238523,8101000,5177916400,250383247600,6631211897,18730012597,12611369339,846840215,43455968100,153159785,999991517,8483,3602,18026263,981973737,16815155637,4160802700,8397,4203805140,999989555,10445,999830502,169498,4203786298,1000,1000,1000,1000,1000,1000,1000,111586104120,28400569600,211919,7712641,5178020300,250378126400,6689869267,18788430967,12610827575,845961767,43455145200,154038233,999994080,5920,100113,18109638,981890362,16814430362,4161137200,8659,4203630660,999980786,19214,999843413,156587,4203602787,1000,1000,1000,1000,1000,1000,1000
471000,43258040,1262916,9400000000,56400000000,20000,120000,9852695818076,11420491,6219225718,20115,9356741960,2000,125987,2912637,18713443690,3445089167,16554910833,18516590933,9869283063,130716937,6074175653,111611362564,28459186500,168832,7992416,5186038200,250897516200,6675197972,18798894422,12635879936,845183873,43545750300,154816127,999996105,3895,10732,18118096,981881904,16847834104,4169647100,8280,4211979880,999982568,17432,999839432,160568,4211954168,1000,1000,1000,1000,1000,1000,1000,111611410300,28460513000,219575,8152346,5186358000,250908426000,6646736525,18770949025,12636806496,846926300,43547451900,153073700,999987825,12175,15125,17985029,982014971,16849071871,4169280100,54,4212275800,999989629,10371,999822625,177375,4212265375,1000,1000,1000,1000,1000,1000,1000,111611526542,28459858900,184308,7794844,5186407900,250903284200,6704794750,18828767650,12636248866,846063608,43546643700,153936392,999996358,3642,100550,18081284,981918716,16848327516,4169623900,8154,4212099720,999987084,12916,999834450,165550,4212078650,1000,1000,1000,1000,1000,1000,1000
472000,43304690,1253853,9420000000,56520000000,20000,120000,9852396508142,11265046,6233451279,2173,9376695310,2000,124813,2947959,18753386274,3445257288,16554742712,18516128812,9869479321,130520679,6088717595,111636800221,28518469300,145317,7715650,5194783100,251422701000,6688324266,18837434416,12661277519,845200866,43637183100,154799134,999989012,10988,83146,18073627,981926373,16881702773,4178194900,49,4220427060,999998243,1757,999823746,176254,4220425254,1000,1000,1000,1000,1000,1000,1000,111636878569,28519793400,243297,8162571,5194742100,251433624400,6663686223,18813313573,12662134616,847034912,43638985500,152965088,999994034,5966,11322,18059206,981940794,16882845894,4177810900,8520,4220720580,999999218,782,999827422,172578,4220711278,1000,1000,1000,1000,1000,1000,1000,111636930163,28519170400,145731,7690852,5195047800,251428668000,6718477895,18867873345,12661717039,846158880,43638136200,153841120,999982378,17622,90198,17980159,982019841,16882289041,4178142200,45,4220573080,999998967,1033,999807498,192502,4220572002,1000,1000,1000,1000,1000,1000,1000
473000,43351390,1249371,9440000000,56640000000,20000,120000,9852098147766,10072146,6246444888,21839,9396648610,2000,1071,2916000,18793253542,3445326012,16554673988,18515761388,9869777080,130222920,6103233822,111662233723,28577770700,170495,7995717,5203051500,251948045400,6702878816,18877410316,12686661628,845365454,43728770700,154634546,999978860,21140,7606,18020678,981979322,16915548222,4186786400,8960,4228897400,999998154,1846,999821106,178894,4228886594,1000,1000,1000,1000,1000,1000,1000,111662431057,28579090300,158024,7748934,5203504000,251958863800,6679002516,18854045216,12687510397,847041953,43730412000,152958047,999997380,2620,104627,18091830,981908170,16916676170,4186312500,7889,4229186740,999986922,13078,999839127,160873,4229165773,1000,1000,1000,1000,1000,1000,1000,111662392353,28578439200,186278,8171357,5203006400,251953735200,6732490476,18907294026,12687039176,846330416,43729741200,153669584,999981593,18407,20377,18028101,981971899,16916048999,4186697900,50,4229019580,999990293,9707,999822277,177723,4229009823,1000,1000,1000,1000,1000,1000,1000
474000,43396820,1282657,9460000000,56760000000,20000,120000,9851805789786,2924976,6253626369,21900,9416603180,2000,75,2915733,18833162560,3445449762,16554550238,18515336838,9869979027,130020973,6117764687,111687639936,28637061700,220896,7743504,5211768400,252473273800,6718538115,18918485015,12712036392,845395705,43820214000,154604295,999986949,13051,83344,18064852,981935148,16949381048,4195280000,8780,4237355860,999997576,2424,999823244,176756,4237344656,1000,1000,1000,1000,1000,1000,1000,111687813094,28638377900,226152,7766918,5212024500,252484127000,6694448240,18894908940,12712902968,847135398,43821926400,152864602,999991080,8920,103782,18082314,981917686,16950530686,4194851900,48,4237647580,999980186,19814,999828782,171218,4237627718,1000,1000,1000,1000,1000,1000,1000,111687942695,28637761500,180307,7535815,5212014700,252479295800,6745087513,18945323313,12712378342,846370643,43821198300,153629357,999997777,2223,100334,18108492,981891508,16949828208,4195245000,90,4237478700,999971256,28744,999840034,159966,4237449866,1000,1000,1000,1000,1000,1000,1000
475000,43443120,1282959,9480000000,56880000000,20000,120000,9851498991504,10238576,6275399845,2250,9436556880,2000,10602,2951709,18873109260,3445594580,16554405420,18514893220,9870080371,129919629,6132289931,111713158716,28696363000,139168,8064032,5219846000,252998514000,6731647157,18957008907,12737442692,845576516,43911802800,154423484,999990744,9256,8128,18054136,981945864,16983251564,4203778300,52,4245825000,999983924,16076,999830628,169372,4245808872,1000,1000,1000,1000,1000,1000,1000,111713336479,28697693900,190968,7566259,5220599600,253009563800,6711783784,18937669784,12738262360,847241304,43913450100,152758696,999997253,2747,100449,18132289,981867711,16984344211,4203373600,8522,4246107180,999983193,16807,999840049,159951,4246081851,1000,1000,1000,1000,1000,1000,1000,111713375675,28697025200,156802,8170660,5219821900,253004263200,6758389448,18984027748,12737765477,846567206,43912806300,153432794,999996565,3435,3159,18099682,981900318,16983680518,4203747800,45,4245935440,999979646,20354,999833559,166441,4245915041,1000,1000,1000,1000,1000,1000,1000
476000,43490090,1263487,9500000000,57000000000,20000,120000,9851199621406,10071603,6289575041,3978,9456509910,2000,11224,2942874,18913011864,3445674809,16554325191,18514502991,9870246146,129753854,6146806710,111738484387,28755667400,239814,8068837,5228437300,253523848400,6746705434,18997487534,12762852350,845676438,44003299200,154323562,999993905,6095,15567,18025417,981974583,17017132683,4212302900,56,4254291740,999988649,11351,999822867,177133,4254280333,1000,1000,1000,1000,1000,1000,1000,111738778833,28756976500,172793,7730386,5228912600,253534680200,6725369564,18976665014,12763659035,847336942,44004960900,152663058,999996184,3816,102742,18103907,981896093,17018205793,4211895600,8581,4254574100,999981239,18761,999838842,161158,4254546758,1000,1000,1000,1000,1000,1000,1000,111738823823,28756329000,187195,7691457,5228733100,253529608400,6773513341,19024572741,12763127128,846576619,44004228900,153423381,999996025,3975,100006,18159078,981840922,17017496722,4212252800,8500,4254396440,999981654,18346,999840606,159394,4254369594,1000,1000,1000,1000,1000,1000,1000
477000,43536830,1250209,9520000000,57120000000,20000,120000,9850898961305,11246970,6305165149,2278,9476463170,2000,125011,2950695,18952921784,3445822975,16554177025,18514063425,9870357305,129642695,6161324789,111763979371,28814961400,171858,7968314,5236901700,254049102000,6764274825,19040473525,12788248559,845765093,44094811500,154234907,999980636,19364,9743,18052384,981947616,17050997616,4220783400,95,4262750540,999998612,1388,999814943,185057,4262749057,1000,1000,1000,1000,1000,1000,1000,111764131962,28816291900,224005,8071154,5237131400,254060040600,6736715655,19013431705,12789094038,847518378,44096541300,152481622,999994667,5333,18189,18064151,981935849,17052119749,4220388400,84,4263042700,999983095,16905,999834089,165911,4263025711,1000,1000,1000,1000,1000,1000,1000,111764203855,28815620000,240413,8122281,5236825200,254054836800,6788244750,19064719550,12788515264,846761401,44095829100,153238599,999992157,7843,8256,18145992,981854008,17051350708,4220782500,8684,4262853060,999991068,8932,999834956,165044,4262835444,1000,1000,1000,1000,1000,1000,1000
478000,43582270,1266087,9540000000,57240000000,20000,120000,9850600453639,10245108,6318456590,2047,9496417730,2000,114672,2956416,18992831366,3445941047,16554058953,18513641553,9870611564,129388436,6175866630,111789472601,28874240200,190301,8084569,5245163200,254574219600,6777275606,19078884306,12813572362,845864591,44186343000,154135409,999989325,10675,19434,18144672,981855328,17084757528,4229292400,110,4271202140,999983136,16864,999837634,162366,4271185166,1000,1000,1000,1000,1000,1000,1000,111789600592,28875567200,196880,8181588,5245432200,254585157600,6751151354,19053277804,12814459612,847627776,44188068900,152372224,999993300,6700,9624,18080512,981919488,17085945088,4228913000,8760,4271497420,999996816,3184,999828824,171176,4271485476,1000,1000,1000,1000,1000,1000,1000,111789722905,28874898300,192796,7772487,5245607700,254580010200,6804568781,19106457131,12813875498,846770708,44187256200,153229292,999996675,3325,104567,18121369,981878631,17085162831,4229370900,7928,4271308760,999986501,13499,999834267,165733,4271287333,1000,1000,1000,1000,1000,1000,1000
479000,43628160,1238689,9560000000,57360000000,20000,120000,9850309394176,1736702,6324236099,20317,9516371840,2000,103,2916251,19032703046,3446000078,16553999922,18513276722,9870820309,129179691,6190403455,111814857329,28933527700,239212,7818931,5253940900,255099483400,6793111428,19120138178,12838960026,845898251,44277792900,154101749,999975698,24302,80147,18142221,981857779,17118612679,4237824400,8120,4279662840,999997933,2067,999821547,178453,4279652653,1000,1000,1000,1000,1000,1000,1000,111815118517,28934858500,173870,8040721,5253921500,255110446600,6766629118,19094174718,12839813300,847724429,44279595300,152275571,999991358,8642,11529,18166629,981833371,17119746571,4237410700,8222,4279954980,999986513,13487,999834029,165971,4279933271,1000,1000,1000,1000,1000,1000,1000,111815182933,28934201600,157780,8006061,5253809000,255105366400,6817138112,19144448312,12839285932,846959763,44278860900,153040237,999989334,10666,5471,18108239,981891761,17119046161,4237884800,46,4279765520,999994755,5245,999820971,179029,4279760229,1000,1000,1000,1000,1000,1000,1000
480000,43674350,1265028,9580000000,57480000000,20000,120000,9850009915415,1730426,6338521228,22079,9536325650,2000,126190,2915260,19072607142,3446130141,16553869859,18512839059,9871050900,128949100,6204926442,111840372159,28992839100,183270,8046121,5262131600,255624822200,6806640830,19159087330,12864356654,846092461,44369378400,153907539,999993104,6896,9143,18136589,981863411,17152469511,4246340800,100,4288131040,999981917,18083,999833243,166757,4288112857,1000,1000,1000,1000,1000,1000,1000,111840559108,28994143300,182484,7774267,5262670300,255635622600,6782283727,19135242227,12865192807,847739219,44371020300,152260781,999994683,5317,100864,18146557,981853443,17153584943,4245959200,105,4288408640,999983601,16399,999834164,165836,4288392136,1000,1000,1000,1000,1000,1000,1000,111840573825,28993490500,232976,8129447,5262220400,255630588200,6831553775,19184279225,12864655778,847061857,44370382200,152938143,999989124,10876,4167,18108889,981891111,17152870811,4246431600,48,4288225760,999989321,10679,999824567,175433,4288215033,1000,1000,1000,1000,1000,1000,1000
481000,43720090,1251957,9600000000,57600000000,20000,120000,9849700918779,11220471,6362466912,3956,9556279910,2000,125411,2942033,19112551908,3446252350,16553747650,18512419450,9871138207,128861793,6219442615,111865806051,29052121900,186819,7722809,5270895200,256149991000,6821868747,19199727947,12889729540,846101099,44460799500,153898901,999994589,5411,101790,18155450,981844550,17186305050,4254854400,8120,4296586640,999996990,3010,999827990,172010,4296575510,1000,1000,1000,1000,1000,1000,1000,111865981917,29053462800,161018,8053993,5270915200,256161026400,6797700433,19176081733,12890630540,847915700,44462605800,152084300,999978045,21955,7445,18075305,981924695,17187504095,4254483000,50,4296883480,999990125,9875,999826645,173355,4296873555,1000,1000,1000,1000,1000,1000,1000,111865953131,29052797600,246229,8084051,5270780300,256155878400,6844670252,19222812952,12890088402,847125311,44461861800,152874689,999970731,29269,20220,18079018,981920982,17186784082,4254910100,98,4296697140,999998638,1362,999816520,183480,4296695680,1000,1000,1000,1000,1000,1000,1000
482000,43766000,1245408,9620000000,57720000000,20000,120000,9849409904986,2717258,6368290122,3933,9576234000,2000,124881,2950530,19152460134,3446359744,16553640256,18512013756,9871340030,128659970,6233962364,111891335071,29111398800,172259,8055577,5278935300,256675193600,6835646686,19238921436,12915067508,846298010,44552427900,153701990,999995020,4980,8610,18220202,981779798,17220081898,4263398100,92,4305038820,999975662,24338,999834910,165090,4305014390,1000,1000,1000,1000,1000,1000,1000,111891319011,29112759100,235295,7795388,5279750600,256686296600,6810648424,19214447074,12916045595,847939765,44554028400,152060235,999977967,22033,85202,18039007,981960993,17221393593,4263002900,101,4305349700,999998399,1601,999813802,186198,4305347998,1000,1000,1000,1000,1000,1000,1000,111891446798,29112104800,255185,8062392,5279216900,256681214400,6861698401,19265261201,12915433448,847243078,44553392700,152756922,999992439,7561,17261,18134613,981865387,17220574987,4263436800,8350,4305158720,999991169,8831,999837661,162339,4305141539,1000,1000,1000,1000,1000,1000,1000
483000,43810920,1237568,9640000000,57840000000,20000,120000,9849103029686,10083985,6390042653,4042,9596189080,2000,111511,2955392,19192370076,3446480571,16553519429,18511595729,9871481168,128518832,6248484444,111916753113,29170687300,193522,7633194,5287803200,257200425000,6852123502,19280814152,12940445637,846290493,44643839700,153709507,999987538,12462,108745,18245708,981754292,17253924192,4271905400,53,4313488580,999990028,9972,999827445,172555,4313478555,1000,1000,1000,1000,1000,1000,1000,111916859737,29172069600,187820,8148271,5287783000,257211598400,6824314434,19253530634,12941405490,848133101,44645638800,151866899,999990120,9880,2919,18071529,981928471,17255200771,4271522900,52,4313814980,999980353,19647,999841919,158081,4313795281,1000,1000,1000,1000,1000,1000,1000,111916905300,29171390500,192785,8104560,5287616400,257206365800,6875332085,19304306135,12940851690,847331715,44644892100,152668285,999983110,16890,17495,18098505,981901495,17254468695,4271938500,9000,4313626680,999999325,675,999825395,174605,4313617005,1000,1000,1000,1000,1000,1000,1000
484000,43856690,1252932,9660000000,57960000000,20000,120000,9848811833538,1716159,6396043784,20164,9616143310,2000,173,2911633,19232246292,3446547197,16553452803,18511237503,9871609827,128390173,6263025819,111942237948,29229974800,166758,7641469,5296221200,257725638400,6867118209,19321223759,12965808373,846392298,44735358300,153607702,999991300,8700,107702,18249729,981750271,17287744171,4280453500,8863,4321945640,999999021,979,999827902,172098,4321935798,1000,1000,1000,1000,1000,1000,1000,111942209378,29231330300,243840,7907139,5296490300,257736638200,6838451836,19293075436,12966796565,848137788,44737059900,151862212,999980394,19606,84806,18121841,981878159,17289061559,4279980700,8863,4322275440,999998417,1583,999818106,181894,4322264994,1000,1000,1000,1000,1000,1000,1000,111942358781,29230700900,232939,7986926,5296123900,257731763400,6890050100,19344447700,12966215367,847436371,44736426000,152563629,999979111,20889,7140,18209873,981790127,17288283527,4280396100,8713,4322087760,999989113,10887,999837540,162460,4322068160,1000,1000,1000,1000,1000,1000,1000
485000,43902220,1262922,9680000000,58080000000,20000,120000,9848512311855,1713265,6410310433,21988,9636097780,2000,977,2914684,19272151584,3446652020,16553347980,18510837680,9871872036,128127964,6277554520,111967728795,29289265100,151357,7785181,5304566100,258250849400,6881289797,19360809747,12991184648,846503311,44826888900,153496689,999996395,3605,100684,18210936,981789064,17321571564,4289032200,44,4330410860,999976100,23900,999838284,161716,4330386916,1000,1000,1000,1000,1000,1000,1000,111967672831,29290635600,250410,7817069,5305021400,258261978400,6854684251,19334728451,12992167086,848236260,44828571600,151763740,999988107,11893,93747,18143561,981856439,17322889139,4288508500,8640,4330731620,999999073,927,999825147,174853,4330722053,1000,1000,1000,1000,1000,1000,1000,111967854556,29289957200,156132,8110092,5304401100,258256719200,6903397603,19383197903,12991600456,847532288,44827926300,152467712,999988184,11816,16696,18184840,981815160,17322130760,4288928400,52,4330539900,999990456,9544,999826296,173704,4330530304,1000,1000,1000,1000,1000,1000,1000
486000,43946440,1281756,9700000000,58200000000,20000,120000,9848203315765,11229200,6434157205,3944,9656053560,2000,158,2954273,19312099232,3446792665,16553207335,18510386335,9872125267,127874733,6292098999,111993139982,29348563100,168836,8031372,5312802500,258776168600,6894976978,19399917128,13016582242,846681168,44918478900,153318832,999991274,8726,17306,18202264,981797736,17355439736,4297555500,46,4338867300,999990240,9760,999825306,174694,4338857494,1000,1000,1000,1000,1000,1000,1000,111993277091,29349930300,164375,7938057,5313197400,258787295800,6869374714,19374839414,13017497284,848423230,44920182300,151576770,999991452,8548,18522,18208338,981791662,17356660262,4297059900,8092,4339179420,999991650,8350,999837922,162078,4339162978,1000,1000,1000,1000,1000,1000,1000,111993310036,29349246000,167634,8163484,5312839200,258781972000,6918744044,19423961544,13016963600,847644888,44919453900,152355112,999992578,7422,11190,18164190,981835810,17355949710,4297510100,7860,4338999240,999994730,5270,999824890,175110,4338986110,1000,1000,1000,1000,1000,1000,1000
487000,43991470,1267432,9720000000,58320000000,20000,120000,9847904900528,10078766,6447315115,21860,9676008530,2000,79,2910809,19351973340,3446854294,16553145706,18510026806,9872302411,127697589,6306627951,112018637563,29407867600,144107,7681450,5321591900,259301480800,6908478777,19438837877,13041958553,846696835,45009915600,153303165,999991025,8975,101990,18204337,981795663,17389271063,4306093400,47,4347333580,999978977,21023,999836890,163110,4347312510,1000,1000,1000,1000,1000,1000,1000,112018668415,29409207700,206527,7755777,5321853100,259312409000,6885766648,19416641248,13042883864,848452217,45011616300,151547783,999996731,3269,98314,18239550,981760450,17390508950,4305542200,8208,4347641900,999991394,8606,999833414,166586,4347625086,1000,1000,1000,1000,1000,1000,1000,112018840569,29408550200,162030,7648387,5321712500,259307341200,6932613314,19463253364,13042311390,847650555,45010896000,152349445,999995188,4812,101933,18260243,981739757,17389737557,4306012200,44,4347459100,999967111,32889,999843933,156067,4347426167,1000,1000,1000,1000,1000,1000,1000
488000,44036500,1272907,9740000000,58440000000,20000,120000,9847604119520,11348654,6462952180,22106,9695963500,2000,79,2916738,19391882788,3446983574,16553016426,18509608926,9872483042,127516958,6321169830,112043997035,29467134600,213352,7782335,5329970400,259826577200,6924729792,19480499042,13067339252,846800859,45101430600,153199141,999993888,6112,100829,18247177,981752823,17423115623,4314579600,50,4355786560,999989861,10139,999819729,180271,4355776371,1000,1000,1000,1000,1000,1000,1000,112044177821,29468472200,168001,8212214,5329795700,259837472400,6898167531,19454450531,13068239027,848628247,45103230900,151371753,999992621,7379,11274,18251747,981748253,17424312753,4314095300,85,4356091660,999982151,17849,999832474,167526,4356073726,1000,1000,1000,1000,1000,1000,1000,112044205403,29467840600,231772,7838558,5330051000,259832510800,6947725591,19503777441,13067696311,847748852,45102409800,152251148,999996277,3723,100225,18260214,981739786,17423585486,4314521100,39,4355918000,999971214,28786,999847725,152275,4355889175,1000,1000,1000,1000,1000,1000,1000
