Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1,H2O::Cell_1::Mitochondria_2,H2O_created::Cell_1::Mitochondria_2,OH-::Cell_1::Mitochondria_2,H+::Cell_1::Mitochondria_2,H+_inter::Cell_1::Mitochondria_2,H+_inter_created::Cell_1::Mitochondria_2,O2::Cell_1::Mitochondria_2,O2_in::Cell_1::Mitochondria_2,CO2::Cell_1::Mitochondria_2,ATP::Cell_1::Mitochondria_2,ATP_created::Cell_1::Mitochondria_2,ADP::Cell_1::Mitochondria_2,GDP::Cell_1::Mitochondria_2,GTP::Cell_1::Mitochondria_2,Pi::Cell_1::Mitochondria_2,NAD+::Cell_1::Mitochondria_2,NADH::Cell_1::Mitochondria_2,NADH_created::Cell_1::Mitochondria_2,NADH_in::Cell_1::Mitochondria_2,Pyruvate-::Cell_1::Mitochondria_2,Pyruvate-_in::Cell_1::Mitochondria_2,CoA-SH::Cell_1::Mitochondria_2,Acetyl_CoA::Cell_1::Mitochondria_2,FAD::Cell_1::Mitochondria_2,FADH2::Cell_1::Mitochondria_2,FADH2_created::Cell_1::Mitochondria_2,Pyruvate_transport::Cell_1::Mitochondria_2,ATP_synthase::Cell_1::Mitochondria_2,ADP_ATP_transport::Cell_1::Mitochondria_2,NADH_shuttle::Cell_1::Mitochondria_2,Pi_transport::Cell_1::Mitochondria_2,Commp1-3-4::Cell_1::Mitochondria_2,Commp2-3-4::Cell_1::Mitochondria_2,H2O::Cell_1::Mitochondria_3,H2O_created::Cell_1::Mitochondria_3,OH-::Cell_1::Mitochondria_3,H+::Cell_1::Mitochondria_3,H+_inter::Cell_1::Mitochondria_3,H+_inter_created::Cell_1::Mitochondria_3,O2::Cell_1::Mitochondria_3,O2_in::Cell_1::Mitochondria_3,CO2::Cell_1::Mitochondria_3,ATP::Cell_1::Mitochondria_3,ATP_created::Cell_1::Mitochondria_3,ADP::Cell_1::Mitochondria_3,GDP::Cell_1::Mitochondria_3,GTP::Cell_1::Mitochondria_3,Pi::Cell_1::Mitochondria_3,NAD+::Cell_1::Mitochondria_3,NADH::Cell_1::Mitochondria_3,NADH_created::Cell_1::Mitochondria_3,NADH_in::Cell_1::Mitochondria_3,Pyruvate-::Cell_1::Mitochondria_3,Pyruvate-_in::Cell_1::Mitochondria_3,CoA-SH::Cell_1::Mitochondria_3,Acetyl_CoA::Cell_1::Mitochondria_3,FAD::Cell_1::Mitochondria_3,FADH2::Cell_1::Mitochondria_3,FADH2_created::Cell_1::Mitochondria_3,Pyruvate_transport::Cell_1::Mitochondria_3,ATP_synthase::Cell_1::Mitochondria_3,ADP_ATP_transport::Cell_1::Mitochondria_3,NADH_shuttle::Cell_1::Mitochondria_3,Pi_transport::Cell_1::Mitochondria_3,Commp1-3-4::Cell_1::Mitochondria_3,Commp2-3-4::Cell_1::Mitochondria_3,H2O::Cell_1::Mitochondria_4,H2O_created::Cell_1::Mitochondria_4,OH-::Cell_1::Mitochondria_4,H+::Cell_1::Mitochondria_4,H+_inter::Cell_1::Mitochondria_4,H+_inter_created::Cell_1::Mitochondria_4,O2::Cell_1::Mitochondria_4,O2_in::Cell_1::Mitochondria_4,CO2::Cell_1::Mitochondria_4,ATP::Cell_1::Mitochondria_4,ATP_created::Cell_1::Mitochondria_4,ADP::Cell_1::Mitochondria_4,GDP::Cell_1::Mitochondria_4,GTP::Cell_1::Mitochondria_4,Pi::Cell_1::Mitochondria_4,NAD+::Cell_1::Mitochondria_4,NADH::Cell_1::Mitochondria_4,NADH_created::Cell_1::Mitochondria_4,NADH_in::Cell_1::Mitochondria_4,Pyruvate-::Cell_1::Mitochondria_4,Pyruvate-_in::Cell_1::Mitochondria_4,CoA-SH::Cell_1::Mitochondria_4,Acetyl_CoA::Cell_1::Mitochondria_4,FAD::Cell_1::Mitochondria_4,FADH2::Cell_1::Mitochondria_4,FADH2_created::Cell_1::Mitochondria_4,Pyruvate_transport::Cell_1::Mitochondria_4,ATP_synthase::Cell_1::Mitochondria_4,ADP_ATP_transport::Cell_1::Mitochondria_4,NADH_shuttle::Cell_1::Mitochondria_4,Pi_transport::Cell_1::Mitochondria_4,Commp1-3-4::Cell_1::Mitochondria_4,Commp2-3-4::Cell_1::Mitochondria_4,H2O::Cell_1::Mitochondria_5,H2O_created::Cell_1::Mitochondria_5,OH-::Cell_1::Mitochondria_5,H+::Cell_1::Mitochondria_5,H+_inter::Cell_1::Mitochondria_5,H+_inter_created::Cell_1::Mitochondria_5,O2::Cell_1::Mitochondria_5,O2_in::Cell_1::Mitochondria_5,CO2::Cell_1::Mitochondria_5,ATP::Cell_1::Mitochondria_5,ATP_created::Cell_1::Mitochondria_5,ADP::Cell_1::Mitochondria_5,GDP::Cell_1::Mitochondria_5,GTP::Cell_1::Mitochondria_5,Pi::Cell_1::Mitochondria_5,NAD+::Cell_1::Mitochondria_5,NADH::Cell_1::Mitochondria_5,NADH_created::Cell_1::Mitochondria_5,NADH_in::Cell_1::Mitochondria_5,Pyruvate-::Cell_1::Mitochondria_5,Pyruvate-_in::Cell_1::Mitochondria_5,CoA-SH::Cell_1::Mitochondria_5,Acetyl_CoA::Cell_1::Mitochondria_5,FAD::Cell_1::Mitochondria_5,FADH2::Cell_1::Mitochondria_5,FADH2_created::Cell_1::Mitochondria_5,Pyruvate_transport::Cell_1::Mitochondria_5,ATP_synthase::Cell_1::Mitochondria_5,ADP_ATP_transport::Cell_1::Mitochondria_5,NADH_shuttle::Cell_1::Mitochondria_5,Pi_transport::Cell_1::Mitochondria_5,Commp1-3-4::Cell_1::Mitochondria_5,Commp2-3-4::Cell_1::Mitochondria_5
68000,670808110,1263062,1340000000,8040000000,20000,120000,9975019415386,94759176,105840993,1281,669191890,1000,1,1053999,1338381218,2628744162,17371255838,24866601038,9990650901,9349099,678719,100800085718,1869510000,100672,266824662,864700,16556684000,799237494,1600341494,802029780,876937,3236923800,999123063,999998667,1333,47430,999763350,236650,1069370650,265772000,4000,267352040,999992830,7170,999961130,38870,267340870,1000,1000,1000,1000,1000,1000,1000,100799980442,1868912700,7303,266715317,809900,16551548600,796982664,1597840364,801731349,923769,3236060700,999076231,999996084,3916,8515,999727666,272334,1068974234,265816200,1,267245580,999997306,2694,999954415,45585,267242885,1000,1000,1000,1000,1000,1000,1000,100799537197,1869137700,101082,266761782,997100,16552649800,807480355,1608378755,802164653,882303,3236033700,999117697,999993696,6304,52293,999733840,266160,1069551160,265170900,1,267391640,999994868,5132,999954393,45607,267386507,1000,1000,1000,1000,1000,1000,1000,100800057976,1869407000,104263,266676363,1005600,16555826800,820226363,1621289663,801975993,874388,3236752800,999125612,999999801,199,53013,999754720,245280,1069297780,265793700,1,267332420,999989368,10632,999958613,41387,267321787,1000,1000,1000,1000,1000,1000,1000,100800150197,1869385900,3759,266729280,848100,16555652600,809831611,1610886661,801961453,904460,3236762400,999095540,999998712,1288,18652,999753199,246801,1069280501,265800600,3463,267326820,999995691,4309,999956752,43248,267319048,1000,1000,1000,1000,1000,1000,1000
69000,680809620,1277290,1360000000,8160000000,20000,120000,9974775445526,96679611,107781100,2149,679190380,1000,1,1052327,1358376462,2626514737,17373485263,24868786363,9990639733,9360267,688895,100812110463,1897411200,7282,270819797,780000,16803788800,809111986,1622172386,814005170,891987,3280784400,999108013,999993402,6598,9715,999747145,252855,1085339855,269743400,3860,271339660,999998885,1115,999955715,44285,271334685,1000,1000,1000,1000,1000,1000,1000,100811894620,1896919500,104005,270634499,977600,16799623800,809814669,1622676219,813731809,891330,3280034400,999108670,999999705,295,53975,999740066,259934,1084973634,269813000,1,271248160,999993666,6334,999954575,45425,271241825,1000,1000,1000,1000,1000,1000,1000,100811660834,1897166600,3857,270621504,1029000,16800909200,818640806,1631551806,814166524,879438,3280074000,999120562,999999735,265,56497,999747673,252327,1085552627,269177100,2,271394320,999991785,8215,999958497,41503,271386103,1000,1000,1000,1000,1000,1000,1000,100812168985,1897444100,3741,270859973,725200,16804145000,831661530,1644740080,813989854,929933,3280871400,999070067,999995675,4325,12342,999755488,244512,1085318312,269796300,3982,271336920,999995520,4480,999958542,41458,271328458,1000,1000,1000,1000,1000,1000,1000,100812119067,1897326600,7215,270759191,816100,16803126800,824552618,1637582218,813934890,948575,3280676400,999051425,999999369,631,12994,999748104,251896,1085246196,269797500,3902,271316180,999999028,972,999956094,43906,271311306,1000,1000,1000,1000,1000,1000,1000
70000,690810970,1259499,1380000000,8280000000,20000,120000,9974536064210,94203994,105316467,1294,689189030,1000,91,1055901,1378375472,2624542804,17375457196,24870770496,9990642439,9357561,699011,100824163960,1925489700,7103,274671258,928500,17052492200,820204031,1645298581,826028416,880479,3324873300,999119521,999999500,500,53921,999756405,243595,1101368095,273764000,2,275349060,999990621,9379,999960921,39079,275339679,1000,1000,1000,1000,1000,1000,1000,100823866550,1924836500,100588,274609870,964900,17046861000,823139326,1647963576,825687588,877946,3323897700,999122054,999998392,1608,52146,999762658,237342,1100915042,273782800,4160,275236840,999994774,5226,999960546,39454,275227454,1000,1000,1000,1000,1000,1000,1000,100823537666,1925123400,101425,274788114,951500,17048510000,829741740,1654633190,826145926,882552,3324016800,999117448,999997849,2151,49897,999748471,251529,1101527529,273166400,3940,275386660,999998883,1117,999958897,41103,275381603,1000,1000,1000,1000,1000,1000,1000,100824055962,1925412200,103949,274936297,746500,17051856400,844640230,1669704730,825974305,929471,3324814800,999070529,999999908,92,13337,999752432,247568,1101297668,273795700,3701,275331280,999995784,4216,999959837,40163,275323363,1000,1000,1000,1000,1000,1000,1000,100824041728,1925337900,104453,274789510,875700,17051247800,836104583,1661140333,825930364,922328,3324689100,999077672,999999155,845,19427,999755963,244037,1101239137,273810000,3902,275316720,999995955,4045,999957627,42373,275308773,1000,1000,1000,1000,1000,1000,1000
71000,700812370,1258283,1400000000,8400000000,20000,120000,9974291728946,96836351,107907207,10131,699187630,1000,11,1034158,1398354998,2622713097,17377286903,24872602003,9990672522,9327478,709220,100836144826,1953441500,3701,278549212,1035300,17300074200,834069082,1671143532,838005540,873411,3368778300,999126589,999999920,80,58009,999760869,239131,1117339331,277756100,3722,279341680,999995833,4167,999958809,41191,279333791,1000,1000,1000,1000,1000,1000,1000,100835844229,1952829000,101293,278793870,792900,17294761200,835519325,1672338275,837697751,917892,3367914000,999082108,999999266,734,20574,999754123,245877,1116928877,277763800,4101,279239600,999995627,4373,999959974,40026,279231126,1000,1000,1000,1000,1000,1000,1000,100835532807,1953118300,104224,278919530,841800,17296515000,839778646,1676671046,838150163,930700,3368056200,999069300,999991977,8023,8277,999727214,272786,1117533086,277191000,3,279384320,999998606,1394,999950577,49423,279382923,1000,1000,1000,1000,1000,1000,1000,100836138941,1953375700,7009,278749959,838500,17299556200,854524098,1691574398,837960800,901792,3368747700,999098208,999993042,6958,10050,999742250,257750,1117279350,277803900,0,279323700,999994850,5150,999956550,43450,279318550,1000,1000,1000,1000,1000,1000,1000,100836036240,1953368100,104451,278875000,812000,17299488200,849967455,1687014455,837958526,932710,3368739600,999067290,999999807,193,15497,999739771,260229,1117276629,277803500,0,279322320,999995783,4217,999955997,44003,279318103,1000,1000,1000,1000,1000,1000,1000
72000,710813710,1261113,1420000000,8520000000,20000,120000,9974053898498,93182800,104257303,10225,709186290,1000,4,1039173,1418352130,2621019398,17378980602,24874276002,9990684287,9315713,719617,100848074444,1981302700,6912,282602536,979300,17546838200,845270922,1694285472,849956836,885383,3412569600,999114617,999994835,5165,53052,999749416,250584,1133273084,281733000,0,283324340,999991908,8092,999957352,42648,283316248,1000,1000,1000,1000,1000,1000,1000,100847929604,1980813100,6966,282471476,1025200,17542619000,848091400,1696903450,849689260,877386,3411834000,999122614,999999176,824,60290,999744130,255870,1132918770,281772200,3600,283233840,999999270,730,999959490,40510,283229510,1000,1000,1000,1000,1000,1000,1000,100847655570,1981188200,3671,282702610,958000,17545087600,853879401,1702798851,850182926,900302,3412117800,999099698,999999649,351,51247,999743321,256679,1133576479,281169800,4440,283400260,999997733,2267,999955747,44253,283393553,1000,1000,1000,1000,1000,1000,1000,100848157914,1981394800,7056,282745446,834100,17547745600,865044284,1714104034,849956340,928556,3412784100,999071444,999999546,454,20690,999750850,249150,1133274850,281818500,4020,283323340,999999190,810,999956790,43210,283318510,1000,1000,1000,1000,1000,1000,1000,100848037973,1981317100,104350,282679207,986700,17547088600,861618676,1710647076,849918038,867476,3412636500,999132524,999999017,983,52441,999750003,249997,1133223197,281823300,3840,283311560,999997439,2561,999955141,44859,283305159,1000,1000,1000,1000,1000,1000,1000
73000,720815190,1269818,1440000000,8640000000,20000,120000,9973810985982,94792161,105899514,2107,719184810,1000,97,1059347,1438365406,2619596743,17380403257,24875757657,9990681873,9318127,729879,100860103766,2009373600,6743,286774054,806800,17795447200,856981641,1718025391,861978214,921629,3456716100,999078371,999999132,868,17303,999755889,244111,1149304211,285741300,3780,287330000,999999777,223,999960103,39897,287325997,1000,1000,1000,1000,1000,1000,1000,100859937178,2008863300,6828,286667002,844600,17791071400,859855559,1720689609,861729536,907320,3455959200,999092680,999999222,778,17902,999741366,258634,1148971234,285760300,0,287246140,999995558,4442,999953502,46498,287241698,1000,1000,1000,1000,1000,1000,1000,100859645183,2009102400,6865,286791236,841600,17792386400,867685845,1728572195,862125087,916522,3456036300,999083478,999999938,62,11216,999755229,244771,1149498971,285188800,3881,287381200,999996565,3435,999955816,44184,287373884,1000,1000,1000,1000,1000,1000,1000,100860017971,2009313600,100644,286806209,858800,17795012800,877132854,1738156954,861932370,919174,3456647700,999080826,999996479,3521,12905,999751635,248365,1149242565,285788600,4020,287316000,999998215,1785,999955205,44795,287310195,1000,1000,1000,1000,1000,1000,1000,100860035736,2009266300,100830,286619440,1042600,17794641400,872279136,1733285936,861888192,862185,3456547200,999137815,999999707,293,53922,999741630,258370,1149180870,285838400,4,287302840,999989842,10158,999960022,39978,287292678,1000,1000,1000,1000,1000,1000,1000
74000,730816390,1265315,1460000000,8760000000,20000,120000,9973568056681,96516813,107666240,1164,729183610,1000,14,1057035,1458364892,2618239494,17381760506,24877107306,9990647725,9352275,740117,100872050984,2037259700,6767,290737556,845300,18042453800,867653869,1740649769,873937766,883122,3500534700,999116878,999988439,11561,15917,999742551,257449,1165249449,289731900,4240,291318640,999997283,2717,999956217,43783,291311683,1000,1000,1000,1000,1000,1000,1000,100871903746,2036825500,6719,290676933,856000,18038699800,870258601,1743074151,873723729,886656,3499878900,999113344,999989111,10889,42355,999716426,283574,1164964274,289756000,1,291242640,999997906,2094,999953855,46145,291240545,1000,1000,1000,1000,1000,1000,1000,100871665787,2037215300,6837,290713352,955000,18041348200,882492707,1755425057,874196103,866723,3500167200,999133277,999998931,1069,55908,999739205,260795,1165593795,289181100,1,291400720,999996973,3027,999952908,47092,291397692,1000,1000,1000,1000,1000,1000,1000,100872072623,2037235300,3466,290819937,741500,18042289000,888618728,1761607378,873903714,946264,3500536200,999053736,999999327,673,17763,999748349,251651,1165204451,289766500,4080,291306320,999998497,1503,999957263,42737,291300737,1000,1000,1000,1000,1000,1000,1000,100872034526,2037268400,99973,290839613,814200,18042672000,884969866,1757978316,873888353,895708,3500607300,999104292,999999241,759,17833,999745580,254420,1165182820,289837000,1,291299420,999995048,4952,999957033,42967,291294467,1000,1000,1000,1000,1000,1000,1000
75000,740817770,1251485,1480000000,8880000000,20000,120000,9973331990921,91511422,102660812,1283,739182230,1000,1043,1051496,1478361894,2617003043,17382996957,24878279457,9990652524,9347476,750418,100884093367,2065308400,6666,294628991,951900,18290904000,879803354,1764821304,885946656,884308,3544590900,999115692,999997419,2581,50311,999747855,252145,1181258945,293756600,2,295322080,999990211,9789,999960211,39789,295312289,1000,1000,1000,1000,1000,1000,1000,100883929343,2064823000,3501,294502657,994800,18286696400,881814613,1766630263,885703084,889191,3543853200,999110809,999998839,1161,52248,999746564,253436,1180936236,293756800,3740,295240520,999996372,3628,999958548,41452,295233152,1000,1000,1000,1000,1000,1000,1000,100883573582,2065215000,104039,294902338,852700,18289351600,896345640,1781278240,886192946,914294,3544197000,999085706,999998401,1599,18907,999749561,250439,1181589139,293176700,0,295400560,999995633,4367,999953607,46393,295396193,1000,1000,1000,1000,1000,1000,1000,100884027590,2065189600,6697,294756930,813700,18289854400,899079492,1784046692,885901822,915355,3544438200,999084645,999992184,7816,18129,999740907,259093,1181202193,293736100,3760,295304840,999999291,709,999954829,45171,295300371,1000,1000,1000,1000,1000,1000,1000,100884032084,2065216900,100812,294826574,806500,18290229800,896983723,1781970973,885853714,912873,3544527900,999087127,999999805,195,48532,999759718,240282,1181134582,293837800,2,295291980,999988890,11110,999961532,38468,295280868,1000,1000,1000,1000,1000,1000,1000
76000,750819440,1262853,1500000000,9000000000,20000,120000,9973085389982,97176995,108318022,11173,749180560,1000,0,1030753,1498338774,2615876777,17384123223,24879417923,9990650427,9349573,760701,100896084869,2093321200,6604,298668711,916700,18539012800,889857020,1786880170,897959938,894167,3588615300,999105833,999998758,1242,51591,999748153,251847,1197278547,297744700,4240,299326960,999995889,4111,999956291,43709,299318609,1000,1000,1000,1000,1000,1000,1000,100895820793,2092803200,104246,298755227,846600,18534559200,893214720,1790024270,897698134,925177,3587872800,999074823,999994290,5710,12313,999737179,262821,1196929821,297768000,0,299234760,999996927,3073,999952413,47587,299231687,1000,1000,1000,1000,1000,1000,1000,100895658606,2093192200,6686,298885654,771800,18537129200,908002315,1804923865,898182112,928965,3588171600,999071035,999993629,6371,11864,999749652,250348,1197575048,297169300,4180,299400420,999996696,3304,999956164,43836,299392936,1000,1000,1000,1000,1000,1000,1000,100895899558,2093092400,101330,298723080,931100,18537000000,911200859,1808126809,897856626,855722,3588256800,999144278,999994418,5582,57896,999735770,264230,1197140630,297735000,2,299288620,999995386,4614,999956496,43504,299284004,1000,1000,1000,1000,1000,1000,1000,100895982868,2093213200,100829,298938250,730300,18538165600,911798333,1808782033,897886360,925788,3588530700,999074212,999989187,10813,12099,999728839,271161,1197181261,297811500,2,299296560,999998343,1657,999950899,49101,299294901,1000,1000,1000,1000,1000,1000,1000
77000,760820750,1265594,1520000000,9120000000,20000,120000,9972848967013,92781149,103954975,10133,759179250,1000,1035,1035492,1518338234,2614853862,17385146138,24880461938,9990632708,9367292,771042,100907941588,2121262200,101290,302819832,873200,18786459600,901646312,1810642262,909950828,881690,3632521200,999118310,999996416,3584,41926,999729798,270202,1213267502,301724300,4060,303321540,999999194,806,999953626,46374,303316674,1000,1000,1000,1000,1000,1000,1000,100907840351,2120804800,100812,302599246,988900,18782588000,904724093,1813535243,909687455,876950,3631845900,999123050,999993471,6529,47221,999745366,254634,1212914834,301779600,3,303232700,999994682,5318,999955121,44879,303227379,1000,1000,1000,1000,1000,1000,1000,100907540467,2121160800,104194,302788153,959300,18784804800,917174172,1826079372,910172506,861945,3632059800,999138055,999999532,468,55187,999755281,244719,1213561419,301143300,3860,303398540,999994233,5767,999961487,38513,303388913,1000,1000,1000,1000,1000,1000,1000,100908003320,2121116600,3376,302806839,748800,18785209200,925746773,1834682773,909870115,944883,3632339400,999055117,999995515,4485,7032,999740317,259683,1213158883,301728200,1,303292580,999996189,3811,999955832,44168,303288768,1000,1000,1000,1000,1000,1000,1000,100907991134,2121160800,103832,302768444,873300,18785730400,924830671,1833793721,909841094,898669,3632424600,999101331,999994891,5109,48522,999748428,251572,1213118472,301824500,2,303286340,999991040,8960,999957322,42678,303277378,1000,1000,1000,1000,1000,1000,1000
78000,770821930,1254369,1540000000,9240000000,20000,120000,9972606765888,94255271,105419711,10257,769178070,1000,100,1039014,1538335626,2614014559,17385985441,24881292541,9990655846,9344154,781272,100920046049,2149219000,6343,306823510,749100,19034131600,914893125,1835873975,921914851,922614,3676503900,999077386,999996578,3422,15764,999741713,258287,1229218287,305744400,1,307307980,999995457,4543,999953864,46136,307303436,1000,1000,1000,1000,1000,1000,1000,100919950839,2148840000,6358,306474558,1012100,19030871200,915839751,1836664201,921700199,856847,3675884700,999143153,999998946,1054,58099,999758100,241900,1228931100,305768600,3,307238400,999992504,7496,999960199,39801,307230901,1000,1000,1000,1000,1000,1000,1000,100919510396,2149116200,101042,307004943,746600,19032414800,929814255,1850700655,922164667,953736,3676041000,999046264,999995182,4818,15346,999743379,256621,1229552121,305133900,4121,307393880,999997695,2305,999955946,44054,307387454,1000,1000,1000,1000,1000,1000,1000,100919969687,2149046400,6381,306562973,981100,19032592800,937649928,1858556178,921838028,883039,3676176300,999116961,999999095,905,47656,999746128,253872,1229117172,305715300,4080,307283820,999999404,596,999954756,45244,307279144,1000,1000,1000,1000,1000,1000,1000,100920115654,2149223100,6356,306613886,940600,19034291000,935960222,1856950522,921860440,882522,3676513200,999117478,999995792,4208,42870,999743130,256870,1229146970,305848000,3880,307291260,999999150,850,999955970,44030,307286530,1000,1000,1000,1000,1000,1000,1000
79000,780823090,1262128,1560000000,9360000000,20000,120000,9972365447235,94930056,106130597,10143,779176910,1000,977,1049007,1558333534,2613185391,17386814609,24882191909,9990640013,9359987,791547,100932047825,2177201900,6385,310683195,877700,19281982200,927720872,1860694522,933897280,883245,3720446100,999116755,999999415,585,48370,999750290,249710,1245195310,309747100,3580,311304800,999996810,3190,999956570,43430,311298030,1000,1000,1000,1000,1000,1000,1000,100931906681,2176747300,3450,310726739,756100,19278060200,927183679,1859969029,933663226,907858,3719801700,999092142,999998935,1065,15477,999747051,252949,1244883749,309763300,4260,311226440,999998343,1657,999956077,43923,311220523,1000,1000,1000,1000,1000,1000,1000,100931599945,2177120400,3218,310753235,905400,19280436800,941666860,1874554110,934174398,876242,3720005100,999123758,999989863,10137,39721,999737423,262577,1245565177,309126000,0,311392840,999997939,2061,999955121,44879,311390779,1000,1000,1000,1000,1000,1000,1000,100931838339,2176965500,103217,310902961,732100,19279893400,949462533,1882335183,933809496,897504,3720113100,999102496,999994156,5844,6352,999741156,258844,1245077744,309706200,0,311273000,999995248,4752,999951952,48048,311268248,1000,1000,1000,1000,1000,1000,1000,100932133892,2177241500,3257,310654407,890900,19282439000,948186801,1881184051,933868133,885852,3720547200,999114148,999999535,465,43983,999753850,246150,1245154250,309839400,1,311295900,999990218,9782,999960883,39117,311286117,1000,1000,1000,1000,1000,1000,1000
80000,790824390,1274186,1580000000,9480000000,20000,120000,9972126819541,92984525,104182292,10124,789175610,1000,105,1038095,1578330972,2612452866,17387547134,24882818034,9990642145,9357855,801817,100944087902,2205282000,3162,314747016,813200,19530681600,941118300,1886125650,945928642,928484,3764587500,999071516,999999472,528,18888,999758946,241054,1261236854,313751600,3782,315316000,999995994,4006,999959088,40912,315308212,1000,1000,1000,1000,1000,1000,1000,100943893275,2204735000,3230,314515805,976900,19525937200,938600395,1883379595,945667170,871653,3763724400,999128347,999999088,912,57735,999735765,264235,1260888135,313757900,0,315225240,999995725,4275,999955635,44365,315220965,1000,1000,1000,1000,1000,1000,1000,100943603111,2205133200,3237,314656689,997700,19528552800,952086589,1896979489,946185868,913052,3764006100,999086948,999999168,832,46716,999747748,252252,1261579352,313111300,0,315398900,999994584,5416,999953916,46084,315393484,1000,1000,1000,1000,1000,1000,1000,100943827694,2204887300,101051,314644186,966300,19527222600,959941262,1904781762,945756070,864485,3763941600,999135515,999996300,3700,59415,999748645,251355,1261007155,313718900,4180,315258080,999997185,2815,999955215,44785,315251085,1000,1000,1000,1000,1000,1000,1000,100944025035,2205230800,101108,314720045,919000,19530341600,962466713,1907459213,945866078,905653,3764521500,999094347,999996634,3366,53681,999754903,245097,1261152697,313831600,0,315292840,999993779,6221,999959181,40819,315286619,1000,1000,1000,1000,1000,1000,1000
81000,800825440,1274785,1600000000,9600000000,20000,120000,9971885193999,94147503,105316328,10228,799174560,1000,1,1029361,1598328664,2611944202,17388055798,24883348198,9990672719,9327281,812183,100955993868,2233243500,100716,318738670,914000,19778375000,954387565,1911380565,957902062,889891,3808512900,999110109,999997719,2281,54028,999755166,244834,1277199534,317773800,2,319307120,999990354,9646,999960028,39972,319297472,1000,1000,1000,1000,1000,1000,1000,100955934327,2232820800,3133,318557233,946100,19774720000,949465934,1906283334,957699800,908506,3807875700,999091494,999999226,774,46620,999738020,261980,1276932580,317778200,3980,319238220,999998540,1460,999953220,46780,319232780,1000,1000,1000,1000,1000,1000,1000,100955599412,2233150100,6039,318879228,780400,19776692200,963055792,1919955292,958197266,917735,3808077900,999082265,999999352,648,17517,999750951,249049,1277595449,317101500,3640,319404540,999997283,2717,999952917,47083,319398183,1000,1000,1000,1000,1000,1000,1000,100955866471,2232783000,6175,318618569,891500,19774287600,970949490,1927744590,957723556,906591,3807797100,999093409,999998773,1227,14282,999740626,259374,1276963074,317693700,0,319244520,999994998,5002,999953282,46718,319239518,1000,1000,1000,1000,1000,1000,1000,100956132446,2233223400,3177,318640893,898900,19778283600,976371633,1933361433,957856037,901305,3808518900,999098695,999999546,454,45741,999756104,243896,1277137696,317842000,1,319292720,999988940,11060,999962141,37859,319281659,1000,1000,1000,1000,1000,1000,1000
