Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1,H2O::Cell_1::Mitochondria_2,H2O_created::Cell_1::Mitochondria_2,OH-::Cell_1::Mitochondria_2,H+::Cell_1::Mitochondria_2,H+_inter::Cell_1::Mitochondria_2,H+_inter_created::Cell_1::Mitochondria_2,O2::Cell_1::Mitochondria_2,O2_in::Cell_1::Mitochondria_2,CO2::Cell_1::Mitochondria_2,ATP::Cell_1::Mitochondria_2,ATP_created::Cell_1::Mitochondria_2,ADP::Cell_1::Mitochondria_2,GDP::Cell_1::Mitochondria_2,GTP::Cell_1::Mitochondria_2,Pi::Cell_1::Mitochondria_2,NAD+::Cell_1::Mitochondria_2,NADH::Cell_1::Mitochondria_2,NADH_created::Cell_1::Mitochondria_2,NADH_in::Cell_1::Mitochondria_2,Pyruvate-::Cell_1::Mitochondria_2,Pyruvate-_in::Cell_1::Mitochondria_2,CoA-SH::Cell_1::Mitochondria_2,Acetyl_CoA::Cell_1::Mitochondria_2,FAD::Cell_1::Mitochondria_2,FADH2::Cell_1::Mitochondria_2,FADH2_created::Cell_1::Mitochondria_2,Pyruvate_transport::Cell_1::Mitochondria_2,ATP_synthase::Cell_1::Mitochondria_2,ADP_ATP_transport::Cell_1::Mitochondria_2,NADH_shuttle::Cell_1::Mitochondria_2,Pi_transport::Cell_1::Mitochondria_2,Commp1-3-4::Cell_1::Mitochondria_2,Commp2-3-4::Cell_1::Mitochondria_2,H2O::Cell_1::Mitochondria_3,H2O_created::Cell_1::Mitochondria_3,OH-::Cell_1::Mitochondria_3,H+::Cell_1::Mitochondria_3,H+_inter::Cell_1::Mitochondria_3,H+_inter_created::Cell_1::Mitochondria_3,O2::Cell_1::Mitochondria_3,O2_in::Cell_1::Mitochondria_3,CO2::Cell_1::Mitochondria_3,ATP::Cell_1::Mitochondria_3,ATP_created::Cell_1::Mitochondria_3,ADP::Cell_1::Mitochondria_3,GDP::Cell_1::Mitochondria_3,GTP::Cell_1::Mitochondria_3,Pi::Cell_1::Mitochondria_3,NAD+::Cell_1::Mitochondria_3,NADH::Cell_1::Mitochondria_3,NADH_created::Cell_1::Mitochondria_3,NADH_in::Cell_1::Mitochondria_3,Pyruvate-::Cell_1::Mitochondria_3,Pyruvate-_in::Cell_1::Mitochondria_3,CoA-SH::Cell_1::Mitochondria_3,Acetyl_CoA::Cell_1::Mitochondria_3,FAD::Cell_1::Mitochondria_3,FADH2::Cell_1::Mitochondria_3,FADH2_created::Cell_1::Mitochondria_3,Pyruvate_transport::Cell_1::Mitochondria_3,ATP_synthase::Cell_1::Mitochondria_3,ADP_ATP_transport::Cell_1::Mitochondria_3,NADH_shuttle::Cell_1::Mitochondria_3,Pi_transport::Cell_1::Mitochondria_3,Commp1-3-4::Cell_1::Mitochondria_3,Commp2-3-4::Cell_1::Mitochondria_3,H2O::Cell_1::Mitochondria_4,H2O_created::Cell_1::Mitochondria_4,OH-::Cell_1::Mitochondria_4,H+::Cell_1::Mitochondria_4,H+_inter::Cell_1::Mitochondria_4,H+_inter_created::Cell_1::Mitochondria_4,O2::Cell_1::Mitochondria_4,O2_in::Cell_1::Mitochondria_4,CO2::Cell_1::Mitochondria_4,ATP::Cell_1::Mitochondria_4,ATP_created::Cell_1::Mitochondria_4,ADP::Cell_1::Mitochondria_4,GDP::Cell_1::Mitochondria_4,GTP::Cell_1::Mitochondria_4,Pi::Cell_1::Mitochondria_4,NAD+::Cell_1::Mitochondria_4,NADH::Cell_1::Mitochondria_4,NADH_created::Cell_1::Mitochondria_4,NADH_in::Cell_1::Mitochondria_4,Pyruvate-::Cell_1::Mitochondria_4,Pyruvate-_in::Cell_1::Mitochondria_4,CoA-SH::Cell_1::Mitochondria_4,Acetyl_CoA::Cell_1::Mitochondria_4,FAD::Cell_1::Mitochondria_4,FADH2::Cell_1::Mitochondria_4,FADH2_created::Cell_1::Mitochondria_4,Pyruvate_transport::Cell_1::Mitochondria_4,ATP_synthase::Cell_1::Mitochondria_4,ADP_ATP_transport::Cell_1::Mitochondria_4,NADH_shuttle::Cell_1::Mitochondria_4,Pi_transport::Cell_1::Mitochondria_4,Commp1-3-4::Cell_1::Mitochondria_4,Commp2-3-4::Cell_1::Mitochondria_4
10000,90610570,1256739,180000000,1080000000,20000,120000,9993259221902,96063500,109451936,10812,89389430,1000,91,1380400,178757236,5848141502,14151858498,16147565698,9988137200,11862800,145236,100129700876,306690900,22964,44426883,307100,2713323400,145841726,277088076,132774019,2394444,581144400,997605556,999998624,1376,997848480,999549761,450239,177030639,41714100,1,44260780,999995841,4159,999941580,58420,44256620,1000,1000,1000,1000,1000,1000,1000,100129801320,306948400,25026,44491260,276500,2715618400,139969666,271327266,132889856,2429430,581178300,997570570,999999112,888,999754582,999558926,441074,177186474,41736600,5040,44301660,999999998,2,999936582,63418,44296618,1000,1000,1000,1000,1000,1000,1000,100129774262,307079700,40247,44765498,45200,2716637800,127282666,258687566,133000974,2506601,581595000,997493399,999999104,896,998666103,999566329,433671,177333071,41640500,0,44336780,999995317,4683,999937803,62197,44332097,1000,1000,1000,1000,1000,1000,1000,100129714500,307067800,119400,44806297,65100,2716541200,140239912,271640262,132972617,2510046,581674200,997489954,999999946,54,998179900,999580383,419617,177295217,41658000,4963,44332380,999995183,4817,999944500,55500,44322600,1000,1000,1000,1000,1000,1000,1000
11000,100621790,1262186,200000000,1200000000,20000,120000,9992709267905,95161456,108588448,906,99378210,1000,11691,1404884,198754608,5582584061,14417415939,16641897839,9988140776,11859224,162884,100144640167,341694100,119616,49771333,43500,3023433000,161969013,308221813,147751778,2525915,647689200,997474085,999999476,524,940563561,999558683,441317,197000717,46757700,0,49253900,999995039,4961,999939561,60439,49248939,1000,1000,1000,1000,1000,1000,1000,100144771652,341888200,36331,49438328,314600,3025073200,155860155,302191205,147860218,2466751,647490900,997533249,999994912,5088,942662461,999573543,426457,197145257,46717200,0,49290140,999994899,5101,999941061,58939,49285039,1000,1000,1000,1000,1000,1000,1000,100144666339,342020600,118439,49578641,297100,3026084400,142797550,289175250,147971628,2380909,647929200,997619091,999999035,965,941226226,999571798,428202,197295502,46622900,5220,49329100,999999994,6,999941326,58674,49323874,1000,1000,1000,1000,1000,1000,1000,100144727980,341937000,34726,49701520,78000,3025374000,152794105,299137855,147925796,2501723,647861400,997498277,999999425,575,941183402,999568906,431094,197234394,46634700,5100,49313700,999999998,2,999940902,59098,49308598,1000,1000,1000,1000,1000,1000,1000
12000,110631340,1260902,220000000,1320000000,20000,120000,9992187856009,90924136,104325050,10834,109368660,1000,125754,1382662,218715652,5342327845,14657672155,17110921355,9988162178,11837822,180430,100159726130,376648400,20710,54414370,276200,3333038400,178551392,339785242,162726840,2420584,713950500,997579416,999999864,136,883684880,999575740,424260,216967460,51743800,0,54245600,999995020,4980,999940080,59920,54240620,1000,1000,1000,1000,1000,1000,1000,100159766262,376884500,34401,54701558,46900,3335039400,169995532,331324932,162859138,2496765,713972400,997503235,999999086,914,885489921,999577283,422717,217145517,51710300,4960,54291340,999999999,1,999939321,60679,54286379,1000,1000,1000,1000,1000,1000,1000,100159645596,376929700,103164,54774084,47100,3335283400,158986302,320325302,162930240,2585484,714289500,997414516,999999904,96,883968520,999597280,402720,217240320,51588700,5220,54315300,1000000000,0,999941620,58380,54310080,1000,1000,1000,1000,1000,1000,1000,100159747043,376884000,20049,54685697,56300,3334977600,165852268,327177868,162890392,2512054,714329700,997487946,999989518,10482,883580964,999578372,421628,217185428,51654600,0,54300320,999994716,5284,999937764,62236,54295036,1000,1000,1000,1000,1000,1000,1000
13000,120640290,1279555,240000000,1440000000,20000,120000,9991680630135,95398790,108926510,930,119359710,1000,7,1409660,238717560,5124914925,14875085075,17556935775,9988079860,11920140,197920,100174697782,411594900,29081,59368398,299200,3642557000,191566963,367777413,177695038,2374024,780261600,997625976,999994145,5855,826674121,999597783,402217,236926717,56722400,4620,59236300,999999999,1,999942321,57679,59231679,1000,1000,1000,1000,1000,1000,1000,100174705947,411880900,116699,59748791,51000,3645012200,188125095,364453245,177844954,2446681,780341400,997553319,999995063,4937,828628382,999605428,394572,237123172,56703100,2,59288520,999989700,10300,999946382,53618,59278218,1000,1000,1000,1000,1000,1000,1000,100174595480,411825800,103003,59776599,32200,3644338800,175327592,351620542,177888417,2488515,780513000,997511485,999999076,924,827006061,999595544,404456,237184556,56565900,5201,59301340,1000000000,0,999943761,56239,59296139,1000,1000,1000,1000,1000,1000,1000,100174663139,411748800,31041,59404621,323500,3643730400,178604688,354869238,177835920,2438243,780546000,997561757,999998503,1497,826080060,999586740,413260,237114560,56608100,5180,59283820,1000000000,0,999941060,58940,59278640,1000,1000,1000,1000,1000,1000,1000
14000,130648150,1257327,260000000,1560000000,20000,120000,9991199284098,94663802,108161363,10857,129351850,1000,5,1383775,258681986,4928483700,15071516300,17983536100,9988101825,11898175,215611,100189606708,446572400,113175,64494832,265700,3952378400,206260370,397462470,192685318,2437125,846751500,997562875,999994886,5114,769117561,999586043,413957,256913757,61736200,4960,64233400,999999999,1,999939761,60239,64228439,1000,1000,1000,1000,1000,1000,1000,100189791690,446882600,28573,64396089,303100,3955000400,203932176,395259376,192845197,2512774,846832200,997487226,999999495,505,770888721,999617824,382176,257123576,61684800,1,64288440,999989940,10060,999949821,50179,64278379,1000,1000,1000,1000,1000,1000,1000,100189584072,446764300,102508,64511867,272200,3953799000,190394782,381661682,192853259,2427147,846853800,997572853,999999907,93,769592060,999611201,388799,257135999,61556100,4981,64292760,999994961,5039,999947760,52240,64282740,1000,1000,1000,1000,1000,1000,1000,100189630866,446637900,17534,64606334,87600,3952764600,193141090,384359140,192788700,2389748,846918900,997610252,999999448,552,768608800,999591600,408400,257051600,61591100,5100,64268000,1000000000,0,999938900,61100,64262900,1000,1000,1000,1000,1000,1000,1000
15000,140655400,1254178,280000000,1680000000,20000,120000,9990735298830,95281740,108773378,10880,139344600,1000,1016,1376698,278667440,4750694570,15249305430,18390843030,9988118422,11881578,233362,100204623033,481559300,114430,69695963,38000,4262258600,221150510,427346760,207666654,2470903,913336800,997529097,999999924,76,711317121,999609767,390233,276885333,66730600,4,69229300,999989383,10617,999948121,51879,69218679,1000,1000,1000,1000,1000,1000,1000,100204718776,481763300,25450,69415983,288200,4263949000,219735723,426012123,207814995,2405829,913068900,997594171,999990071,9929,713783442,999596547,403453,277084853,66660900,1,69275280,999994579,5421,999940642,59358,69269858,1000,1000,1000,1000,1000,1000,1000,100204541748,481763200,101981,69519670,286100,4263759200,204521449,410785999,207886372,2523832,913298400,997476168,999989775,10225,712281043,999591671,408329,277181829,66521500,2,69295460,999999999,1,999938643,61357,69295457,1000,1000,1000,1000,1000,1000,1000,100204563037,481626500,114863,69516503,262700,4262730600,208382574,414599924,207757800,2478030,913377600,997521970,999994530,5470,711176500,999593000,407000,277010400,66639500,4740,69257340,1000000000,0,999939200,60800,69252600,1000,1000,1000,1000,1000,1000,1000
16000,150662190,1273867,300000000,1800000000,20000,120000,9990290219531,93948776,107454128,10078,149337810,1000,8,1388088,298655464,4589681907,15410318093,18780651293,9988133692,11866308,250956,100219704330,516492000,23770,74345309,273600,4571696800,237276152,458445702,222621819,2481007,979666500,997518993,999999907,93,653969300,999618681,381319,296825819,71741700,1,74213820,999990181,9819,999948900,51100,74204000,1000,1000,1000,1000,1000,1000,1000,100219610573,516615400,102113,74439065,290600,4572670800,234900089,456115089,222723314,2414978,979289700,997585022,999999540,460,656579862,999622148,377852,296962752,71659700,5262,74249700,999995000,5000,999945962,54038,74239438,1000,1000,1000,1000,1000,1000,1000,100219528490,516760200,112542,74793328,31300,4573758000,218284756,439549606,222889670,2487461,979792800,997512539,999989905,10095,655083144,999584474,415526,297186226,71528500,2,74296560,999999998,2,999933944,66056,74296556,1000,1000,1000,1000,1000,1000,1000,100219639670,516614600,25333,74619269,53500,4572586800,223405878,444615728,222755697,2528922,979801200,997471078,999994523,5477,654106001,999608904,391096,297007596,71608300,4441,74256340,1000000000,0,999943001,56999,74251899,1000,1000,1000,1000,1000,1000,1000
17000,160668340,1268677,320000000,1920000000,20000,120000,9989861168575,91887048,105413602,10149,159331660,1000,1025,1390432,318643022,4444324623,15555675377,19156244677,9988132368,11867632,268490,100234613101,551488600,102839,79616319,84200,4881677200,253439766,489608516,237622560,2485785,1046260500,997514215,999999165,835,596176380,999614920,385080,316830080,76741400,5080,79212600,1000000000,0,999943580,56420,79207520,1000,1000,1000,1000,1000,1000,1000,100234533652,551531600,113028,79439228,315100,4881922400,251573184,487751884,237711720,2484052,1045668000,997515948,999999012,988,598984860,999595940,404060,316948960,76638300,0,79237240,1000000000,0,999936960,63040,79237240,1000,1000,1000,1000,1000,1000,1000,100234632628,551734000,22698,79656212,43400,4883510400,230441411,466694061,237856136,2472332,1046242500,997527668,999999874,126,597598642,999611906,388094,317139794,76524900,0,79288820,999994838,5162,999945042,54958,79283658,1000,1000,1000,1000,1000,1000,1000,100234537588,551541900,102015,79434452,299800,4881955000,238496387,474675837,237720298,2430050,1046104200,997569950,999999451,549,596796101,999613203,386797,316960397,76602300,5340,79245440,999999999,1,999942901,57099,79240099,1000,1000,1000,1000,1000,1000,1000
18000,170674020,1266119,340000000,2040000000,20000,120000,9989443747215,92038634,105607281,1639,169325980,1000,10478,1396865,338648682,4312605049,15687394951,19517366451,9988114035,11885965,285817,100249672032,586417900,21348,84374068,242000,5191099000,267955741,519097191,252590520,2506007,1112744400,997493993,999999867,133,538128160,999606940,393060,336787360,81753600,4820,84201660,1000000000,0,999938160,61840,84196840,1000,1000,1000,1000,1000,1000,1000,100249645322,586558000,22298,84362778,293400,5192140800,265912642,517101692,252711480,2487279,1112085300,997512721,999994619,5381,542104340,999608560,391440,336948640,81641000,5280,84242440,1000000000,0,999942740,57260,84237160,1000,1000,1000,1000,1000,1000,1000,100249532870,586690300,111616,84458510,296500,5193131800,245181476,496415926,252825416,2445320,1112651700,997554680,999999882,118,539973262,999636546,363454,337100554,81510400,4800,84279940,999999998,2,999946262,53738,84275138,1000,1000,1000,1000,1000,1000,1000,100249504191,586487200,110789,84433888,290400,5191455200,254953544,506108594,252700599,2445851,1112387700,997554149,999999011,989,539931660,999628461,371539,336932639,81571900,5441,84241960,999995521,4479,999945060,54940,84232040,1000,1000,1000,1000,1000,1000,1000
19000,180680020,1255812,360000000,2160000000,20000,120000,9989037881103,93194878,106769996,1753,179319980,1000,1018,1402464,358636454,4193386581,15806613419,19865117119,9988130636,11869364,303290,100264597035,621380000,110648,89584483,94000,5500787200,281468903,547595603,267555736,2445017,1179276000,997554983,999999478,522,480371361,999623425,376575,356737975,86765400,2,89191260,999990981,9019,999944361,55639,89182239,1000,1000,1000,1000,1000,1000,1000,100264574004,621535900,102216,89683176,39800,5501980600,281429801,547611601,267688380,2486109,1178472300,997513891,999999049,951,485316040,999614060,385940,356917840,86659400,5360,89234820,1000000000,0,999942840,57160,89229460,1000,1000,1000,1000,1000,1000,1000,100264495761,621608600,111359,89500459,255300,5502418000,261373059,527573109,267793980,2479738,1178959800,997520262,999999078,922,482848040,999624960,375040,357058640,86508000,4700,89269360,1000000000,0,999943840,56160,89264660,1000,1000,1000,1000,1000,1000,1000,100264454052,621430700,111331,89439848,279400,5500899800,269835457,535962857,267690418,2424858,1178644500,997575142,999989619,10381,483112361,999627343,372657,356920557,86531000,5120,89235260,999999999,1,999945761,54239,89230139,1000,1000,1000,1000,1000,1000,1000
20000,190685340,1249098,380000000,2280000000,20000,120000,9988643215886,94488908,108119698,1821,189314660,1000,1035,1403012,378625678,4085309194,15914690806,20201399306,9988093028,11906972,320806,100279668079,656360200,11587,94511159,59500,5810541200,295173559,576287359,282558974,2508915,1245765600,997491085,999995337,4663,422675122,999633948,366052,376741952,91719100,2,94193020,999989960,10040,999949622,50378,94182978,1000,1000,1000,1000,1000,1000,1000,100279592810,656396300,19416,94567290,47000,5810740600,298409450,579531200,282632276,2423807,1244657100,997576193,999999449,551,428280542,999620866,379134,376843034,91626800,4980,94215740,999999998,2,999942042,57958,94210758,1000,1000,1000,1000,1000,1000,1000,100279491938,656526300,101442,94670041,46200,5811703800,275652707,556818407,282748319,2474266,1245289500,997525734,999999526,474,425794360,999640841,359159,376994659,91501000,1,94255640,999990701,9299,999948560,51440,94246340,1000,1000,1000,1000,1000,1000,1000,100279458424,656452800,109605,94464294,277600,5811140800,284973201,566112901,282712372,2444823,1244982300,997555177,999989866,10134,426673843,999605171,394829,376949829,91551000,2,94237460,999999999,1,999935943,64057,94237457,1000,1000,1000,1000,1000,1000,1000
21000,200690440,1266086,400000000,2400000000,20000,120000,9988259546459,95062008,108703551,1810,199309560,1000,4,1406443,398615500,3988017067,16011982933,20529068733,9988103317,11896683,338417,100294545665,691289300,110355,99371394,277900,6119945800,309061723,605147173,297525099,2407205,1312251900,997592795,999995045,4955,364526040,999642241,357759,396697059,96713200,1,99181180,999990781,9219,999946440,53560,99171960,1000,1000,1000,1000,1000,1000,1000,100294600672,691372700,10014,99315187,267000,6120541400,315244905,611357155,297614815,2435993,1311061500,997564007,999999055,945,370872762,999637747,362253,396819753,96618800,4981,99209920,999999999,1,999943262,56738,99204938,1000,1000,1000,1000,1000,1000,1000,100294585547,691493900,10142,99546531,67100,6121431800,291392902,587545652,297721112,2465536,1311712500,997534464,999999899,101,368434863,999643751,356249,396958049,96515300,2,99247240,999989699,10301,999951463,48537,99236937,1000,1000,1000,1000,1000,1000,1000,100294556805,691418500,10895,99556595,50400,6120823400,298559780,594683930,297681600,2494077,1311450600,997505923,999999877,123,369271600,999636200,363800,396908800,96533100,5100,99232300,1000000000,0,999943000,57000,99227200,1000,1000,1000,1000,1000,1000,1000
22000,210695510,1279510,420000000,2520000000,20000,120000,9987886943505,93836877,107445041,10889,209304490,1000,72,1387662,418587202,3899444482,16100555518,20845622618,9988135358,11864642,355860,100309506413,726269600,101902,104619484,44000,6429732000,328347464,639422014,312541787,2512255,1378788300,997487745,999990260,9740,306842905,999619018,380982,416722382,101687200,3,104180600,999999998,2,999939905,60095,104180595,1000,1000,1000,1000,1000,1000,1000,100309500094,726306100,101289,104397326,263300,6429983400,329839119,640924819,312571018,2440270,1377482100,997559730,999994931,5069,313311061,999635943,364057,416761357,101639400,4940,104195280,999999999,1,999944361,55639,104190339,1000,1000,1000,1000,1000,1000,1000,100309546941,726434500,9648,104600259,28700,6430923400,306055510,617183910,312701214,2438860,1377996000,997561140,999999123,877,311614763,999619949,380051,416934951,101524200,5520,104239260,999999997,3,999943963,56037,104233737,1000,1000,1000,1000,1000,1000,1000,100309532839,726373900,18187,104527840,81200,6430395800,310086675,621189675,312665855,2480641,1377562500,997519359,999999583,417,313276042,999637687,362313,416884513,101515900,1,104228540,999990119,9881,999949242,50758,104218658,1000,1000,1000,1000,1000,1000,1000
23000,220700130,1244693,440000000,2640000000,20000,120000,9987521544171,93803348,107392129,10062,219299870,1000,11208,1393165,438579616,3819657419,16180342581,21154841981,9988177755,11822245,373371,100324627706,761276900,9223,109267613,304500,6739873800,345595806,671678306,327529073,2411728,1445186700,997588272,999984971,15029,249788043,999613470,386530,436705430,106734200,1,109176360,999999998,2,999935543,64457,109176357,1000,1000,1000,1000,1000,1000,1000,100324591445,761301100,9318,109315995,253100,6739957400,343687047,669771747,327569638,2436698,1443921600,997563302,999999119,881,256116221,999635483,364517,436759517,106642700,5380,109195260,999999999,1,999941821,58179,109189879,1000,1000,1000,1000,1000,1000,1000,100324555625,761391800,9095,109270255,314500,6740582000,322600810,648713210,327666280,2409485,1444391100,997590515,999999925,75,254089640,999655260,344740,436886640,106515900,5360,109230920,999994800,5200,999946640,53360,109220360,1000,1000,1000,1000,1000,1000,1000,100324388787,761251200,108733,109411933,259200,6739300000,322530986,648580836,327607800,2428462,1443825300,997571538,999999902,98,255804240,999648140,351860,436808860,106491200,4860,109210540,999995380,4620,999950440,49560,109201060,1000,1000,1000,1000,1000,1000,1000
24000,230704310,1244013,460000000,2760000000,20000,120000,9987162073400,95431287,109028335,10160,229295690,1000,19,1392988,458571060,3747507787,16252492213,21457217713,9988186892,11813108,390952,100339598276,796210900,16124,114269224,288800,7049233800,360536666,701587416,342488100,2446723,1511643600,997553277,999999023,977,191907900,999626100,373900,456650800,111715200,5300,114168000,1000000000,0,999946700,53300,114162700,1000,1000,1000,1000,1000,1000,1000,100339595224,796340800,17042,114345433,229600,7050268000,357380753,698479903,342597033,2481683,1510406100,997518317,999999505,495,198957222,999647689,352311,456792711,111615400,3,114205680,999990001,9999,999946822,53178,114195678,1000,1000,1000,1000,1000,1000,1000,100339442261,796375500,108459,114675839,26400,7050449400,338138234,679244384,342662580,2512156,1511032800,997487844,999998996,1004,196058940,999632060,367940,456883440,111533600,4980,114225840,1000000000,0,999942340,57660,114220860,1000,1000,1000,1000,1000,1000,1000,100339341485,796122100,108915,114611115,51600,7048219400,338445815,679444265,342552600,2453294,1510156200,997546706,999998994,1006,198453100,999633800,366200,456735100,111502800,0,114187600,999994900,5100,999942700,57300,114182500,1000,1000,1000,1000,1000,1000,1000
25000,240708640,1262173,480000000,2880000000,20000,120000,9986815935267,90587228,104279661,10976,239291360,1000,4,1387065,478560768,3682168595,16317831405,21752214605,9988103015,11896985,408383,100354567849,831184100,8880,119534771,31800,7358971400,374127909,730165609,357499674,2485569,1578072900,997514431,999998912,1088,134756343,999608869,391131,476666231,116691600,0,119166560,999999997,3,999942143,57857,119166557,1000,1000,1000,1000,1000,1000,1000,100354468125,831295200,101395,119619994,35900,7359848800,372841658,728920308,357593479,2450988,1576892700,997549012,999999528,472,141325740,999646461,353539,476789739,116583200,1,119200960,999995301,4699,999941640,58360,119196260,1000,1000,1000,1000,1000,1000,1000,100354523860,831373900,16063,119349980,252400,7360405400,353509041,709612641,357668278,2469338,1577425500,997530662,999990379,9621,138802541,999641063,358937,476891037,116508400,4620,119227380,999999999,1,999943941,56059,119222759,1000,1000,1000,1000,1000,1000,1000,100354401551,831000900,9109,119230889,285800,7357135400,354093415,710039265,357486780,2397306,1576423200,997602694,999999926,74,140917720,999662840,337160,476647460,116472200,5000,119170420,999995260,4740,999948520,51480,119160680,1000,1000,1000,1000,1000,1000,1000
26000,250712760,1244688,500000000,3000000000,20000,120000,9986470363408,91417006,105070095,10065,249287240,1000,16,1387439,498554350,3623087714,16376912286,22041210486,9988160441,11839559,426091,100369597377,866153200,15463,124443961,81900,7668763200,391429442,762457992,372455458,2518680,1644457500,997481320,999999860,140,77668780,999648222,351778,496603878,121708900,2,124158620,999989802,10198,999947680,52320,124148420,1000,1000,1000,1000,1000,1000,1000,100369464524,866248400,101785,124603853,50900,7669435200,387988458,759047108,372562031,2498253,1643293200,997501747,999999456,544,83947703,999641072,358928,496746028,121599100,3,124194040,999989960,10040,999947103,52897,124183997,1000,1000,1000,1000,1000,1000,1000,100369403655,866275500,107503,124388865,290700,7669543000,366248545,737310545,372613848,2419179,1643786700,997580821,999999065,935,81205186,999637138,362862,496818462,121516900,4580,124209200,999999994,6,999946886,53114,124204614,1000,1000,1000,1000,1000,1000,1000,100369314750,866049000,107910,124553668,74400,7667529200,368975201,739939651,372517118,2527874,1643130300,997472126,999999094,906,82913620,999658802,341198,496686198,121463800,2,124178960,999990122,9878,999951020,48980,124169080,1000,1000,1000,1000,1000,1000,1000
27000,260716750,1259806,520000000,3120000000,20000,120000,9986129818188,92907175,106562129,10896,259283250,1000,23,1384746,518544708,3569297863,16430702137,22322458837,9988173454,11826546,443662,100384479637,901104000,108047,129589921,35900,7978356800,405301306,791310606,387431922,2474074,1710806100,997525926,999988902,11098,20634028,999626206,373794,516575894,126731100,2,129143980,999999994,6,999941428,58572,129143972,1000,1000,1000,1000,1000,1000,1000,100384438664,901215600,107159,129389174,265100,7979113600,402652184,788694834,387550836,2419906,1709451000,997580094,999999547,453,27631541,999643405,356595,516730995,126580600,2,129190520,999989641,10359,999950141,49859,129180159,1000,1000,1000,1000,1000,1000,1000,100384473889,901182300,14466,129508529,59100,7978742200,382885762,768909362,387569088,2413622,1710024900,997586378,999999107,893,24561385,999642697,357303,516755703,126513700,2,129195860,999990757,9243,999948485,51515,129186615,1000,1000,1000,1000,1000,1000,1000,100384279737,901052800,108404,129629363,31900,7977531200,383861269,769825369,387541066,2593458,1709613900,997406542,999999005,995,25501847,999633081,366919,516721419,126449100,5580,129185940,999999993,7,999944247,55753,129180353,1000,1000,1000,1000,1000,1000,1000
28000,270720480,1266860,540000000,3240000000,20000,120000,9985797812462,91559225,105228649,10956,269279520,1000,105,1391796,538537128,3498186987,16501813013,22495827313,9988183704,11816296,461332,100399536347,935940300,13986,132994393,1499100,8286951000,419658157,820600057,402335878,1416876,1769386200,998583124,999999187,813,70411,999638333,361667,536447367,131741600,4940,134117840,999998589,1411,999945011,54989,134111489,1000,1000,1000,1000,1000,1000,1000,100399460605,936092700,7552,133240695,1313900,8288026200,418812699,819802749,402517662,1473122,1769569800,998526878,999998441,1559,16719,999628657,371343,536688643,131550200,0,134175700,999995281,4719,999941619,58381,134170981,1000,1000,1000,1000,1000,1000,1000,100399450279,936156100,13945,133209741,1375900,8288510600,397916783,798929183,402562184,1484308,1769630100,998515692,999995616,4384,9208,999620924,379076,536749376,131523200,4820,134192620,999999392,608,999944108,55892,134187192,1000,1000,1000,1000,1000,1000,1000,100399410732,936117600,8155,133249947,1318700,8288070400,398411346,799401046,402572181,1487569,1769543400,998512431,999997598,2402,18329,999637348,362652,536759352,131444500,1,134197840,999989332,10668,999951029,48971,134187171,1000,1000,1000,1000,1000,1000,1000
