Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,Pi_in::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1
62000,10720,62547,61000000,366000000,1000,6000,9998939256773,58736750,172942035,876945,60989280,1000,1043,940630,120224670,28320852,1971679148,1999289921,973438447,1026561553,86703102,99951204568,29357162,609807,1844318,131340460,226391956,351257829,365936410,79748335,18478565,23058735,81521435,99999230,770,153909892,2816556,5967,99994033,105596264,6960015,4528461,32580938,97795452,2204548,90946987,9053013,25847929,1000,1000,1000,1000,1000,1000,1000
63000,11450,62545,62000000,372000000,1000,6000,9998938749150,58408829,174599456,881717,61988550,1000,1148,937003,122213666,28129290,1971870710,2000047501,972960390,1027039610,88214014,99951594852,29721152,564748,1802495,131819232,229175256,357075731,371936307,79892190,18397531,23615376,81602469,99999282,718,153424960,2894520,5670,99994330,105746374,6960042,4878827,33062649,97670362,2329638,91154882,8845118,25854184,1000,1000,1000,1000,1000,1000,1000
64000,10580,63065,63000000,378000000,1000,6000,9998937046048,59300623,177473096,888144,62989420,1000,1072,929998,124202552,27961827,1972038173,2000780873,972486691,1027513309,89729166,99951914426,30085334,590960,1832567,132296548,231960180,362893196,377935863,80036418,18317256,24172794,81682744,99999302,698,152939346,2972456,5233,99994767,105896734,6960077,5227602,33543388,97544530,2455470,91362974,8637026,25860316,1000,1000,1000,1000,1000,1000,1000
65000,10740,62447,64000000,384000000,1000,6000,9998936985676,58565253,178722714,893039,63989260,1000,6248,925118,126192442,27809278,1972190722,2001498347,972013093,1027986907,91245436,99952271705,30449382,579813,1827607,132769044,234741348,368706614,383931305,80179827,18237578,24730395,81762422,99999244,756,152454041,3050724,5050,99994950,106046115,6960099,5574637,34021888,97419037,2580963,91571830,8428170,25866288,1000,1000,1000,1000,1000,1000,1000
66000,10920,62937,65000000,390000000,1000,6000,9998936201400,58564699,180704305,898519,64989080,1000,1212,918619,128181122,27665961,1972334039,2002204930,971541909,1028458091,92762896,99952607718,30811888,588276,1844516,133238489,237518040,374529907,389935851,80324367,18159369,25287645,81840631,99999288,712,151969028,3128971,4878,99995122,106196665,6960135,5919836,34499607,97292527,2707473,91777912,8222088,25872298,1000,1000,1000,1000,1000,1000,1000
67000,10690,63452,66000000,396000000,1000,6000,9998937125479,56873758,181001510,901885,65989310,1000,679,913060,130174850,27540108,1972459892,2002893437,971072949,1028927051,94287641,99952928791,31176682,614018,1871957,133711638,240310652,380347528,395935869,80469619,18084665,25847922,81915335,99999323,677,151481113,3207326,4572,99995428,106347910,6960158,6261112,34974149,97165254,2834746,91985751,8014249,25878291,1000,1000,1000,1000,1000,1000,1000
68000,10380,62079,67000000,402000000,1000,6000,9998936870958,56370209,182479272,906594,66989620,1000,6715,903194,132166052,27422821,1972577179,2003572640,970609363,1029390637,95815232,99953295222,31540830,593729,1859437,134177467,243103836,386160791,401931206,80615787,18011948,26410044,81988052,99999265,735,150991856,3286193,4451,99995549,106500080,6960183,6600425,35447626,97037092,2962908,92191823,7808177,25884293,1000,1000,1000,1000,1000,1000,1000
69000,10210,62123,68000000,408000000,1000,6000,9998935645284,56852621,184950488,910480,67989790,1000,6801,899459,134158620,27318707,1972681293,2004236967,970141897,1029858103,97340305,99953679783,31904224,554823,1824780,134644824,245891944,391978964,407931076,80762157,17939223,26970498,82060777,99999321,679,150504424,3365128,4075,99995925,106652363,6960212,6937111,35918856,96908461,3091539,92397368,7602632,25890206,1000,1000,1000,1000,1000,1000,1000
70000,10390,63070,69000000,414000000,1000,6000,9998935215881,56551436,186633741,913485,68989610,1000,6413,890297,136152250,27225774,1972774226,2004888420,969681554,1030318446,98873562,99953987320,32268040,593288,1871885,135105781,248685048,397796497,413930517,80908803,17870739,27533751,82129261,99999301,699,150014368,3444263,4013,99995987,106804947,6960242,7271876,36388391,96779629,3220371,92602694,7397306,25896144,1000,1000,1000,1000,1000,1000,1000
71000,10470,63970,70000000,420000000,1000,6000,9998935538142,55503162,187572073,917411,69989530,1000,5754,884940,138144238,27137284,1972862716,2005534933,969219559,1030780441,100403530,99954354161,32630928,571650,1867098,135556477,251473560,403614812,419930276,81055849,17803663,28098330,82196337,99999274,726,149523394,3523763,3843,99996157,106957888,6960267,7603997,36855768,96650268,3349732,92806891,7193109,25902039,1000,1000,1000,1000,1000,1000,1000
72000,11220,62744,71000000,426000000,1000,6000,9998935547491,54779059,188834720,919734,70988780,1000,570,877859,140138092,27059244,1972940756,2006169612,968760165,1031239835,101937967,99954730453,32994314,540720,1841563,136017706,254267660,409439529,425936686,81203390,17736178,28661529,82263822,99999296,704,149034262,3603838,3717,99996283,107111437,6960290,7934970,37322266,96520751,3479249,93010823,6989177,25908047,1000,1000,1000,1000,1000,1000,1000
73000,10620,62913,72000000,432000000,1000,6000,9998931375463,58242138,194281482,924149,71989380,1000,641,869190,142130462,26986572,1973013428,2006797812,968305238,1031694762,103475392,99955049414,33357452,567185,1876610,136472941,257063016,415257720,431936446,81351803,17670660,29226372,82329340,99999308,692,148544264,3684587,3514,99996486,107265754,6960308,8261979,37785880,96390050,3609950,93213925,6786075,25913951,1000,1000,1000,1000,1000,1000,1000
74000,11010,63235,73000000,438000000,1000,6000,9998933689832,55225880,193254654,926350,72988990,1000,1050,863819,144125280,26920547,1973079453,2007419375,967848715,1032151285,105013670,99955418988,33721048,543063,1859339,136927955,259863824,421075191,437935715,81500500,17607203,29792739,82392797,99999300,700,148052175,3764913,3560,99996440,107420499,6960325,8587289,38247791,96259497,3740503,93416665,6583335,25919999,1000,1000,1000,1000,1000,1000,1000
75000,10620,63530,74000000,444000000,1000,6000,9998932420810,55807558,195832339,927089,73989380,1000,618,860543,146124582,26867077,1973132923,2008026280,967390853,1032609147,106555091,99955750533,34083680,556015,1889049,137372672,262659704,426894012,443935852,81649776,17547056,30360420,82452944,99999301,699,147558888,3845352,3242,99996758,107575820,6960344,8911260,38708948,96128356,3871644,93618230,6381770,25926044,1000,1000,1000,1000,1000,1000,1000
76000,10750,63230,75000000,450000000,1000,6000,9998933779940,53762163,195775674,929590,74989250,1000,6928,854545,148119320,26813050,1973186950,2008631917,966936751,1033063249,108095717,99956098420,34446218,552378,1897497,137820752,265457084,432706733,449929842,81799263,17488047,30927588,82511953,99999266,734,147066252,3925980,3187,99996813,107731403,6960354,9234075,39169058,95997157,4002843,93819134,6180866,25932140,1000,1000,1000,1000,1000,1000,1000
77000,10510,62382,76000000,456000000,1000,6000,9998932766925,54094839,198102257,930803,75989490,1000,6214,850410,150117374,26765597,1973234403,2009230874,966483141,1033516859,109640149,99956441008,34808644,554117,1909336,138268322,268255248,438527082,455931404,81949033,17428502,31494891,82571498,99999271,729,146574298,4007362,3274,99996726,107887206,6960366,9554128,39626815,95865486,4134514,94019625,5980375,25938173,1000,1000,1000,1000,1000,1000,1000
78000,10960,64794,77000000,462000000,1000,6000,9998932141250,54041961,200039570,932075,76989040,1000,627,844067,152113930,26718114,1973281886,2009828328,966033545,1033966455,111187087,99956778179,35169962,560213,1934633,138705171,271047892,444349598,461934579,82099267,17372126,32063565,82627874,99999274,726,146080706,4088461,3185,99996815,108043457,6960388,9871889,40082776,95733303,4266697,94218742,5781258,25944190,1000,1000,1000,1000,1000,1000,1000
79000,10730,62192,78000000,468000000,1000,6000,9998933091487,52419298,200406940,933687,77989270,1000,6895,836887,154111166,26677194,1973322806,2010419345,965586310,1034413690,112737065,99957112614,35532596,570310,1961237,139143442,273852936,450164615,467930913,82250860,17317974,32634906,82682026,99999253,747,145584740,4169870,2845,99997155,108201084,6960411,10186802,40537214,95599812,4400188,94418032,5581968,25950224,1000,1000,1000,1000,1000,1000,1000
80000,11000,63036,79000000,474000000,1000,6000,9998932716853,52123099,202099802,935291,78989000,1000,6373,829719,156107418,26636904,1973363096,2011008508,965140662,1034859338,114287646,99957457791,35896210,570501,1954571,139603116,276672684,455982486,473930591,82404249,17263110,33204507,82736890,99999249,751,145090727,4251540,2867,99997133,108360555,6960434,10498416,40990053,95464669,4535331,94616048,5383952,25956306,1000,1000,1000,1000,1000,1000,1000
81000,10740,62829,80000000,480000000,1000,6000,9998932022085,52153324,204116198,938562,79989260,1000,1064,821923,158101396,26602229,1973397771,2011590867,964699065,1035300935,115840016,99957843585,36257408,527614,1931242,140032928,279474688,461807403,479936107,82556811,17211868,33777009,82788132,99999276,724,144594312,4333724,2901,99997099,108519214,6960445,10807452,41439457,95330398,4669602,94812445,5187555,25962403,1000,1000,1000,1000,1000,1000,1000
82000,11090,63254,81000000,486000000,1000,6000,9998929135110,54382442,208341741,938540,80988910,1000,5775,819023,160100740,26572774,1973427226,2012166685,964253029,1035746971,117393305,99958156393,36618054,557092,1978847,140463753,282278220,467621944,485930971,82710583,17162249,34349676,82837751,99999272,728,144097564,4415763,2904,99997096,108679106,6960464,11114875,41888412,95194986,4805014,95007057,4992943,25968523,1000,1000,1000,1000,1000,1000,1000
83000,10620,62821,82000000,492000000,1000,6000,9998930975447,51879918,207826171,942108,81989380,1000,651,812191,162094544,26538813,1973461187,2012746512,963813546,1036186454,118947608,99958538650,36978374,516381,1947457,140900873,285084324,473447341,491936528,82865461,17111822,34921332,82888178,99999157,843,143602010,4498123,2796,99997204,108840242,6960482,11418846,42334745,95058882,4941118,95200073,4799927,25974781,1000,1000,1000,1000,1000,1000,1000
84000,10400,63326,83000000,498000000,1000,6000,9998932640034,49564081,207505495,943250,82989600,1000,6493,809220,164092700,26515384,1973484616,2013315181,963370652,1036629348,120502846,99958864892,37339352,532652,1976933,141333556,287898392,479260505,497930181,83021331,17064945,35496033,82935055,99999245,755,143103735,4580704,2797,99997203,109002267,6960506,11721175,42780634,94921477,5078523,95392846,4607154,25980936,1000,1000,1000,1000,1000,1000,1000
85000,10220,61661,84000000,504000000,1000,6000,9998927280312,54276754,214213910,943122,83989780,1000,6696,804369,166093316,26494889,1973505111,2013879198,962932082,1037067918,122064869,99959235557,37698496,501712,1969383,141753732,290702840,485082395,503931643,83177353,17020165,36071343,82979835,99999236,764,142604984,4663736,2675,99997325,109164762,6960529,12021543,43224078,94784874,5215126,95583121,4416879,25987409,1000,1000,1000,1000,1000,1000,1000
86000,10770,63568,85000000,510000000,1000,6000,9998929753889,51152658,213078481,944246,84989230,1000,566,796399,168089968,26471457,1973528543,2014446891,962498146,1037501854,123627570,99959510478,38057660,566965,2051712,142178654,293514120,490907036,509935866,83335159,16975271,36647226,83024729,99999216,784,142105597,4746562,2598,99997402,109328898,6960544,12318318,43665999,94646058,5353942,95771881,4228119,25993739,1000,1000,1000,1000,1000,1000,1000
87000,10530,62252,86000000,516000000,1000,6000,9998926987797,53275438,217197058,943788,85989470,1000,5772,790813,170091364,26455342,1973544658,2015006772,962063481,1037936519,125194288,99959883100,38416548,534121,2038844,142598987,296323624,496723702,515931976,83492865,16930906,37223661,83069094,99999243,757,141606223,4829993,2553,99997447,109492974,6960557,12613616,44106263,94507462,5492538,95960355,4039645,26000109,1000,1000,1000,1000,1000,1000,1000
88000,10910,62796,87000000,522000000,1000,6000,9998930970562,48646875,214558874,945232,86989090,1000,1078,784864,172087716,26434766,1973565234,2015569411,961631121,1038368879,126758256,99960232998,38775860,523987,2041075,143024980,299142992,502548196,521936126,83652224,16889726,37801215,83110274,99999215,785,141105312,4913152,2528,99997472,109658849,6960581,12905622,44544596,94367651,5632349,96147277,3852723,26006625,1000,1000,1000,1000,1000,1000,1000
89000,11160,62768,88000000,528000000,1000,6000,9998927887817,51084303,218986626,946984,87988840,1000,679,779206,174083712,26413688,1973586312,2016130832,961198545,1038801455,128321662,99960541865,39133490,553100,2086458,143446972,301958532,508369808,527936553,83813114,16849402,38378628,83150598,99999167,833,140605245,4997048,2514,99997486,109826289,6960595,13196080,44982844,94226411,5773589,96330917,3669083,26013175,1000,1000,1000,1000,1000,1000,1000
90000,10690,63259,89000000,534000000,1000,6000,9998930587970,47741649,217637194,948058,88989310,1000,6283,773658,176082504,26395712,1973604288,2016689214,960768370,1039231630,129890257,99960906177,39489800,525082,2075976,143865313,304767272,514185558,533930458,83974272,16808187,38955198,83191813,99999235,765,140106122,5081167,2382,99997618,109994119,6960617,13484011,45418589,94085269,5914731,96512835,3487165,26019847,1000,1000,1000,1000,1000,1000,1000
91000,10520,62137,90000000,540000000,1000,6000,9998928324219,49365710,221257409,948670,89989480,1000,6725,770710,178081620,26379542,1973620458,2017244828,960337777,1039662223,131458766,99961277799,39844064,487216,2054771,144282137,307570000,520009106,539931138,84136638,16766889,39530655,83233111,99999164,836,139607905,5165243,2452,99997548,110163321,6960631,13768872,45852144,93943411,6056589,96690977,3309023,26026683,1000,1000,1000,1000,1000,1000,1000
92000,10560,62938,91000000,546000000,1000,6000,9998929516194,47530852,221414630,949879,90989440,1000,6456,765301,180079122,26359295,1973640705,2017803357,959911069,1040088931,133029546,99961574413,40196746,523097,2124420,144680463,310364612,525832233,545930606,84299488,16728981,40108638,83271019,99999180,820,139107547,5249597,2489,99997511,110332900,6960645,14051611,46284275,93800748,6199252,96867300,3132700,26033412,1000,1000,1000,1000,1000,1000,1000
93000,10480,63461,92000000,552000000,1000,6000,9998930052312,46361200,222237652,950535,91989520,1000,1141,759155,182077970,26348288,1973651712,2018352848,959486296,1040513704,134603593,99961938916,40549964,491034,2110194,145093576,313172584,531660416,551935398,84464703,16691075,40686342,83308925,99999171,829,138606960,5333640,2486,99997514,110505041,6960673,14331195,46715222,93656311,6343689,97041426,2958574,26040338,1000,1000,1000,1000,1000,1000,1000
94000,10120,62489,93000000,558000000,1000,6000,9998929168268,46610235,224481234,951170,92989880,1000,640,754264,184077420,26334974,1973665026,2018903119,959062058,1040937942,136178793,99962274472,40902218,486579,2133965,145494642,315983028,537485762,557936871,84632021,16657568,41267502,83342432,99999148,852,138103487,5418378,2335,99997665,110679410,6960685,14607120,47144363,93510146,6489854,97212399,2787601,26047389,1000,1000,1000,1000,1000,1000,1000
95000,10860,62728,94000000,564000000,1000,6000,9998930200655,44945691,224812229,950629,93989140,1000,1210,750213,186077022,26325127,1973674873,2019450431,958638406,1041361594,137754731,99962586686,41253754,504529,2168753,145905497,318795244,543309185,563936062,84800613,16621481,41846631,83378519,99999118,882,137602079,5503223,2357,99997643,110855126,6960697,14880491,47572078,93362926,6637074,97381061,2618939,26054513,1000,1000,1000,1000,1000,1000,1000
96000,10610,64378,95000000,570000000,1000,6000,9998929171848,45342035,227200221,952048,94989390,1000,6006,744210,188074684,26313269,1973686731,2019997408,958218503,1041781497,139332479,99962912264,41602438,506422,2200255,146301783,321594468,549128397,569929616,84970289,16587320,42425994,83412680,99999128,872,137101131,5588709,2379,99997621,111031873,6960708,15150874,47997995,93214463,6785537,97545894,2454106,26061584,1000,1000,1000,1000,1000,1000,1000
97000,11040,63790,96000000,576000000,1000,6000,9998926136189,47744695,231598203,951719,95988960,1000,5898,739756,190074482,26301232,1973698768,2020544932,957799845,1042200155,140913597,99963227135,41949136,516466,2249113,146686172,324385624,554955744,575930312,85140817,16553979,43006317,83446021,99999165,835,136599022,5674184,2310,99997690,111209662,6960730,15418002,48421129,93065718,6934282,97707589,2292411,26068845,1000,1000,1000,1000,1000,1000,1000
