Time\ number,r1_2_10:=Cell_1,r2_1_20:=Cell_1,r2_3_100:=Cell_1,r1_1_200:=Cell_1,rM_300:=Cell_1,r3_3_400:=Cell_1,r2_2_500:=Cell_1,r1_2_100::Cell_1::Mitochondria_1,r2_1_110::Cell_1::Mitochondria_1,rM_300::Cell_1::Mitochondria_1,rM_400::Cell_1::Mitochondria_1,rM_500::Cell_1::Mitochondria_1,r2_2_510::Cell_1::Mitochondria_1,rM_600::Cell_1::Mitochondria_1,rM_610::Cell_1::Mitochondria_1,rM_620::Cell_1::Mitochondria_1,rM_700::Cell_1::Mitochondria_1,r3_3_800::Cell_1::Mitochondria_1,rM_900::Cell_1::Mitochondria_1,r1_1_1100::Cell_1::Mitochondria_1,Time\ Probability,r1_2_10:=Cell_1,r2_1_20:=Cell_1,r2_3_100:=Cell_1,r1_1_200:=Cell_1,rM_300:=Cell_1,r3_3_400:=Cell_1,r2_2_500:=Cell_1,r1_2_100::Cell_1::Mitochondria_1,r2_1_110::Cell_1::Mitochondria_1,rM_300::Cell_1::Mitochondria_1,rM_400::Cell_1::Mitochondria_1,rM_500::Cell_1::Mitochondria_1,r2_2_510::Cell_1::Mitochondria_1,rM_600::Cell_1::Mitochondria_1,rM_610::Cell_1::Mitochondria_1,rM_620::Cell_1::Mitochondria_1,rM_700::Cell_1::Mitochondria_1,r3_3_800::Cell_1::Mitochondria_1,rM_900::Cell_1::Mitochondria_1,r1_1_1100::Cell_1::Mitochondria_1
93600,9987145194058.0,10012091,23,200.0,25,53622,118390337,110504969660.0,220679,2000,110,144,8543,1,42,1,0,8,1140,401.0,93600,9.99999000001e-07,0.9999444887546616,0.4736842105263158,0.999000999000999,0.9987220700965828,0.8228587903135821,0.0009977170877894573,9.99999000001e-07,0.9999022487862231,0.005607490967497419,0.891013538191209,0.9809368900310451,0.9999989999962,0.9937339982601334,0.9692654550567897,0.9918637319664613,0.8998527059658374,0.9999999498949202,0.9999949877887031,0.9999999999999
93700,9987121014976.0,19992113,22,200.0,9021,88,118604211,110516344729.0,111307,1,404,8421,7691,248,0,39,5,2000,701,199.0,93700,9.99999000001e-07,0.9999448627835243,0.4736842105263158,0.999000999000999,0.9987245570373219,0.8228912194205321,0.0009977156825859484,9.99999000001e-07,0.999898384919753,0.0011586777853463254,0.962383043357839,0.8974479277124277,0.9999989937124133,0.9937459950353208,0.8074324815689319,0.9890594195923471,0.9582824462127773,0.9999999594099048,0.9999949877545276,0.9999999999999
93800,9987107814462.0,19958216,22,200.0,18000,4,118730790,110527771438.0,221180,2000,214,327,0,5,0,177,347,2000,873,400.0,93800,9.99999000001e-07,0.9999449080875732,0.4736842105263158,0.999000999000999,0.9987242705214755,0.822675528070089,0.0009977153476398118,9.99999000001e-07,0.9999023114192773,0.0056870348617727206,0.9412376085709571,0.802423554896888,0.9999989911919964,0.9936934518265482,0.8921551056141016,0.9844401615835251,0.9680027402261806,0.9999999756477355,0.9999949877334822,0.9999999999999
93900,9987094306453.0,19924435,21,200.0,8,29535,118520035,110539634996.0,110688,2000,10000,278,275,400,1,331,53,44,2000,0.0,93900,9.99999000001e-07,0.999944954734817,0.4736842105263158,0.999000999000999,0.9987245545079497,0.8232709094832499,0.000997713017081144,9.99999000001e-07,0.9998978964525042,0.011065509178644323,0.9968376134961094,0.9889409735913446,0.9999989708003715,0.9937087774051409,0.9105910188819942,0.9881137439067822,0.9918316578225057,0.9999999498956604,0.9999964665933463,0.9999999999999
94000,9987090538201.0,9972547,19,200.0,33,932,118659636,110550712957.0,14,2000,11000,3399,0,400,0,362,1,84,1432,200.0,94000,9.99999000001e-07,0.9999447088384545,0.4736842105263158,0.999000999000999,0.9987246742830985,0.8228648037124032,0.0009977116457700922,9.99999000001e-07,0.9998953749119711,0.0057094096774586685,0.953772777347062,0.8979384772849316,0.9999989998768849,0.9937342671365371,0.9082444792311543,0.9752629763001116,0.515904926116588,0.9999999498961127,0.999994987748882,0.9999999999999
94100,9987076937912.0,9866631,19,200.0,19006,67754,118707405,110561813847.0,110797,2000,2,0,1,0,0,0,0,0,0,400.0,94100,9.99999000001e-07,0.9999447632377407,0.4736842105263158,0.999000999000999,0.998724209416975,0.8229373850666054,0.000997710275189477,9.99999000001e-07,0.9999013460347025,0.005714608396518307,0.959327753123331,0.9299518305940677,0.9999989999929999,0.9937488198718754,0.9394364894274032,0.9858602928541287,0.9184043162695631,0.9999999498956649,0.9999949877416507,0.9999999999999
94200,9987063326891.0,9961526,19,200.0,18018,5028,118720720,110573451998.0,110661,36,36,12001,115,3,63,562,368,66,2000,201.0,94200,9.99999000001e-07,0.9999448164746044,0.4736842105263158,0.999000999000999,0.9987234688923512,0.8228607040334052,0.0009977099252597803,9.99999000001e-07,0.9998974617475922,0.0011762295416075893,0.9970827867548717,0.9888365751950644,0.9999989772045487,0.9936857321490544,0.9463031130476153,0.9882736172354903,0.9918096564507601,0.9999999498957195,0.9999955034274844,0.9999999999999
94300,9987049822842.0,9932507,22,200.0,18,35295,118623410,110584626117.0,110672,0,150,25010,24854,7,0,495,62,2000,1784,0.0,94300,9.99999000001e-07,0.9999448697792734,0.4736842105263158,0.999000999000999,0.9987244929406816,0.8231779808340043,0.0009977075689418641,9.99999000001e-07,0.9998997326069161,0.0011783909145621672,0.9947924987962949,0.9818088007901202,0.9999989801271659,0.9937293031320246,0.2575121910307189,0.9875680486261236,0.9868193133208395,0.9999999873172352,0.9999949877633959,0.9999999999999
94400,9987036221590.0,10004594,25,200.0,9015,8239,118730904,110595943168.0,110941,0,704,194,18386,400,2,506,13,2000,1116,200.0,94400,9.99999000001e-07,0.9999449249320049,0.4736842105263158,0.999000999000999,0.9987229419058917,0.016090842441833605,0.0009977072098423904,9.99999000001e-07,0.9998943578871662,0.0011809497366465785,0.9754660043945428,0.9659065957915537,0.9999989796302567,0.9937213369779642,0.8975329224417301,0.9861778063167361,0.8834419370561974,0.9999999754339964,0.9999949877398535,0.9999999999999
94500,9987022311091.0,18101,19,200.0,9016,71609,118470280,110607017744.0,11,2000,71,13,0,799,0,332,4,2000,1603,399.0,94500,9.99999000001e-07,0.9999446804734103,0.4736842105263158,0.999000999000999,0.998722449098577,0.822903762321696,0.0009977058300744235,9.99999000001e-07,0.9998999836673329,0.005762646921340091,0.38533291287941634,0.9890960486925366,0.9999989837045149,0.9937455957103815,0.9529295806038606,0.9909797150296811,0.9310706549202911,0.9999999873984474,0.9999949877773577,0.9999999999999
94600,9987008479112.0,9976897,17,200.0,19000,19239,118595035,110618264346.0,7,2000,97,27206,23295,800,1,471,22,2000,2000,399.0,94600,9.99999000001e-07,0.9999450440735951,0.4736842105263158,0.999000999000999,0.9987259877939759,0.07825803951448289,0.000997704451481005,9.99999000001e-07,0.9998917076309626,0.005763107643879771,0.9293544306818604,0.9712059470183567,0.9999989812329872,0.9937457013892775,0.9550096194860435,0.9777246696985298,0.9832853495230812,0.9999999868413817,0.9999951688920931,0.9999999999999
94700,9986994704390.0,9952011,21,200.0,8006,15183,118615373,110629652096.0,110824,2000,12000,2,287,400,0,11,285,2000,918,200.0,94700,9.99999000001e-07,0.9999451029631613,0.4736842105263158,0.999000999000999,0.9987243176046999,0.8231951026262284,0.0009977030766785075,9.99999000001e-07,0.9998980281083479,0.005754066187691851,0.9961339082664238,0.9876210099166692,0.9999989911724564,0.9936993773517502,0.9145623407938126,0.9870222526231713,0.9691388239304454,0.9999999748204772,0.9999949877530904,0.9999999999999
94800,9986981228550.0,10003634,23,200.0,8000,479,118621974,110640603758.0,220879,0,2,0,0,800,3,0,0,8,36,200.0,94800,9.99999000001e-07,0.9999451519998569,0.4736842105263158,0.999000999000999,0.9987238019150558,0.06423676335295364,0.0009977017317714628,9.99999000001e-07,0.9999021802075345,0.0011857586978125815,0.002990726578244415,0.9745322964651493,0.9999989996341662,0.9937330250541376,0.9493010086840934,0.9864447143061321,0.4670768883514776,0.9999999498957399,0.9999949877396884,0.9999999999999
94900,9986967263412.0,10004644,17,200.0,10015,47188,118436971,110651503796.0,221466,0,328,795,26264,167,127,749,167,2000,262,200.0,94900,9.99999000001e-07,0.9999452201465853,0.4736842105263158,0.999000999000999,0.9987247138567157,0.8231590336738007,0.0009976993297692034,9.99999000001e-07,0.9999021832694264,0.001183451090140593,0.9209313823177181,0.875639228206987,0.9999989999996,0.9936556034333567,0.9465771089899614,0.9900494041984348,0.9610098588213496,0.9999999891754107,0.999994987779342,0.9999999999999
95000,9986953149765.0,10009806,24,200.0,14,279,118609943,110662894878.0,110924,20,108,7965,7632,800,1,7,5,24,1281,400.0,95000,9.99999000001e-07,0.9999452882892388,0.4736842105263158,0.999000999000999,0.9987244827817042,0.025246933977291535,0.000997697920815838,9.99999000001e-07,0.999901106871233,0.0011804429773845547,0.9599069174130987,0.9632439129765851,0.9999990000008,0.9937329082435123,0.4418315774818393,0.9762199054611584,0.47899591242331263,0.9999999498960205,0.9999949877563802,0.9999999999999
95100,9986929132736.0,19901128,22,200.0,18000,18524,118549045,110673902284.0,110388,2000,27205,0,1,800,2,0,44,2000,0,0.0,95100,9.99999000001e-07,0.99994565031988,0.4736842105263158,0.999000999000999,0.9987252144934792,0.03432493846535085,0.0009976955244974013,9.99999000001e-07,0.9999012657045536,0.00571279758426771,0.9874778535914113,0.9883659543088371,0.9999989999976,0.9937362074456021,0.8894695728531082,0.9874593798616014,0.976423002143287,0.9999999873613448,0.9999949877477345,0.9999999999999
95200,9986925256878.0,1124,25,200.0,7000,42876,118522884,110684761003.0,221930,13,12849,6660,0,400,2,1,75,2000,2000,200.0,95200,9.99999000001e-07,0.9999451149821476,0.4736842105263158,0.999000999000999,0.9987227002613573,0.823306403196986,0.0009976951373198296,9.99999000001e-07,0.9999002508591144,0.0011776566410427957,0.9752719840597976,0.9846612805593921,0.9999989999994,0.9937602943458751,0.9573623896868018,0.9912100220064269,0.9594954173693545,0.9999999746680412,0.9999949881816939,0.9999999999999
95300,9986901707475.0,19815267,22,200.0,11000,31935,118801376,110696202409.0,222267,2000,93,11034,0,332,0,309,12,94,1208,0.0,95300,9.99999000001e-07,0.9999457615764391,0.4736842105263158,0.999000999000999,0.9987233403122404,0.8976366678899808,0.0009976947645475706,9.99999000001e-07,0.9999027686339781,0.011140814959476865,0.9858113891216085,0.9624175004426238,0.9999989999953,0.9937622307706168,0.8401368987197726,0.9866865226046252,0.9658265815884599,0.9999999498956311,0.9999949877278765,0.9999999999999
95400,9986887699709.0,19996998,18,200.0,32,534,118682861,110707674415.0,16,2000,211,343,26447,2,4,498,0,150,735,0.0,95400,9.99999000001e-07,0.9999458254866607,0.4736842105263158,0.999000999000999,0.9987238887853508,0.04369615659371159,0.000997693384766295,9.99999000001e-07,0.9998939532234031,0.011197744026028234,0.9634011763607225,0.985111795447918,0.9999989800874309,0.993734614357577,0.9512947817315598,0.9839034259390812,0.49394453386352205,0.9999999498957529,0.9999949877386362,0.9999999999999
95500,9986883521848.0,9936929,21,200.0,12014,18188,118772947,110718431565.0,110203,0,27,176,4646,404,1,0,290,100,920,201.0,95500,9.99999000001e-07,0.9999455982247665,0.4736842105263158,0.999000999000999,0.9987246216541925,0.8224789485307614,0.0009976909716899254,9.99999000001e-07,0.9999011155940906,0.0011751772751428914,0.39094739226664016,0.9583063447959386,0.9999989999951,0.9937330963492659,0.7150924519869009,0.9631749434604711,0.9740618797808569,0.9999999498959808,0.9999949877278205,0.9999999999999
95600,9986859950956.0,19827300,19,200.0,21000,85834,118777969,110729686772.0,220937,2000,111,0,0,800,0,0,0,0,2000,400.0,95600,9.99999000001e-07,0.9999459446044371,0.4736842105263158,0.999000999000999,0.9987248077636324,0.8980623971703671,0.000997690598779539,9.99999000001e-07,0.9998934713149678,0.0111573463473396,0.9725174484244479,0.9820196648539657,0.9999989972130545,0.9937627863430657,0.9523392093582927,0.972920803823175,0.45405259759022853,0.9999999498959811,0.9999955979605488,0.9999999999999
95700,9986845946589.0,19923614,26,200.0,11027,8323,118733639,110740910757.0,111138,2000,5924,25764,6485,798,0,0,6,0,0,399.0,95700,9.99999000001e-07,0.999946004318255,0.4736842105263158,0.999000999000999,0.9987253868776106,0.8230665581807184,0.0009976882306002351,9.99999000001e-07,0.9999014231733615,0.011149426254486573,0.9691886525045774,0.9555966318931921,0.9999989999916999,0.9937367284736046,0.7644805785128486,0.9630818537269724,0.5976207754639108,0.9999999498961127,0.9999949877198471,0.9999999999999
95800,9986842238166.0,308,22,200.0,11003,0,118476871,110752306399.0,110798,1,401,16207,310,398,3,0,11,194,2000,200.0,95800,9.99999000001e-07,0.999945471108298,0.4736842105263158,0.999000999000999,0.9987245825780784,0.0027114386614506413,0.0009976878604097115,9.99999000001e-07,0.9999004378544039,0.0011791770892658534,0.9802247049353042,0.97065995996936,0.9999989661582233,0.9937328372773154,0.9465822300907624,0.9816349718249917,0.7610357606971959,0.9999999498958684,0.9999969358164785,0.9999999999999
95900,9986818792617.0,19884701,23,200.0,10006,9164,118732028,110763436158.0,110641,2000,83,496,16340,253,82,6,0,926,1883,200.0,95900,9.99999000001e-07,0.9999461094639603,0.4736842105263158,0.999000999000999,0.9987243906480423,0.8220941982378247,0.0009976845118888696,9.99999000001e-07,0.9999010288937238,0.005721544483691986,0.8611789459821428,0.95498628184407,0.9999989824963942,0.9937467471632373,0.9469219998256889,0.9801294064978643,0.3147964697584644,0.9999999498959615,0.9999949877485359,0.9999999999999
96000,9986815354023.0,41038,23,200.0,20001,44357,118551823,110775014743.0,10,1,4,107,10048,706,51,0,0,576,1276,200.0,96000,9.99999000001e-07,0.9999455676553324,0.4736842105263158,0.999000999000999,0.9987234780687755,0.8232347213257605,0.0009976851733697928,9.99999000001e-07,0.9999000184865818,0.0011875048391367933,0.138659571575464,0.9864639725315814,0.9999989999939,0.9937460857288846,0.9463533084533312,0.988476370080001,0.9499394494097143,0.9999999498955798,0.999994987765137,0.9999999999999
96100,9986801350763.0,10032035,20,200.0,27,254,118666614,110786034406.0,110431,0,4,12895,12655,439,185,54,4,2000,399,200.0,96100,9.99999000001e-07,0.9999459254518384,0.4736842105263158,0.999000999000999,0.9987243298272768,0.057104460603781576,0.000997682778732735,9.99999000001e-07,0.9999010989391378,0.0011857152254738366,0.41856251865650784,0.9821461135228287,0.9999989978289969,0.9937064282928506,0.9692347130799923,0.9844614809716937,0.40950773373002436,0.9999999622170884,0.9999949877477878,0.9999999999999
96200,9986777263063.0,20007689,20,200.0,22,571,118670236,110797055785.0,110191,1,1,13,13,400,1,7,0,10,0,200.0,96200,9.99999000001e-07,0.9999462832838167,0.4736842105263158,0.999000999000999,0.9987241943666396,0.05444523447331032,0.0009976823639933317,9.99999000001e-07,0.9999010170694084,0.0011818029475626037,0.9753918265111493,0.9908481476890266,0.9999989997122172,0.99374612780875,0.9062432136788845,0.9868566950411465,0.5121887525969124,0.9999999498957706,0.99999498772944,0.9999999999999
96300,9986763259567.0,19919415,20,201.0,8000,26151,118562938,110808138655.0,221419,1,5,216,20763,2,1,0,217,0,2000,0.0,96300,9.99999000001e-07,0.9999463422676131,0.4736842105263158,0.999000999000999,0.9987251471309205,0.8980426153250104,0.0009976799784456967,9.99999000001e-07,0.9999021600516751,0.0011808942537617972,0.31031376418342027,0.8641058904999761,0.9999989917716468,0.993746026662412,0.9154891370479582,0.816335138422823,0.9643255462593587,0.9999999498960903,0.9999964368921594,0.9999999999999
96400,9986759365082.0,563,20,200.0,9000,7446,118534624,110819080545.0,110709,0,16,249,244,800,0,692,179,80,2,400.0,96400,9.99999000001e-07,0.9999458245204523,0.4736842105263158,0.999000999000999,0.9987230511475599,0.8231758911904392,0.0009976785810743318,9.99999000001e-07,0.999900303595491,0.001179404147313677,0.842657655416268,0.9856584820614563,0.9999989999973,0.9937425735181853,0.30378775578547834,0.9900661807900092,0.9432875274004753,0.9999999498955265,0.9999949877526463,0.9999999999999
96500,9986735767621.0,19954221,22,200.0,24020,24486,118701060,110830442522.0,110454,2000,141,2,0,800,3,536,0,2000,0,400.0,96500,9.99999000001e-07,0.999946455651932,0.4736842105263158,0.999000999000999,0.9987239055766653,0.11377330847182335,0.0009976782178510778,9.99999000001e-07,0.9999008371919235,0.0057583522099349405,0.9573736285830405,0.987044498387843,0.9999989999986,0.9937428189518926,0.8662903505676032,0.9875247518930245,0.4905452457630727,0.9999999880391292,0.9999949877320324,0.9999999999999
96600,9986731802752.0,10006035,15,200.0,4013,139,118682899,110841603818.0,111444,0,115,100,98,1054,75,0,5,0,0,200.0,96600,9.99999000001e-07,0.9999462262326972,0.4736842105263158,0.999000999000999,0.9987259956505237,0.0663127140364051,0.000997676838993112,9.99999000001e-07,0.9999011165523376,0.0011814517056030792,0.3913178101632888,0.9716326932823007,0.9999989999986,0.993735773834211,0.977166805250468,0.9321465273528545,0.36804013571744265,0.999999949896242,0.9999949877453916,0.9999999999999
96700,9986707706670.0,19960446,20,200.0,25,503,118565571,110852504360.0,221144,2000,327,13301,13159,3,0,170,4,4,5,200.0,96700,9.99999000001e-07,0.9999465779731098,0.4736842105263158,0.999000999000999,0.998723622653053,0.026208799149604077,0.0009976744341244606,9.99999000001e-07,0.9999022595920726,0.00574743992400358,0.8975129993022612,0.9911570426421938,0.9999989931489829,0.9937221400043613,0.8669748221172493,0.9881922956029446,0.9601995667611086,0.9999999498957539,0.9999949877453184,0.9999999999999
96800,9986703754306.0,582,18,200.0,18008,23084,118788670,110864056002.0,110387,2000,0,6,1,402,0,128,0,38,772,201.0,96800,9.99999000001e-07,0.9999460669163367,0.4736842105263158,0.999000999000999,0.9987240602530985,0.8230345014059639,0.0009976730307694373,9.99999000001e-07,0.9998997319132163,0.005737298827891262,0.9594048746253377,0.990272532380161,0.9999989922117113,0.9937358389645253,0.9132897126240429,0.9751623942438692,0.3508592178007513,0.9999999498959018,0.9999949877286431,0.9999999999999
96900,9986689928698.0,40654,20,200.0,25,41185,118475038,110875175512.0,221701,0,25635,8,25865,548,131,7,72,2000,2000,400.0,96900,9.99999000001e-07,0.9999461224701102,0.4736842105263158,0.999000999000999,0.9987250018080026,0.8230924171627766,0.0009976726599434718,9.99999000001e-07,0.9999024326848944,0.0011772741073496256,0.9791958697114838,0.9915676426496779,0.9999989732186678,0.9937178825479549,0.9692093634220841,0.9756168590458344,0.9769338067639398,0.9999999854909298,0.9999964998337911,0.9999999999999
97000,9986675861747.0,20479,26,200.0,10005,0,118521996,110886382629.0,110858,0,39644,2,19960,405,1,344,0,166,2000,200.0,97000,9.99999000001e-07,0.9999461864149758,0.4736842105263158,0.999000999000999,0.9987252635554897,0.01980941811209431,0.0009976712560602996,9.99999000001e-07,0.9999011105483202,0.0011745407705610624,0.9756270309549772,0.9913568821265811,0.9999989804994003,0.9937493138296775,0.9037266330123841,0.9730726495025359,0.10654949779413357,0.9999999498960573,0.9999970777817577,0.9999999999999
97100,9986662133582.0,455,17,200.0,18015,0,118535090,110897299503.0,110848,2000,1,0,40,800,1,0,0,56,926,200.0,97100,9.99999000001e-07,0.999946244047604,0.4736842105263158,0.999000999000999,0.9987249239425599,0.03649538051058211,0.0009976688773904673,9.99999000001e-07,0.9998917178326978,0.005750137622205168,0.07748281067245985,0.993247150704186,0.9999989906523303,0.9937460877389578,0.9430676461403286,0.9838775620966358,0.3032533189343935,0.9999999498958875,0.9999949877676009,0.9999999999999
97200,9986637998394.0,19849304,17,200.0,11000,70285,118725045,110908311077.0,110219,2000,223,210,19862,1,1,2,0,10,185,401.0,97200,9.99999000001e-07,0.9999468805389322,0.4736842105263158,0.999000999000999,0.9987245166897738,0.8979597367739041,0.0009976664686552042,9.99999000001e-07,0.9999010822883584,0.011110548244872061,0.3860867873728932,0.9882408769360027,0.9999989999973999,0.9937326844909379,0.9116802106642403,0.9644637333179393,0.871036688754361,0.9999999498961022,0.9999949877239482,0.9999999999999
