Time\ number,r1_2_100,r2_1_110,r1_2_100:=Cell_1,r2_1_110:=Cell_1,r2_3_300:=Cell_1,r1_2_400:=Cell_1,rM_500:=Cell_1,r3_2_700:=Cell_1,r2_2_800:=Cell_1,r1_2_100::Cell_1::Mito_1,r2_1_110::Cell_1::Mito_1,rM_300::Cell_1::Mito_1,rM_400::Cell_1::Mito_1,rM_500::Cell_1::Mito_1,r2_2_510::Cell_1::Mito_1,rM_600::Cell_1::Mito_1,rM_610::Cell_1::Mito_1,rM_620::Cell_1::Mito_1,rM_700::Cell_1::Mito_1,rM_710::Cell_1::Mito_1,r3_3_800::Cell_1::Mito_1,r3_3_810::Cell_1::Mito_1,rM_900::Cell_1::Mito_1,r1_1_1100::Cell_1::Mito_1,Time\ Probability,r1_2_100,r2_1_110,r1_2_100:=Cell_1,r2_1_110:=Cell_1,r2_3_300:=Cell_1,r1_2_400:=Cell_1,rM_500:=Cell_1,r3_2_700:=Cell_1,r2_2_800:=Cell_1,r1_2_100::Cell_1::Mito_1,r2_1_110::Cell_1::Mito_1,rM_300::Cell_1::Mito_1,rM_400::Cell_1::Mito_1,rM_500::Cell_1::Mito_1,r2_2_510::Cell_1::Mito_1,rM_600::Cell_1::Mito_1,rM_610::Cell_1::Mito_1,rM_620::Cell_1::Mito_1,rM_700::Cell_1::Mito_1,rM_710::Cell_1::Mito_1,r3_3_800::Cell_1::Mito_1,r3_3_810::Cell_1::Mito_1,rM_900::Cell_1::Mito_1,r1_1_1100::Cell_1::Mito_1
14550,10000000000588.0,1000429,9999552503414.0,19903587,108,201.0,11941,65687,69080151,100141337740.0,18,200,0,1,1923,13,10,63,1,13,997,2000,0,0.0,14550,9.999999999e-11,0.000999429142102795,9.99999000001e-07,0.9997806822269278,0.09090909090909091,0.999000999000999,0.7588255166258796,0.9797070861755356,0.000998957326602655,9.99999000001e-07,0.999998237134025,0.9990170940845629,0.999800029196234,0.9994723990299076,0.9999989975050909,0.9900754040550896,0.9900657617764475,0.9945166937229505,0.9999489959492152,0.9999490025428728,0.9999999499129406,0.010732402800548503,0.9999949923867769,0.9999999999999
14560,10000000000374.0,1000649,9999561977661.0,9999068,108,201.0,4599,8113,68919297,100141001099.0,98500,200,2000,2000,2000,0,10,5,401,401,1021,2000,132,201.0,14560,9.999999999e-11,0.0009996487025254665,9.99999000001e-07,0.9997761450073187,0.09090909090909091,0.999000999000999,0.758894623999887,0.29818588316831524,0.0009989572911267392,9.99999000001e-07,0.9999982395274328,0.9990052032473684,0.9998000299960005,0.9994727978793575,0.9999989998009604,0.9900754305807186,0.9900658031908616,0.9945180705598078,0.9999490025445728,0.9999490025508724,0.9999999499127665,0.010705176477323027,0.9999949923969182,0.9999999999999
14570,10000000000336.0,1000656,9999551851511.0,20002367,112,200.0,22719,53,69142914,100141191827.0,102306,0,10,10,0,242,0,0,2,346,0,2000,252,200.0,14570,9.999999999e-11,0.000999655688537331,9.99999000001e-07,0.999781230349358,0.09090909090909091,0.999000999000999,0.7593234105552464,0.9893474579793052,0.0009989572747531015,9.99999000001e-07,0.9999982403353375,0.9523802277452096,0.999800027196762,0.9994717312167011,0.9999989974726285,0.9900754545838998,0.9900658257900197,0.994517031668143,0.999948999090015,0.9999490025418728,0.9999999499125833,0.010709099141688442,0.9999949923845848,0.9999999999999
14580,10000000000301.0,1000749,9999561762536.0,10045141,115,200.0,3682,1135,69375736,100141427390.0,6,0,50,50,60,2,1,325,287,287,0,2000,1336,200.0,14580,9.999999999e-11,0.0009997485026856858,9.99999000001e-07,0.9997764569568172,0.09090909090909091,0.999000999000999,0.7590299451329439,0.1887279230246109,0.0009989562651786703,9.99999000001e-07,0.9999982408322963,0.9523802287817877,0.999800028196508,0.9994726503886477,0.999998999995,0.9900754523250757,0.9900658531368189,0.9945177718610102,0.9999490025501724,0.9999490025478726,0.9999999499125045,0.010834375299815433,0.9999949923773145,0.9999999999999
14590,10000000000400.0,1000545,9999551324598.0,19843071,116,200.0,12361,83,68916433,100141090352.0,100274,200,0,90,0,23,0,20,187,187,0,2000,0,401.0,14590,9.999999999e-11,0.0009995449103376863,9.99999000001e-07,0.9997815309875387,0.09090909090909091,0.999000999000999,0.7592863369725226,0.9892696075864298,0.0009989552231328095,9.99999000001e-07,0.9999982438531775,0.9990224301166536,0.999800029016285,0.9994729233310313,0.999998999995,0.9900754916150537,0.9900658765949317,0.9945188650935167,0.9999490025453727,0.9999490025411728,0.9999999499125138,0.011138504058764789,0.9999949923963168,0.9999999999999
14600,9999999999324.0,1001690,9999550718698.0,19945924,107,200.0,11643,99,68520976,100140565255.0,24,200,1990,1991,3932,0,10,0,0,187,982,2000,20,200.0,14600,9.999999999e-11,0.0010006876212167034,9.99999000001e-07,0.9997818713858461,0.09090909090909091,0.999000999000999,0.7591846090900927,0.021682238832500964,0.0009989571545755663,9.99999000001e-07,0.9999982457582245,0.9990023706086824,0.9997998423206098,0.9994727845737658,0.9999989999941999,0.9900755167316796,0.9900659188005382,0.9945206226701667,0.9999490006675297,0.9999490025471727,0.9999999499124269,0.010985804228442411,0.9999949924193777,0.9999999999999
14610,9999999999215.0,1001773,9999560396597.0,66238,113,200.0,20086,30849,68632030,100140401194.0,2604,200,2000,0,0,454,0,376,3,454,2000,2000,1496,0.0,14610,9.999999999e-11,0.0010007704551788042,9.99999000001e-07,0.9997721797720488,0.09090909090909091,0.999000999000999,0.7591212589285263,0.979755129197657,0.00099895613199935,9.99999000001e-07,0.9999982461303005,0.9995051793377643,0.999800029196234,0.9994734632752776,0.9999989999539979,0.9900755407382852,0.990065926722251,0.9945213227084387,0.9999490025497725,0.9999490025428728,0.9999999499882477,0.01124101732760083,0.999994992421491,0.9999999999999
14620,10000000000169.0,1000874,9999560108452.0,10049713,114,200.0,14801,2106,68572405,100140857094.0,100613,200,1,2,1949,295,9,0,299,295,0,2000,467,400.0,14620,9.999999999e-11,0.000999873252857919,9.99999000001e-07,0.9997773202208108,0.09090909090909091,0.999000999000999,0.7592163243834105,0.23047590256987785,0.0009989560995641502,9.99999000001e-07,0.9999982481234507,0.9990255601907364,0.9998000292562171,0.9994724144245185,0.9999989954989311,0.9900755444486941,0.990065957098187,0.9945183541856966,0.9999490025428728,0.9999490025434727,0.9999999499124427,0.010946891023408333,0.9999949924189885,0.9999999999999
14630,9999999999239.0,1001769,9999549550000.0,19967387,121,200.0,19433,15369,68228074,100140390833.0,202343,200,0,0,1,0,0,0,3,3,0,2000,312,0.0,14630,9.999999999e-11,0.0010007664631809458,9.99999000001e-07,0.9997824434837066,0.09090909090909091,0.999000999000999,0.7591495779549648,0.9796403756597785,0.0009989560507103023,9.99999000001e-07,0.9999982501949725,0.9990180508944616,0.9998000299960005,0.9994735832644703,0.9999989968663107,0.9900755675110291,0.9900659948007098,0.9945212425251195,0.9999490025478726,0.9999490025508724,0.9999999499124379,0.011241039061579276,0.9999949924400648,0.9999999999999
14640,10000000000472.0,1000566,9999559536140.0,2231,107,200.0,14420,41359,68528825,100140784022.0,99812,0,1,2,3919,346,19,307,1,228,1021,2000,147,200.0,14640,9.999999999e-11,0.0009995658683773412,9.99999000001e-07,0.999772664105899,0.09090909090909091,0.999000999000999,0.7591437753024385,0.979645668607988,0.0009989560449593093,9.99999000001e-07,0.999998249963741,0.9523802301750843,0.9997999117517793,0.9994731357209257,0.9999989989189325,0.9900755872272128,0.9900660133313828,0.9945208785485358,0.9999490025460727,0.9999490013675352,0.9999999499123622,0.011171699470753416,0.9999949924227759,0.9999999999999
14650,9999999999583.0,1001432,9999559186613.0,9996197,103,200.0,11263,30047,68431059,100141086354.0,101043,200,3960,3962,0,39,27,3,128,128,1010,2000,1719,400.0,14650,9.999999999e-11,0.0010004301372467967,9.99999000001e-07,0.9997778895728658,0.09090909090909091,0.999000999000999,0.7590039191530186,0.9797551318690424,0.0009989560091586435,9.99999000001e-07,0.9999982519881969,0.999029658780472,0.9998000298360483,0.9994733418616767,0.9999989826316917,0.9900755995285944,0.9900660331985294,0.9945134660401976,0.9999490025433727,0.9999490025494725,0.9999999499124115,0.011160710355625715,0.9999949924284092,0.9999999999999
14660,10000000000758.0,1000235,9999558851635.0,1631,113,203.0,11036,1177,68463095,100141037790.0,223,200,3750,0,2,677,0,0,0,639,0,2000,44,197.0,14660,9.999999999e-11,0.0009992355296500005,9.99999000001e-07,0.9997729419545611,0.09090909090909091,0.999000999000999,0.7585799252818022,0.32226751793994357,0.0009989569772613563,9.99999000001e-07,0.999998252993919,0.9546066306541724,0.999800029196234,0.9994734487413862,0.9999989999992,0.9900756167425275,0.9900660539878778,0.994520719013943,0.9999489977679513,0.9999490021679457,0.9999999499123721,0.011027357367146783,0.999994992422863,0.9999999999999
14670,10000000000939.0,1000055,9999558643793.0,10009622,106,200.0,6088,1078,68624843,100141422520.0,666,200,2000,2002,0,0,1,60,463,463,1002,2000,0,401.0,14670,9.999999999e-11,0.0009990558891627632,9.99999000001e-07,0.9997780645509285,0.09090909090909091,0.999000999000999,0.7587407131949249,0.3180403016455,0.0009989569542488027,9.99999000001e-07,0.999998254099336,0.9629072831914617,0.9998000292362229,0.9994732618660699,0.9999989999992,0.9900756210729061,0.9900660653580691,0.994520283505346,0.9999490025468727,0.9999490025434727,0.99999994991244,0.010989154598027571,0.9999949924132489,0.9999999999999
14680,10000000000956.0,1000005,9999558321376.0,10089179,104,200.0,12639,64,68739806,100141907696.0,16,3,2030,0,0,15,0,829,0,0,1015,2000,2000,0.0,14680,9.999999999e-11,0.000999005989015954,9.99999000001e-07,0.9997781876598719,0.09090909090909091,0.999000999000999,0.7592264217680306,0.9797488296984255,0.000998956929811699,9.99999000001e-07,0.9999982548200309,0.9523802320998577,0.9998000293961768,0.9994730239769481,0.9999989657797194,0.990075598607857,0.9900660884663899,0.9945199909835776,0.9999490006346067,0.9999490025448727,0.9999999499125075,0.011134489651596979,0.9999969702499141,0.9999999999999
14690,10000000001074.0,1000050,9999557908402.0,10009161,115,200.0,2235,16621,68591206,100141408260.0,2757,200,2000,3998,0,23,0,113,0,3,976,2000,33,200.0,14690,9.999999999e-11,0.0009990508991483066,9.99999000001e-07,0.9997785832697009,0.09090909090909091,0.999000999000999,0.7591577064199282,0.9797182146290561,0.0009989558796758267,9.99999000001e-07,0.9999982571716228,0.9989968086787041,0.9998000097980597,0.999473449120457,0.9999989996628864,0.9900756632739894,0.9900661241759308,0.9945208570785803,0.9999490008860918,0.9999490023490422,0.9999999499123606,0.011221102323361697,0.9999949924191663,0.9999999999999
14700,10000000001160.0,999791,9999557480346.0,62921,110,200.0,4733,72,68431759,100141082091.0,201813,200,0,1910,1909,457,0,1,0,400,0,2000,0,201.0,14700,9.999999999e-11,0.000998792416331284,9.99999000001e-07,0.9997737925192277,0.09090909090909091,0.999000999000999,0.7587172452533572,0.9796856579095216,0.0009989568352576932,9.99999000001e-07,0.9999982576177344,0.9995088391947733,0.9998000105981711,0.9994735989129941,0.999998999998,0.9900756932337044,0.9900661604781988,0.9945212228019402,0.9999489992485737,0.9999490019748707,0.999999949912284,0.01128743357044619,0.9999949924279665,0.9999999999999
14710,10000000001180.0,999792,9999557241899.0,4379,111,201.0,10316,3,68470300,100141477411.0,2003,7,2070,2070,0,497,0,413,2,0,999,2000,1708,199.0,14710,9.999999999e-11,0.0009987934143346954,9.99999000001e-07,0.9997738242267695,0.09090909090909091,0.999000999000999,0.7591677718242632,0.9796514015435895,0.0009989568184050137,9.99999000001e-07,0.999998259446822,0.952380233053852,0.9998000298160542,0.9994733710256062,0.9999989993576877,0.9900757001895484,0.9900661757856977,0.9945205870240185,0.9999490025508724,0.999948997554591,0.9999999499123805,0.011224982289937104,0.9999949924261271,0.9999999999999
14720,10000000000100.0,1000889,9999557020123.0,10083644,100,200.0,25186,74,68390924,100141615260.0,0,200,0,2080,0,1000,0,0,226,383,0,2000,109,200.0,14720,9.999999999e-11,0.0009998882228764935,9.99999000001e-07,0.9997788803276364,0.09090909090909091,0.999000999000999,0.7591849818192354,0.010857447788826252,0.0009989568009368662,9.99999000001e-07,0.9999982599570565,0.9990320065362862,0.999798838393269,0.9994699223923189,0.9999989989078084,0.9918465779815174,0.9900661866534894,0.9945206504353539,0.9999490025434727,0.9999489947448096,0.9999999499124729,0.011051700350537404,0.999994992427407,0.9999999999999
14730,10000000001114.0,999882,9999556706454.0,39109,117,201.0,11535,17750,68524866,100141991650.0,2145,200,1950,0,0,155,0,128,0,155,1003,2000,0,0.0,14730,9.999999999e-11,0.000998883234633588,9.99999000001e-07,0.9997740206751512,0.09090909090909091,0.999000999000999,0.7592236548271171,0.9796544354688733,0.0009989567593482811,9.99999000001e-07,0.9999982609170346,0.9761613614654862,0.9998000289962904,0.9994728254929702,0.999999000001,0.9900757230351228,0.990066204007414,0.9945200808442209,0.999949000988717,0.9999490025508724,0.999999949912535,0.011000604040329565,0.9999949924219804,0.9999999999999
14740,10000000000255.0,1000694,9999556531024.0,2062,118,201.0,17728,169,68657686,100142084792.0,198671,200,2000,2000,1999,130,10,0,1,51,23,2000,0,200.0,14740,9.999999999e-11,0.0009996936126000328,9.99999000001e-07,0.9997741728100206,0.09090909090909091,0.999000999000999,0.7592208325072684,0.9796579994449296,0.0009989557424523985,9.99999000001e-07,0.9999982628235654,0.9995011670165516,0.9997999789852845,0.9994730557042398,0.999998999996,0.9900757365324369,0.9900662207368852,0.9945199869332727,0.9999490025439727,0.9999490025508724,0.9999999499124715,0.011167123433906164,0.9999949924113454,0.9999999999999
14750,10000000000403.0,1000591,9999556319562.0,35502,107,200.0,10918,96,68757608,100142797762.0,2,200,1,2000,1999,460,10,391,3,166,0,2000,20,199.0,14750,9.999999999e-11,0.000999590818423403,9.99999000001e-07,0.999774182723581,0.09090909090909091,0.999000999000999,0.7592758448156975,0.15072340893790226,0.00099895672123624,9.99999000001e-07,0.9999982627033106,0.9599992774604759,0.9997997753387317,0.9994723573767748,0.9999989999929999,0.9900757435922596,0.990066238773201,0.9945191574831072,0.9999490025424728,0.9999489996006468,0.9999999499125974,0.010915112730536726,0.9999949924085844,0.9999999999999
14760,10000000001322.0,999692,9999556048913.0,10001330,105,200.0,19953,236,68873993,100143019590.0,102194,200,0,1,1,0,1,13,0,303,1003,2000,0,200.0,14760,9.999999999e-11,0.0009986936139836494,9.99999000001e-07,0.9997792254660635,0.09090909090909091,0.999000999000999,0.7593304050789204,0.9796585965204646,0.0009989556945050365,9.99999000001e-07,0.9999982634787895,0.9990232673170087,0.999800029196234,0.9994728365276012,0.9999989999940999,0.9900757544746758,0.9900662490024371,0.9945182873277133,0.9999490025272731,0.9999490025428728,0.9999999499127498,0.011001715007896394,0.9999949924005483,0.9999999999999
14770,10000000000294.0,1000724,9999545795961.0,20084383,104,200.0,5314,76,68974202,100143427970.0,0,0,0,0,0,474,0,2,1,0,1017,2000,8,199.0,14770,9.999999999e-11,0.0009997235526475003,9.99999000001e-07,0.9997840356495808,0.09090909090909091,0.999000999000999,0.7593730501342614,0.9797838537088392,0.000998955675404156,9.99999000001e-07,0.9999982623900193,0.9523802368487775,0.9998000295961189,0.999471252029323,0.9999989999199936,0.9900757621141327,0.9900662396023723,0.9945176571077977,0.9999490017398573,0.9999490025368729,0.9999999499128304,0.0109408864985934,0.9999949923965145,0.9999999999999
14780,10000000001199.0,999749,9999545685014.0,20021379,101,200.0,5280,52,69172691,100143449940.0,0,7,1,2780,0,87,1,10,0,87,1025,2000,20,201.0,14780,9.999999999e-11,0.0009987505001861894,9.99999000001e-07,0.9997842604236437,0.09090909090909091,0.999000999000999,0.7593163886029859,0.02106999628861168,0.0009989546609229397,9.99999000001e-07,0.9999982657734151,0.9523802375160831,0.9998000020166705,0.999472830855571,0.999998999794958,0.9900757887146222,0.990066296593122,0.9945179897632144,0.9999490024824713,0.9999490025488725,0.9999999499126002,0.011145907104615377,0.9999949923814909,0.9999999999999
14790,10000000001264.0,999705,9999555523193.0,10040689,94,200.0,13099,19952,69242624,100143505489.0,98696,200,0,1931,1999,549,10,3,290,491,1025,2000,1596,201.0,14790,9.999999999e-11,0.0009987065880304132,9.99999000001e-07,0.9997796136776309,0.09090909090909091,0.999000999000999,0.7593064155859391,0.9797392356557812,0.0009989556440029867,9.99999000001e-07,0.9999982675247799,0.9990070496054748,0.9997995169391,0.9994713278474421,0.9999989839804193,0.9900758039021017,0.9900663223406742,0.9945115460734906,0.9999490005303026,0.9999490025461726,0.9999999499125418,0.010804666340748404,0.9999949923877693,0.9999999999999
14800,10000000000225.0,1000793,9999555049172.0,9987789,104,200.0,11861,53383,69086443,100143709724.0,2778,200,2000,2060,0,0,0,0,0,10,2000,2000,180,201.0,14800,9.999999999e-11,0.0009997924147498653,9.99999000001e-07,0.9997797835653421,0.09090909090909091,0.999000999000999,0.7589193232993696,0.9798339688708029,0.0009989565996364504,9.99999000001e-07,0.9999982681458165,0.9995058574884154,0.9998000289962953,0.999472738474377,0.999998999999,0.9900758165493799,0.9900663407015052,0.994516820133957,0.9999489990044227,0.9999490017285394,0.9999999500568355,0.010837667040930976,0.9999949923893686,0.9999999999999
14810,10000000000266.0,1000780,9999554627232.0,4296,107,200.0,20348,30829,68878262,100143775950.0,0,200,1570,1570,1570,24,8,20,1,238,0,2000,36,200.0,14810,9.999999999e-11,0.0009997794407313049,9.99999000001e-07,0.9997748882919166,0.09090909090909091,0.999000999000999,0.7593692361081504,0.23554876555387594,0.0009989565544715213,9.99999000001e-07,0.9999982685569015,0.9990043255442709,0.9998000215978146,0.9994727149228853,0.9999989991943514,0.9900758235874475,0.9900663571036227,0.9945177892831931,0.9999490001666247,0.9999490020786741,0.9999999499128464,0.010971304312458664,0.9999949924007563,0.9999999999999
14820,10000000000079.0,1000924,9999544485359.0,20077827,101,200.0,4707,98,69002377,100144152890.0,1900,0,0,1,2289,564,11,0,4,370,0,2000,0,200.0,14820,9.999999999e-11,0.0009999231529180888,9.99999000001e-07,0.9997846092547273,0.09090909090909091,0.999000999000999,0.7590224677383729,0.020452029839769577,0.000998955545317747,9.99999000001e-07,0.9999982675072031,0.9523802396327038,0.9997994621789171,0.9994714527910284,0.9999989999929999,0.9900758346273282,0.9900663372977894,0.9945172146464172,0.9999489988677469,0.9999490025431728,0.9999999499129231,0.010919229123002552,0.9999949923952899,0.9999999999999
14830,10000000001187.0,999801,9999554132529.0,10002038,117,200.0,5602,42365,68981262,100144724960.0,103175,200,0,0,0,2,0,176,0,8,3,2000,700,400.0,14830,9.999999999e-11,0.0009988023963653115,9.99999000001e-07,0.9997798296519119,0.09090909090909091,0.999000999000999,0.7590623448580521,0.979821406369683,0.0009989555101814517,9.99999000001e-07,0.9999982694833698,0.9583326166197942,0.999800027796612,0.9994721955451349,0.9999989999929999,0.9900758339744498,0.9900663673020559,0.9945159416880077,0.9999490024623692,0.9999490025488725,0.9999999499132017,0.0106124078228311,0.9999949923965539,0.9999999999999
14840,10000000001221.0,999753,9999553832877.0,10001756,97,201.0,17845,69,68921556,100144662930.0,35,200,4000,4000,0,0,0,4,40,311,962,2000,16,0.0,14840,9.999999999e-11,0.0009987544922001592,9.99999000001e-07,0.9997799664311506,0.09090909090909091,0.999000999000999,0.7594382969375529,0.9796485502286775,0.0009989554741735,9.99999000001e-07,0.9999982704527459,0.9989823209925656,0.9998000293961768,0.9994722912994474,0.9999989998319718,0.9900758512597635,0.9900663919840021,0.9945161149731884,0.9999490025507725,0.9999490013443811,0.9999999499132751,0.010820105360619734,0.9999949923984603,0.9999999999999
14850,10000000000207.0,1000802,9999543560545.0,20072101,98,200.0,24385,39,68980533,100144775290.0,2102,6,0,1980,0,371,9,309,1,0,1000,2000,256,200.0,14850,9.999999999e-11,0.0009998013967625172,9.99999000001e-07,0.9997849370360268,0.09090909090909091,0.999000999000999,0.7594561271733837,0.9893589581820976,0.0009989554530840982,9.99999000001e-07,0.9999982720860109,0.9523802408229015,0.9998000089983653,0.999472285355829,0.999999,0.990075873343891,0.9900664209222627,0.9945164614377566,0.9999490025508724,0.9999489988252359,0.999999949913184,0.0106565134610722,0.9999949923965981,0.9999999999999
