Time,H2O,OH-,H+,glucose,O2,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_channel:=Cell_1,glucose_in:=Cell_1,O2:=Cell_1,O2_in:=Cell_1,Pyruvate:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,Pi-:=Cell_1,Pi_total:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic:=Cell_1,H2O::Cell_1::Mito_1,OH-::Cell_1::Mito_1,H+::Cell_1::Mito_1,H+_inter::Cell_1::Mito_1,O2::Cell_1::Mito_1,O2_in::Cell_1::Mito_1,CO2::Cell_1::Mito_1,ATP::Cell_1::Mito_1,ATP_created::Cell_1::Mito_1,ADP::Cell_1::Mito_1,Pi::Cell_1::Mito_1,Pi-::Cell_1::Mito_1,Pi_total::Cell_1::Mito_1,NAD+::Cell_1::Mito_1,NADH::Cell_1::Mito_1,NADH_created::Cell_1::Mito_1,Pyruvate::Cell_1::Mito_1,Pyruvate-::Cell_1::Mito_1,Pyruvate_trans::Cell_1::Mito_1,Pyruvate-_in::Cell_1::Mito_1,CoA-SH::Cell_1::Mito_1,Acetyl_CoA::Cell_1::Mito_1,FAD::Cell_1::Mito_1,GDP::Cell_1::Mito_1,GTP::Cell_1::Mito_1,FADH2::Cell_1::Mito_1,FADH2_created::Cell_1::Mito_1,ATP_ase::Cell_1::Mito_1,ADP_ATP_trans::Cell_1::Mito_1,NADH_shuttle::Cell_1::Mito_1,Pi_trans::Cell_1::Mito_1,Commp1::Cell_1::Mito_1,Commp2::Cell_1::Mito_1
700,9999999999771,1000229,1000229,101000,20000,9999965130439,20941682,48944,10514,1000,6889000,20000,13960000,0,6773701,13756972,82426661,117573339,114498939,0,0,9999939,61,6512211,100004542046,99274,27761014,6800,9140650,0,1884240,60,31366000,9999940,23074140,0,0,9998960,1040,0,0,0,200,471060,10000000,0,9999740,9999800,200,260,471060,2000,2000,2000,2000,1000,1000
710,9999999999818,1000182,1000182,101000,20000,9999954698957,31455648,10034348,9721,1000,6989000,20000,14160000,0,6854635,13958558,82137275,117862725,114422525,0,0,9980635,19365,6626793,100004350203,7,28295527,800,9291050,0,1908520,30,31690400,9999970,23440170,0,0,9999980,20,0,0,0,200,477130,10000000,0,9999870,10000000,0,130,477130,2000,2000,2000,2000,1000,1000
720,9999999999781,1000219,1000219,107000,20000,9999954214273,32019254,10073902,5808,1000,7083000,0,14360000,0,6935324,14154384,81817827,118182173,114351773,0,0,9962376,37624,6733760,100004031180,0,28923130,200,9465300,0,1929230,410,31990000,9999590,23829990,0,0,9995970,4030,0,0,0,200,485300,9996010,3990,9999890,10000000,0,110,481310,2000,2000,2000,2000,1000,1000
730,9999999999924,1000076,1000076,96000,20000,9999963788718,22539718,47086,12528,1000,7194000,20100,14560000,0,7008334,14362944,81629936,118370064,114261064,0,0,9971166,28834,6865110,100003850357,3,29526713,4200,9581800,0,1957880,20,32400400,9999980,24108930,0,0,9999920,80,0,0,30,200,489500,10000000,0,9999930,9999950,50,70,489470,2000,2000,2000,2000,1000,1000
740,9999999999716,1000284,1000284,105000,20000,9999963404690,22907880,46152,3337,1000,7285000,0,14760000,0,7121076,14563326,81445250,118554750,114279150,0,0,9979104,20896,6950530,100003809700,0,29955790,49000,9734900,0,1966790,890,32829200,9999110,24274710,0,0,9999910,90,0,0,0,200,491720,9999970,30,9999910,10000000,0,90,491690,2000,2000,2000,2000,1000,1000
750,9999999999582,1000418,1000418,107000,20000,9999952977447,33005140,10053744,11972,1000,7383000,20000,14960000,0,7221882,14742056,81275247,118724753,114615153,0,0,9987278,12722,7022434,100004088979,3,30183160,12800,9846750,0,1990957,40,33287600,9999960,24107561,0,0,9991043,8957,0,0,0,200,497740,9999999,1,9999861,9998001,1999,139,497739,2000,2000,2000,2000,1000,1000
760,9999999999621,1000379,1000379,98000,20000,9999952496165,33296489,10046653,11645,1000,7492000,0,15160000,0,7266597,14960710,80961284,119038716,114813416,0,0,9977433,22567,7188043,100003935377,100213,30553493,86800,10020250,0,2023680,4069,33562000,9995931,24221230,0,0,9999920,80,0,0,0,200,506070,9999800,200,9999930,9999999,1,70,505870,2000,2000,2000,2000,1000,1000
770,9999999999675,1000325,1000325,95000,20000,9999962050960,23752198,25594,7449,1000,7595000,20000,15360000,0,7323808,15175102,80662278,119337722,114809022,0,0,9984012,15988,7339114,100003850691,69,31067489,0,10153650,0,2042719,48480,33896000,9951520,24480220,0,0,9999981,19,0,0,1,200,512180,9998001,1999,9999820,10000000,0,180,510180,2000,2000,2000,2000,1000,1000
780,9999999999631,1000369,1000369,101000,20200,9999951597074,33786177,9923865,9876,1000,7689000,0,15559800,0,7349159,15358248,80393481,119606519,115237019,0,0,9999971,29,7488819,100004019291,305,31212776,1600,10327250,0,2081070,4067,34195200,9995933,24365433,0,0,9998430,1570,0,0,1,200,520270,9999998,2,9995933,10000000,0,4067,520267,2000,2000,2000,2000,1000,1000
790,9999999999671,1000329,1000329,123000,20000,9999961109714,23948422,29682,2987,1000,7767000,0,15760000,0,7463895,15528026,80144066,119855934,115572934,0,0,9951435,48565,7533061,100004193290,2,31393179,39200,10467250,0,2112277,2069,34569600,9997931,24280931,0,0,9999823,177,0,0,0,200,531070,9995999,4001,9999931,10000000,0,69,527069,2000,2000,2000,2000,1000,1000
800,9999999999742,1000258,1000258,110000,20000,9999960646914,24215814,36502,15587,1000,7880000,20100,15960000,0,7528069,15728826,80037678,119962322,115775222,0,0,9996281,3719,7662807,100004411651,3,31598897,115600,10569150,0,2143794,60,35052400,9999940,24185052,0,0,9999606,394,0,0,2000,200,537950,9999998,2,9999852,9998012,1988,148,535948,2000,2000,2000,2000,1000,1000
810,9999999999650,1000350,1000350,106000,20100,9999950276595,34595460,10020570,14969,1000,7984000,0,16159900,0,7629150,15938062,79742745,120257255,115766455,0,0,9999940,60,7770402,100004074605,99565,32346505,200,10750900,0,2154040,10,35342400,9999990,24490790,0,0,9957960,42040,0,0,0,200,538510,10000000,0,9999890,10000000,0,110,538510,2000,2000,2000,2000,1000,1000
820,9999999999741,1000259,1000259,111000,20000,9999949873546,34716193,10002511,4889,1000,8079000,20000,16360000,0,7707244,16148222,79604609,120395391,116053191,0,0,9998926,1074,7898048,100004353383,100333,32529344,200,10862300,0,2171710,9230,35797200,9990770,24330973,0,0,9993790,6210,0,0,1,200,542930,9999998,2,9997873,9998003,1997,2127,542927,2000,2000,2000,2000,1000,1000
830,9999999999745,1000255,1000255,115000,20000,9999959435203,25156792,74588,2406,1000,8175000,20000,16560000,0,7819143,16345188,79379785,120620215,116055215,0,0,9984747,15253,7978835,100004303293,100617,33016297,2200,10996700,0,2188780,70090,36225600,9929910,24494910,0,0,9999720,280,0,0,0,200,547210,9999980,20,9999810,10000000,0,190,547190,2000,2000,2000,2000,1000,1000
840,9999999999873,1000127,1000127,113000,20000,9999959047632,25345280,28542,8962,1000,8277000,0,16760000,0,7895686,16536076,79219022,120780978,116262378,0,0,9977824,22176,8085100,100004382385,100251,33323902,12000,11157550,0,2221151,16487,36606000,9983513,24502113,0,0,9999949,51,0,0,0,200,555290,9999997,3,9999713,10000000,0,287,555287,2000,2000,2000,2000,1000,1000
850,9999999999881,1000119,1000119,111000,20100,9999958752168,25757782,43854,5735,1000,8379000,19900,16959900,0,8042591,16746530,79147160,120852840,116149340,0,0,9961919,38081,8144649,100004418410,0,33795290,400,11263950,0,2231190,0,37097600,10000000,24703500,0,0,9999910,90,0,0,0,200,559290,9998010,1990,9999900,10000000,0,100,557300,2000,2000,2000,2000,1000,1000
860,9999999999870,1000130,1000130,106000,20000,9999948277194,36024015,10024663,20573,1000,8484000,20100,17160000,0,8092724,16926854,78984109,121015891,116366191,0,0,9999976,24,8266730,100004571100,2,34099099,1600,11396250,0,2269597,97,37537200,9999903,24647601,0,0,9992403,7597,0,0,0,200,567400,9999999,1,9997801,9997998,2002,2199,567399,2000,2000,2000,2000,1000,1000
870,9999999999754,1000246,1000246,113000,20000,9999947849704,36382958,10051354,4644,1000,8577000,20000,17360000,0,8175058,17144712,78665582,121334418,116437018,0,0,9970262,29738,8399974,100004288318,100304,34637531,200,11558400,0,2278627,449,37784800,9999551,24896951,0,0,9999973,27,0,0,0,200,569680,9999969,31,9999951,10000000,0,49,569649,2000,2000,2000,2000,1000,1000
880,9999999999642,1000358,1000358,109000,20000,9999947457703,36691704,10000224,11586,1000,8681000,20000,17560000,0,8237210,17338828,78546807,121453193,116532393,0,0,9999990,10,8519818,100004536699,101,34932301,1200,11677950,0,2327200,59680,38304800,9940320,24861100,0,0,9996300,3700,0,0,0,200,581800,10000000,0,9999800,9999980,20,200,581800,2000,2000,2000,2000,1000,1000
890,9999999999585,1000415,1000415,96000,20000,9999947149506,36849299,10058279,10469,1000,8794000,20000,17760000,0,8385065,17567062,78362055,121637945,116687445,0,0,9983385,16615,8595747,100004815568,2,35188422,5400,11797300,0,2344760,224490,38835200,9775510,24726010,0,0,9999940,60,0,0,60,200,586250,10000000,0,9999810,10000000,0,190,586190,2000,2000,2000,2000,1000,1000
900,9999999999873,1000127,1000127,101000,20000,9999946841292,37075101,9986393,6620,1000,8889000,0,17960000,0,8481331,17764760,78491263,121508737,116776237,0,0,9998439,1561,8690799,100004832069,100221,35671871,1000,11943900,0,2369650,1240,39320400,9998760,24731260,0,0,9999950,50,0,0,0,200,592630,9999710,290,9997860,10000000,0,2140,592340,2000,2000,2000,2000,1000,1000
910,9999999999803,1000197,1000197,101000,20000,9999956390590,27520416,26932,17773,1000,8989000,20000,18160000,0,8572918,17942454,78224526,121775474,116787674,0,0,9999902,98,8770856,100004655127,100637,36195551,600,12072600,0,2394714,490,39654000,9999510,24985322,0,0,9971986,28014,0,0,0,200,598680,9999998,2,9997922,9998012,1988,2078,598678,2000,2000,2000,2000,1000,1000
920,9999999999907,1000093,1000093,96000,20000,9999956142170,27720500,26862,5477,1000,9094000,20000,18360000,0,8717296,18177046,78204200,121795800,116841100,0,0,9965434,34566,8855980,100004836219,100171,36429951,116800,12187450,0,2415080,70,40173600,9999930,24954630,0,0,9999920,80,0,0,0,200,603770,10000000,0,9999830,10000000,0,170,603770,2000,2000,2000,2000,1000,1000
930,10000000000008,999992,999992,102000,20000,9999955603544,28154091,41267,14343,1000,9188000,0,18560000,0,8746008,18347314,78049975,121950025,116960225,0,0,9999932,68,8983446,100004982597,3,36871973,0,12343750,0,2465170,4070,40621200,9995930,24985730,0,0,9987930,12070,0,0,0,200,617860,9997910,2090,9999830,10000000,0,170,615770,2000,2000,2000,2000,1000,1000
940,9999999999835,1000165,1000165,101000,20000,9999945468022,38134458,10041360,3733,1000,9289000,20000,18760000,0,8951606,18570534,78034190,121965810,117119810,0,0,9974504,25496,8996638,100005400385,5,36722675,348600,12414200,0,2483040,76860,41229200,9923140,24769140,0,0,9999960,40,0,0,30,200,622290,9998000,2000,9999940,10000000,0,60,620260,2000,2000,2000,2000,1000,1000
950,9999999999936,1000064,1000064,104000,20000,9999945054758,38648153,10012991,10054,1000,9386000,20000,18960000,0,9022389,18751892,77973351,122026649,117027449,0,0,9965851,34149,9099143,100005244622,0,37636937,61800,12558900,0,2521437,60,41682800,9999940,24997141,0,0,9993963,6037,0,0,0,200,630360,9999999,1,9997841,9998001,1999,2159,630359,2000,2000,2000,2000,1000,1000
960,9999999999919,1000081,1000081,103000,20000,9999954721478,28795446,40912,15138,1000,9487000,20000,19160000,0,9159208,18943724,78057674,121942326,117217726,0,0,9999942,58,9149866,100005621262,100274,38014945,1400,12658200,0,2538471,20007,42368400,9979993,24704593,0,0,9998729,1271,0,0,0,200,634650,9999957,43,9997993,10000000,0,2007,634607,2000,2000,2000,2000,1000,1000
970,9999999999949,1000051,1000051,111000,20000,9999954396416,28951000,40856,3902,1000,9579000,20000,19360000,0,9272968,19150196,78056096,121943904,117397404,0,0,9999512,488,9232408,100005913939,97801,38285281,0,12774750,0,2571280,20,42911600,9999980,24546480,0,0,9999120,880,0,0,2000,200,644820,10000000,0,9999980,10000000,0,20,642820,2000,2000,2000,2000,1000,1000
980,10000000000092,999908,999908,117000,20100,9999944065144,38989480,10075042,6076,1000,9673000,19900,19559900,0,9414521,19333848,77921804,122078196,117698296,0,0,9962159,37841,9266407,100006354450,590,38368270,200,12897000,0,2605680,53620,43419200,9946380,24326280,0,0,9999920,80,0,0,0,200,652920,9998000,2000,9999880,10000000,0,120,650920,2000,2000,2000,2000,1000,1000
990,9999999999991,1000009,1000009,118000,20000,9999943769433,39113713,10032853,3501,1000,9772000,0,19760000,0,9525335,19536998,78043276,121956724,117877924,0,0,9999295,705,9350593,100006703351,99739,38705519,2400,13014650,0,2644280,34470,44087200,9965530,24044330,0,0,9999720,280,0,0,0,200,661070,10000000,0,9999930,10000000,0,70,661070,2000,2000,2000,2000,1000,1000
1000,10000000000078,999922,999922,111000,20000,9999943451366,39348002,10011834,12844,1000,9879000,20000,19960000,0,9644631,19732312,77941498,122058502,117964202,0,0,9999299,701,9424111,100006777246,100344,39078124,4800,13127450,0,2654280,70,44531200,9999930,24094230,0,0,9999920,80,0,0,0,200,663570,10000000,0,9999830,10000000,0,170,663570,2000,2000,2000,2000,1000,1000
1010,10000000000095,999905,999905,101000,20000,9999943125626,39322995,10015657,12631,1000,9989000,0,20160000,0,9754561,19952738,77628481,122371519,118323019,0,0,9999299,701,9526537,100007297779,201,39064461,5400,13272200,0,2686560,254439,45024400,9745561,23792060,0,0,9993940,6060,0,0,0,200,671640,10000000,0,9997960,9997999,2001,2040,671640,2000,2000,2000,2000,1000,1000
1020,9999999999945,1000055,1000055,91000,20000,9999952820301,29685141,108481,5241,1000,10099000,20000,20360000,0,9915830,20187518,77573162,122426838,118270438,0,0,9966090,33910,9595808,100007076960,0,38628920,899800,13372100,0,2703520,80,45252000,9999920,24156320,0,0,9998680,1320,0,0,0,200,675880,10000000,0,9999920,10000000,0,80,675880,2000,2000,2000,2000,1000,1000
1030,9999999999874,1000126,1000126,106000,20100,9999942506239,39589326,9999656,8192,1000,10184000,19900,20559900,0,10004130,20351616,77514895,122485105,118686705,0,0,10000000,0,9665216,100007387605,99885,39766065,12400,13533050,0,2729080,70,45799600,9999930,23798330,0,0,9916220,83780,0,0,0,200,682270,10000000,0,9999930,10000000,0,70,682270,2000,2000,2000,2000,1000,1000
1040,9999999999763,1000237,1000237,116000,20000,9999942081572,39831695,10067223,3621,1000,10274000,20000,20760000,0,10110624,20540758,77541287,122458713,118877513,0,0,9999996,4,9739354,100007808432,97928,39516548,461000,13618300,0,2755120,50,46406800,9999950,23580920,0,0,9998480,1520,0,0,2000,200,690780,10000000,0,9999620,9999770,230,380,688780,2000,2000,2000,2000,1000,1000
1050,10000000000066,999934,999934,117000,20000,9999951791882,29920881,64509,15595,1000,10373000,20100,20960000,0,10260889,20714810,77671613,122328387,119082187,0,0,9987161,12839,9758971,100008392643,7,40129307,1800,13731100,0,2779800,50,47132000,9999950,23246150,0,0,10000000,0,0,0,0,200,694950,10000000,0,9999850,10000000,0,150,694950,2000,2000,2000,2000,1000,1000
1060,10000000000055,999945,999945,112000,20000,9999951560697,30212132,86160,4927,1000,10478000,20000,21160000,0,10421089,20946146,77615279,122384721,119028421,0,0,9969461,30539,9823807,100008437848,2,40238402,340200,13841000,0,2805000,20,47612000,9999980,23356150,0,0,10000000,0,0,0,0,200,701250,10000000,0,9999950,9999870,130,50,701250,2000,2000,2000,2000,1000,1000
1070,10000000000054,999946,999946,120000,20000,9999951219996,30348177,57353,12399,1000,10570000,20000,21360000,0,10534398,21115202,77490993,122509007,119237207,0,0,9983122,16878,9875424,100008557692,99668,40533588,409200,13965350,0,2821220,80,48088000,9999920,23271720,0,0,9999980,20,0,0,0,200,705380,9999900,100,9999920,10000000,0,80,705280,2000,2000,2000,2000,1000,1000
1080,10000000000170,999830,999830,112000,20000,9999950792446,30815610,39804,15859,1000,10678000,0,21560000,0,10583772,21324282,77453206,122546794,119207794,0,0,9999978,22,10024660,100008677049,1,41270401,90600,14121800,0,2863400,46,48606400,9999954,23336950,0,0,9999600,400,0,0,0,200,715850,10000000,0,9997950,9997996,2004,2050,715850,2000,2000,2000,2000,1000,1000
1090,10000000000013,999987,999987,118000,20000,9999950416847,31132341,39521,3022,1000,10772000,0,21760000,0,10668895,21537956,77104698,122895302,119273502,0,0,9981315,18685,10146371,100008376520,98610,41451570,430800,14272050,0,2882760,4790,48815600,9995210,23617010,0,0,9999640,360,0,0,2000,200,722690,10000000,0,9999910,10000000,0,90,720690,2000,2000,2000,2000,1000,1000
1100,10000000000237,999763,999763,129000,20000,9999940028247,41415281,10035049,12482,1000,10861000,0,21960000,0,10766609,21697036,77142078,122857922,119391222,0,0,9983341,16659,10195677,100008753641,9,41877309,287200,14381850,0,2939000,49,49448800,9999951,23464650,0,0,10000000,0,0,0,0,200,734750,10000000,0,9997850,9997999,2001,2150,734750,2000,2000,2000,2000,1000,1000
1110,10000000000053,999947,999947,135000,20000,9999949688823,31579839,24147,9366,1000,10955000,20000,22160000,0,10873044,21891268,77027242,122972758,119572758,0,0,9993436,6564,10276804,100009104711,11,42430718,5800,14483000,0,2964917,154829,50056800,9845171,23245171,0,0,9999983,17,0,0,190,200,741420,9999999,1,9999971,10000000,0,29,741229,2000,2000,2000,2000,1000,1000
1120,10000000000043,999957,999957,116000,20000,9999949408550,31823878,23954,12882,1000,11074000,0,22360000,0,10992193,22122236,77260538,122739462,119619462,0,0,9999917,83,10378153,100009376829,1,42759661,33600,14608350,0,3007560,86,50664400,9999914,23119910,0,0,9999940,60,0,0,0,200,751890,10000000,0,9999910,9999996,4,90,751890,2000,2000,2000,2000,1000,1000
1130,9999999999898,1000102,1000102,110000,20000,9999939004258,42088249,10067879,5433,1000,11180000,0,22560000,0,11075500,22349134,77012277,122987723,119767523,0,0,9965270,34730,10513604,100009337609,1,43115221,18400,14764550,0,3034120,30,50953200,9999970,23220170,0,0,9997980,2020,0,0,0,200,760030,9998000,2000,9999970,10000000,0,30,758030,2000,2000,2000,2000,1000,1000
1140,10000000000070,999930,999930,102000,20000,9999948546865,32496600,38200,4272,1000,11288000,0,22760000,0,11101460,22567456,76789185,123210815,119822615,0,0,9998260,1740,10699916,100009147085,99577,43589794,72400,14911950,0,3064317,2079,51275200,9997921,23386121,0,0,9999983,17,0,0,0,200,766080,9999999,1,9999921,10000000,0,79,766079,2000,2000,2000,2000,1000,1000
1150,10000000000197,999803,999803,107000,20000,9999948145471,32927298,78400,4299,1000,11383000,20000,22960000,0,11196226,22757402,76615519,123384481,119805881,0,0,9999924,76,10782526,100009127052,0,44060797,32200,15033400,0,3108596,49,51664800,9999951,23578551,0,0,9953204,46796,0,0,1,200,778650,9998000,2000,9999951,10000000,0,49,776649,2000,2000,2000,2000,1000,1000
1160,10000000000167,999833,999833,124000,20000,9999937789948,43384576,10034100,3672,1000,11466000,0,23160000,0,11285547,22924656,76615394,123384606,119714406,0,0,9999923,77,10850179,100009285410,100,44635320,2200,15150700,0,3155720,91830,52343200,9908170,23578370,0,0,9999680,320,0,0,0,200,788930,10000000,0,9999870,10000000,0,130,788930,2000,2000,2000,2000,1000,1000
1170,10000000000568,999432,999432,126000,20000,9999937489914,43719516,10054770,3475,1000,11564000,0,23360000,0,11422117,23121050,76676110,123323890,119687890,0,0,9983863,16137,10901613,100009258628,99652,45197272,13200,15269050,0,3188400,0,52873200,10000000,23636000,0,0,9993400,6600,0,0,220,200,797320,10000000,0,9999700,10000000,0,300,797100,2000,2000,2000,2000,1000,1000
1180,10000000000654,999346,999346,116000,20100,9999947213702,34045955,22917,6331,1000,11674000,0,23559900,0,11535356,23335338,76556007,123443993,119645793,0,0,9953294,46706,10994532,100009204245,100025,45607595,98600,15399300,0,3221760,40,53297600,9999960,23796160,0,0,9999940,60,0,0,10,200,805450,10000000,0,9999960,9998000,2000,40,805440,2000,2000,2000,2000,1000,1000
1190,10000000000777,999223,999223,113000,20000,9999946714500,34186225,22465,8669,1000,11777000,0,23760000,0,11559050,23536662,76340985,123659015,120012715,0,0,9976510,23490,11164172,100009417518,99562,45845322,1600,15551950,0,3253760,40,53635600,9999960,23646260,0,0,9999940,60,0,0,0,200,813440,10000000,0,9999960,10000000,0,40,813440,2000,2000,2000,2000,1000,1000
1200,10000000000841,999159,999159,116000,20000,9999946234810,34687127,51573,14231,1000,11874000,0,23960000,0,11620658,23719538,76049507,123950493,119994393,0,0,9992212,7788,11282550,100009289711,1,46190818,74800,15704950,0,3265317,29,53920800,9999971,23956071,0,0,9999383,617,0,0,0,200,816330,9999999,1,9999871,10000000,0,129,816329,2000,2000,2000,2000,1000,1000
