Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,DHO:=Cell_1,OD-:=Cell_1,D+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,DHO::Cell_1::Mitochondria_1,DHO_created::Cell_1::Mitochondria_1,OD-::Cell_1::Mitochondria_1,D+::Cell_1::Mitochondria_1,D+_inter::Cell_1::Mitochondria_1,D+_inter_by_D+::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ATP_created_by_D+::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,Pi_in::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1
213000,10680,63440,212000000,1272000000,1000,6000,9997536553718,26538547,441968011,1339948565,3752,47703,977455,211989320,1000,1156,412921,422023730,25997419,1974002581,2080226997,917549504,1082450496,332609998,99990548904,75463416,321581,3236722,186082573,643949560,1338979,422,5,32,1004,6308,1234203485,1271935404,113076115,14958007,110259639,1326,85041993,99998096,1904,78815673,16828431,2066,99997934,140827908,6963236,31428282,89000811,70179264,29820736,99918835,81165,27751793,1000,1000,1000,1000,1000,1000,1000
214000,11030,63297,213000000,1278000000,1000,6000,9997535608150,26886188,444308866,1339946593,3919,49508,977882,212988970,1000,6323,409340,424022176,25994071,1974005929,2080721085,917262105,1082737895,334321032,99990740769,75732752,349425,3257117,186381165,646576928,1338950,426,3,35,1032,6348,1240063791,1277930380,113312573,14933948,110815422,1329,85066052,99998081,1919,78348977,16934075,1883,99998117,141080920,6963249,31515925,89291804,69992468,30007532,99918779,81221,27768347,1000,1000,1000,1000,1000,1000,1000
215000,10840,63244,214000000,1284000000,1000,6000,9997530370770,31525206,450945649,1339946787,3340,49893,978382,213989160,1000,1053,408708,426021556,25990496,1974009504,2081213550,916972762,1083027238,336031050,99990959145,76003034,351159,3250857,186679163,649211780,1338973,426,4,47,996,6348,1245933973,1283935703,113549113,14913043,111373065,1338,85086957,99997980,2020,77880891,17040357,1898,99998102,141334176,6963268,31602811,89581798,69806076,30193924,99919055,80945,27785063,1000,1000,1000,1000,1000,1000,1000
216000,10490,62503,215000000,1290000000,1000,6000,9997535946052,25354264,446771981,1339945920,3535,50565,979378,214989510,1000,616,407765,428020264,25990365,1974009635,2081703751,916684618,1083315382,337741600,99991176118,76273206,354415,3239851,186982448,651846716,1338995,430,3,34,988,6388,1251800063,1289936881,113785839,14889978,111929445,1350,85110022,99998082,1918,77413988,17146488,1996,99998004,141587544,6963282,31688470,89870899,69619276,30380724,99919109,80891,27801705,1000,1000,1000,1000,1000,1000,1000
217000,10560,62087,216000000,1296000000,1000,6000,9997534811814,25890780,449307768,1339947496,3184,49340,979086,215989440,1000,1172,405731,430020708,25988955,1974011045,2082194142,916398098,1083601902,339455511,99991389973,76541878,359316,3231113,187284742,654466764,1339001,430,11,32,976,6388,1257665587,1295936741,114021262,14864412,112482357,1353,85135588,99998054,1946,76950545,17252594,1930,99998070,141839601,6963295,31774882,90159466,69433755,30566245,99919143,80857,27818339,1000,1000,1000,1000,1000,1000,1000
218000,10390,62627,217000000,1302000000,1000,6000,9997531921127,28187746,453606097,1339947919,3289,48812,978444,216989610,1000,6904,404852,432022332,25990975,1974009025,2082680756,916110699,1083889301,341169721,99991616020,76809214,350739,3218908,187576683,657074820,1338966,434,8,30,1016,6428,1263525645,1301930469,114255686,14838270,113034741,1353,85161730,99998105,1895,76488104,17359173,1869,99998131,142090661,6963310,31862023,90447759,69249239,30750761,99918833,81167,27834975,1000,1000,1000,1000,1000,1000,1000
219000,10660,62459,218000000,1308000000,1000,6000,9997532467329,27043778,454457975,1339944877,3540,51603,978307,217989340,1000,671,403521,434022066,25984650,1974015350,2083174479,915825975,1084174025,342884714,99991816743,77076088,366694,3232533,187865045,659677368,1338944,436,5,47,1024,6448,1269398608,1307936870,114489244,14812539,113586579,1356,85187461,99998024,1976,76026356,17466007,1881,99998119,142340960,6963327,31948019,90733831,69065904,30934096,99918640,81360,27851716,1000,1000,1000,1000,1000,1000,1000
220000,10960,63707,219000000,1314000000,1000,6000,9997534883942,24026690,453438680,1339946248,3699,50073,978161,218989040,1000,1228,399944,436021758,25979598,1974020402,2083666824,915542998,1084457002,344601418,99992032618,77341724,367101,3239377,188145169,662268264,1338959,440,4,29,1028,6488,1275263983,1313935065,114722042,14786222,114137622,1365,85213778,99998100,1900,75565456,17572607,1898,99998102,142590206,6963338,32034682,91020396,68882450,31117550,99918558,81442,27868164,1000,1000,1000,1000,1000,1000,1000
221000,11090,62429,220000000,1320000000,1000,6000,9997533733776,24579693,455985989,1339944799,3053,52168,978902,219988910,1000,6200,398748,438020016,25973454,1974026546,2084158408,915259171,1084740829,346315834,99992249229,77609084,368080,3234312,188436135,664875564,1338937,440,5,38,1040,6500,1281126609,1319931371,114956122,14761820,114689787,1365,85238180,99998050,1950,75104368,17680281,1994,99998006,142840883,6963353,32118834,91305434,68698161,31301839,99918533,81467,27884761,1000,1000,1000,1000,1000,1000,1000
222000,10500,62411,221000000,1326000000,1000,6000,9997533187622,24529159,457938549,1339947878,3230,48912,979239,220989500,1000,632,397919,440020522,25973496,1974026504,2084644684,914975771,1085024229,348032924,99992462833,77876018,371742,3227944,188730523,667477632,1338958,446,2,56,1004,6560,1286998725,1325936957,115189774,14735033,115239918,1389,85264967,99998030,1970,74644817,17787437,1896,99998104,143091087,6963369,32202531,91589679,68514165,31485835,99918799,81201,27901313,1000,1000,1000,1000,1000,1000,1000
223000,10250,62783,222000000,1332000000,1000,6000,9997530029717,27094404,462504130,1339944945,4308,50767,978936,221989750,1000,1021,397946,442021628,25972787,1974027213,2085132093,914692288,1085307712,349750527,99992689752,78142134,361199,3209230,189022109,670072696,1338983,446,4,41,992,6560,1292864906,1331936196,115422685,14706855,115789011,1392,85293145,99997991,2009,74186256,17894543,1986,99998014,143340569,6963389,32286238,91873155,68330967,31669033,99918752,81248,27917884,1000,1000,1000,1000,1000,1000,1000
224000,10420,62163,223000000,1338000000,1000,6000,9997532239640,24287207,461691764,1339944657,3865,51498,979552,222989580,1000,6747,395537,444020056,25965996,1974034004,2085622146,914411496,1085588504,351468149,99992894401,78408188,372826,3210490,189315697,672666924,1338971,448,5,44,1000,6580,1298726772,1337931090,115655568,14680517,116337183,1395,85319483,99998095,1905,73729436,18002495,1970,99998030,143590049,6963403,32369764,92156370,68147875,31852125,99918733,81267,27934481,1000,1000,1000,1000,1000,1000,1000
225000,10880,62341,224000000,1344000000,1000,6000,9997533471208,22454998,461854579,1339945231,3706,51083,979994,223989120,1000,608,392134,446018252,25956856,1974043144,2086114319,914133549,1085866451,353188373,99993163649,78672972,318933,3150119,189603476,675248112,1338936,452,6,38,1040,6632,1304600339,1343937051,115887141,14652282,116883522,1398,85347718,99998115,1885,73274658,18110548,2011,99997989,143838111,6963428,32452544,92437745,67965769,32034231,99918904,81096,27950970,1000,1000,1000,1000,1000,1000,1000
226000,10690,62944,225000000,1350000000,1000,6000,9997532596613,22731243,464126951,1339944825,3765,51430,981898,224989310,1000,1081,391988,448014824,25949646,1974050354,2086604718,913852771,1086147229,354904156,99993380151,78936924,317405,3149783,189883370,677821648,1338938,456,2,48,1032,6672,1310467285,1349935975,116118419,14623372,117429858,1410,85376628,99998016,1984,72820280,18218846,1854,99998146,144085717,6963439,32534857,92718680,67783475,32216525,99919072,80928,27967298,1000,1000,1000,1000,1000,1000,1000
227000,10330,63711,226000000,1356000000,1000,6000,9997529361155,25369865,468766940,1339947868,3221,48931,981486,225989670,1000,570,389873,450016368,25946504,1974053496,2087091184,913574323,1086425677,356627235,99993577929,79201240,334969,3157195,190174067,680399584,1338956,456,7,37,1020,6672,1316334871,1355935719,116350032,14593418,117974700,1413,85406582,99998095,1905,72366989,18326717,1917,99998083,144333647,6963456,32616458,92999260,67600813,32399187,99919061,80939,27983615,1000,1000,1000,1000,1000,1000,1000
228000,10390,63635,227000000,1362000000,1000,6000,9997529859286,24280306,469671720,1339944985,2955,52080,981958,226989610,1000,590,388707,452015304,25941700,1974058300,2087577712,913295885,1086704115,358347717,99993778520,79464046,347872,3180538,190443338,682961936,1338995,458,4,29,992,6704,1322203523,1361935775,116580032,14566303,118520958,1428,85433697,99998054,1946,71912339,18434766,1859,99998141,144580073,6963472,32698930,93278880,67420091,32579909,99919059,80941,28000041,1000,1000,1000,1000,1000,1000,1000
229000,10750,62088,228000000,1368000000,1000,6000,9997525030470,28517192,475908286,1339944339,3222,52459,981147,227989250,1000,6881,387608,454016206,25938822,1974061178,2088061916,913017941,1086982059,360070664,99993973872,79728250,367128,3186811,190735265,685538864,1339032,458,3,29,956,6704,1328066677,1367931031,116811282,14537635,119065182,1437,85462365,99998064,1936,71459691,18542871,2004,99997996,144827843,6963483,32779774,93557934,67238401,32761599,99918817,81183,28016561,1000,1000,1000,1000,1000,1000,1000
230000,11090,62375,229000000,1374000000,1000,6000,9997523970888,28983726,478374846,1339945226,3505,51289,980771,228988910,1000,6817,386119,456016278,25936629,1974063371,2088545301,912741592,1087258408,361794377,99994163681,79990744,390146,3203816,191019248,688099044,1339030,458,4,42,944,6704,1333935207,1373930808,117041142,14506411,119607108,1440,85493589,99998040,1960,71009699,18651364,1882,99998118,145074259,6963493,32860874,93835782,67058209,32941791,99918451,81549,28033117,1000,1000,1000,1000,1000,1000,1000
231000,10720,64152,230000000,1380000000,1000,6000,9997528574571,23788059,475175595,1339944848,3963,51209,982043,229989280,1000,568,383816,458014474,25933691,1974066309,2089028514,912466520,1087533480,363517486,99994414503,80253990,353220,3156195,191307341,690665764,1338983,462,4,37,996,6756,1339808054,1379935280,117271533,14476437,120149592,1440,85523563,99998081,1919,70559439,18760055,1827,99998173,145321117,6963508,32940807,94113172,66877219,33122781,99918416,81584,28049584,1000,1000,1000,1000,1000,1000,1000
232000,10830,63158,231000000,1386000000,1000,6000,9997527780380,23989294,477374570,1339945314,3178,51528,982170,230989170,1000,604,383147,460014000,25928614,1974071386,2089513228,912191336,1087808664,365241815,99994613974,80517218,368126,3151066,191603008,693233364,1338980,464,8,40,992,6776,1345677397,1385936238,117502057,14445438,120690435,1446,85554562,99998147,1853,70110867,18868616,2066,99997934,145567925,6963521,33018717,94389038,66695547,33304453,99918302,81698,28065868,1000,1000,1000,1000,1000,1000,1000
233000,10250,62539,232000000,1392000000,1000,6000,9997522218125,28965705,484350228,1339942761,3480,53779,982060,231989750,1000,632,382976,462015380,25928278,1974071722,2089992445,911914650,1088085350,366966496,99994832659,80777798,361347,3145895,191878462,695774444,1338985,464,5,50,980,6776,1351547698,1391936829,117730413,14413046,121229622,1449,85586954,99998100,1900,69664331,18977494,1873,99998127,145812505,6963534,33099679,94665908,66515863,33484137,99918258,81742,28082092,1000,1000,1000,1000,1000,1000,1000
234000,10630,62651,233000000,1398000000,1000,6000,9997521304524,29286169,486665428,1339943128,3197,53695,982672,232989370,1000,6995,379908,464013396,25922130,1974077870,2090476167,911642369,1088357631,368692218,99995015734,81040070,391353,3162112,192167527,698332468,1339010,464,7,47,956,6776,1357410087,1397930354,117959995,14382420,121769529,1455,85617580,99998078,1922,69217361,19086825,1988,99998012,146058475,6963547,33178235,94941270,66335445,33664555,99918044,81956,28098480,1000,1000,1000,1000,1000,1000,1000
235000,10110,64394,234000000,1404000000,1000,6000,9997525369715,24624184,484005529,1339945764,3564,50692,983628,233989890,1000,1064,379503,466012524,25914399,1974085601,2090960962,911367514,1088632486,370416484,99995232583,81300772,386135,3149047,192450851,700874168,1339034,466,3,43,940,6796,1363283923,1403934542,118188205,14350055,122306874,1464,85649945,99998068,1932,68772652,19195821,1794,99998206,146303036,6963554,33257994,95216537,66156288,33843712,99918023,81977,28114831,1000,1000,1000,1000,1000,1000,1000
236000,10700,63602,235000000,1410000000,1000,6000,9997523740052,25664646,487041983,1339944182,3212,52626,983041,234989300,1000,712,377800,468012518,25909111,1974090889,2091442206,911095099,1088904901,372144050,99995438455,81561722,392563,3140779,192739712,703418832,1339028,466,8,32,952,6808,1369154592,1409935686,118416749,14316992,122843352,1464,85683008,99998157,1843,68329848,19305712,1764,99998236,146547797,6963567,33336015,95490668,65976395,34023605,99918012,81988,28131048,1000,1000,1000,1000,1000,1000,1000
237000,10820,63057,236000000,1416000000,1000,6000,9997521362083,27452653,490829586,1339944657,3232,52131,983082,235989180,1000,1004,377212,470012196,25904865,1974095135,2091922552,910822432,1089177568,373871052,99995677317,81821086,364684,3116851,193008843,705947928,1339016,466,11,53,940,6808,1375025163,1415935939,118643662,14285626,123381063,1467,85714374,99998168,1832,67885125,19414833,1940,99998060,146790840,6963576,33414626,95763932,65797872,34202128,99918018,81982,28147178,1000,1000,1000,1000,1000,1000,1000
238000,10830,62507,237000000,1422000000,1000,6000,9997520503948,27721015,493094849,1339943362,3302,53356,983457,236989170,1000,1036,376055,472011426,25898628,1974101372,2092403981,910550101,1089449899,375597934,99995897431,82080452,355758,3114576,193275894,708475620,1339028,468,5,39,948,6828,1380895997,1421936457,118870660,14254640,123918831,1470,85745360,99998114,1886,67440865,19524402,1743,99998257,147033896,6963593,33493249,96037437,65619048,34380952,99918452,81548,28163236,1000,1000,1000,1000,1000,1000,1000
239000,10740,63044,238000000,1428000000,1000,6000,9997523211040,24425831,491797281,1339941499,3463,55058,982862,237989260,1000,1122,373857,474012796,25893141,1974106859,2092884679,910280075,1089719925,377329263,99996059876,82341238,405805,3150650,193562026,711018104,1339017,470,6,41,956,6848,1386764980,1427935834,119098916,14223191,124455645,1473,85776809,99998053,1947,66997042,19633498,1814,99998186,147278254,6963608,33569436,96309676,65439098,34560902,99918694,81306,28179338,1000,1000,1000,1000,1000,1000,1000
240000,10760,63661,239000000,1434000000,1000,6000,9997523430623,23613645,492981170,1339942359,3646,54015,984754,238989240,1000,6792,372546,476008972,25885287,1974114713,2093366011,910009827,1089990173,379055175,99996276876,82599584,398457,3140758,193836142,713536756,1339040,470,11,25,944,6848,1392629520,1433929547,119324786,14189360,124989222,1476,85810640,99998126,1874,66557468,19743726,1850,99998150,147520346,6963624,33647585,96581251,65261894,34738106,99918674,81326,28195560,1000,1000,1000,1000,1000,1000,1000
241000,10670,63895,240000000,1440000000,1000,6000,9997520081714,26374699,497742360,1339943051,3207,53762,984561,239989330,1000,557,372319,478009538,25880188,1974119812,2093843410,909738711,1090261289,380784608,99996510475,82858132,375154,3105608,194119307,716058276,1339029,470,4,43,944,6848,1398506247,1439935548,119551220,14154933,125521260,1476,85845067,99998074,1926,66119543,19853929,1867,99998133,147762870,6963641,33724691,96852611,65083730,34916270,99918574,81426,28211650,1000,1000,1000,1000,1000,1000,1000
242000,11000,61681,241000000,1446000000,1000,6000,9997520287337,25581109,498946374,1339943405,3235,53380,984315,240989000,1000,6785,369689,480009370,25874748,1974125252,2094321189,909471577,1090528423,382517298,99996750603,83115014,343825,3062538,194400865,718564400,1339022,474,2,24,972,6888,1404373790,1445931534,119776448,14117519,126049950,1479,85882481,99998080,1920,65684624,19963735,1811,99998189,148004130,6963649,33801299,97122383,64906598,35093402,99918216,81784,28227682,1000,1000,1000,1000,1000,1000,1000
243000,10380,64267,242000000,1452000000,1000,6000,9997517638440,27641509,503005164,1339944102,3010,52908,985740,241989620,1000,681,369460,482007760,25867924,1974132076,2094798940,909202320,1090797680,384246413,99996920542,83371968,383244,3098796,194673579,721069972,1339004,476,5,31,980,6908,1410248830,1451935052,120001584,14082924,126580596,1482,85917076,99998166,1834,65248378,20074009,1750,99998250,148245137,6963667,33877409,97391887,64729075,35270925,99918337,81663,28243553,1000,1000,1000,1000,1000,1000,1000
244000,10360,64014,243000000,1458000000,1000,6000,9997522056415,22637668,499997017,1339941204,3327,55489,986351,242989640,1000,6314,368613,484006578,25860895,1974139105,2095276830,908934232,1091065768,385977130,99997141424,83628792,371560,3079114,194950362,723574316,1338982,478,3,35,1000,6928,1416115037,1457929672,120226402,14046621,127109847,1482,85953379,99998146,1854,64813800,20184566,1887,99998113,148485839,6963680,33953307,97660835,64551909,35448091,99918427,81573,28259437,1000,1000,1000,1000,1000,1000,1000
245000,10410,61790,244000000,1464000000,1000,6000,9997517326922,26784868,506143594,1339942568,3438,54014,986317,243989590,1000,6258,366452,486006546,25860334,1974139666,2095746447,908667995,1091332005,387710845,99997390831,83885056,330214,3030097,195226497,726073196,1338992,480,3,29,996,6948,1421989184,1463931952,120450687,14010285,127637733,1488,85989715,99998110,1890,64381044,20295767,1847,99998153,148726189,6963696,34029566,97929249,64375819,35624181,99918302,81698,28275502,1000,1000,1000,1000,1000,1000,1000
246000,10800,63914,245000000,1470000000,1000,6000,9997518873104,24654127,506009981,1339942159,3373,54488,985878,244989200,1000,659,364041,488006644,25855427,1974144573,2096220753,908403358,1091596642,389446286,99997518798,84140792,410365,3104699,195499182,728567300,1338964,482,2,38,1016,6968,1427864790,1469935427,120674806,13973699,128165406,1488,86026301,99998094,1906,63948215,20406494,1749,99998251,148966191,6963716,34104281,98196317,64199349,35800651,99918233,81767,28291385,1000,1000,1000,1000,1000,1000,1000
247000,10350,62181,246000000,1476000000,1000,6000,9997518813104,24131679,507483274,1339939659,3112,57249,986663,245989650,1000,1246,363484,490005974,25849962,1974150038,2096695239,908138054,1091861946,391180302,99997754655,84396654,383359,3061976,195780535,731062160,1338959,484,1,36,1024,6988,1433738004,1475936573,120898819,13935391,128691102,1491,86064609,99998158,1842,63517566,20517217,1977,99998023,149205877,6963726,34177485,98462188,64022355,35977645,99918500,81500,28307058,1000,1000,1000,1000,1000,1000,1000
