Time\ number,r1_2_100,r2_1_110,r1_2_100:=Cell_1,r2_1_110:=Cell_1,r2_3_300:=Cell_1,r1_2_400:=Cell_1,rM_500:=Cell_1,r3_2_700:=Cell_1,r2_2_800:=Cell_1,r1_2_100::Cell_1::Mito_1,r2_1_110::Cell_1::Mito_1,rM_300::Cell_1::Mito_1,rM_400::Cell_1::Mito_1,rM_500::Cell_1::Mito_1,r2_2_510::Cell_1::Mito_1,rM_600::Cell_1::Mito_1,rM_610::Cell_1::Mito_1,rM_620::Cell_1::Mito_1,rM_700::Cell_1::Mito_1,rM_710::Cell_1::Mito_1,r3_3_800::Cell_1::Mito_1,r3_3_810::Cell_1::Mito_1,rM_900::Cell_1::Mito_1,r1_1_1100::Cell_1::Mito_1,Time\ Probability,r1_2_100,r2_1_110,r1_2_100:=Cell_1,r2_1_110:=Cell_1,r2_3_300:=Cell_1,r1_2_400:=Cell_1,rM_500:=Cell_1,r3_2_700:=Cell_1,r2_2_800:=Cell_1,r1_2_100::Cell_1::Mito_1,r2_1_110::Cell_1::Mito_1,rM_300::Cell_1::Mito_1,rM_400::Cell_1::Mito_1,rM_500::Cell_1::Mito_1,r2_2_510::Cell_1::Mito_1,rM_600::Cell_1::Mito_1,rM_610::Cell_1::Mito_1,rM_620::Cell_1::Mito_1,rM_700::Cell_1::Mito_1,rM_710::Cell_1::Mito_1,r3_3_800::Cell_1::Mito_1,r3_3_810::Cell_1::Mito_1,rM_900::Cell_1::Mito_1,r1_1_1100::Cell_1::Mito_1
37500,10000000000860.0,1000147,9998895481857.0,812,99,200.0,27801,0,68409138,100411555450.0,100020,200,4000,0,0,502,0,424,12,552,0,2000,418,200.0,37500,9.999999999e-11,0.0009991477054198674,9.99999000001e-07,0.9999093232846606,0.09090909090909091,0.999000999000999,0.7633927344407957,0.10516204602592623,0.0009988907703613202,9.99999000001e-07,0.9999993044235145,0.999003298657311,0.9998000299960005,0.9994297292961197,0.9999989957984206,0.9900897054215494,0.9900859108386285,0.994346701101247,0.9999489971212299,0.9999490021507331,0.9999999499272004,0.0073376579871131395,0.9999949924272383,0.9999999999999
37600,10000000000130.0,1000893,9998882181041.0,20104980,111,202.0,13062,898,67721858,100410678130.0,0,160,0,1,1500,46,7,40,323,323,0,2000,1011,198.0,37600,9.999999999e-11,0.0009998922148813708,9.99999000001e-07,0.9999112946646067,0.09090909090909091,0.999000999000999,0.7632647905849196,0.1661446542846681,0.0009988884424281942,9.99999000001e-07,0.9999993068190031,0.9523806685065412,0.9997997054429123,0.999436416081435,0.9999989899316386,0.9900897376911703,0.9900859558840636,0.9943739796030338,0.9999490005714646,0.9999490025451727,0.9999999499266419,0.00830071120756303,0.9999949924679555,0.9999999999999
37700,9999999998974.0,1001970,9998890198699.0,55335,96,200.0,3407,0,69168327,100414921200.0,97898,200,1990,0,0,0,0,289,220,219,1018,2000,0,400.0,37700,9.999999999e-11,0.001000967061033856,9.99999000001e-07,0.9999097472037136,0.09090909090909091,0.999000999000999,0.7636962391146989,0.21464939879959666,0.0009988902473737024,9.99999000001e-07,0.9999993076735303,0.9989995833541138,0.999800029196234,0.9994242730211499,0.999998999994,0.9900897498596585,0.9900859735542783,0.9943250303300609,0.9999490020164147,0.999949002532873,0.9999999499273969,0.0068325103058651205,0.999994992381629,0.9999999999999
37800,9999999999164.0,1001797,9998887282844.0,1432,114,200.0,27036,853,69084489,100415492420.0,0,9,1200,1,1,208,0,0,4,196,1001,2000,332,200.0,37800,9.999999999e-11,0.001000794407165285,9.99999000001e-07,0.9999100258198365,0.09090909090909091,0.999000999000999,0.7636000866576033,0.16522653200021956,0.0009988899522347101,9.99999000001e-07,0.9999993098925168,0.9523806703606195,0.9997998332685747,0.99942719754533,0.9999989999951,0.990089779576819,0.9900860142277256,0.9943366657702032,0.999948998385509,0.9999490025468727,0.9999999499271254,0.0071947554738779574,0.9999949923884605,0.9999999999999
37900,9999999999532.0,1001473,9998884431976.0,10042092,109,201.0,10427,30314,68753810,100416222828.0,202058,0,3,1,1996,0,10,8,303,223,0,2000,1052,199.0,37900,9.999999999e-11,0.0010004710552508846,9.99999000001e-07,0.9999110632531804,0.09090909090909091,0.999000999000999,0.7635707426426673,0.9800974767651358,0.0009988886697038669,9.99999000001e-07,0.9999993118345805,0.9523806711311635,0.9998000297160837,0.9994285703668416,0.9999989895672822,0.9900898036909555,0.9900860498224576,0.9943382342477974,0.9999490025494725,0.9999490017477697,0.9999999499271417,0.007257771886270372,0.9999949924097553,0.9999999999999
38000,10000000000698.0,1000274,9998871813796.0,20033740,111,200.0,12045,16975,68985606,100417157290.0,100768,130,1261,5250,0,0,26,35,14,1,0,2000,140,200.0,38000,9.999999999e-11,0.0009992744517470533,9.99999000001e-07,0.9999120979877063,0.09090909090909091,0.999000999000999,0.7634970493162939,0.9898224674374154,0.0009988874078252,9.99999000001e-07,0.9999993137953574,0.9523806720112519,0.9997999896121976,0.9994304293284323,0.9999989985950288,0.9900898303394886,0.9900860872457081,0.9943497918850298,0.9999490025423728,0.9999490024198621,0.9999999499268323,0.007527658026475353,0.9999949923952005,0.9999999999999
38100,10000000000361.0,1000653,9998878584025.0,74962,104,200.0,10889,25630,68383501,100416872070.0,882,0,1250,1250,1250,0,6,8,256,256,2000,2000,0,400.0,38100,9.999999999e-11,0.0009996526945322583,9.99999000001e-07,0.9999108444823823,0.09090909090909091,0.999000999000999,0.7630967775120043,0.20676688398002702,0.000998889079001255,9.99999000001e-07,0.9999993159616327,0.9523806726007391,0.9998000297960601,0.999435247574811,0.999998999998,0.9900898588236196,0.9900861271891973,0.9943720560565295,0.9999490025478726,0.9999490025488725,0.9999999501461465,0.008156199840195723,0.9999949924311394,0.9999999999999
38200,10000000000402.0,1000567,9998876244228.0,10010932,108,200.0,2527,447,69191530,100419060294.0,100293,200,2001,2004,2003,61,30,96,0,537,0,2000,0,200.0,38200,9.999999999e-11,0.0009995668663792077,9.99999000001e-07,0.9999118079348831,0.09090909090909091,0.999000999000999,0.762825561241928,0.3502177479782955,0.0009988888486291774,9.99999000001e-07,0.999999317585419,0.99902307822164,0.999799489511286,0.9994318045136503,0.9999989999944999,0.9900898814893583,0.9900861568431066,0.9943550237029474,0.999948997521362,0.9999490025435728,0.999999949926606,0.007629112351939409,0.9999949923802732,0.9999999999999
38300,9999999999641.0,1001368,9998873302250.0,9921372,112,200.0,16707,39646,69076163,100419930199.0,100505,120,20,0,0,0,0,20,396,396,0,2000,395,400.0,38300,9.999999999e-11,0.0010003662652337156,9.99999000001e-07,0.9999120521691617,0.09090909090909091,0.999000999000999,0.763420654418066,0.9801042589150644,0.0009988875563603152,9.99999000001e-07,0.9999993194982635,0.9523806742594282,0.9998000295961189,0.9994329601603796,0.9999989960292959,0.9900899061710439,0.9900861932248208,0.9943595730021285,0.9999490025462726,0.9999490025468727,0.9999999499265249,0.00779704742144208,0.9999949923893133,0.9999999999999
38400,9999999999420.0,1001592,9998870427762.0,878,118,200.0,8617,0,69032554,100420449300.0,17,170,0,3,3607,146,18,338,2,134,1004,2000,2000,200.0,38400,9.999999999e-11,0.001000589817243767,9.99999000001e-07,0.9999115371262934,0.09090909090909091,0.999000999000999,0.7633110358279728,0.0005395514167655525,0.0009988872688764053,9.99999000001e-07,0.9999993212832643,0.9523806750173556,0.9998000279965604,0.9994353717655963,0.9999989792241492,0.9900899307562686,0.9900862275316759,0.9943687133764251,0.9999490012217772,0.9999490025508724,0.9999999499262814,0.00809500177493788,0.9999951649098414,0.9999999999999
38500,9999999999295.0,1001740,9998857533047.0,19983452,123,200.0,7262,20808,68890989,100420810363.0,100264,200,0,0,0,0,0,0,97,97,1001,2000,0,400.0,38500,9.999999999e-11,0.0010007375211955178,9.99999000001e-07,0.9999133524148761,0.09090909090909091,0.999000999000999,0.7630989737605567,0.9801530208195006,0.0009988879765622865,9.99999000001e-07,0.9999993235818933,0.9990228038574467,0.9998000299960005,0.9994383721748316,0.999998999996,0.9900899604391707,0.9900862678456546,0.9943811239770411,0.9999490025484725,0.9999490025508724,0.9999999499259521,0.008494322744179947,0.9999949924018275,0.9999999999999
38600,10000000000575.0,1000448,9998864724216.0,80477,105,200.0,25632,4,68592656,100421732084.0,1600,6,1740,1780,0,1000,0,10,69,0,0,2000,40,400.0,38600,9.999999999e-11,0.000999448104143106,9.99999000001e-07,0.9999120404090371,0.09090909090909091,0.999000999000999,0.7632013401855765,0.3160776173858362,0.0009988877049512187,9.99999000001e-07,0.9999993247664353,0.9523806764609288,0.9997989728781068,0.9994390094579129,0.9999989995969376,0.9906744290951739,0.9900863005557067,0.9943837275415305,0.9999489986020442,0.9999489919811604,0.9999999499259844,0.008554389556362927,0.9999949924153448,0.9999999999999
38700,9999999999867.0,1001114,9998861601541.0,9997854,108,200.0,11790,42095,68663135,100422887130.0,1995,0,2000,0,0,0,0,202,5,8,1002,2000,832,400.0,38700,9.999999999e-11,0.0010001127731012697,9.99999000001e-07,0.9999130434557277,0.09090909090909091,0.999000999000999,0.7629238094816005,0.98026199828286,0.0009988873883682292,9.99999000001e-07,0.9999993269869345,0.952380677086226,0.9998000293961768,0.9994384590739521,0.9999989996718924,0.9900900061170721,0.9900863306841703,0.9943825845377718,0.9999489983742159,0.9999490023448407,0.9999999499260579,0.008527007593087417,0.9999949924158499,0.9999999999999
38800,10000000001589.0,999445,9998858946203.0,10030157,119,200.0,2611,426,68869104,100424069230.0,102295,36,2270,0,2000,423,10,359,80,400,0,2000,20,200.0,38800,9.999999999e-11,0.0009984471070311133,9.99999000001e-07,0.9999132659147612,0.09090909090909091,0.999000999000999,0.763222410111623,0.03868147419318295,0.0009988861237927547,9.99999000001e-07,0.9999993288350629,0.9523806779107199,0.9997996279055432,0.9994371621214001,0.9999989999919999,0.990090030122207,0.9900863668724226,0.9943811141793323,0.9999489993390556,0.9999490025448727,0.9999999499259411,0.008524512349764491,0.999994992403085,0.9999999999999
38900,10000000000662.0,1000308,9998845852540.0,19996140,103,201.0,13138,20354,68505984,100424903160.0,1700,200,0,0,0,0,0,322,4,4,0,2000,0,0.0,38900,9.999999999e-11,0.0009993083838291887,9.99999000001e-07,0.999914232912636,0.09090909090909091,0.999000999000999,0.76319764307013,0.17230374510928081,0.0009988848171916607,9.99999000001e-07,0.9999993303088384,0.9990066443603094,0.9998000297960601,0.999439038792608,0.9999989869447571,0.9900900507900777,0.990086396160357,0.9943837535666953,0.9999490025508724,0.9999490025488725,0.9999999499260439,0.008591302027901086,0.999994992422957,0.9999999999999
39000,10000000001406.0,999604,9998852402148.0,895,116,200.0,8492,56223,67561681,100424119017.0,202575,200,0,0,2002,10,10,10,433,10,0,2000,20,200.0,39000,9.999999999e-11,0.0009986057896582345,9.99999000001e-07,0.999913037640213,0.09090909090909091,0.999000999000999,0.7629792156640267,0.9801541343275687,0.0009988864750641415,9.99999000001e-07,0.9999993326394631,0.9990193499087702,0.9997995948402179,0.9994426446249477,0.9999989999951999,0.9900900803147553,0.9900864374680984,0.9944033692558911,0.9999490012569675,0.9999490025468727,0.9999999499257737,0.009346960609899412,0.9999949924781703,0.9999999999999
39100,10000000000710.0,1000252,9998849511161.0,56720,113,201.0,17956,3,67484744,100425275360.0,0,0,0,0,2000,183,10,169,0,275,10,2000,28,201.0,39100,9.999999999e-11,0.0009992524956926785,9.99999000001e-07,0.9999132679066781,0.09090909090909091,0.999000999000999,0.7629702563327458,0.2160977692345257,0.0009988861781820345,9.99999000001e-07,0.9999993341535319,0.9523806796286541,0.9998000297960601,0.9994441292411603,0.9999989999129925,0.9900901030965047,0.9900864681209904,0.9944041137949741,0.9999489997856903,0.9999490025488725,0.9999999499257685,0.009388148850382371,0.999994992482574,0.9999999999999
39200,10000000001432.0,999586,9998846588146.0,10081317,112,200.0,26762,806,67140090,100425531860.0,0,0,1910,1910,0,0,10,1,19,199,0,2000,1404,200.0,39200,9.999999999e-11,0.00099858782558977,9.99999000001e-07,0.9999142551774921,0.09090909090909091,0.999000999000999,0.7628679634564614,0.15381782480803,0.0009988848903344193,9.99999000001e-07,0.9999993360592306,0.9523806802590865,0.9998000295961189,0.9994454677780303,0.999998985801217,0.9900901272991638,0.9900865043843223,0.9944061323335607,0.999949000740595,0.9999490025458726,0.9999999499256098,0.009767759333909646,0.9999949925085729,0.9999999999999
39300,10000000001329.0,999692,9998843761880.0,10002947,106,200.0,13346,2298,67385889,100426730190.0,0,200,0,2000,2001,204,0,10,22,204,0,2000,0,401.0,39300,9.999999999e-11,0.0009986936139836494,9.99999000001e-07,0.9999144751986128,0.09090909090909091,0.999000999000999,0.7628854959860528,0.9800483974836098,0.000998884614651097,9.99999000001e-07,0.999999337758335,0.9990257778309856,0.9997998048393089,0.9994457220526412,0.9999989995939351,0.9900901505241557,0.9900865354537587,0.9944104307146192,0.9999490025410728,0.9999490025428728,0.9999999499255242,0.009721163304944012,0.9999949924855234,0.9999999999999
39400,10000000002249.0,998751,9998840428524.0,9993498,122,200.0,3138,5822,66963413,100426579090.0,0,0,0,0,0,1,0,1,0,1,1018,2000,1589,200.0,39400,9.999999999e-11,0.0009977544917036565,9.99999000001e-07,0.9999147666326511,0.09090909090909091,0.999000999000999,0.7626877130406328,0.9801226983755174,0.0009988852800905078,9.99999000001e-07,0.9999993397553918,0.9523806813816165,0.999800029196234,0.9994484889144388,0.999998999994,0.9900901764246882,0.9900865725264483,0.9944149940341178,0.9999490025491725,0.9999490025428728,0.9999999499252422,0.010204140606428186,0.9999949925172755,0.9999999999999
39500,10000000002004.0,998982,9998827545227.0,19997554,104,200.0,12075,554,66845236,100427517002.0,3130,0,1670,1670,0,0,8,0,66,250,1001,2000,0,200.0,39500,9.999999999e-11,0.0009979850309178437,9.99999000001e-07,0.9999156973503043,0.09090909090909091,0.999000999000999,0.762640609125939,0.9801215736315134,0.0009988829901826765,9.99999000001e-07,0.9999993413661751,0.9523806819552453,0.9998000297960601,0.9994484769178014,0.999998999998,0.9900901980890082,0.990086603284197,0.9944215377702156,0.9999490025499724,0.9999490025411728,0.9999999499252894,0.010264914265406513,0.99999499251769,0.9999999999999
39600,10000000001481.0,999504,9998835127660.0,10057793,105,200.0,19708,30081,67408246,100428550710.0,101052,200,3950,0,0,0,0,243,0,5,28,2000,19,399.0,39600,9.999999999e-11,0.000998505989269701,9.99999000001e-07,0.9999152164159779,0.09090909090909091,0.999000999000999,0.7626876541762279,0.9801194280020304,0.0009988847511287373,9.99999000001e-07,0.9999993431467308,0.9599997282385235,0.9998000247972898,0.9994490510315702,0.9999989901825548,0.9900902210543845,0.9900866360342931,0.994423623097594,0.9999490025415728,0.9999490025488725,0.9999999499248745,0.010328947904402436,0.9999949924849039,0.9999999999999
39700,10000000000299.0,1000648,9998832508211.0,10108470,104,200.0,22937,425,67943675,100431068516.0,99925,200,0,0,5,0,0,1,196,548,1027,2000,488,0.0,39700,9.999999999e-11,0.0009996477045237638,9.99999000001e-07,0.999915358980693,0.09090909090909091,0.999000999000999,0.7626447501929242,0.35471360660379103,0.0009988834851816005,9.99999000001e-07,0.9999993445491483,0.9990009664161729,0.9997998328671178,0.9994453330246594,0.9999989950905147,0.9900902406173786,0.9900866630205679,0.9944088127018005,0.9999490025416728,0.9999490025428728,0.9999999499253086,0.00965808587259196,0.9999949924543857,0.9999999999999
39800,10000000002160.0,998858,9998820265073.0,20046090,111,202.0,13275,17745,69045243,100433910110.0,110,190,50,0,0,0,0,0,6,3,0,2000,0,400.0,39800,9.999999999e-11,0.0009978612782793005,9.99999000001e-07,0.9999162050409355,0.09090909090909091,0.999000999000999,0.7631171742983268,0.980177796251426,0.0009988822622414143,9.99999000001e-07,0.9999993458356569,0.952380684391599,0.9998000239974403,0.9994405057794796,0.999998999996,0.9900902586238869,0.9900866878242005,0.9943896494621639,0.9999490025463726,0.9999490025208732,0.9999999499254858,0.00896639268093038,0.9999949923888131,0.9999999999999
39900,10000000000365.0,1000679,9998827550365.0,10003078,119,200.0,17685,417,69491507,100435288810.0,2000,1,10,70,70,2,0,1,1,380,1008,2000,5,200.0,39900,9.999999999e-11,0.0009996786425756261,9.99999000001e-07,0.9999157158770009,0.09090909090909091,0.999000999000999,0.7629964370270392,0.09870602807370467,0.0009988829941586217,9.99999000001e-07,0.9999993476021145,0.9523806852028118,0.999799648258112,0.999440019198455,0.999998999997,0.9900902818123851,0.9900867202137957,0.9943891238916449,0.9999489987396992,0.9999490025468727,0.9999999499253377,0.008888807931287717,0.9999949923651853,0.9999999999999
40000,10000000000369.0,1000622,9998824718183.0,10124234,106,200.0,20224,4,69299579,100436010952.0,1650,200,1990,1880,0,20,10,0,385,0,0,2000,84,200.0,40000,9.999999999e-11,0.0009996217564787887,9.99999000001e-07,0.9999159435011485,0.09090909090909091,0.999000999000999,0.7625959258554669,0.9802368586118501,0.000998882707480297,9.99999000001e-07,0.9999993493225251,0.952380685834435,0.9998000292162285,0.9994401439132907,0.9999989991562888,0.990090304715368,0.9900867525263545,0.9943917369642471,0.9999490025508724,0.999948999246158,0.9999999499252469,0.009045249675244244,0.9999949923744451,0.9999999999999
40100,10000000001113.0,999890,9998821737987.0,10039860,107,200.0,21790,2,69683809,100437166690.0,1,0,0,0,2002,0,10,7,323,243,0,2000,0,200.0,40100,9.999999999e-11,0.000998891218659375,9.99999000001e-07,0.9999161797148154,0.09090909090909091,0.999000999000999,0.7626636364783722,0.9801948790417822,0.0009988824111161513,9.99999000001e-07,0.99999935113818,0.9523806865334494,0.9997997052416717,0.9994411511920565,0.9999989999941999,0.990090328615113,0.9900867865862598,0.9943921506353538,0.9999490025508724,0.9999490017422611,0.9999999499250234,0.009063584911777701,0.9999949923513948,0.9999999999999
40200,10000000000511.0,1000522,9998818673050.0,1270,104,200.0,15358,729,69372554,100437927362.0,100369,0,0,3900,0,39,19,32,0,395,20,2000,0,401.0,40200,9.999999999e-11,0.0009995219562932455,9.99999000001e-07,0.9999156954255598,0.09090909090909091,0.999000999000999,0.762833600427028,0.13894634201395423,0.0009988821042950272,9.99999000001e-07,0.9999993528753695,0.9523806871634949,0.9997999127137532,0.9994421514321089,0.9999989999929999,0.9900903506597095,0.9900868177046709,0.9943961120244692,0.9999490009435765,0.9999490013778589,0.9999999499250398,0.0092250264845341,0.9999949923696791,0.9999999999999
40300,10000000000901.0,1000065,9998815629861.0,10000152,113,201.0,20108,30792,69159577,100438838830.0,0,0,10,0,32,137,0,1,2,137,0,2000,0,201.0,40300,9.999999999e-11,0.000999065869191527,9.99999000001e-07,0.9999166126020302,0.09090909090909091,0.999000999000999,0.7630218517977074,0.9802330644898631,0.0009988818007936608,9.99999000001e-07,0.9999993543813993,0.9523806877896482,0.999800029196234,0.9994421523615628,0.9999989999521978,0.990090372320139,0.9900868477907591,0.9943978139478274,0.9999490024898718,0.9999490025428728,0.9999999499251059,0.009300867043287376,0.9999949923821402,0.9999999999999
40400,9999999999951.0,1000996,9998802728995.0,19926780,118,200.0,13057,1182,69099117,100439827620.0,99572,180,1730,1,1,17,0,14,11,198,0,2000,56,399.0,40400,9.999999999e-11,0.0009999950089959752,9.99999000001e-07,0.9999175077262676,0.09090909090909091,0.999000999000999,0.7630081667017541,0.9897898185961396,0.0009988825032571991,9.99999000001e-07,0.9999993561345997,0.9523806884259957,0.9998000295961189,0.9994428416303626,0.9999989994347807,0.9900903943458166,0.9900868790385896,0.9943990478518768,0.9999490025426728,0.9999490025438728,0.9999999499250811,0.009323000176390445,0.9999949923897059,0.9999999999999
40500,10000000000140.0,1000856,9998799464068.0,20094045,104,200.0,6316,59,68322313,100439880325.0,200232,180,0,0,0,652,0,0,7,96,0,2000,0,200.0,40500,9.999999999e-11,0.0009998552888350377,9.99999000001e-07,0.9999177326176851,0.09090909090909091,0.999000999000999,0.762906400230307,0.9803000178654203,0.0009988801871179378,9.99999000001e-07,0.9999993578204743,0.9523806889836517,0.9997993737117635,0.9994451492260049,0.9999989999929999,0.9900904164552281,0.990086905546899,0.9944081146123821,0.9999490025507725,0.9999489969580544,0.9999999499251395,0.009754302458258243,0.9999949924312936,0.9999999999999
