Time,H2O,OH-,H+,glucose,O2,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_channel:=Cell_1,glucose_in:=Cell_1,O2:=Cell_1,O2_in:=Cell_1,Pyruvate:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,Pi-:=Cell_1,Pi_total:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic:=Cell_1,H2O::Cell_1::Mito_1,OH-::Cell_1::Mito_1,H+::Cell_1::Mito_1,H+_inter::Cell_1::Mito_1,O2::Cell_1::Mito_1,O2_in::Cell_1::Mito_1,CO2::Cell_1::Mito_1,ATP::Cell_1::Mito_1,ATP_created::Cell_1::Mito_1,ADP::Cell_1::Mito_1,Pi::Cell_1::Mito_1,Pi-::Cell_1::Mito_1,Pi_total::Cell_1::Mito_1,NAD+::Cell_1::Mito_1,NADH::Cell_1::Mito_1,NADH_created::Cell_1::Mito_1,Pyruvate::Cell_1::Mito_1,Pyruvate-::Cell_1::Mito_1,Pyruvate_trans::Cell_1::Mito_1,Pyruvate-_in::Cell_1::Mito_1,CoA-SH::Cell_1::Mito_1,Acetyl_CoA::Cell_1::Mito_1,FAD::Cell_1::Mito_1,GDP::Cell_1::Mito_1,GTP::Cell_1::Mito_1,FADH2::Cell_1::Mito_1,FADH2_created::Cell_1::Mito_1,ATP_ase::Cell_1::Mito_1,ADP_ATP_trans::Cell_1::Mito_1,NADH_shuttle::Cell_1::Mito_1,Pi_trans::Cell_1::Mito_1,Commp1::Cell_1::Mito_1,Commp2::Cell_1::Mito_1
44700,10000000001380,998620,998620,104000,20000,9998689081073,1315031216,63660,4834,1000,446886000,20200,893960000,0,400500232,893762332,69159909,130840091,138228391,0,0,9999988,12,451021420,100492376596,8,1715084262,385200,566968050,0,168962654,6458,2123362800,9993542,12605242,0,0,9999346,654,0,0,0,200,42240680,9999978,22,9999942,10000000,0,58,42240658,2000,2000,2000,2000,1000,1000
44800,10000000001151,998849,998849,112000,20000,9998676055794,1328133783,9993079,11334,1000,447878000,20000,895960000,0,401328623,895733332,68550527,131449473,138227173,0,0,9990827,9173,452087959,100492660288,101862,1719581062,2400,568335150,0,169260999,34749,2127612400,9965251,13187550,0,0,9997901,2099,0,0,1,200,42316750,9998001,1999,9999850,9999999,1,150,42314750,2000,2000,2000,2000,1000,1000
44900,10000000001071,998929,998929,115000,20000,9998673491431,1331210046,10023206,5668,1000,448875000,20000,897960000,0,402404325,897738664,69153167,130846833,137811733,0,0,9989465,10535,452921129,100494177572,0,1723564237,49200,569510750,0,169652837,2440,2132966400,9997560,13029091,0,0,9989263,10737,0,0,0,200,42413210,9999999,1,9996191,9996431,3569,3809,42413209,2000,2000,2000,2000,1000,1000
45000,10000000001285,998715,998715,108000,20000,9998670582669,1335041493,10038653,2929,1000,449882000,0,899960000,0,403290515,899758142,69109532,130890468,136992168,0,0,9980655,19345,453951297,100494364210,0,1728359720,1000,570803000,0,170059320,6830,2137694400,9993170,13891470,0,0,9952980,47020,0,0,0,200,42516330,9998000,2000,9999870,10000000,0,130,42514330,2000,2000,2000,2000,1000,1000
45100,10000000002255,997745,997745,102000,20000,9998677119847,1328930722,36670,12404,1000,450888000,0,901960000,0,403897584,901751192,68195789,131804211,136655711,0,0,9999936,64,455247328,100493947460,0,1732805220,7400,572206400,0,170417120,6880,2141549600,9993120,15141620,0,0,9982080,17920,0,0,2000,200,42606280,10000000,0,9999920,10000000,0,80,42604280,2000,2000,2000,2000,1000,1000
45200,10000000001766,998234,998234,115000,20100,9998664395629,1340926198,10000916,2500,1000,451875000,0,903959900,0,404832054,903745000,68330817,131669183,137472183,0,0,9999336,664,456218936,100496023370,0,1735757240,1800,573462200,0,170776040,10,2146392400,9999990,14196990,0,0,9999960,40,0,0,0,200,42694010,10000000,0,9999990,10000000,0,10,42694010,2000,2000,2000,2000,1000,1000
45300,10000000001606,998394,998394,104000,20000,9998671363816,1333333650,20954,9062,1000,452886000,0,905960000,0,405642342,905753876,67470746,132529254,138172654,0,0,9999938,62,457341414,100496744140,0,1739038180,600,574869900,0,171080480,20,2150240800,9999980,14356580,0,0,9917320,82680,0,0,0,200,42770120,10000000,0,9999880,10000000,0,120,42770120,2000,2000,2000,2000,1000,1000
45400,10000000001526,998474,998474,123000,20200,9998658079138,1346374511,10000037,3224,1000,453867000,19800,907959800,0,406262903,907727552,66789929,133210071,138509271,0,0,9999577,423,458601729,100497367640,0,1742639480,1400,576225100,0,171443680,83320,2154284800,9916680,14617480,0,0,9999920,80,0,0,2000,200,42862920,10000000,0,9999880,10000000,0,120,42860920,2000,2000,2000,2000,1000,1000
45500,10000000000725,999275,999275,105000,20000,9998665520415,1338531585,59117,4402,1000,454885000,20000,909960000,0,407258391,909761196,67155550,132844450,138997050,0,0,9969959,30041,459553755,100499177481,102309,1745863499,800,577478950,0,171795990,80,2159142000,9999920,13847320,0,0,9999910,90,0,0,0,200,42949050,9999930,70,9999820,10000000,0,180,42948980,2000,2000,2000,2000,1000,1000
45600,10000000000284,999716,999716,108000,20000,9998662921181,1341293774,66488,5176,1000,455882000,20000,911960000,0,408232262,911753648,67553565,132446435,138934135,0,0,9966948,33052,460472296,100500767830,1200,1749513260,1000,578702900,0,172196360,2488,2164182000,9997512,13509810,0,0,9980540,19460,0,0,0,200,43049090,10000000,0,9999910,9999998,2,90,43049090,2000,2000,2000,2000,1000,1000
45700,10000000000996,999004,999004,106000,20000,9998659927846,1343914669,11769,13831,1000,456884000,20100,913960000,0,408983985,913740338,67324785,132675215,139407915,0,0,9992585,7415,461605923,100502103035,19,1752876773,24600,580003400,0,172601634,98008,2168701600,9901992,13169292,0,0,9993966,6034,0,0,20,200,43150430,9999998,2,9999992,10000000,0,8,43150408,2000,2000,2000,2000,1000,1000
45800,9999999999954,1000046,1000046,108000,20000,9998647386735,1356416587,9999047,5719,1000,457882000,0,915960000,0,409984310,915752562,67788882,132211118,139537718,0,0,9999250,750,462527212,100503815582,0,1756405257,400,581251150,0,172956156,28439,2173743200,9971561,12644961,0,0,9999944,56,0,0,2001,200,43241040,10000000,0,9997961,10000000,0,2039,43239039,2000,2000,2000,2000,1000,1000
45900,9999999999171,1000829,1000829,102000,20000,9998654590030,1349922115,769,10604,1000,458888000,20000,917960000,0,410898482,917754792,67570755,132429245,138905145,0,0,9998828,1172,463539020,100503900845,99785,1760919845,8000,582547250,0,173261160,69,2178197600,9999931,13522710,0,0,9995940,4060,0,0,2000,200,43317290,10000000,0,9998510,9998679,1321,1490,43315290,2000,2000,2000,2000,1000,1000
46000,9999999999201,1000799,1000799,112000,20000,9998641305308,1363574999,10023387,2555,1000,459878000,0,919960000,0,411542874,919750890,66456167,133543833,138614333,0,0,9999986,14,464813376,100503369380,0,1765124260,3600,584024850,0,173570560,70,2181710000,9999930,14929360,0,0,9969640,30360,0,0,2000,200,43394640,10000000,0,9999960,9999930,70,40,43392640,2000,2000,2000,2000,1000,1000
46100,9999999999363,1000637,1000637,109000,20000,9998648916540,1357467143,1391,10838,1000,460881000,0,921960000,0,412589234,921740324,66972603,133027397,137194397,0,0,9993686,6314,465673010,100503602039,101021,1770092891,72400,585239250,0,173904520,30,2186813200,9999970,15832970,0,0,9999980,20,0,0,1950,200,43478080,10000000,0,9999870,10000000,0,130,43476130,2000,2000,2000,2000,1000,1000
46200,9999999999040,1000960,1000960,111000,20100,9998636165563,1370814014,9999784,10651,1000,461879000,0,923959900,0,413456670,923736698,67235947,132764053,136701853,0,0,10000000,0,466698598,100504562810,0,1774273220,1200,586492550,0,174317720,8969,2191676400,9991031,16053170,0,0,9999480,520,0,0,2000,200,43581430,10000000,0,9999970,9999939,61,30,43579430,2000,2000,2000,2000,1000,1000
46300,9999999999321,1000679,1000679,116000,20000,9998643138303,1363513441,59221,4649,1000,462874000,0,925960000,0,414232525,925738702,66759814,133240186,137119686,0,0,9958945,41055,467834747,100505417210,0,1777729020,1800,587855000,0,174679718,6430,2195807200,9993570,16114070,0,0,9997982,2018,0,0,2,200,43671430,9998002,1998,9999970,10000000,0,30,43669430,2000,2000,2000,2000,1000,1000
46400,9999999999552,1000448,1000448,110000,20000,9998640146516,1367425291,34031,4107,1000,463880000,0,927960000,0,414938365,927751786,66642097,133357903,136309003,0,0,9955125,44875,469032611,100505406950,0,1782375620,0,589171050,0,175123080,70,2200219200,9999930,17048830,0,0,9999920,80,0,0,40,200,43780810,10000000,0,9999830,10000000,0,170,43780770,2000,2000,2000,2000,1000,1000
46500,9999999999812,1000188,1000188,104000,20000,9998637128533,1370690435,62037,4777,1000,464886000,20000,929960000,0,415657731,929762446,66318228,133681772,136161872,0,0,9969729,30271,470223875,100505870134,6,1785988676,328800,590483850,0,175523240,6,2204424000,9999994,17519890,0,0,9999960,40,0,0,30,200,43880840,10000000,0,9999990,9999996,4,10,43880810,2000,2000,2000,2000,1000,1000
46600,9999999999700,1000300,1000300,102000,20000,9998634184384,1374562965,761,15240,1000,465888000,20200,931960000,0,416378393,931745520,66026839,133973161,135330961,0,0,9999997,3,471388817,100505571761,98809,1790839749,223800,591831300,0,175905240,2010,2208680800,9997990,18640190,0,0,9978860,21140,0,0,2000,200,43978310,10000000,0,9999890,10000000,0,110,43976310,2000,2000,2000,2000,1000,1000
46700,9999999999492,1000508,1000508,109000,20000,9998631422438,1377261547,49847,5383,1000,466881000,0,933960000,0,417239305,933751234,66208195,133791805,135490705,0,0,9967705,32295,472437239,100507055732,0,1794482157,2200,593136500,0,176292756,1589,2213392800,9998411,18299511,0,0,9999944,56,0,0,1,200,44074690,9998000,2000,9999911,10000000,0,89,44072689,2000,2000,2000,2000,1000,1000
46800,9999999999726,1000274,1000274,113000,20000,9998628796103,1379489421,12509,9881,1000,467877000,0,935960000,0,418139299,935734238,66651934,133348066,135992466,0,0,9994011,5989,473416949,100509130930,0,1797624660,600,594364500,0,176703960,490,2218402400,9999510,17355110,0,0,9999940,60,0,0,2000,200,44177990,10000000,0,9999810,10000000,0,190,44175990,2000,2000,2000,2000,1000,1000
46900,10000000000272,999728,999728,112000,20000,9998616491723,1392206317,9995283,11526,1000,468878000,20000,937960000,0,419226418,937732948,67459010,132540990,135677090,0,0,9980752,19248,474231400,100510887212,1200,1801463917,1000,595515100,0,177100517,40,2223802000,9999960,16861871,0,0,9993983,6017,0,0,0,200,44275130,9999999,1,9997871,9998011,1989,2129,44275129,2000,2000,2000,2000,1000,1000
47000,9999999999982,1000018,1000018,122000,20000,9998623761863,1384815898,1204,15288,1000,469868000,0,939960000,0,420173213,939705424,67422181,132577819,135878719,0,0,9978707,21293,475175731,100512060948,101812,1805113582,400,596819550,0,177418120,30,2228464000,9999970,16699070,0,0,9999980,20,0,0,1950,200,44356480,10000000,0,9999870,10000000,0,130,44354530,2000,2000,2000,2000,1000,1000
47100,9999999999801,1000199,1000199,108000,20100,9998610846579,1398311876,10031052,13277,1000,470882000,19900,941959900,0,420972838,941737446,67484755,132515245,135409645,0,0,9958462,41538,476296508,100512758644,420,1809226774,71800,598074800,0,177864873,18,2233122800,9999982,17105582,0,0,9999927,73,0,0,1881,200,44468100,9999999,1,9999982,10000000,0,18,44466218,2000,2000,2000,2000,1000,1000
47200,9999999999961,1000039,1000039,119000,20000,9998618403905,1391118262,14744,15062,1000,471871000,0,943960000,0,422042131,943711876,68286147,131713853,135149953,0,0,9993349,6651,477097625,100514716740,0,1813156380,1000,599236000,0,178276479,108120,2238736000,9891880,16455780,0,0,9995921,4079,0,0,1,200,44572120,9996001,3999,9999880,10000000,0,120,44568120,2000,2000,2000,2000,1000,1000
47300,9999999999126,1000874,1000874,109000,20000,9998615928240,1393327266,434,18141,1000,472881000,0,945960000,0,423123174,945725718,68710186,131289814,135498314,0,0,9999906,94,477948724,100516491724,100118,1816599495,0,600462150,0,178615277,50,2243783600,9999950,15789581,0,0,9951723,48277,0,0,0,200,44653820,9999999,1,9997981,9998131,1869,2019,44653819,2000,2000,2000,2000,1000,1000
47400,9999999999418,1000582,1000582,105000,20000,9998603330015,1406120672,9992756,6673,1000,473885000,0,947960000,0,424156902,947756654,69220507,130779493,135397693,0,0,9978018,21982,478851372,100518244764,0,1820313614,200,601651500,0,178993514,80,2249062000,9999920,15379722,0,0,9993986,6014,0,0,0,200,44748380,9999998,2,9997822,9998002,1998,2178,44748378,2000,2000,2000,2000,1000,1000
47500,9999999999306,1000694,1000694,112000,20000,9998600222150,1409085802,9951720,19377,1000,474878000,0,949960000,0,424937579,949717246,69079192,130920808,135647908,0,0,9999561,439,479923807,100519378900,0,1824072570,600,602927900,0,179417470,4070,2253742400,9995930,15268830,0,0,9999930,70,0,0,0,200,44855860,9998010,1990,9999930,10000000,0,70,44853870,2000,2000,2000,2000,1000,1000
47600,9999999999410,1000590,1000590,102000,20000,9998597552255,1412787883,10060907,4941,1000,475888000,20000,951960000,0,425985067,951766118,69190048,130809952,134713152,0,0,9961243,38757,480827761,100520097432,0,1828745057,6800,604108050,0,179813156,342489,2258942800,9657511,15754311,0,0,9999944,56,0,0,1,200,44953290,10000000,0,9997911,10000000,0,2089,44953289,2000,2000,2000,2000,1000,1000
47700,9999999999583,1000417,1000417,112000,20000,9998604313067,1406330945,705,3609,1000,476878000,0,953960000,0,426701750,953748782,69189152,130810848,134524648,0,0,9977490,22510,481978372,100520525020,2200,1832864040,195800,605419500,0,180268639,60,2263449600,9999940,16286140,0,0,9997861,2139,0,0,1,200,45068660,9998001,1999,9999940,10000000,0,60,45066660,2000,2000,2000,2000,1000,1000
47800,9999999999306,1000694,1000694,116000,20000,9998591444688,1418466528,10004194,1819,1000,477874000,0,955960000,0,427633343,955744362,69088836,130911164,135342064,0,0,9999777,223,482957739,100522406958,102602,1836183922,16000,606683850,0,180613120,138480,2268298400,9861520,15430620,0,0,9999580,420,0,0,0,200,45153280,10000000,0,9999920,10000000,0,80,45153280,2000,2000,2000,2000,1000,1000
47900,9999999999175,1000825,1000825,113000,20100,9998588412731,1421374081,10029975,3137,1000,478877000,20000,957959900,0,428482072,957747726,68775462,131224538,135555038,0,0,9999978,22,484023804,100523200933,100917,1839496317,432000,607973450,0,180967400,4850,2272643600,9995150,15664650,0,0,9999800,200,0,0,0,200,45241850,10000000,0,9999950,10000000,0,50,45241850,2000,2000,2000,2000,1000,1000
48000,9999999999022,1000978,1000978,110000,20000,9998585572885,1424639438,10035374,2908,1000,479880000,0,959960000,0,429395413,959754184,68862013,131137987,135223987,0,0,9973477,26523,485022461,100524131654,40,1844028394,0,609269850,0,181340194,5848,2277488000,9994152,15908152,0,0,9999906,94,0,0,1260,200,45336310,9999998,2,9999952,10000000,0,48,45335048,2000,2000,2000,2000,1000,1000
48100,9999999998785,1001215,1001215,101000,20000,9998582604052,1427220386,10083072,6352,1000,480889000,0,961960000,0,430265678,961765296,68762608,131237392,135710292,0,0,9952292,47708,486064888,100525555494,1716,1847453636,1800,610551900,0,181730920,30,2282143600,9999970,15527070,0,0,9999980,20,0,0,2000,200,45434730,10000000,0,9999870,10000000,0,130,45432730,2000,2000,2000,2000,1000,1000
48200,9999999998938,1001062,1001062,101000,20100,9998580012607,1430404483,10047231,5669,1000,481889000,19900,963959900,0,431297209,963766662,69287260,130712740,135216940,0,0,9963061,36939,486935423,100526731309,101927,1851657658,136800,611708050,0,182135931,67,2287456000,9999933,15495733,0,0,9999869,131,0,0,0,200,45534030,9999937,63,9999833,10000000,0,167,45533967,2000,2000,2000,2000,1000,1000
48300,9999999998549,1001451,1001451,106000,20100,9998576792312,1433805920,10017824,7474,1000,482884000,0,965959900,0,432023297,965753052,68937822,131062178,135139078,0,0,9990493,9507,488092445,100527362730,0,1855821150,2600,613045700,0,182543749,180,2291913600,9999820,15922920,0,0,9998151,1849,0,0,1,200,45637310,9998171,1829,9999920,10000000,0,80,45635480,2000,2000,2000,2000,1000,1000
48400,9999999998699,1001301,1001301,116000,20000,9998583804879,1426484789,60309,4579,1000,483874000,20100,967960000,0,432876045,967738842,69147438,130852562,135568562,0,0,9959025,40975,489104567,100528984855,100859,1859394773,48600,614249600,0,183032914,17238,2296913600,9982762,15262972,0,0,9999986,14,0,0,0,200,45758230,9999998,2,9996172,9996210,3790,3828,45758228,2000,2000,2000,2000,1000,1000
48500,9999999998852,1001148,1001148,102000,20000,9998571397416,1439042757,10049603,3801,1000,484888000,20100,969960000,0,434026418,969768398,70036763,129963237,135520037,0,0,9975872,24128,489881770,100531172188,100082,1862960222,188800,615368250,0,183428839,10,2302606800,9999990,14443190,0,0,9995761,4239,0,0,1,200,45860210,9996001,3999,9999990,10000000,0,10,45856210,2000,2000,2000,2000,1000,1000
48600,9999999998846,1001154,1001154,123000,20000,9998578328561,1431743357,717,9121,1000,485867000,0,971960000,0,434883810,971715758,70076878,129923122,136003622,0,0,9999950,50,490856408,100532754788,99492,1866786952,0,616626550,0,183894160,40,2307594800,9999960,13917460,0,0,9942040,57960,0,0,2000,200,45975540,10000000,0,9997860,9998000,2000,2140,45973540,2000,2000,2000,2000,1000,1000
48700,9999999999622,1000378,1000378,123000,20000,9998575201139,1435461893,51009,3952,1000,486867000,20000,973960000,0,435744863,973726096,69848242,130151758,135507858,0,0,9974947,25053,491910343,100533136031,102499,1871032059,252400,617871550,0,184277559,22089,2312280800,9977911,14621810,0,0,9999841,159,0,0,1,200,46070890,9998001,1999,9999910,9999999,1,90,46068890,2000,2000,2000,2000,1000,1000
48800,9999999999637,1000363,1000363,100000,20000,9998572042138,1438682510,1346,4985,1000,487890000,0,975960000,0,436516398,975770030,69358508,130641492,135535792,0,0,9968762,31238,493093192,100533700282,700,1875222757,8000,619236350,0,184641757,80,2316608400,9999920,15105561,0,0,9999743,257,0,0,0,200,46160440,9999999,1,9999761,9999941,59,239,46160439,2000,2000,2000,2000,1000,1000
48900,10000000000536,999464,999464,101000,20100,9998559205167,1450963508,10000598,2418,1000,488889000,0,977959900,0,437479850,977773164,69028885,130971115,136176415,0,0,9999660,340,494048224,100535062330,0,1878557760,0,620541750,0,184980360,90,2321128000,9999910,14794610,0,0,9886340,113660,0,0,0,200,46245090,10000000,0,9999910,10000000,0,90,46245090,2000,2000,2000,2000,1000,1000
49000,10000000001030,998970,998970,122000,20000,9998566677218,1443575209,1395,9161,1000,489868000,20000,979960000,0,438624043,979717678,69824427,130175573,136180073,0,0,9999657,343,494761135,100537349300,0,1882119000,83400,621636500,0,185322000,60400,2326889200,9939600,13934700,0,0,9998800,1200,0,0,2000,200,46332500,10000000,0,9999500,9999600,400,500,46330500,2000,2000,2000,2000,1000,1000
49100,10000000000912,999088,999088,107000,20100,9998563797747,1446696095,56473,4440,1000,490883000,0,981959900,0,439580674,981757120,69822212,130177788,136032788,0,0,9972096,27904,495749816,100538410810,0,1886244020,5200,622903650,0,185706520,148830,2331804800,9851170,13996170,0,0,9999980,20,0,0,0,200,46426630,10000000,0,9999970,10000000,0,30,46426630,2000,2000,2000,2000,1000,1000
49200,9999999999803,1000197,1000197,117000,20000,9998561061494,1448873955,1337,10666,1000,491873000,0,983960000,0,440611956,983724668,70361079,129638921,136690121,0,0,9990974,9026,496587142,100540610471,101019,1889594899,800,624081950,0,186102280,5470,2337153200,9994530,12943330,0,0,9999920,80,0,0,0,200,46525570,10000000,0,9999830,10000000,0,170,46525570,2000,2000,2000,2000,1000,1000
49300,9999999999020,1000980,1000980,116000,20000,9998548073451,1462339786,10007590,6020,1000,492874000,0,985960000,0,441537342,985735960,70138117,129861883,136309383,0,0,9999938,62,497575998,100541451940,0,1893865680,5600,625323850,0,186490480,221620,2342076000,9778380,13330880,0,0,9999320,680,0,0,0,200,46622620,10000000,0,9999980,10000000,0,20,46622620,2000,2000,2000,2000,1000,1000
49400,9999999998974,1001026,1001026,102000,20000,9998555045129,1455063701,1403,4910,1000,493888000,20000,987960000,0,442427616,987766180,69954760,130045240,136695640,0,0,9999914,86,498634094,100542386284,100306,1897583186,9400,626613500,0,186817880,70,2346568000,9999930,13349530,0,0,9998720,1280,0,0,0,200,46704470,10000000,0,9999930,10000000,0,70,46704470,2000,2000,2000,2000,1000,1000
49500,9999999999318,1000682,1000682,119000,20000,9998551660330,1458125955,16951,16340,1000,494871000,0,989960000,0,443157408,989709320,68925705,131074295,137101195,0,0,9992212,7788,499764432,100542737900,0,1901276760,13000,628034100,0,187143860,2060,2350454800,9997940,13971040,0,0,9985440,14560,0,0,0,200,46787480,9997980,2020,9999940,10000000,0,60,46785460,2000,2000,2000,2000,1000,1000
49600,10000000000124,999876,999876,103000,20000,9998549182785,1461374102,698,14764,1000,495887000,0,991960000,0,444272148,991744472,69402887,130597113,136420613,0,0,9999952,48,500594824,100543920792,101008,1905745308,5200,629196950,0,187503999,175200,2355918400,9824800,14001300,0,0,9997101,2899,0,0,1,200,46877500,9998001,1999,9999900,10000000,0,100,46875500,2000,2000,2000,2000,1000,1000
49700,10000000000288,999712,999712,99000,20000,9998546265906,1464021521,661,16417,1000,496891000,20000,993960000,0,445184925,993749166,69738137,130261863,136798463,0,0,9999985,15,501578351,100545614335,100635,1909290335,21000,630398700,0,187933299,28066,2360958800,9971934,13435330,0,0,9996101,3899,0,0,1,200,46985890,9996581,3419,9999930,9999996,4,70,46982470,2000,2000,2000,2000,1000,1000
49800,10000000000111,999889,999889,117000,20100,9998543262500,1467641863,391,5209,1000,497873000,0,995959900,0,446081644,995735582,69369623,130630377,136271077,0,0,9999916,84,502578498,100545804620,0,1913786150,7400,631727700,0,188301480,70,2365445600,9999930,14359230,0,0,9930720,69280,0,0,70,200,47075440,10000000,0,9999830,10000000,0,170,47075370,2000,2000,2000,2000,1000,1000
49900,10000000000272,999728,999728,109000,20000,9998540259083,1471313935,1357,11207,1000,498881000,20100,997960000,0,446941521,997739586,69039438,130960562,135694962,0,0,9901499,98501,503630085,100545923760,0,1918353620,0,633015550,0,188671920,9573,2369941600,9990427,15254020,0,0,9999980,20,0,0,0,200,47167980,10000000,0,9997820,9997993,2007,2180,47167980,2000,2000,2000,2000,1000,1000
50000,10000000000073,999927,999927,102000,20000,9998527235880,1484842275,10013643,8065,1000,499888000,0,999960000,0,447778164,999759870,68895615,131104385,135279785,0,0,9999996,4,504723766,100546469680,0,1922181860,428600,634302500,0,189023760,4040,2374566400,9995960,15820560,0,0,9999340,660,0,0,2000,200,47257940,10000000,0,9999860,10000000,0,140,47255940,2000,2000,2000,2000,1000,1000
50100,10000000000192,999808,999808,107000,20000,9998533952581,1477918136,1358,15072,1000,500883000,20000,1001960000,0,448464236,1001735856,68571567,131428433,135593533,0,0,9999914,86,505907370,100547357871,79,1926381979,1000,635615600,0,189457000,50,2379010400,9999950,15834850,0,0,9999200,800,0,0,0,200,47364250,10000000,0,9999950,10000000,0,50,47364250,2000,2000,2000,2000,1000,1000
50200,10000000000830,999170,999170,113000,20000,9998521191779,1490406609,10078903,6207,1000,501877000,0,1003960000,0,449454907,1003741586,68562608,131437392,135957792,0,0,9959213,40787,506830499,100548712021,100319,1929957169,1000,636905200,0,189816760,90,2383760000,9999910,15479510,0,0,9968540,31460,0,0,1990,200,47456180,10000000,0,9999810,10000000,0,190,47454190,2000,2000,2000,2000,1000,1000
50300,10000000000467,999533,999533,128000,20000,9998517841996,1494000599,10001131,2646,1000,502862000,0,1005960000,0,450054896,1005718708,68206855,131793145,135829045,0,0,9999864,136,508092172,100549275255,5,1934053745,1800,638217800,0,190286440,40400,2388185600,9959600,15923700,0,0,9999960,40,0,0,0,200,47571640,9999960,40,10000000,10000000,0,0,47571600,2000,2000,2000,2000,1000,1000
50400,10000000000894,999106,999106,109000,20000,9998524802360,1486734902,1278,13591,1000,503881000,20000,1007960000,0,450841373,1007734818,67716532,132283468,136225968,0,0,9999997,3,509230215,100550236114,0,1937578114,4200,639533800,0,190652914,131220,2392492000,9868780,15924372,0,0,9993686,6314,0,0,0,200,47663230,9999998,2,9997972,9998092,1908,2028,47663228,2000,2000,2000,2000,1000,1000
50500,10000000000904,999096,999096,97000,20000,9998511930663,1500085889,10036283,3047,1000,504893000,20000,1009960000,0,451682177,1009779906,67380412,132619588,135836488,0,0,9954883,45117,510344689,100550566880,2800,1941776560,4200,640863400,0,191012160,210740,2396841600,9789260,16572360,0,0,9999940,60,0,0,0,200,47753040,10000000,0,9997960,10000000,0,2040,47753040,2000,2000,2000,2000,1000,1000
50600,10000000000446,999554,999554,98000,20100,9998519160631,1493084528,540,10757,1000,505892000,19900,1011959900,0,452559606,1011762486,67428359,132571641,135700441,0,0,9976094,23906,511357280,100551549720,2600,1945671320,1800,642141300,0,191374560,199640,2401535600,9800360,16669560,0,0,9999940,60,0,0,1960,200,47845600,10000000,0,9997960,9998000,2000,2040,47843640,2000,2000,2000,2000,1000,1000
50700,10000000000227,999773,999773,119000,20000,9998506487201,1506551433,10057457,4296,1000,506871000,0,1013960000,0,453529122,1013733408,68257354,131742646,135021946,0,0,9953098,46902,512243706,100552594696,100444,1950170694,800,643341250,0,191836350,13690,2406847200,9986310,16707010,0,0,9999950,50,0,0,0,200,47960580,9998010,1990,9999810,10000000,0,190,47958590,2000,2000,2000,2000,1000,1000
50800,9999999999363,1000637,1000637,102000,20000,9998503665812,1510057353,10000597,2799,1000,507888000,20000,1015960000,0,454393997,1015770402,68012315,131987685,134414085,0,0,9999953,47,513339155,100552882154,0,1954425894,39600,644640150,0,192148994,50,2411275200,9999950,17569552,0,0,9986306,13694,0,0,0,200,48037250,9999998,2,9995952,9996002,3998,4048,48037248,2000,2000,2000,2000,1000,1000
50900,9999999999048,1000952,1000952,116000,20000,9998500706335,1513264099,9994485,2644,1000,508874000,20000,1017960000,0,455206553,1017742712,67748354,132251646,134267146,0,0,9999667,333,514398579,100553654148,1504,1958489936,1200,645932450,0,192550032,170089,2415872400,9829911,17810416,0,0,9987868,12132,0,0,0,200,48137580,9999904,96,9995916,9996005,3995,4084,48137484,2000,2000,2000,2000,1000,1000
51000,9999999998733,1001267,1001267,115000,20000,9998507657848,1506799127,633,11948,1000,509875000,0,1019960000,0,455964933,1019726104,67683635,132316365,133890365,0,0,9999927,73,515513831,100554047582,0,1962416157,360400,647243650,0,192989357,29239,2420331600,9970761,18396761,0,0,9987943,12057,0,0,0,200,48247340,9999999,1,9995861,10000000,0,4139,48247339,2000,2000,2000,2000,1000,1000
51100,9999999999020,1000980,1000980,120000,20000,9998505251974,1508533218,676,12861,1000,510870000,0,1021960000,0,457085654,1021714278,68652442,131347558,134659958,0,0,9999196,804,516283474,100557076756,1900,1965631791,0,648388750,0,193380590,58,2426019600,9999942,16684253,0,0,9990110,9890,0,0,1,200,48345150,9999998,2,9996653,9996711,3289,3347,48345147,2000,2000,2000,2000,1000,1000
51200,9999999999065,1000935,1000935,105000,20000,9998492856724,1520525428,10037160,9156,1000,511885000,0,1023960000,0,458253281,1023751688,69022982,130977018,135146418,0,0,9973649,26351,517069837,100559507990,0,1968765380,3600,649561550,0,193714280,253620,2431419200,9746380,15575630,0,0,9999920,80,0,0,0,200,48428570,10000000,0,9998630,9998650,1350,1370,48428570,2000,2000,2000,2000,1000,1000
51300,9999999999891,1000109,1000109,107000,20000,9998499828857,1513907904,522,15533,1000,512883000,20000,1025960000,0,459082099,1025734934,69024141,130975859,134889059,0,0,9999981,19,518127015,100560016640,0,1973021380,400,650837150,0,194103280,20,2435984800,9999980,16086780,0,0,9968720,31280,0,0,0,200,48525820,10000000,0,9999980,10000000,0,20,48525820,2000,2000,2000,2000,1000,1000
