Time\ number,r2_1_100,r2_1_200,r1_1_300,r1_1_400,Time\ Probability,r2_1_100,r2_1_200,r1_1_300,r1_1_400
161200,975,975,975.0,1025.0,161200,0.00010248949482678026,0.00010248949482678026,9.99990000099999e-06,9.99990000099999e-06
161300,984,984,984.0,1016.0,161300,0.00010158967848866555,0.00010158967848866555,9.99990000099999e-06,9.99990000099999e-06
161400,990,990,990.0,1010.0,161400,0.00010098980003019696,0.00010098980003019696,9.99990000099999e-06,9.99990000099999e-06
161500,995,995,995.0,1005.0,161500,0.00010048990076497312,0.00010048990076497312,9.99990000099999e-06,9.99990000099999e-06
161600,991,991,991.0,1009.0,161600,0.00010088982021714009,0.00010088982021714009,9.99990000099999e-06,9.99990000099999e-06
161700,993,994,993.0,1007.0,161700,0.00010068986053104453,0.00010058988065800582,9.99990000099999e-06,9.99990000099999e-06
161800,997,997,997.0,1003.0,161800,0.00010028994091892584,0.00010028994091892584,9.99990000099999e-06,9.99990000099999e-06
161900,998,998,998.0,1002.0,161900,0.0001001899609659112,0.0001001899609659112,9.99990000099999e-06,9.99990000099999e-06
162000,997,997,997.0,1003.0,162000,0.00010028994091892584,0.00010028994091892584,9.99990000099999e-06,9.99990000099999e-06
162100,1000,1000,1000.0,1000.0,162100,9.999000099990002e-05,9.999000099990002e-05,9.99990000099999e-06,9.99990000099999e-06
162200,994,994,1006.0,994.0,162200,0.00010058988065800582,0.00010058988065800582,9.99990000099999e-06,9.99990000099999e-06
162300,985,985,1016.0,984.0,162300,0.00010148969879557225,0.00010148969879557225,9.99990000099999e-06,9.99990000099999e-06
162400,981,980,1019.0,981.0,162400,0.00010188961744798205,0.00010198959706109978,9.99990000099999e-06,9.99990000099999e-06
162500,980,980,1020.0,980.0,162500,0.00010198959706109978,0.00010198959706109978,9.99990000099999e-06,9.99990000099999e-06
162600,981,981,1019.0,981.0,162600,0.00010188961744798205,0.00010188961744798205,9.99990000099999e-06,9.99990000099999e-06
162700,981,981,1019.0,981.0,162700,0.00010188961744798205,0.00010188961744798205,9.99990000099999e-06,9.99990000099999e-06
162800,979,979,1021.0,979.0,162800,0.0001020895766542236,0.0001020895766542236,9.99990000099999e-06,9.99990000099999e-06
162900,978,978,1022.0,978.0,162900,0.00010218955622735357,0.00010218955622735357,9.99990000099999e-06,9.99990000099999e-06
163000,978,978,1022.0,978.0,163000,0.00010218955622735357,0.00010218955622735357,9.99990000099999e-06,9.99990000099999e-06
163100,981,981,1019.0,981.0,163100,0.00010188961744798205,0.00010188961744798205,9.99990000099999e-06,9.99990000099999e-06
163200,983,983,1017.0,983.0,163200,0.00010168965816176495,0.00010168965816176495,9.99990000099999e-06,9.99990000099999e-06
163300,986,985,1014.0,986.0,163300,0.00010138971908248506,0.00010148969879557225,9.99990000099999e-06,9.99990000099999e-06
163400,982,982,1018.0,982.0,163400,0.00010178963781487044,0.00010178963781487044,9.99990000099999e-06,9.99990000099999e-06
163500,973,973,1027.0,973.0,163500,0.00010268945379309543,0.00010268945379309543,9.99990000099999e-06,9.99990000099999e-06
163600,969,969,1031.0,969.0,163600,0.0001030893714857998,0.0001030893714857998,9.99990000099999e-06,9.99990000099999e-06
163700,969,969,1031.0,969.0,163700,0.0001030893714857998,0.0001030893714857998,9.99990000099999e-06,9.99990000099999e-06
163800,963,963,1037.0,963.0,163800,0.00010368924742504205,0.00010368924742504205,9.99990000099999e-06,9.99990000099999e-06
163900,965,965,1035.0,965.0,163900,0.00010348928885860313,0.00010348928885860313,9.99990000099999e-06,9.99990000099999e-06
164000,971,971,1029.0,971.0,164000,0.0001028894126794353,0.0001028894126794353,9.99990000099999e-06,9.99990000099999e-06
164100,981,981,1019.0,981.0,164100,0.00010188961744798205,0.00010188961744798205,9.99990000099999e-06,9.99990000099999e-06
164200,973,973,1027.0,973.0,164200,0.00010268945379309543,0.00010268945379309543,9.99990000099999e-06,9.99990000099999e-06
164300,976,976,1024.0,976.0,164300,0.00010238951531363188,0.00010238951531363188,9.99990000099999e-06,9.99990000099999e-06
164400,978,978,1022.0,978.0,164400,0.00010218955622735357,0.00010218955622735357,9.99990000099999e-06,9.99990000099999e-06
164500,980,980,1020.0,980.0,164500,0.00010198959706109978,0.00010198959706109978,9.99990000099999e-06,9.99990000099999e-06
164600,981,981,1019.0,981.0,164600,0.00010188961744798205,0.00010188961744798205,9.99990000099999e-06,9.99990000099999e-06
164700,978,978,1022.0,978.0,164700,0.00010218955622735357,0.00010218955622735357,9.99990000099999e-06,9.99990000099999e-06
164800,985,985,1015.0,985.0,164800,0.00010148969879557225,0.00010148969879557225,9.99990000099999e-06,9.99990000099999e-06
164900,986,986,1014.0,986.0,164900,0.00010138971908248506,0.00010138971908248506,9.99990000099999e-06,9.99990000099999e-06
165000,981,981,1019.0,981.0,165000,0.00010188961744798205,0.00010188961744798205,9.99990000099999e-06,9.99990000099999e-06
165100,983,983,1017.0,983.0,165100,0.00010168965816176495,0.00010168965816176495,9.99990000099999e-06,9.99990000099999e-06
165200,982,982,1018.0,982.0,165200,0.00010178963781487044,0.00010178963781487044,9.99990000099999e-06,9.99990000099999e-06
165300,978,978,1022.0,978.0,165300,0.00010218955622735357,0.00010218955622735357,9.99990000099999e-06,9.99990000099999e-06
165400,982,982,1018.0,982.0,165400,0.00010178963781487044,0.00010178963781487044,9.99990000099999e-06,9.99990000099999e-06
165500,984,984,1016.0,984.0,165500,0.00010158967848866555,0.00010158967848866555,9.99990000099999e-06,9.99990000099999e-06
165600,990,990,1010.0,990.0,165600,0.00010098980003019696,0.00010098980003019696,9.99990000099999e-06,9.99990000099999e-06
165700,993,992,1007.0,993.0,165700,0.00010068986053104453,0.00010078984038408928,9.99990000099999e-06,9.99990000099999e-06
165800,998,998,998.0,1002.0,165800,0.0001001899609659112,0.0001001899609659112,9.99990000099999e-06,9.99990000099999e-06
165900,997,997,1003.0,997.0,165900,0.00010028994091892584,0.00010028994091892584,9.99990000099999e-06,9.99990000099999e-06
166000,999,999,999.0,1001.0,166000,0.0001000899809929026,0.0001000899809929026,9.99990000099999e-06,9.99990000099999e-06
166100,996,996,1004.0,996.0,166100,0.00010038992085194648,0.00010038992085194648,9.99990000099999e-06,9.99990000099999e-06
166200,998,998,998.0,1002.0,166200,0.0001001899609659112,0.0001001899609659112,9.99990000099999e-06,9.99990000099999e-06
166300,999,999,999.0,1001.0,166300,0.0001000899809929026,0.0001000899809929026,9.99990000099999e-06,9.99990000099999e-06
166400,996,996,996.0,1004.0,166400,0.00010038992085194648,0.00010038992085194648,9.99990000099999e-06,9.99990000099999e-06
166500,994,994,994.0,1006.0,166500,0.00010058988065800582,0.00010058988065800582,9.99990000099999e-06,9.99990000099999e-06
166600,997,997,1003.0,997.0,166600,0.00010028994091892584,0.00010028994091892584,9.99990000099999e-06,9.99990000099999e-06
166700,994,994,994.0,1006.0,166700,0.00010058988065800582,0.00010058988065800582,9.99990000099999e-06,9.99990000099999e-06
166800,992,992,992.0,1008.0,166800,0.00010078984038408928,0.00010078984038408928,9.99990000099999e-06,9.99990000099999e-06
166900,993,993,993.0,1007.0,166900,0.00010068986053104453,0.00010068986053104453,9.99990000099999e-06,9.99990000099999e-06
167000,989,989,988.0,1011.0,167000,0.00010108977982325986,0.00010108977982325986,9.99990000099999e-06,9.99990000099999e-06
167100,994,994,994.0,1006.0,167100,0.00010058988065800582,0.00010058988065800582,9.99990000099999e-06,9.99990000099999e-06
167200,997,997,997.0,1003.0,167200,0.00010028994091892584,0.00010028994091892584,9.99990000099999e-06,9.99990000099999e-06
167300,998,998,1002.0,998.0,167300,0.0001001899609659112,0.0001001899609659112,9.99990000099999e-06,9.99990000099999e-06
167400,997,997,997.0,1003.0,167400,0.00010028994091892584,0.00010028994091892584,9.99990000099999e-06,9.99990000099999e-06
167500,991,991,991.0,1009.0,167500,0.00010088982021714009,0.00010088982021714009,9.99990000099999e-06,9.99990000099999e-06
167600,997,997,997.0,1003.0,167600,0.00010028994091892584,0.00010028994091892584,9.99990000099999e-06,9.99990000099999e-06
167700,996,996,996.0,1004.0,167700,0.00010038992085194648,0.00010038992085194648,9.99990000099999e-06,9.99990000099999e-06
167800,997,997,997.0,1003.0,167800,0.00010028994091892584,0.00010028994091892584,9.99990000099999e-06,9.99990000099999e-06
167900,996,995,1005.0,995.0,167900,0.00010038992085194648,0.00010048990076497312,9.99990000099999e-06,9.99990000099999e-06
168000,986,986,1014.0,986.0,168000,0.00010138971908248506,0.00010138971908248506,9.99990000099999e-06,9.99990000099999e-06
168100,980,979,1021.0,979.0,168100,0.00010198959706109978,0.0001020895766542236,9.99990000099999e-06,9.99990000099999e-06
168200,976,976,1024.0,976.0,168200,0.00010238951531363188,0.00010238951531363188,9.99990000099999e-06,9.99990000099999e-06
168300,974,974,1026.0,974.0,168300,0.00010258947431993479,0.00010258947431993479,9.99990000099999e-06,9.99990000099999e-06
168400,972,972,1028.0,972.0,168400,0.00010278943324626227,0.00010278943324626227,9.99990000099999e-06,9.99990000099999e-06
168500,965,965,1035.0,965.0,168500,0.00010348928885860313,0.00010348928885860313,9.99990000099999e-06,9.99990000099999e-06
168600,970,970,1030.0,969.0,168600,0.00010298939209261448,0.00010298939209261448,9.99990000099999e-06,9.99990000099999e-06
168700,968,968,1032.0,968.0,168700,0.00010318935085899135,0.00010318935085899135,9.99990000099999e-06,9.99990000099999e-06
168800,965,965,1035.0,965.0,168800,0.00010348928885860313,0.00010348928885860313,9.99990000099999e-06,9.99990000099999e-06
168900,969,969,1031.0,969.0,168900,0.0001030893714857998,0.0001030893714857998,9.99990000099999e-06,9.99990000099999e-06
169000,970,970,1031.0,970.0,169000,0.00010298939209261448,0.00010298939209261448,9.99990000099999e-06,9.99990000099999e-06
169100,965,965,1035.0,965.0,169100,0.00010348928885860313,0.00010348928885860313,9.99990000099999e-06,9.99990000099999e-06
169200,970,969,1031.0,969.0,169200,0.00010298939209261448,0.0001030893714857998,9.99990000099999e-06,9.99990000099999e-06
169300,971,971,1030.0,971.0,169300,0.0001028894126794353,0.0001028894126794353,9.99990000099999e-06,9.99990000099999e-06
169400,967,967,1033.0,967.0,169400,0.00010328933021218909,0.00010328933021218909,9.99990000099999e-06,9.99990000099999e-06
169500,962,962,1038.0,962.0,169500,0.0001037892266782708,0.0001037892266782708,9.99990000099999e-06,9.99990000099999e-06
169600,968,968,1032.0,968.0,169600,0.00010318935085899135,0.00010318935085899135,9.99990000099999e-06,9.99990000099999e-06
169700,964,964,1035.0,964.0,169700,0.00010358926815181946,0.00010358926815181946,9.99990000099999e-06,9.99990000099999e-06
169800,963,963,1037.0,963.0,169800,0.00010368924742504205,0.00010368924742504205,9.99990000099999e-06,9.99990000099999e-06
169900,959,959,1041.0,959.0,169900,0.0001040891643179945,0.0001040891643179945,9.99990000099999e-06,9.99990000099999e-06
170000,949,949,1051.0,949.0,170000,0.00010508895515081363,0.00010508895515081363,9.99990000099999e-06,9.99990000099999e-06
170100,951,951,1049.0,951.0,170100,0.00010488899714419958,0.00010488899714419958,9.99990000099999e-06,9.99990000099999e-06
170200,952,952,1048.0,952.0,170200,0.00010478901811090198,0.00010478901811090198,9.99990000099999e-06,9.99990000099999e-06
170300,955,954,1045.0,955.0,170300,0.0001044890808910469,0.00010458905998432565,9.99990000099999e-06,9.99990000099999e-06
170400,954,954,1046.0,954.0,170400,0.00010458905998432565,0.00010458905998432565,9.99990000099999e-06,9.99990000099999e-06
170500,952,953,1048.0,952.0,170500,0.00010478901811090198,0.00010468903905761067,9.99990000099999e-06,9.99990000099999e-06
170600,959,959,1041.0,959.0,170600,0.0001040891643179945,0.0001040891643179945,9.99990000099999e-06,9.99990000099999e-06
170700,955,955,1045.0,955.0,170700,0.0001044890808910469,0.0001044890808910469,9.99990000099999e-06,9.99990000099999e-06
170800,956,956,1044.0,956.0,170800,0.0001043891017777744,0.0001043891017777744,9.99990000099999e-06,9.99990000099999e-06
170900,958,958,1042.0,958.0,170900,0.00010418914349124821,0.00010418914349124821,9.99990000099999e-06,9.99990000099999e-06
171000,960,960,1040.0,960.0,171000,0.00010398918512474702,0.00010398918512474702,9.99990000099999e-06,9.99990000099999e-06
171100,962,962,1038.0,962.0,171100,0.0001037892266782708,0.0001037892266782708,9.99990000099999e-06,9.99990000099999e-06
171200,963,963,1037.0,963.0,171200,0.00010368924742504205,0.00010368924742504205,9.99990000099999e-06,9.99990000099999e-06
171300,965,965,1035.0,965.0,171300,0.00010348928885860313,0.00010348928885860313,9.99990000099999e-06,9.99990000099999e-06
171400,966,966,1034.0,967.0,171400,0.000103389309545393,0.000103389309545393,9.99990000099999e-06,9.99990000099999e-06
171500,965,965,1035.0,965.0,171500,0.00010348928885860313,0.00010348928885860313,9.99990000099999e-06,9.99990000099999e-06
171600,966,966,1034.0,966.0,171600,0.000103389309545393,0.000103389309545393,9.99990000099999e-06,9.99990000099999e-06
171700,953,953,1047.0,953.0,171700,0.00010468903905761067,0.00010468903905761067,9.99990000099999e-06,9.99990000099999e-06
171800,958,958,1042.0,958.0,171800,0.00010418914349124821,0.00010418914349124821,9.99990000099999e-06,9.99990000099999e-06
171900,964,964,1036.0,964.0,171900,0.00010358926815181946,0.00010358926815181946,9.99990000099999e-06,9.99990000099999e-06
172000,962,962,1038.0,962.0,172000,0.0001037892266782708,0.0001037892266782708,9.99990000099999e-06,9.99990000099999e-06
172100,966,966,1034.0,966.0,172100,0.000103389309545393,0.000103389309545393,9.99990000099999e-06,9.99990000099999e-06
172200,970,970,1030.0,970.0,172200,0.00010298939209261448,0.00010298939209261448,9.99990000099999e-06,9.99990000099999e-06
172300,965,965,1035.0,965.0,172300,0.00010348928885860313,0.00010348928885860313,9.99990000099999e-06,9.99990000099999e-06
172400,971,971,1029.0,972.0,172400,0.0001028894126794353,0.0001028894126794353,9.99990000099999e-06,9.99990000099999e-06
172500,974,974,1026.0,974.0,172500,0.00010258947431993479,0.00010258947431993479,9.99990000099999e-06,9.99990000099999e-06
172600,975,975,1025.0,975.0,172600,0.00010248949482678026,0.00010248949482678026,9.99990000099999e-06,9.99990000099999e-06
172700,978,978,1022.0,978.0,172700,0.00010218955622735357,0.00010218955622735357,9.99990000099999e-06,9.99990000099999e-06
172800,974,974,1026.0,974.0,172800,0.00010258947431993479,0.00010258947431993479,9.99990000099999e-06,9.99990000099999e-06
172900,974,974,1026.0,974.0,172900,0.00010258947431993479,0.00010258947431993479,9.99990000099999e-06,9.99990000099999e-06
173000,989,989,1011.0,989.0,173000,0.00010108977982325986,0.00010108977982325986,9.99990000099999e-06,9.99990000099999e-06
173100,991,991,1009.0,991.0,173100,0.00010088982021714009,0.00010088982021714009,9.99990000099999e-06,9.99990000099999e-06
173200,990,990,1010.0,990.0,173200,0.00010098980003019696,0.00010098980003019696,9.99990000099999e-06,9.99990000099999e-06
173300,999,999,999.0,1001.0,173300,0.0001000899809929026,0.0001000899809929026,9.99990000099999e-06,9.99990000099999e-06
173400,996,996,996.0,1004.0,173400,0.00010038992085194648,0.00010038992085194648,9.99990000099999e-06,9.99990000099999e-06
173500,995,995,995.0,1005.0,173500,0.00010048990076497312,0.00010048990076497312,9.99990000099999e-06,9.99990000099999e-06
173600,998,998,1002.0,998.0,173600,0.0001001899609659112,0.0001001899609659112,9.99990000099999e-06,9.99990000099999e-06
173700,995,995,1005.0,995.0,173700,0.00010048990076497312,0.00010048990076497312,9.99990000099999e-06,9.99990000099999e-06
173800,997,995,1005.0,997.0,173800,0.00010028994091892584,0.00010048990076497312,9.99990000099999e-06,9.99990000099999e-06
173900,998,999,998.0,1002.0,173900,0.0001001899609659112,0.0001000899809929026,9.99990000099999e-06,9.99990000099999e-06
174000,998,998,998.0,1002.0,174000,0.0001001899609659112,0.0001001899609659112,9.99990000099999e-06,9.99990000099999e-06
174100,996,996,996.0,1004.0,174100,0.00010038992085194648,0.00010038992085194648,9.99990000099999e-06,9.99990000099999e-06
174200,998,999,998.0,1002.0,174200,0.0001001899609659112,0.0001000899809929026,9.99990000099999e-06,9.99990000099999e-06
174300,999,999,1001.0,999.0,174300,0.0001000899809929026,0.0001000899809929026,9.99990000099999e-06,9.99990000099999e-06
174400,993,992,1008.0,993.0,174400,0.00010068986053104453,0.00010078984038408928,9.99990000099999e-06,9.99990000099999e-06
174500,995,995,1005.0,995.0,174500,0.00010048990076497312,0.00010048990076497312,9.99990000099999e-06,9.99990000099999e-06
174600,985,985,1015.0,985.0,174600,0.00010148969879557225,0.00010148969879557225,9.99990000099999e-06,9.99990000099999e-06
174700,982,982,1018.0,982.0,174700,0.00010178963781487044,0.00010178963781487044,9.99990000099999e-06,9.99990000099999e-06
174800,982,982,1018.0,982.0,174800,0.00010178963781487044,0.00010178963781487044,9.99990000099999e-06,9.99990000099999e-06
174900,986,986,1014.0,986.0,174900,0.00010138971908248506,0.00010138971908248506,9.99990000099999e-06,9.99990000099999e-06
175000,983,983,1017.0,983.0,175000,0.00010168965816176495,0.00010168965816176495,9.99990000099999e-06,9.99990000099999e-06
175100,981,981,1019.0,981.0,175100,0.00010188961744798205,0.00010188961744798205,9.99990000099999e-06,9.99990000099999e-06
