Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1,H2O::Cell_1::Mitochondria_2,H2O_created::Cell_1::Mitochondria_2,OH-::Cell_1::Mitochondria_2,H+::Cell_1::Mitochondria_2,H+_inter::Cell_1::Mitochondria_2,H+_inter_created::Cell_1::Mitochondria_2,O2::Cell_1::Mitochondria_2,O2_in::Cell_1::Mitochondria_2,CO2::Cell_1::Mitochondria_2,ATP::Cell_1::Mitochondria_2,ATP_created::Cell_1::Mitochondria_2,ADP::Cell_1::Mitochondria_2,GDP::Cell_1::Mitochondria_2,GTP::Cell_1::Mitochondria_2,Pi::Cell_1::Mitochondria_2,NAD+::Cell_1::Mitochondria_2,NADH::Cell_1::Mitochondria_2,NADH_created::Cell_1::Mitochondria_2,NADH_in::Cell_1::Mitochondria_2,Pyruvate-::Cell_1::Mitochondria_2,Pyruvate-_in::Cell_1::Mitochondria_2,CoA-SH::Cell_1::Mitochondria_2,Acetyl_CoA::Cell_1::Mitochondria_2,FAD::Cell_1::Mitochondria_2,FADH2::Cell_1::Mitochondria_2,FADH2_created::Cell_1::Mitochondria_2,Pyruvate_transport::Cell_1::Mitochondria_2,ATP_synthase::Cell_1::Mitochondria_2,ADP_ATP_transport::Cell_1::Mitochondria_2,NADH_shuttle::Cell_1::Mitochondria_2,Pi_transport::Cell_1::Mitochondria_2,Commp1-3-4::Cell_1::Mitochondria_2,Commp2-3-4::Cell_1::Mitochondria_2,H2O::Cell_1::Mitochondria_3,H2O_created::Cell_1::Mitochondria_3,OH-::Cell_1::Mitochondria_3,H+::Cell_1::Mitochondria_3,H+_inter::Cell_1::Mitochondria_3,H+_inter_created::Cell_1::Mitochondria_3,O2::Cell_1::Mitochondria_3,O2_in::Cell_1::Mitochondria_3,CO2::Cell_1::Mitochondria_3,ATP::Cell_1::Mitochondria_3,ATP_created::Cell_1::Mitochondria_3,ADP::Cell_1::Mitochondria_3,GDP::Cell_1::Mitochondria_3,GTP::Cell_1::Mitochondria_3,Pi::Cell_1::Mitochondria_3,NAD+::Cell_1::Mitochondria_3,NADH::Cell_1::Mitochondria_3,NADH_created::Cell_1::Mitochondria_3,NADH_in::Cell_1::Mitochondria_3,Pyruvate-::Cell_1::Mitochondria_3,Pyruvate-_in::Cell_1::Mitochondria_3,CoA-SH::Cell_1::Mitochondria_3,Acetyl_CoA::Cell_1::Mitochondria_3,FAD::Cell_1::Mitochondria_3,FADH2::Cell_1::Mitochondria_3,FADH2_created::Cell_1::Mitochondria_3,Pyruvate_transport::Cell_1::Mitochondria_3,ATP_synthase::Cell_1::Mitochondria_3,ADP_ATP_transport::Cell_1::Mitochondria_3,NADH_shuttle::Cell_1::Mitochondria_3,Pi_transport::Cell_1::Mitochondria_3,Commp1-3-4::Cell_1::Mitochondria_3,Commp2-3-4::Cell_1::Mitochondria_3,H2O::Cell_1::Mitochondria_4,H2O_created::Cell_1::Mitochondria_4,OH-::Cell_1::Mitochondria_4,H+::Cell_1::Mitochondria_4,H+_inter::Cell_1::Mitochondria_4,H+_inter_created::Cell_1::Mitochondria_4,O2::Cell_1::Mitochondria_4,O2_in::Cell_1::Mitochondria_4,CO2::Cell_1::Mitochondria_4,ATP::Cell_1::Mitochondria_4,ATP_created::Cell_1::Mitochondria_4,ADP::Cell_1::Mitochondria_4,GDP::Cell_1::Mitochondria_4,GTP::Cell_1::Mitochondria_4,Pi::Cell_1::Mitochondria_4,NAD+::Cell_1::Mitochondria_4,NADH::Cell_1::Mitochondria_4,NADH_created::Cell_1::Mitochondria_4,NADH_in::Cell_1::Mitochondria_4,Pyruvate-::Cell_1::Mitochondria_4,Pyruvate-_in::Cell_1::Mitochondria_4,CoA-SH::Cell_1::Mitochondria_4,Acetyl_CoA::Cell_1::Mitochondria_4,FAD::Cell_1::Mitochondria_4,FADH2::Cell_1::Mitochondria_4,FADH2_created::Cell_1::Mitochondria_4,Pyruvate_transport::Cell_1::Mitochondria_4,ATP_synthase::Cell_1::Mitochondria_4,ADP_ATP_transport::Cell_1::Mitochondria_4,NADH_shuttle::Cell_1::Mitochondria_4,Pi_transport::Cell_1::Mitochondria_4,Commp1-3-4::Cell_1::Mitochondria_4,Commp2-3-4::Cell_1::Mitochondria_4
116000,95010,633656,1150000000,6900000000,10000,60000,9963842537300,92308845,107572634,1267,1149904990,2000,57,1408343,2299807446,2600557445,17399442555,23393917655,9988163797,11836203,2019243,101708147716,4004538300,3457,584009964,1175900,35454346200,192414,1715521764,1722513358,997989,6587142900,999002011,999998980,1020,8691,988997233,11002767,2296682867,571099000,5300,574179640,999995169,4831,999710091,289909,574169509,1000,1000,1000,1000,1000,1000,1000,101719090735,4015659300,101926,573195084,1393500,35563972200,13791694,1734582544,1722396385,1502795,6608795100,998497205,999999182,818,7587,999649702,350298,2296526398,571328000,1,574136360,999993654,6346,999947587,52413,574130013,1000,1000,1000,1000,1000,1000,1000,101719228324,4015350400,101396,572946794,1519400,35561812000,17095092,1737789542,1722061078,1466353,6608490300,998533647,999993893,6107,52040,999661262,338738,2296081138,571685000,5102,574026060,999999102,898,999941440,58560,574020060,1000,1000,1000,1000,1000,1000,1000,101700179490,3996166600,103650,591217710,2316800,35371286800,287837,1711472437,1722095840,1406350,6570416400,998593650,999999430,570,74580,980606940,19393060,2296124860,571840000,0,574037800,999991220,8780,999768380,231620,574029020,1000,1000,1000,1000,1000,1000,1000
117000,95660,627382,1160000000,6960000000,10000,60000,9963605236710,90461184,105721998,2265,1159904340,2000,57,1405064,2319804150,2602015994,17397984006,23391878206,9988181336,11818664,2037086,101724424134,4040923100,1730,586378205,2624500,35777433400,297461,1731271661,1737529743,1576322,6644343000,998423678,999999110,890,71188,990179745,9820255,2316704255,576089700,1,579180720,999993793,6207,999800188,199812,579174512,1000,1000,1000,1000,1000,1000,1000,101734177974,4050655600,1773,578179126,1318600,35873932000,13978797,1749767597,1737400102,1510774,6663801000,998489226,999991123,8877,7449,999643447,356553,2316533053,576323100,5200,579139400,999998751,1249,999945049,54951,579132951,1000,1000,1000,1000,1000,1000,1000,101734286238,4050263900,1759,577726999,1629000,35871030200,16664581,1752320981,1737026559,1441975,6663324300,998558025,999994574,5426,64499,999659740,340260,2316035160,576666800,4623,579013980,999999244,756,999942499,57501,579008601,1000,1000,1000,1000,1000,1000,1000,101714718222,4030555000,3296,597905438,1067000,35675392400,119672,1726012322,1737066448,1362072,6624527700,998637928,999990778,9222,47106,980058758,19941242,2316088042,576868800,4640,579027900,999998334,1666,999748106,251894,579021594,1000,1000,1000,1000,1000,1000,1000
118000,93070,623624,1170000000,7020000000,10000,60000,9963362612528,93773390,109034606,10412,1169906930,2000,42,1387780,2339793036,2604082818,17395917182,23389754182,9988181280,11818720,2054716,101741495085,4077962800,1806,589419775,2490000,36107843200,282831,1747277681,1752499106,1589824,6703455600,998410176,999999921,79,71997,992266591,7733409,2336663709,581086300,4660,584174560,999994703,5297,999808497,191503,584164603,1000,1000,1000,1000,1000,1000,1000,101749183564,4085656100,3438,583103856,1401100,36183957800,13207833,1763998183,1752395252,1479535,6718791600,998520465,999992769,7231,14734,999635482,364518,2336526818,581343000,4880,584137000,999999446,554,999943834,56166,584131566,1000,1000,1000,1000,1000,1000,1000,101749165702,4085216200,101969,583180678,1276600,36180619600,16998075,1767634775,1752009266,1466807,6718334700,998533193,999999564,436,10457,999654391,345609,2336011509,581664700,4920,584009700,999997463,2537,999940557,59443,584002243,1000,1000,1000,1000,1000,1000,1000,101728436077,4064287000,3250,603987082,1237200,35972668400,209795,1740465695,1752078261,1512466,6676949400,998487534,999999075,925,8509,978808248,21191752,2336102752,581825600,1,584029280,999995212,4788,999750709,249291,584024491,1000,1000,1000,1000,1000,1000,1000
119000,94920,629638,1180000000,7080000000,10000,60000,9963125794929,91504009,106780653,2097,1179905080,2000,50,1404378,2359805966,2599805438,17400194562,23393352462,9988200202,11799798,2072468,101754404832,4110847800,1732,597141905,1802700,36396806800,296337,1761240787,1767484341,1859894,6754415100,998140106,999986082,13918,14088,990219247,9780753,2356645453,586065300,3,589162120,999998995,1005,999797788,202212,589161112,1000,1000,1000,1000,1000,1000,1000,101764230762,4120658900,1782,587938418,1523700,36494058600,12793228,1778589528,1767366844,1472793,6773790600,998527207,999994441,5559,63748,999670404,329596,2356487196,586368700,4600,589130740,999994212,5788,999945948,54052,589120352,1000,1000,1000,1000,1000,1000,1000,101764296519,4120289100,1710,587917301,1451300,36491247800,18663096,1784329946,1767037114,1534358,6773408400,998465642,999998801,1199,9943,999650929,349071,2356049271,586678100,5020,589017820,999999357,643,999943243,56757,589012157,1000,1000,1000,1000,1000,1000,1000,101743205710,4099024300,3330,609268868,1175900,36279915000,93401,1755210051,1767035278,1805738,6731385000,998194262,999998818,1182,59680,978577002,21422998,2356043698,586821600,2,589018440,999989982,10018,999782580,217420,589008420,1000,1000,1000,1000,1000,1000,1000
120000,96180,613912,1190000000,7140000000,10000,60000,9962885476371,92435256,107725026,10879,1189903820,2000,8,1384488,2379785882,2605333227,17394666773,23388155773,9988184652,11815348,2089934,101769479612,4145959200,103994,602061327,1733000,36708066400,176486,1776185736,1782439235,1745355,6809697300,998254645,999997057,2943,57402,990463167,9536833,2376584533,591030100,4861,594153500,999996659,3341,999795402,204598,594145298,1000,1000,1000,1000,1000,1000,1000,101779105977,4155603000,104016,593264003,1301900,36803572400,12843833,1793616733,1782338918,1459248,6828760200,998540752,999996279,3721,14031,999657013,342987,2376451187,591380400,4520,594118900,999997889,2111,999944931,55069,594112269,1000,1000,1000,1000,1000,1000,1000,101779176184,4155274500,103127,592892416,1590600,36801089000,17558645,1798217395,1782040866,1419407,6828334800,998580593,999990244,9756,69337,999639871,360129,2376053929,591666700,5020,594019760,999998323,1677,999943937,56063,594013063,1000,1000,1000,1000,1000,1000,1000,101760282097,4136188000,103728,612151023,1176500,36611709600,157866,1771366216,1782035870,1679770,6790769100,998320230,999999145,855,49175,980795505,19204495,2376046495,591803400,4680,594019300,999996005,3995,999760675,239325,594010625,1000,1000,1000,1000,1000,1000,1000
121000,95540,628972,1200000000,7200000000,10000,60000,9962644274146,93987015,109326042,1352,1199904460,2000,4,1403511,2399806216,2605536861,17394463139,23388140239,9988172229,11827771,2107745,101783304083,4179817900,101310,608564077,1431100,37006770200,182846,1790628746,1797488338,1380874,6862520400,998619126,999999005,995,18031,989274393,10725607,2396650807,596040500,4860,599168260,999999069,931,999763631,236369,599162469,1000,1000,1000,1000,1000,1000,1000,101794101235,4190547900,101354,598234324,1322700,37113119000,12224280,1807975730,1797308153,1500985,6883684200,998499015,999999348,652,4863,999651610,348390,2396408590,596397700,1,599107280,999993158,6842,999944563,55437,599100437,1000,1000,1000,1000,1000,1000,1000,101794168706,4190232200,101691,598000114,1445100,37110703600,18269451,1813909401,1797019922,1458071,6883296300,998541929,999999970,30,59699,999674677,325323,2396023423,596629500,5280,599018200,999990581,9419,999948799,51201,599003501,1000,1000,1000,1000,1000,1000,1000,101776504861,4172281400,3281,615321177,1769100,36932504400,110797,1786857147,1796991590,1833359,6847788600,998166641,999999573,427,64914,981914224,18085776,2395986776,596803000,2,599001220,999993968,6032,999793514,206486,598995186,1000,1000,1000,1000,1000,1000,1000
122000,94650,619371,1210000000,7260000000,10000,60000,9962403601357,95157970,110509637,11055,1209905350,2000,456,1392877,2419788590,2602563727,17397436273,23391377773,9988166743,11833257,2125533,101797037993,4213386400,3255,614929745,1257200,37302579200,189266,1804927166,1812446186,1531476,6914741100,998468524,999994692,5308,7716,987972130,12027870,2416591370,601001700,2,604155820,999989366,10634,999765416,234584,604145184,1000,1000,1000,1000,1000,1000,1000,101809072265,4225479000,101528,602979655,1556900,37422494800,12958581,1823679631,1812270038,1446951,6938512500,998553049,999999882,118,64231,999660393,339607,2416359807,601385000,4920,604095420,999999269,731,999947131,52869,604089769,1000,1000,1000,1000,1000,1000,1000,101809152382,4225195000,101665,602966357,1489400,37420374800,18377032,1829001082,1812005821,1465359,6938228400,998534641,999998208,1792,63649,999655028,344972,2416004172,601642000,1,604009120,999989232,10768,999948549,51451,603998351,1000,1000,1000,1000,1000,1000,1000,101791098605,4206970200,103429,619869831,2625400,37239525200,173244,1801772294,1812007860,1396745,6902038800,998603255,999999023,977,74178,981618018,18381982,2416006882,601801100,4,604009820,999989206,10794,999773078,226922,603999022,1000,1000,1000,1000,1000,1000,1000
123000,95460,626551,1220000000,7320000000,10000,60000,9962168682317,90908695,106322883,2233,1219904540,2000,5811,1403474,2439804614,2601957112,17398042888,23392160388,9988132426,11867574,2143140,101811424243,4247809400,102141,620606695,1161800,37607015600,195932,1819658232,1827403202,1317702,6968670900,998682298,999998830,1170,57428,987475926,12524074,2436536274,606027600,5222,609142280,999996014,3986,999751728,248272,609133072,1000,1000,1000,1000,1000,1000,1000,101824010402,4260358500,103362,608288536,1250800,37731443400,13056468,1838726868,1827235142,1495185,6993400800,998504815,999986973,13027,6388,999647146,352854,2436311154,606364800,2,609083120,999992894,7106,999941688,58312,609076012,1000,1000,1000,1000,1000,1000,1000,101824265026,4260232700,1717,608034014,1315600,37730702200,18783333,1844423133,1827023858,1531858,6993328800,998468142,999999539,461,19381,999666723,333277,2436028477,606631300,0,609014620,999989999,10001,999948481,51519,609004619,1000,1000,1000,1000,1000,1000,1000,101805643565,4241525400,101827,627179855,726400,37545273200,170505,1816559405,1827035312,1393321,6956602500,998606679,999990985,9015,37564,981213552,18786448,2436046448,606770200,4940,609017980,999998096,1904,999736464,263536,609011136,1000,1000,1000,1000,1000,1000,1000
124000,94880,645313,1230000000,7380000000,10000,60000,9961929891220,90686408,106014897,10995,1229905120,2000,5,1383739,2459788250,2598989128,17401010872,23394530672,9988215961,11784039,2160711,101825950376,4282273400,103247,625602122,1592800,37912060400,282033,1834501633,1842397716,865901,7022653800,999134099,999999742,258,64541,987048325,12951675,2456526575,611030100,2,614140000,999988861,11139,999705341,294659,614128859,1000,1000,1000,1000,1000,1000,1000,101839017834,4295302900,103810,612929166,1593200,38040973800,13144680,1853792680,1842178504,1431285,7048242000,998568715,999999633,367,70748,999647844,352156,2456236956,611404300,4800,614066400,999996852,3148,999948448,51552,614058452,1000,1000,1000,1000,1000,1000,1000,101839253629,4295199800,1653,613087611,1270400,38040424400,19333606,1859960156,1841999572,1483255,7048291500,998516745,999989549,10451,16694,999648722,351278,2455999178,611658500,4720,614005080,999999246,754,999947094,52906,613999606,1000,1000,1000,1000,1000,1000,1000,101819707798,4275732500,102997,631674162,2276900,37846551400,157313,1831100213,1842078910,2528369,7009432200,997471631,999999634,366,7965,980184255,19815745,2456104245,611750600,4080,614032320,999997095,2905,999821365,178635,614025335,1000,1000,1000,1000,1000,1000,1000
125000,94940,627409,1240000000,7440000000,10000,60000,9961688990876,92723793,108143072,11493,1239905060,2000,470,1387045,2479787134,2599974369,17400025631,23393685731,9988146295,11853705,2178529,101842540927,4318811600,3295,628681632,1929300,38236844800,245806,1850197156,1857364291,1755998,7080467400,998244002,999994372,5628,5274,988521883,11478117,2476484117,615987800,4881,619129520,999995187,4813,999789074,210926,619119826,1000,1000,1000,1000,1000,1000,1000,101854174984,4330346900,3191,617922535,1492700,38351447400,11699944,1867372044,1857173109,1457750,7103362500,998542250,999999075,925,70325,999649716,350284,2476228784,616463000,1,619061760,999993916,6084,999947025,52975,619055675,1000,1000,1000,1000,1000,1000,1000,101854217960,4330150400,1613,618126199,1214200,38349972800,20692826,1876297326,1856994437,1518754,7103220900,998481246,999993845,6155,8891,999666954,333046,2475991246,616609400,4921,619005740,999995990,4010,999944591,55409,618996809,1000,1000,1000,1000,1000,1000,1000,101833329796,4309186300,3204,637376283,2836000,38141484600,311095,1845505595,1857062539,1499056,7061368200,998500944,999993656,6344,4800,978815461,21184539,2476081539,616694700,1,619024540,999994461,5539,999778300,221700,619019000,1000,1000,1000,1000,1000,1000,1000
126000,95670,626306,1250000000,7500000000,10000,60000,9961449110645,93228406,108698979,1195,1249904330,2000,45,1405803,2499806270,2603562751,17396437249,23390672149,9988131617,11868383,2196387,101856544688,4352831700,103515,634967092,1555000,38537548200,256883,1864749683,1872339598,1103646,7133758500,998896354,999999047,953,11301,987700403,12299597,2496452397,620986700,4980,624118980,999998799,1201,999733301,266699,624112799,1000,1000,1000,1000,1000,1000,1000,101869168050,4365362800,1634,623074807,1364500,38661596000,12073422,1882752822,1872194921,1503627,7158427500,998496373,999993855,6145,6628,999630507,369493,2496258293,621466000,3,624068180,999995195,4805,999940628,59372,624063372,1000,1000,1000,1000,1000,1000,1000,101869120302,4365142400,103580,622870858,1573600,38659895200,20014132,1890614782,1871981552,1429250,7158122100,998570750,999996244,3756,71694,999659542,340458,2495974358,621626300,4480,624000420,999996866,3134,999948294,51706,623992806,1000,1000,1000,1000,1000,1000,1000,101850093939,4345993800,103754,642623101,738700,38469819600,141862,1861256362,1872032478,1607903,7120492500,998392097,999998634,1366,18831,980758453,19241547,2496043247,621662500,5560,624016500,999999829,171,999754031,245969,624010769,1000,1000,1000,1000,1000,1000,1000
127000,94160,628367,1260000000,7560000000,10000,60000,9961212496069,90783510,106208618,10779,1259905840,2000,62843,1386986,2519790122,2602110379,17397889621,23390973021,9988175734,11824266,2213856,101872602980,4388929100,103545,638773120,1714600,38858008600,170946,1880180346,1887319050,2518271,7190733300,997481729,999994646,5354,61275,988726025,11273975,2516423475,625959000,0,629110200,999994225,5775,999805875,194125,629104425,1000,1000,1000,1000,1000,1000,1000,101884129048,4400395900,103568,627941892,1546600,38971922200,11916211,1897611861,1887169116,1476492,7213446900,998523508,999998264,1736,60272,999682456,317544,2516222344,626481900,4720,629067380,999990568,9432,999951372,48628,629053228,1000,1000,1000,1000,1000,1000,1000,101884149859,4400158100,103085,628089938,1344900,38970073800,20528582,1906138432,1886979201,1464097,7213219500,998535903,999998445,1555,11748,999668947,331053,2515968453,626643900,3,629000700,999988555,11445,999949148,50852,628989252,1000,1000,1000,1000,1000,1000,1000,101863449606,4379294100,101675,648995672,970300,38763097800,96301,1875378151,1887014924,1293570,7172144400,998706430,999996397,3603,18627,979146703,20853297,2516019397,626667200,5022,629011000,999998495,1505,999725927,274073,629004473,1000,1000,1000,1000,1000,1000,1000
128000,94080,638353,1270000000,7620000000,10000,60000,9960970263711,93743746,109163921,10376,1269905920,2000,528,1394087,2539791088,2602778257,17397221743,23391367243,9988205393,11794607,2231481,101886448049,4422586000,1583,645564570,970700,39155196000,241950,1894618450,1902304811,1151583,7243422000,998848417,999994827,5173,15844,987573233,12426767,2536406267,630940500,5021,634106920,999999557,443,999731544,268456,634101456,1000,1000,1000,1000,1000,1000,1000,101899118687,4435327100,103798,632884211,1603800,39281386200,12046818,1912717568,1902125288,1396391,7268352000,998603609,999998186,1814,68795,999665507,334493,2536165293,631525100,4442,634049720,999994727,5273,999945595,54405,634040005,1000,1000,1000,1000,1000,1000,1000,101899198799,4435107400,3302,632860020,1491900,39279610800,20686669,1921273919,1901978925,1432510,7268092800,998567490,999998777,1223,66367,999648042,351958,2535970058,631623500,1,633996660,999994474,5526,999941767,58233,633991133,1000,1000,1000,1000,1000,1000,1000,101879174676,4415064000,101544,653059724,1231100,39080480000,104182,1890751182,1902018900,1658857,7228513500,998341143,999999197,803,55140,979822940,20177060,2536025160,631675900,5840,634012220,999999880,120,999763740,236260,634006260,1000,1000,1000,1000,1000,1000,1000
129000,96850,639089,1280000000,7680000000,10000,60000,9960730270415,94631021,110073650,1389,1279903150,2000,9,1405307,2559803522,2600314736,17399685264,23394130564,9988211793,11788207,2249115,101901419640,4457640300,102164,649795460,1774600,39465785400,201052,1909607602,1917293964,1108400,7298377200,998891600,999987268,12732,64168,987631204,12368796,2556391396,635963300,0,639099100,999998332,1668,999729768,270232,639097432,1000,1000,1000,1000,1000,1000,1000,101914106671,4470319300,103544,638039727,1461800,39591296200,11815927,1927482027,1917132188,1471121,7323361800,998528879,999999726,274,61805,999652217,347783,2556173183,636519700,2,639050200,999990797,9203,999946105,53895,639040995,1000,1000,1000,1000,1000,1000,1000,101914203737,4470122300,3158,637990421,1349900,39589691000,21776202,1937366602,1916984648,1510661,7323137700,998489339,999999926,74,11965,999664217,335783,2555976283,636598800,2,639001380,999990257,9743,999949865,50135,638991635,1000,1000,1000,1000,1000,1000,1000,101892366156,4448191200,103687,659789681,1258900,39372052000,175321,1904904671,1916991655,1243128,7279868700,998756872,999987609,12391,57981,978053526,21946474,2555988274,636684400,3,638998420,999998202,1798,999735881,264119,638996619,1000,1000,1000,1000,1000,1000,1000
130000,94690,632566,1290000000,7740000000,10000,60000,9960492199475,93593749,109085840,10388,1289905310,2000,457,1395047,2579789844,2600726824,17399273176,23394067076,9988169753,11830247,2266797,101915963294,4491975500,3061,656216425,714700,39769414200,116104,1924207554,1932228389,1102582,7352372100,998897418,999998967,1033,10885,987155296,12844704,2576300904,640934100,1,644083360,999989156,10844,999720085,279915,644072515,1000,1000,1000,1000,1000,1000,1000,101929060927,4505263400,103220,643210409,1306300,39900786000,12099318,1942740518,1932121118,1478777,7378308900,998521223,999985726,14274,9449,999628131,371869,2576160869,641512400,4,644041620,999998135,1865,999941249,58751,644039751,1000,1000,1000,1000,1000,1000,1000,101929075206,4505090700,103270,643070393,1368300,39899426200,21819506,1952397306,1931979295,1488115,7378087200,998511885,999998707,1293,18592,999663397,336603,2575972003,641585100,4941,643998820,999998829,1171,999942392,57608,643992708,1000,1000,1000,1000,1000,1000,1000,101907672063,4483363800,3008,664633397,1072000,39683943600,195599,1920021599,1931984546,1063845,7335318300,998936155,999999402,598,16657,978301811,21698189,2575977189,641661200,4940,644004200,999993383,6617,999719157,280843,643992643,1000,1000,1000,1000,1000,1000,1000
131000,98070,641983,1300000000,7800000000,10000,60000,9960254716393,92462925,107976399,2143,1299901930,2000,476,1398300,2599799574,2595226918,17404773082,23398275282,9988169080,11830920,2284254,101929012487,4525184200,103797,662798053,1116600,40060972400,176672,1938339422,1947214704,1941717,7403524500,998058283,999993145,6855,11028,985268824,14731176,2596284776,645913200,5120,649079680,999995512,4488,999788628,211372,649070072,1000,1000,1000,1000,1000,1000,1000,101944049455,4540214200,103362,647977344,1508600,40210383600,12342107,1957964307,1947093481,1439289,7433194500,998560711,999993928,6072,52839,999654158,345842,2596124342,646496100,4981,649036740,999999102,898,999938939,61061,649030861,1000,1000,1000,1000,1000,1000,1000,101944130279,4540130100,102212,648103321,1327300,40209797800,22923140,1968519240,1946965266,1505882,7433167500,998494118,999999079,921,18697,999668131,331869,2595952169,646634000,5080,648996540,999995443,4557,999950997,49003,648986903,1000,1000,1000,1000,1000,1000,1000,101921804902,4517556400,1550,670456316,1140500,39985552000,132122,1934534572,1947003690,1495498,7388578500,998504502,999991182,8818,10184,977408794,22591206,2596003506,646641100,2,649004060,999995758,4242,999751684,248316,648999816,1000,1000,1000,1000,1000,1000,1000
132000,94390,628241,1310000000,7860000000,10000,60000,9960019398516,89001092,104529518,10461,1309905610,2000,36,1393228,2619790298,2599100508,17400899492,23395461792,9988166752,11833248,2301950,101945171932,4561260000,102240,665959427,1737700,40382075200,192470,1953914670,1962177171,1130677,7460662500,998869323,999995201,4799,74324,986473253,13526747,2616234247,650921300,5121,654068140,999994057,5943,999758524,241476,654057076,1000,1000,1000,1000,1000,1000,1000,101959123332,4575145400,3061,653090305,1288300,40519739600,11754117,1972344667,1962059415,1475869,7488127200,998524131,999993300,6700,10931,999651416,348584,2616077984,651487400,4683,654026960,999996292,3708,999945731,54269,654018569,1000,1000,1000,1000,1000,1000,1000,101959251154,4575191200,1615,652906025,1442900,40520369600,23097577,1983721777,1961997273,1515578,7488250500,998484422,999991601,8399,18523,999657150,342850,2615996150,651652300,4941,654004460,999999358,642,999943923,56077,653998877,1000,1000,1000,1000,1000,1000,1000,101936551222,4552200800,1526,675278238,1441500,40292491200,135009,1949390609,1961963668,1130106,7442973000,998869894,999998822,1178,60616,977277348,22722652,2615950152,651594100,4860,653995560,999995784,4216,999703116,296884,653986484,1000,1000,1000,1000,1000,1000,1000
133000,95850,630903,1320000000,7920000000,10000,60000,9959779282660,90286295,105855521,1321,1319904150,2000,5732,1403468,2639805658,2601238255,17398761745,23393404445,9988153812,11846188,2319570,101960279002,4596226000,3075,671998675,531000,40692012000,84514,1968807014,1977174219,1214706,7515945300,998785294,999999265,735,13859,986538340,13461660,2636228860,655896800,3,659064940,999989704,10296,999726359,273641,659054641,1000,1000,1000,1000,1000,1000,1000,101973998062,4610089800,102124,657891276,1574100,40829252400,12026909,1987593959,1977044794,1451700,7542974100,998548300,999999862,138,61962,999658268,341732,2636056432,656463700,2,659021520,999990120,9880,999944062,55938,659011638,1000,1000,1000,1000,1000,1000,1000,101974174250,4610190900,102369,657888267,1549200,40830376200,22706114,1998330764,1976985511,1440770,7543224900,998559230,999999543,457,61673,999667962,332038,2635976738,656663000,3,659003060,999988170,11830,999950373,49627,658991227,1000,1000,1000,1000,1000,1000,1000,101951842729,4587606400,103205,679891611,1563300,40606472800,177878,1964631628,1976963284,1037510,7498732200,998962490,999993788,6212,67578,977641394,22358606,2635950806,656616400,4860,658993100,999999282,718,999711378,288622,658987522,1000,1000,1000,1000,1000,1000,1000
