Time\ number,r1_2_10:=Cell_1,r2_1_20:=Cell_1,r2_3_100:=Cell_1,r1_1_200:=Cell_1,rM_300:=Cell_1,r3_3_400:=Cell_1,r2_2_500:=Cell_1,r1_2_100::Cell_1::Mitochondria_1,r2_1_200::Cell_1::Mitochondria_1,rM_300::Cell_1::Mitochondria_1,Time\ Probability,r1_2_10:=Cell_1,r2_1_20:=Cell_1,r2_3_100:=Cell_1,r1_1_200:=Cell_1,rM_300:=Cell_1,r3_3_400:=Cell_1,r2_2_500:=Cell_1,r1_2_100::Cell_1::Mitochondria_1,r2_1_200::Cell_1::Mitochondria_1,rM_300::Cell_1::Mitochondria_1
38500,9998373110391.0,20012265,23,200.0,10017,1271,19995918,10000000995.0,9901,76,38500,9.99999000001e-07,0.9998729623657322,0.4736842105263158,0.999000999000999,0.998350626530866,0.05193053297317131,0.0009988396342021446,9.99999000001e-07,0.9996319335890413,0.003269779892950281
38600,9998378986984.0,2536,22,200.0,24027,14985,19998023,10000000997.0,10118,53,38600,9.99999000001e-07,0.999870007899048,0.4736842105263158,0.999000999000999,0.9983508515234782,0.6096494848844523,0.000998839223397831,9.99999000001e-07,0.9996326389965461,0.0017868463056650765
38700,9998365046727.0,19957439,25,200.0,32,42999,20013691,10000001000.0,5,2,38700,9.99999000001e-07,0.9998736161577496,0.4736842105263158,0.999000999000999,0.9983525177254986,0.611527420365659,0.0009988388233150669,9.99999000001e-07,0.9996315408409343,3.3380590796608985e-06
38800,9998371084415.0,33217,21,200.0,16000,0,20034531,10000000995.0,10097,0,38800,9.99999000001e-07,0.9998706695799137,0.4736842105263158,0.999000999000999,0.9983519286717556,0.052285803337218224,0.0009988384347174239,9.99999000001e-07,0.9996334441187392,1.4974829247809821e-05
38900,9998367034625.0,1346,20,200.0,14000,0,20025529,10000000998.0,9883,46,38900,9.99999000001e-07,0.9998710097335101,0.4736842105263158,0.999000999000999,0.9983517317093222,0.013681288315903756,0.0009988370308986055,9.99999000001e-07,0.9996342198989496,0.0017864740911911186
39000,9998353048356.0,20006637,19,200.0,8021,1235,20042817,10000001000.0,7,51,39000,9.99999000001e-07,0.9998745663286036,0.4736842105263158,0.999000999000999,0.9983530683512287,0.03519434294351427,0.0009988356349410555,9.99999000001e-07,0.9996338346990689,0.0032690136865467755
39100,9998359075209.0,21238,24,200.0,23018,2,20000885,9999991093.0,20032,0,39100,9.99999000001e-07,0.9998716650764857,0.4736842105263158,0.999000999000999,0.9983508679424824,0.032369248213421534,0.0009988372361666316,9.99999000001e-07,0.9996370278094774,9.02310075660345e-06
39200,9998345120021.0,19920822,16,200.0,9047,99689,20034017,10000001000.0,9,2,39200,9.99999000001e-07,0.9998751818002044,0.4736842105263158,0.999000999000999,0.9983524543868953,0.6723726058592703,0.0009988368313943482,9.99999000001e-07,0.9996349044490179,6.420641952561236e-06
39300,9998351141167.0,11307,19,201.0,25009,5973,20001723,10000000994.0,9929,11,39300,9.99999000001e-07,0.9998723085693455,0.4736842105263158,0.999000999000999,0.9983508252942185,0.04956997078162431,0.000998836444361573,9.99999000001e-07,0.9996370142388424,1.4109447629898966e-05
39400,9998347052503.0,9925513,23,200.0,16007,75190,20008091,10000001000.0,10,1,39400,9.99999000001e-07,0.9998742359328291,0.4736842105263158,0.999000999000999,0.9983511995110737,0.6155503460561642,0.000998836036332704,9.99999000001e-07,0.9996362326801285,5.666989124424521e-06
39500,9998343140059.0,10044484,19,200.0,11017,640,20006415,9999991037.0,20128,25,39500,9.99999000001e-07,0.9998745519824771,0.4736842105263158,0.999000999000999,0.9983510185502942,0.06468409874529016,0.0009988346461973028,9.99999000001e-07,0.9996393963783857,1.4450910502918657e-05
39600,9998329130387.0,19945280,20,202.0,11014,65964,20025665,10000000994.0,10045,25,39600,9.99999000001e-07,0.9998764147608716,0.4736842105263158,0.999000999000999,0.9983520254921552,0.6152614737841765,0.000998833247400826,9.99999000001e-07,0.9996384729821821,0.0032575205499683455
39700,9998335101184.0,9908664,18,201.0,11017,82609,20031149,10000000994.0,10098,1,39700,9.99999000001e-07,0.9998751674971316,0.4736842105263158,0.999000999000999,0.9983522114638587,0.6165884859548535,0.0009988338548048146,9.99999000001e-07,0.9996388715747871,1.1876135801230996e-05
39800,9998331073615.0,10038247,27,200.0,8033,8636,20013618,10000001000.0,3,36,39800,9.99999000001e-07,0.999875500479823,0.4736842105263158,0.999000999000999,0.99835141762029,0.04189242092211708,0.0009988344431269788,9.99999000001e-07,0.9996378127803556,8.646577546246667e-06
39900,9998327128000.0,9932296,23,200.0,22,54283,20021780,10000000999.0,9830,20,39900,9.99999000001e-07,0.9998758006838047,0.4736842105263158,0.999000999000999,0.9983527086346284,0.6152460094452413,0.0009988340392025963,9.99999000001e-07,0.9996400067678728,0.0017715531199383326
40000,9998323106781.0,9958187,23,200.0,11018,50390,20023033,9999990935.0,20069,19,40000,9.99999000001e-07,0.9998761087316107,0.4736842105263158,0.999000999000999,0.9983518915276683,0.6153011952058102,0.0009988336465123376,9.99999000001e-07,0.9996419708929497,0.0017721827820154233
40100,9998319094805.0,10020501,21,201.0,15021,68577,20012684,10000001000.0,4,1,40100,9.99999000001e-07,0.9998764201330254,0.4736842105263158,0.999000999000999,0.998351358415589,0.6167287887821714,0.0009988322461897115,9.99999000001e-07,0.9996396401590772,7.561984471555343e-06
40200,9998305303542.0,19829076,20,200.0,24,162984,20027945,10000001000.0,8,163,40200,9.99999000001e-07,0.9998781924056049,0.4736842105263158,0.999000999000999,0.9983527444640489,0.6222350178603211,0.0009988318697787821,9.99999000001e-07,0.9996401593662199,0.001787411400528965
40300,9998311086844.0,9969234,27,200.0,10031,51835,20031037,10000000997.0,9992,19,40300,9.99999000001e-07,0.9998770239088419,0.4736842105263158,0.999000999000999,0.9983522264375715,0.6167039393222128,0.0009988314470265659,9.99999000001e-07,0.9996428561224461,0.0017775442217828692
40400,9998307079765.0,9998701,22,200.0,11032,48600,20046062,9999990879.0,20231,1,40400,9.99999000001e-07,0.9998773285517312,0.4736842105263158,0.999000999000999,0.9983528443282647,0.6166179075442698,0.000998832047038745,9.99999000001e-07,0.9996442839453606,7.942663667916389e-06
40500,9998303135658.0,9998863,22,200.0,10012,1220,20024098,9999991180.0,19902,2,40500,9.99999000001e-07,0.9998776232941426,0.4736842105263158,0.999000999000999,0.9983518219344129,0.03149728530491316,0.0009988316515133569,9.99999000001e-07,0.9996451260547741,8.708091692094012e-06
40600,9998299130191.0,9994998,22,201.0,22000,82557,20001161,9999990982.0,20083,38,40600,9.99999000001e-07,0.9998779193702562,0.4736842105263158,0.999000999000999,0.9983507474975667,0.6191870723302773,0.0009988312536499465,9.99999000001e-07,0.9996456518110913,0.0017822487396501273
40700,9998295165479.0,10007384,23,200.0,7000,604,20007854,10000001000.0,6,48,40700,9.99999000001e-07,0.9998782133976559,0.4736842105263158,0.999000999000999,0.9983510196540337,0.04328967192398291,0.0009988298593692256,9.99999000001e-07,0.9996441288737462,0.0017814638803523915
40800,9998291192005.0,10003737,18,200.0,14,622,20033653,9999991025.0,19897,1,40800,9.99999000001e-07,0.9998785081106522,0.4736842105263158,0.999000999000999,0.9983521940052844,0.04614206111720752,0.0009988304594204288,9.99999000001e-07,0.9996473778843167,1.2986687060930556e-05
40900,9998287122414.0,30385,27,200.0,14038,43925,20014511,9999991063.0,19882,2,40900,9.99999000001e-07,0.9998773271781084,0.4736842105263158,0.999000999000999,0.9983513849738593,0.6176963199733776,0.000998830052246145,9.99999000001e-07,0.999647996643296,3.1165633834483453e-06
41000,9998283131363.0,9975213,20,200.0,10042,75730,20048726,10000001000.0,11,28,41000,9.99999000001e-07,0.9998790973329013,0.4736842105263158,0.999000999000999,0.99835296618841,0.6202585434721936,0.0009988296569429112,9.99999000001e-07,0.9996462695051417,0.0017752634453852983
41100,9998279172909.0,9954126,21,201.0,14010,53377,20016488,10000000992.0,9945,20,41100,9.99999000001e-07,0.9998793895137171,0.4736842105263158,0.999000999000999,0.9983514457571635,0.6187288418691996,0.0009988282619383339,9.99999000001e-07,0.9996475081469679,1.0460494932992166e-05
41200,9998275264396.0,10042372,18,200.0,12016,11680,20055995,10000000999.0,9788,45,41200,9.99999000001e-07,0.9998796660007592,0.4736842105263158,0.999000999000999,0.998352954547167,0.07321908003057827,0.000998828874280349,9.99999000001e-07,0.9996474886385588,2.5849797767590414e-05
41300,9998271208717.0,10016252,24,200.0,8017,602,20003783,10000000994.0,10081,1,41300,9.99999000001e-07,0.999879962657343,0.4736842105263158,0.999000999000999,0.998350750140756,0.04376553424993422,0.0009988284670850063,9.99999000001e-07,0.9996483925739105,1.2259780771150494e-05
41400,9998267152717.0,10015135,19,200.0,23019,23557,20049951,10000000996.0,10095,44,41400,9.99999000001e-07,0.9998802578093908,0.4736842105263158,0.999000999000999,0.9983517606491866,0.05468544548539407,0.00099882806226531,9.99999000001e-07,0.9996491345025341,1.5270842697823677e-05
41500,9998263121262.0,9955940,20,200.0,7013,33599,20012239,10000000997.0,10016,15,41500,9.99999000001e-07,0.999880539918284,0.4736842105263158,0.999000999000999,0.9983512238944877,0.6185417610449416,0.00099882666646522,9.99999000001e-07,0.9996496165403418,6.585826443859402e-06
41600,9998259183370.0,42540,23,200.0,9027,22145,20019791,10000001000.0,13,42,41600,9.99999000001e-07,0.9998793909299857,0.4736842105263158,0.999000999000999,0.9983515080637866,0.03815917403124325,0.0009988272669426742,9.99999000001e-07,0.9996486312606443,1.0430331017863537e-05
41700,9998255215960.0,19158,17,200.0,9020,0,20030378,10000000992.0,10011,1,41700,9.99999000001e-07,0.9998796728816802,0.4736842105263158,0.999000999000999,0.9983520863561371,0.05110941379458432,0.0009988268690590007,9.99999000001e-07,0.9996504732068489,1.0900211594111043e-05
41800,9998241329179.0,19794974,20,202.0,8000,58288,20009959,10000000997.0,9938,58,41800,9.99999000001e-07,0.9998827583195968,0.4736842105263158,0.999000999000999,0.9983510427438576,0.6765688950693346,0.000998825485077063,9.99999000001e-07,0.9996514389645228,0.0032507416497921083
41900,9998247289226.0,59050,23,201.0,29000,592,20057795,10000000999.0,9972,59,41900,9.99999000001e-07,0.9998802448917237,0.4736842105263158,0.999000999000999,0.9983514625472464,0.03841490892141765,0.0009988260799321672,9.99999000001e-07,0.9996525331031713,2.1985516896005267e-05
42000,9998243377485.0,14167,21,201.0,6000,138612,20025268,10000001000.0,6,0,42000,9.99999000001e-07,0.9998805119709793,0.4736842105263158,0.999000999000999,0.9983519354502036,0.6255014994206982,0.0009988256895180486,9.99999000001e-07,0.9996518113123719,2.714120256571138e-05
42100,9998239416164.0,10011213,19,200.0,10015,588,20049931,10000000998.0,9930,16,42100,9.99999000001e-07,0.9998821958585009,0.4736842105263158,0.999000999000999,0.998352651331153,0.10107660791348322,0.0009988252936974464,9.99999000001e-07,0.9996536112756458,3.0402981464336518e-05
42200,9998235224278.0,9998460,21,200.0,8019,600,20025384,10000001000.0,7,17,42200,9.99999000001e-07,0.9998824993649384,0.4736842105263158,0.999000999000999,0.9983516918214549,0.03454732466886212,0.0009988238762114342,9.99999000001e-07,0.9996528991425567,1.2658293457244849e-05
42300,9998221301584.0,19922611,22,200.0,9022,101825,20041562,9999990890.0,20230,56,42300,9.99999000001e-07,0.9998841225884241,0.4736842105263158,0.999000999000999,0.9983525826892674,0.6245873091678087,0.0009988224868351806,9.99999000001e-07,0.999655674653867,0.0017708009067053732
42400,9998217410413.0,19801497,25,200.0,21000,50277,20003562,10000001000.0,5,50,42400,9.99999000001e-07,0.9998843733264449,0.4736842105263158,0.999000999000999,0.9983507329629795,0.6197539437072435,0.000998823097972114,9.99999000001e-07,0.9996535002538111,0.001754434311003729
42500,9998223296523.0,9900206,22,200.0,9014,106500,20041675,9999990921.0,20209,88,42500,9.99999000001e-07,0.9998833122013675,0.4736842105263158,0.999000999000999,0.9983524732688066,0.6250102376223243,0.0009988226857801628,9.99999000001e-07,0.9996561457584375,0.0017850649452537776
42600,9998209217887.0,19969076,21,201.0,32,57561,20026892,10000000989.0,10029,2,42600,9.99999000001e-07,0.9998849346738128,0.4736842105263158,0.999000999000999,0.9983527536767699,0.6227549020003444,0.0009988232730146164,9.99999000001e-07,0.9996555322044665,4.2612305990497815e-06
42700,9998215297840.0,10000274,19,200.0,21,566,20028963,10000000997.0,9820,1,42700,9.99999000001e-07,0.9998838517010621,0.4736842105263158,0.999000999000999,0.9983517539111186,0.06121785898220254,0.0009988228871624688,9.99999000001e-07,0.9996559814505198,1.7435854289984438e-05
42800,9998211223016.0,14739,27,201.0,13013,7593,20011490,9999991042.0,19848,0,42800,9.99999000001e-07,0.9998827745653457,0.4736842105263158,0.999000999000999,0.9983510175026786,0.0297291356744547,0.0009988224804908731,9.99999000001e-07,0.9996577508480934,8.087055356951915e-06
42900,9998207407347.0,968,23,200.0,12011,533,20020896,10000001000.0,9951,0,42900,9.99999000001e-07,0.9998830218694685,0.4736842105263158,0.999000999000999,0.9983512641711023,0.08932399735393469,0.000998822099670658,9.99999000001e-07,0.9996570587091484,2.636665389960274e-05
43000,9998193303688.0,19920617,20,200.0,8034,86083,20025870,10000001000.0,6,27,43000,9.99999000001e-07,0.9998859721043502,0.4736842105263158,0.999000999000999,0.9983517144874858,0.6817792323388059,0.0009988196925174021,9.99999000001e-07,0.9996567120012798,0.003254968278560073
43100,9998199226112.0,23110,22,200.0,8021,31158,20006540,10000001000.0,7,27,43100,9.99999000001e-07,0.9998835942038444,0.4736842105263158,0.999000999000999,0.998350821927067,0.6222051842237108,0.0009988212808675885,9.99999000001e-07,0.9996573003423227,0.001777898488404911
43200,9998195235850.0,10024929,20,201.0,12001,596,20003139,10000000997.0,10088,46,43200,9.99999000001e-07,0.9998851961721028,0.4736842105263158,0.999000999000999,0.9983506234570931,0.03316236096438409,0.0009988198849818504,9.99999000001e-07,0.9996589461162148,0.0017865699808278688
43300,9998191229252.0,9926792,21,201.0,10,560,20023487,10000000998.0,9998,27,43300,9.99999000001e-07,0.9998854500885841,0.4736842105263158,0.999000999000999,0.99835250751172,0.020310138103235315,0.000998819485974419,9.99999000001e-07,0.9996596321712948,0.0017706568172064046
43400,9998177337740.0,19882692,20,200.0,10018,80896,20043203,9999991033.0,20028,22,43400,9.99999000001e-07,0.9998869978713405,0.4736842105263158,0.999000999000999,0.9983524887678955,0.6825265506001766,0.0009988200834461954,9.99999000001e-07,0.9996613645383654,8.974517929475306e-06
43500,9998183202770.0,10030288,23,201.0,13026,17119,20016762,10000000998.0,9974,37,43500,9.99999000001e-07,0.9998859822859799,0.4736842105263158,0.999000999000999,0.9983511973884963,0.02718701231434626,0.0009988196840836747,9.99999000001e-07,0.9996603230870925,0.0017874379618591034
43600,9998179210735.0,9960847,19,200.0,42,70137,20025195,10000000997.0,10002,1,43600,9.99999000001e-07,0.9998862359518622,0.4736842105263158,0.999000999000999,0.9983525656209347,0.6259283077111989,0.0009988182916523215,9.99999000001e-07,0.999660902230653,5.148255756727866e-06
43700,9998175360814.0,10021121,23,201.0,5017,9569,20017849,9999990874.0,20228,92,43700,9.99999000001e-07,0.9998864831269332,0.4736842105263158,0.999000999000999,0.9983511256274397,0.06433365719185338,0.0009988189010984429,9.99999000001e-07,0.9996626440341296,0.0017859531591888707
43800,9998171224159.0,9999436,22,200.0,10034,1115,20020089,10000001000.0,2,1,43800,9.99999000001e-07,0.9998867544672871,0.4736842105263158,0.999000999000999,0.9983513486823234,0.016954349781752066,0.000998818488605989,9.99999000001e-07,0.9996613615568157,4.540908928169604e-06
43900,9998167249441.0,15837,21,200.0,7024,8113,20023094,10000000997.0,10020,32,43900,9.99999000001e-07,0.9998857183926687,0.4736842105263158,0.999000999000999,0.9983517810996838,0.023859735550486514,0.0009988180903333867,9.99999000001e-07,0.9996630750466641,0.0017822416092965327
44000,9998153324026.0,19953083,20,200.0,11023,69964,20024237,10000000996.0,10089,69,44000,9.99999000001e-07,0.9998885115640818,0.4736842105263158,0.999000999000999,0.9983515152459644,0.6270066691282854,0.0009988157027713167,9.99999000001e-07,0.9996638756017047,0.001786456921653993
44100,9998149309269.0,19977209,23,200.0,9018,36163,20018993,10000000997.0,10042,31,44100,9.99999000001e-07,0.9998887625915421,0.4736842105263158,0.999000999000999,0.9983513828410705,0.6253425865342787,0.0009988153012350414,9.99999000001e-07,0.999664546826244,0.0032648699170202975
44200,9998155314141.0,2275,17,201.0,17010,67023,20031935,10000000997.0,10065,25,44200,9.99999000001e-07,0.9998864892887224,0.4736842105263158,0.999000999000999,0.9983511898960145,0.6274441607686877,0.0009988159009995357,9.99999000001e-07,0.9996649989196215,0.0017740314375142428
44300,9998151456780.0,10040884,18,200.0,21,569,20029883,10000000989.0,10049,1,44300,9.99999000001e-07,0.9998879989782998,0.4736842105263158,0.999000999000999,0.9983524829653705,0.08552380875469166,0.0009988155138108564,9.99999000001e-07,0.9996657808745779,2.4957017557525927e-05
44400,9998147289998.0,1117,20,201.0,9014,9001,20024963,10000000994.0,10301,17,44400,9.99999000001e-07,0.9998870025826995,0.4736842105263158,0.999000999000999,0.9983515892385925,0.032780318817149844,0.0009988160999623852,9.99999000001e-07,0.9996670330413102,8.873237632355111e-06
44500,9998133390909.0,19913197,25,200.0,6000,76169,20012581,10000001000.0,11,2,44500,9.99999000001e-07,0.9998897331544654,0.4736842105263158,0.999000999000999,0.99835120131979,0.628797279020488,0.0009988157000188236,9.99999000001e-07,0.9996663342243322,5.515310957207119e-06
44600,9998139375124.0,10051539,20,200.0,31,25104,20022282,10000001000.0,6,46,44600,9.99999000001e-07,0.9998887519384461,0.4736842105263158,0.999000999000999,0.9983511926918245,0.06968291092735251,0.0009988153100443174,9.99999000001e-07,0.9996667784069742,1.9536593414564602e-05
44700,9998125540381.0,19753137,21,200.0,19000,50610,20000036,10000000997.0,10111,40,44700,9.99999000001e-07,0.9998901988918716,0.4736842105263158,0.999000999000999,0.99835032087953,0.6842126824085503,0.0009988149008866892,9.99999000001e-07,0.999668117105543,1.0526502657107858e-05
44800,9998131407636.0,10009336,16,200.0,8014,545,20045801,10000000999.0,10157,1,44800,9.99999000001e-07,0.9998892416525028,0.4736842105263158,0.999000999000999,0.9983525170122304,0.058188819933695415,0.0009988145144781484,9.99999000001e-07,0.9996687817162208,1.6341075954310212e-05
44900,9998127427465.0,10025574,27,200.0,8008,5540,20006438,10000000997.0,9738,11,44900,9.99999000001e-07,0.9998894822547337,0.4736842105263158,0.999000999000999,0.9983506299048777,0.05930371191450008,0.000998814117673406,9.99999000001e-07,0.9996698294801333,1.666954187709911e-05
45000,9998123306709.0,10019644,24,200.0,11000,12065,20012081,10000000996.0,9921,23,45000,9.99999000001e-07,0.9998897402864644,0.4736842105263158,0.999000999000999,0.9983507441923456,0.028551118620026465,0.0009988137064124848,9.99999000001e-07,0.9996705021316865,7.64780021855821e-06
45100,9998119396789.0,51109,18,200.0,25015,588,20043363,10000001000.0,4,0,45100,9.99999000001e-07,0.9998887546353872,0.4736842105263158,0.999000999000999,0.998350847148116,0.02525016925942694,0.0009988133110877808,9.99999000001e-07,0.9996702938736646,1.6571081555592704e-05
45200,9998105478532.0,19830006,23,200.0,19,40236,20013804,10000000996.0,9876,40,45200,9.99999000001e-07,0.9998913991306514,0.4736842105263158,0.999000999000999,0.9983517911669767,0.6857095542323447,0.000998812905814979,9.99999000001e-07,0.9996717949795134,0.0032523562743952536
45300,9998111464735.0,1075,23,200.0,17,97388,20013805,10000001000.0,4,35,45300,9.99999000001e-07,0.9998892330458768,0.4736842105263158,0.999000999000999,0.9983507140844115,0.6320644394610205,0.0009988125244535392,9.99999000001e-07,0.9996715932064457,0.0017618088660101563
45400,9998097514611.0,19846076,13,200.0,61,146890,20034270,10000000992.0,10190,2,45400,9.99999000001e-07,0.9998918641045907,0.4736842105263158,0.999000999000999,0.9983525047547486,0.6924794768527712,0.0009988101326843593,9.99999000001e-07,0.9996730091982513,8.894982619981059e-06
45500,9998103452995.0,41026,25,200.0,20000,573,20030634,10000001000.0,4,1,45500,9.99999000001e-07,0.999889728045232,0.4736842105263158,0.999000999000999,0.998350633954567,0.039863828271624,0.0009988117249863703,9.99999000001e-07,0.9996723464320493,1.0901190896500789e-05
45600,9998099412191.0,9867573,24,200.0,19,535,20013937,9999991224.0,19783,1,45600,9.99999000001e-07,0.9998911524718052,0.4736842105263158,0.999000999000999,0.9983507596360527,0.04495531769875537,0.0009988103370451118,9.99999000001e-07,0.9996750908039975,1.2360046914063387e-05
45700,9998095549435.0,1098,20,200.0,27,0,20023007,10000000992.0,10031,0,45700,9.99999000001e-07,0.999890196117289,0.4736842105263158,0.999000999000999,0.998351025067914,0.08895150032215399,0.0009988109361258799,9.99999000001e-07,0.9996745883787049,2.5896145798851054e-05
45800,9998091427007.0,2091,23,200.0,12036,0,20017214,10000000998.0,9971,2,45800,9.99999000001e-07,0.9998904515688977,0.4736842105263158,0.999000999000999,0.998350880544529,0.045849701666696385,0.000998810524814457,9.99999000001e-07,0.999675321618288,1.2614624307495023e-05
45900,9998087306160.0,9969440,18,200.0,20013,51368,20052488,10000000998.0,9904,18,45900,9.99999000001e-07,0.9998918833260123,0.4736842105263158,0.999000999000999,0.9983517148441177,0.631644225891522,0.0009988091186999529,9.99999000001e-07,0.9996757356908645,0.0017775776223492139
46000,9998083335771.0,9795358,21,200.0,30,43121,20023603,9999991019.0,19746,43,46000,9.99999000001e-07,0.999892093042127,0.4736842105263158,0.999000999000999,0.998351221431689,0.6294713057476012,0.000998808739810864,9.99999000001e-07,0.9996771846368295,0.0017581065884244742
46100,9998079381944.0,9899588,24,200.0,5,511,20017027,10000000992.0,9976,33,46100,9.99999000001e-07,0.9998923320811784,0.4736842105263158,0.999000999000999,0.9983509173557413,0.024479516650497947,0.0009988083348117108,9.99999000001e-07,0.9996767912873273,0.0017662447344884585
46200,9998075389273.0,2035,21,200.0,25000,0,19998825,10000001000.0,0,26,46200,9.99999000001e-07,0.9998914079360386,0.4736842105263158,0.999000999000999,0.9983500596532393,0.019690929297929663,0.0009988089240278168,9.99999000001e-07,0.9996759559300065,0.0017822160047979672
46300,9998071445089.0,10002378,15,201.0,12018,534,20012257,10000000991.0,10108,2,46300,9.99999000001e-07,0.9998927983487241,0.4736842105263158,0.999000999000999,0.9983506180258835,0.04258086013955631,0.0009988085306070996,9.99999000001e-07,0.9996773265081437,1.1648957630077977e-05
46400,9998067566058.0,43535,24,200.0,42,0,20018023,10000000994.0,9893,0,46400,9.99999000001e-07,0.9998918642440925,0.4736842105263158,0.999000999000999,0.9983517179149408,0.07460591972488662,0.000998807144148666,9.99999000001e-07,0.9996780314067484,2.1254973743279545e-05
46500,9998063414910.0,10018295,24,200.0,23,40936,20018766,10000000996.0,9960,40,46500,9.99999000001e-07,0.9998932615393938,0.4736842105263158,0.999000999000999,0.9983509598982804,0.6319828427073997,0.0009988067294354457,9.99999000001e-07,0.9996784524559802,0.001785487923025941
46600,9998059478667.0,10013550,21,200.0,9000,531,20006024,10000001000.0,5,82,46600,9.99999000001e-07,0.9998934790394637,0.4736842105263158,0.999000999000999,0.9983502998908225,0.045808068405040314,0.0009988073363040378,9.99999000001e-07,0.9996780430166725,0.0017847266781869946
46700,9998055458842.0,986,21,200.0,8000,0,20008434,10000001000.0,7,0,46700,9.99999000001e-07,0.9998925665627281,0.4736842105263158,0.999000999000999,0.9983504276863173,0.03894583135887534,0.0009988069351365178,9.99999000001e-07,0.9996781468467886,1.0590551269992105e-05
46800,9998051400788.0,9978899,19,200.0,8025,31334,20030182,10000001000.0,7,1,46800,9.99999000001e-07,0.9998939429862672,0.4736842105263158,0.999000999000999,0.9983517077031135,0.6322588420187973,0.000998806525798943,9.99999000001e-07,0.9996784573153694,2.233863120694851e-06
46900,9998047489851.0,10050230,19,200.0,11034,18224,20030778,9999991095.0,19951,34,46900,9.99999000001e-07,0.9998941544892412,0.4736842105263158,0.999000999000999,0.9983513776701151,0.06496758266478246,0.000998806139856962,9.99999000001e-07,0.9996809139645132,1.8018720498532512e-05
47000,9998043421203.0,9955851,23,201.0,24,23820,20022632,10000000996.0,9983,8,47000,9.99999000001e-07,0.999894383556101,0.4736842105263158,0.999000999000999,0.9983520646700618,0.6322153030919846,0.0009988047340613079,9.99999000001e-07,0.9996806114884687,0.0017773811084815531
47100,9998039590915.0,37986,19,200.0,27,109362,20031139,10000000995.0,10019,39,47100,9.99999000001e-07,0.9998934738011086,0.4736842105263158,0.999000999000999,0.9983524217213365,0.6364923561119226,0.0009988043519066484,9.99999000001e-07,0.9996811243809428,0.0017593825522107607
47200,9998025433633.0,19958374,20,200.0,13,44220,20031546,9999990919.0,20123,44,47200,9.99999000001e-07,0.9998959238767419,0.4736842105263158,0.999000999000999,0.9983524201689223,0.6339273931209793,0.0009988039386306508,9.99999000001e-07,0.9996827534966116,0.0017853630243632925
47300,9998031425446.0,9952165,23,200.0,12011,44824,20050712,9999991028.0,19980,40,47300,9.99999000001e-07,0.9998950482078898,0.4736842105263158,0.999000999000999,0.998352244627891,0.6340587961505385,0.000998803537586182,9.99999000001e-07,0.9996831412112878,0.0017850338407722044
47400,9998027440505.0,9904345,26,200.0,4019,80199,20020234,9999990981.0,20057,80,47400,9.99999000001e-07,0.9998952589073231,0.4736842105263158,0.999000999000999,0.9983514302800047,0.6358927041175603,0.00099880315056895,9.99999000001e-07,0.9996835500119143,0.0017835901169639692
47500,9998023418321.0,9836189,18,200.0,21000,33978,20018449,10000001000.0,4,12,47500,9.99999000001e-07,0.9998954728449808,0.4736842105263158,0.999000999000999,0.9983508811971408,0.6327755126460699,0.0009988027559710837,9.99999000001e-07,0.9996824392728622,0.0017559463118334534
47600,9998019526592.0,10029074,24,200.0,9012,7004,20040699,10000000999.0,9947,31,47600,9.99999000001e-07,0.9998956988130504,0.4736842105263158,0.999000999000999,0.9983519165532677,0.04684153404928188,0.0009988033501429816,9.99999000001e-07,0.9996837391645085,1.627863094829016e-05
47700,9998015573853.0,10044878,21,200.0,39,549,20029859,10000000998.0,10101,1,47700,9.99999000001e-07,0.9998959159353145,0.4736842105263158,0.999000999000999,0.9983521999811801,0.05728857489122922,0.000998801954765377,9.99999000001e-07,0.999684552637282,1.5873413869886535e-05
47800,9998011544941.0,1047,20,200.0,38,38,20032005,10000000997.0,10012,1,47800,9.99999000001e-07,0.9998950382450879,0.4736842105263158,0.999000999000999,0.9983513532668008,0.05335496552893295,0.0009988025525683117,9.99999000001e-07,0.9996849413297745,1.4694665422389665e-05
47900,9998007477055.0,23926,19,200.0,11017,1002,20031724,10000001000.0,11,2,47900,9.99999000001e-07,0.9998952678361603,0.4736842105263158,0.999000999000999,0.9983514308834126,0.021990846935319715,0.0009988021441938062,9.99999000001e-07,0.9996844441373034,5.826895348069224e-06
48000,9998003488391.0,10062306,20,200.0,10031,23363,20029187,10000000998.0,10123,44,48000,9.99999000001e-07,0.9998965636720325,0.4736842105263158,0.999000999000999,0.9983512177247365,0.04663426576266178,0.0009988017485175963,9.99999000001e-07,0.9996862373996862,1.2529635359382034e-05
48100,9997999483690.0,19556,21,202.0,17,10026,20028167,10000000997.0,10214,0,48100,9.99999000001e-07,0.9998957036164445,0.4736842105263158,0.999000999000999,0.9983512235617407,0.025442762540734853,0.0009988013468834056,9.99999000001e-07,0.9996869339374256,6.71397477202526e-06
48200,9997995635933.0,45859,18,200.0,53,2,20034324,10000000998.0,10062,112,48200,9.99999000001e-07,0.9998959070735215,0.4736842105263158,0.999000999000999,0.9983522882623554,0.07780052497975608,0.0009988009648400212,9.99999000001e-07,0.9996870170281515,0.0017822957350197598
