Time\ number,r1_2_100,r2_1_110,r1_2_100:=Cell_1,r2_1_110:=Cell_1,r2_3_300:=Cell_1,r1_2_400:=Cell_1,rM_500:=Cell_1,r1_2_600:=Cell_1,r3_2_700:=Cell_1,r2_2_800:=Cell_1,r1_2_100:=Cell_2,r2_1_110:=Cell_2,r2_3_300:=Cell_2,r1_2_400:=Cell_2,rM_500:=Cell_2,r1_2_600:=Cell_2,r3_2_700:=Cell_2,r2_2_800:=Cell_2,r1_2_100::Cell_1::Mito_1,r2_1_110::Cell_1::Mito_1,rM_300::Cell_1::Mito_1,rM_400::Cell_1::Mito_1,rM_500::Cell_1::Mito_1,r2_2_510::Cell_1::Mito_1,rM_600::Cell_1::Mito_1,rM_700::Cell_1::Mito_1,rM_710::Cell_1::Mito_1,r2_2_800::Cell_1::Mito_1,r2_2_810::Cell_1::Mito_1,rM_900::Cell_1::Mito_1,r1_1_1100::Cell_1::Mito_1,r1_2_100::Cell_1::Mito_2,r2_1_110::Cell_1::Mito_2,rM_300::Cell_1::Mito_2,rM_400::Cell_1::Mito_2,rM_500::Cell_1::Mito_2,r2_2_510::Cell_1::Mito_2,rM_600::Cell_1::Mito_2,rM_700::Cell_1::Mito_2,rM_710::Cell_1::Mito_2,r2_2_800::Cell_1::Mito_2,r2_2_810::Cell_1::Mito_2,rM_900::Cell_1::Mito_2,r1_1_1100::Cell_1::Mito_2,r1_2_100::Cell_1::Mito_3,r2_1_110::Cell_1::Mito_3,rM_300::Cell_1::Mito_3,rM_400::Cell_1::Mito_3,rM_500::Cell_1::Mito_3,r2_2_510::Cell_1::Mito_3,rM_600::Cell_1::Mito_3,rM_700::Cell_1::Mito_3,rM_710::Cell_1::Mito_3,r2_2_800::Cell_1::Mito_3,r2_2_810::Cell_1::Mito_3,rM_900::Cell_1::Mito_3,r1_1_1100::Cell_1::Mito_3,Time\ Probability,r1_2_100,r2_1_110,r1_2_100:=Cell_1,r2_1_110:=Cell_1,r2_3_300:=Cell_1,r1_2_400:=Cell_1,rM_500:=Cell_1,r1_2_600:=Cell_1,r3_2_700:=Cell_1,r2_2_800:=Cell_1,r1_2_100:=Cell_2,r2_1_110:=Cell_2,r2_3_300:=Cell_2,r1_2_400:=Cell_2,rM_500:=Cell_2,r1_2_600:=Cell_2,r3_2_700:=Cell_2,r2_2_800:=Cell_2,r1_2_100::Cell_1::Mito_1,r2_1_110::Cell_1::Mito_1,rM_300::Cell_1::Mito_1,rM_400::Cell_1::Mito_1,rM_500::Cell_1::Mito_1,r2_2_510::Cell_1::Mito_1,rM_600::Cell_1::Mito_1,rM_700::Cell_1::Mito_1,rM_710::Cell_1::Mito_1,r2_2_800::Cell_1::Mito_1,r2_2_810::Cell_1::Mito_1,rM_900::Cell_1::Mito_1,r1_1_1100::Cell_1::Mito_1,r1_2_100::Cell_1::Mito_2,r2_1_110::Cell_1::Mito_2,rM_300::Cell_1::Mito_2,rM_400::Cell_1::Mito_2,rM_500::Cell_1::Mito_2,r2_2_510::Cell_1::Mito_2,rM_600::Cell_1::Mito_2,rM_700::Cell_1::Mito_2,rM_710::Cell_1::Mito_2,r2_2_800::Cell_1::Mito_2,r2_2_810::Cell_1::Mito_2,rM_900::Cell_1::Mito_2,r1_1_1100::Cell_1::Mito_2,r1_2_100::Cell_1::Mito_3,r2_1_110::Cell_1::Mito_3,rM_300::Cell_1::Mito_3,rM_400::Cell_1::Mito_3,rM_500::Cell_1::Mito_3,r2_2_510::Cell_1::Mito_3,rM_600::Cell_1::Mito_3,rM_700::Cell_1::Mito_3,rM_710::Cell_1::Mito_3,r2_2_800::Cell_1::Mito_3,r2_2_810::Cell_1::Mito_3,rM_900::Cell_1::Mito_3,r1_1_1100::Cell_1::Mito_3
4400,10000000000764.0,1000243,9999828352868.0,9997909,50,200.0,6861,0.0,4702784,18955789,9999850985768.0,10031501,50,0.0,4862,0.0,14850,9867685,100000690791.0,100942,50,240,1933,0,1,2000,2000,2000,2000,172,0.0,100000587863.0,198362,50,287,2548,0,198,2000,2000,2000,1935,67,200.0,100000588864.0,202026,50,256,1852,205,0,2000,2000,2000,1999,0,0.0,4400,9.999999999e-11,0.000999243513670156,9.99999000001e-07,0.9966857245239847,0.8940453485908031,0.999000999000999,0.6307851126570609,0.999999999999999,0.002566058535433725,0.000998983870478079,9.99999000001e-07,0.9970198206069094,0.8939970531180766,0.999000999000999,0.5297237120927374,0.999999999999999,0.0032469893035280356,0.0009989861283312873,9.99999000001e-07,0.998729811948659,0.3624447845305643,0.8249062033442529,0.09781141924524552,0.9999999999000007,0.6745303834838114,0.9999730501659895,0.9999970199892271,0.9999999999525774,0.999999973879974,0.9950193801357251,0.9999999999999,9.99999000001e-07,0.9988636789756747,0.3624504751529099,0.8233124324267073,0.10495826666700096,0.9999999999000007,0.9967793293595058,0.9999730829574043,0.9999969386594013,0.9999999999525346,0.9999999500000025,0.9950193806058883,0.9999999999999,9.99999000001e-07,0.998873443803434,0.36243706138060683,0.8248972840482759,0.1054926862029901,0.9999999999000005,0.948918855560831,0.9999731617315902,0.9999969398619911,0.9999999999524896,0.9999999500000025,0.9950193801357251,0.9999999999999
4500,10000000001030.0,999938,9999825924420.0,10030693,50,0.0,11409,0.0,5022663,18892866,9999849227802.0,9967194,50,200.0,6768,0.0,14690,9772159,100000708204.0,101970,50,64,1807,176,334,2000,2000,2000,2000,0,0.0,100000704492.0,99713,50,195,1529,151,124,2000,2000,2000,2000,29,0.0,100000708074.0,99684,50,351,2022,0,98,2000,2000,2000,2000,32,0.0,4500,9.999999999e-11,0.000998939122811414,9.99999000001e-07,0.9967475925273337,0.8952353015128023,0.999000999000999,0.6044218872739454,0.999999999999999,0.0028310976935615687,0.0009989836280856978,9.99999000001e-07,0.9970821922516682,0.8951847892166112,0.999000999000999,0.5263763221286905,0.999999999999999,0.0033028594596068543,0.000998984961071538,9.99999000001e-07,0.9987546374189114,0.3677761310453404,0.8248779343933552,0.10512000260765438,0.9999999999000007,0.9771782455072522,0.9999486427930365,0.999997153524889,0.9999999999525034,0.999999974953414,0.9950193821006075,0.9999999999999,9.99999000001e-07,0.9987523580432982,0.3677689362370947,0.8249060649562493,0.1742246974590721,0.9999999999000007,0.9975813849818457,0.9999728793408846,0.999997137975653,0.9999999999524583,0.9999999733728133,0.9950193820376424,0.9999999999999,9.99999000001e-07,0.9987566039870737,0.3677833256898337,0.8249021488197825,0.10596920087419472,0.9999999999000007,0.9458658212208326,0.9999479821983875,0.9999972193788411,0.9999999999524131,0.9999999747842165,0.9950193821006075,0.9999999999999
4600,10000000001248.0,999780,9999823297777.0,48231,50,200.0,10266,0.0,24179,18827294,9999837138575.0,19949738,50,0.0,8678,0.0,4985597,9693307,100000727454.0,98561,50,51,2060,234,215,2000,2000,2000,2000,73,200.0,100000621486.0,200251,50,157,64,0,7,2000,2000,2000,2000,0,0.0,100000725598.0,101280,50,349,2073,386,0,2000,2000,2000,1928,2,200.0,4600,9.999999999e-11,0.000998781438293623,9.99999000001e-07,0.9953573703625759,0.896356946675649,0.999000999000999,0.6260314937093615,0.999999999999999,0.002526839410101315,0.0009989833659284652,9.99999000001e-07,0.9977998219967988,0.8964041894145801,0.999000999000999,0.532559125836823,0.999999999999999,0.0031616802456063413,0.0009989847463421045,9.99999000001e-07,0.998784139833646,0.3674709673918,0.8248992225381951,0.10127114054204289,0.9999999999000007,0.9969498616412109,0.9999729106622871,0.9999970653154723,0.9999999999526065,0.9999999739846204,0.9950193840833611,0.9999999999999,9.99999000001e-07,0.9989109233300915,0.36796773247742676,0.8249069222001968,0.0011507434588241764,0.9999999999000005,0.9051549191062394,0.9999730373265364,0.9999969891796411,0.9999999999525615,0.9999999500669128,0.9950193839061457,0.9999999999999,9.99999000001e-07,0.9987840156424228,0.36747816898339386,0.8248915142248534,0.10546246698540437,0.9999999999000007,0.5183078600877432,0.9999732220108508,0.9999969064478526,0.9999999999526065,0.9999999500000025,0.9950193835237314,0.9999999999999
4700,9999999999910.0,1001151,9999820570166.0,50838,50,0.0,5493,0.0,25484,18765614,9999845030222.0,54786,50,200.0,5191,0.0,5000090,9625605,100000645745.0,200043,50,238,1720,329,0,2000,2000,2000,2000,27,0.0,100000640150.0,200789,50,49,2097,0,0,2000,2000,2000,2000,67,0.0,100000644521.0,200368,50,251,2744,319,160,2000,2000,2000,2000,0,0.0,4700,9.999999999e-11,0.0010001496991285676,9.99999000001e-07,0.9955378035498379,0.8974495708264539,0.999000999000999,0.6201453275192763,0.999999999999999,0.002692198689005439,0.0009989820936002476,9.99999000001e-07,0.9962487178117481,0.8974043295372935,0.999000999000999,0.5367285825332713,0.999999999999999,0.0030493263521823243,0.0009989845349693545,9.99999000001e-07,0.9989377206885269,0.3660133180314308,0.8249153674336372,0.17404471225340204,0.9999999999000008,0.9965887742607556,0.999973065050387,0.9999970523048668,0.9999999999524833,0.9999999738211679,0.9950193854685923,0.9999999999999,9.99999000001e-07,0.99893219434063,0.3662755150152145,0.8264244147514839,0.10545925813902587,0.9999999999000007,0.9967747877787975,0.9999482663633392,0.999997146400719,0.9999999999525284,0.9999999750007506,0.9950193859535323,0.9999999999999,9.99999000001e-07,0.9989365503394532,0.3662855550242212,0.8248958348511791,0.10547510955916349,0.9999999999000005,0.9981199030238377,0.9999728462158335,0.9999969778018906,0.9999999999524833,0.9999999746580105,0.9950193856783901,0.9999999999999
4800,10000000001357.0,999684,9999817988312.0,10046147,50,0.0,3919,0.0,23760,18722181,9999843227716.0,9995350,50,200.0,11157,0.0,5012778,9554937,100000763630.0,299,50,355,88,183,2,2000,2000,2000,1972,24,0.0,100000757882.0,100337,50,187,2296,393,303,2000,2000,2000,2000,0,0.0,100000662672.0,200638,50,251,2585,0,21,2000,2000,2000,2000,7,0.0,4800,9.999999999e-11,0.0009986856299547045,9.99999000001e-07,0.9969742518209784,0.898538961038961,0.999000999000999,0.6022534843553043,0.999999999999999,0.0026610567616097104,0.0009989828360357615,9.99999000001e-07,0.997329558967584,0.8985842359336336,0.999000999000999,0.5346100420752825,0.999999999999999,0.003082921170230472,0.0009989843551902863,9.99999000001e-07,0.9986788232542961,0.3688940101036282,0.8248889975362493,0.0011960514827280624,0.9999999999000008,0.9738196171881731,0.9999483698349708,0.9999971693040425,0.9999999999525827,0.9999999500000025,0.995019387265288,0.9999999999999,9.99999000001e-07,0.9988295386977916,0.36888564580259414,0.8249046373765698,0.18080012117989464,0.9999999999000007,0.9967777114451216,0.9999730980357924,0.9999970794532115,0.9999999999524901,0.9999999749790456,0.9950193868467062,0.9999999999999,9.99999000001e-07,0.998955171639179,0.36871106012541055,0.824888445402388,0.10474193434570893,0.9999999999000008,0.9567949376931056,0.9999731045191425,0.9999970043175531,0.9999999999525352,0.9999999750143673,0.9950193871926327,0.9999999999999
4900,10000000000738.0,1000248,9999805620391.0,19986842,50,200.0,6298,0.0,5389923,18721585,9999831436512.0,19986118,50,0.0,9518,0.0,5003330,9509549,100000782986.0,96659,50,65,1872,0,0,1990,2000,2000,2000,139,0.0,100000777118.0,101066,50,210,1665,134,12,1999,2000,2000,1781,45,0.0,100000782269.0,101617,50,66,2012,217,25,2000,2000,2000,2000,8,0.0,4900,9.999999999e-11,0.0009992485036826885,9.99999000001e-07,0.9977046635589953,0.8995893203201092,0.999000999000999,0.6052960911865949,0.999999999999999,0.00513679356943047,0.0009989806018914978,9.99999000001e-07,0.9979289747696108,0.8996366847989723,0.999000999000999,0.5333001895193182,0.999999999999999,0.0031035915300496055,0.0009989851688062671,9.99999000001e-07,0.998858490490655,0.3730149653803943,0.8249101086143149,0.0992980821417947,0.9999999999000007,0.9966438542237813,0.9999477491807898,0.9999972642940227,0.9999999999525407,0.9999999741033284,0.9950193872839056,0.9999999999999,9.99999000001e-07,0.9988565953296493,0.3741019536593849,0.8249066917824683,0.09619056193537587,0.9999999999000008,0.8720831932666334,0.9999478463087904,0.9999972642481205,0.9999999999525833,0.9999999500000025,0.9950193870872184,0.9999999999999,9.99999000001e-07,0.9988617517867652,0.3730090686714325,0.8248934542420524,0.10562685720731071,0.9999999999000008,0.9135668912174278,0.9999479523428763,0.9999972017288808,0.9999999999525833,0.9999999749542922,0.9950193868630861,0.9999999999999
5000,10000000000529.0,1000479,9999812954238.0,9991670,50,0.0,8780,0.0,5004931,18702779,9999829348873.0,20012017,50,200.0,12574,0.0,20307,9449160,100000801208.0,99788,50,201,80,0,2,2000,2000,2000,2000,4,0.0,100000698424.0,198417,50,246,1727,404,75,2000,2000,2000,2000,1,0.0,100000801058.0,100865,50,223,1996,0,11,2000,2000,2000,1968,0,0.0,5000,9.999999999e-11,0.0009994790422073315,9.99999000001e-07,0.9970850719421734,0.9006625805874815,0.999000999000999,0.6053519496657892,0.999999999999999,0.002887583362903603,0.000998981339367039,9.99999000001e-07,0.9979766143152716,0.9006171673905049,0.999000999000999,0.5370266366043057,0.999999999999999,0.0029865729776827536,0.0009989849637467845,9.99999000001e-07,0.9988830621966815,0.37406677267889094,0.8248940555856112,0.0014588302762027822,0.9999999999000008,0.5816692344848435,0.999948053274062,0.9999972108560948,0.9999999999525877,0.9999999500199945,0.9950193875306756,0.9999999999999,9.99999000001e-07,0.9989907064247592,0.37406128753715334,0.8248982721741751,0.10040894768946615,0.9999999999000008,0.9506059839733497,0.9999729778116064,0.9999971254419847,0.9999999999525866,0.9999999742686514,0.9950193878552691,0.9999999999999,9.99999000001e-07,0.9988850087192318,0.3742212574660879,0.8249015358253344,0.10598776734761385,0.9999999999000008,0.9492137833752975,0.9999478964310897,0.9999972109387092,0.999999999952635,0.9999999500000025,0.9950193878522425,0.9999999999999
5100,10000000000667.0,1000316,9999810309800.0,28462,50,0.0,5785,0.0,3499,18673060,9999837709798.0,9965553,50,200.0,7223,0.0,4994518,9421979,100000819931.0,194,50,33,1942,198,0,2000,2000,2000,2000,0,0.0,100000814546.0,99924,50,299,2271,223,478,2000,2000,2000,2000,0,0.0,100000819211.0,96695,50,397,2071,0,359,2000,2000,2000,2000,127,0.0,5100,9.999999999e-11,0.0009993163678481795,9.99999000001e-07,0.9960238056347127,0.9015515476096716,0.999000999000999,0.597205576928527,0.999999999999999,0.00287710772111102,0.0009989820697198313,9.99999000001e-07,0.9975035116229634,0.9015961110783098,0.999000999000999,0.5322034703449374,0.999999999999999,0.0031100572933362844,0.0009989848033189954,9.99999000001e-07,0.9987705789712451,0.37346098522758847,0.8232986898209644,0.09360200048496484,0.9999999999000008,0.9710098845865304,0.9999729512902569,0.9999971197438817,0.9999999999525516,0.9999999732354113,0.995019388397343,0.9999999999999,9.99999000001e-07,0.9988982003204033,0.3734766868795618,0.8264174257037238,0.10496744257258613,0.9999999999000008,0.99676944264714,0.9999483794371717,0.9999972089616692,0.9999999999525532,0.9999999748609819,0.9950193881891451,0.9999999999999,9.99999000001e-07,0.9989044793647733,0.37346883615195087,0.824881305586955,0.09981783648639411,0.9999999999000008,0.9967753322916434,0.9999486071834627,0.9999971400646593,0.9999999999525081,0.999999974969338,0.9950193887524839,0.9999999999999
5200,10000000000770.0,1000217,9999807490895.0,43321,50,200.0,7162,0.0,21710,18677243,9999836029800.0,46825,50,0.0,6915,0.0,74,9395980,100000839084.0,350,50,201,2416,0,117,2000,2000,2000,2000,0,0.0,100000832661.0,169,50,241,1915,554,279,2000,2000,2000,2000,0,200.0,100000838416.0,100573,50,251,1548,168,0,1993,2000,2000,1998,1,0.0,5200,9.999999999e-11,0.000999217565604184,9.99999000001e-07,0.9961710075507348,0.9024561540412416,0.999000999000999,0.6162254458733276,0.999999999999999,0.002788572420872155,0.000998981784073299,9.99999000001e-07,0.996764001300742,0.9024970505357787,0.999000999000999,0.5287395247178909,0.999999999999999,0.003176592455366382,0.0009989846356679597,9.99999000001e-07,0.9988009563572094,0.37014392778120664,0.823300655751427,0.10373939835757684,0.9999999999000009,0.9976179583330201,0.9999730490459388,0.9999971578356875,0.9999999999525033,0.999999974754488,0.9950193886225907,0.9999999999999,9.99999000001e-07,0.9987947857611169,0.37048468335725804,0.8248890283636457,0.18079933988436264,0.9999999999000009,0.99763598907294,0.999948064226132,0.9999971782402678,0.9999999999525442,0.9999999744118572,0.9950193886225907,0.9999999999999,9.99999000001e-07,0.9989306539799455,0.37015146534576515,0.8249014384181318,0.10543966802892867,0.9999999999000008,0.9419049731491375,0.9999478793407142,0.9999971094424598,0.9999999999525012,0.9999999500000025,0.9950193880655807,0.9999999999999
5300,9999999999156.0,1001842,9999804906474.0,10009963,50,200.0,3288,0.0,5020255,18681998,9999833972912.0,10010908,50,0.0,12929,0.0,5013749,9345635,100000856927.0,97759,50,199,1959,0,189,1985,2000,2000,1898,102,0.0,100000853062.0,99763,50,442,12,0,65,2000,2000,2000,1923,29,0.0,100000857272.0,116,50,515,1945,604,146,2000,2000,2000,2000,0,200.0,5300,9.999999999e-11,0.001000839317136841,9.99999000001e-07,0.9972833331155472,0.9034161700648078,0.999000999000999,0.5812196613411483,0.999999999999999,0.0030378186624712192,0.000998981526943406,9.99999000001e-07,0.9976178850335099,0.9034581297908904,0.999000999000999,0.5330341782454232,0.999999999999999,0.0030719807827455934,0.0009989844303784374,9.99999000001e-07,0.9989493447588589,0.3715604324141839,0.8264322592642401,0.10546389121298093,0.9999999999000009,0.9967343911755208,0.9999477615453184,0.9999971899945468,0.9999999999525441,0.9999999500000025,0.9950193882273362,0.9999999999999,9.99999000001e-07,0.9989458126624766,0.37203005539511275,0.8249043974239336,0.0012112442487124681,0.9999999999000008,0.9967776483764927,0.9999477482893724,0.9999973165163626,0.999999999952589,0.9999999500000025,0.9950193883150946,0.9999999999999,9.99999000001e-07,0.9988275997097137,0.37202098530033006,0.8264335821419441,0.18094346911684406,0.9999999999000008,0.9586654952561433,0.9999479238346267,0.9999972531931879,0.9999999999526349,0.9999999745937548,0.9950193884308106,0.9999999999999
5400,10000000000886.0,1000152,9999792197412.0,20005807,50,1.0,5891,0.0,20972,18639442,9999832231600.0,9982339,50,200.0,13319,0.0,4999734,9333793,100000876335.0,13,50,218,1861,178,82,2000,2000,2000,2000,28,1.0,100000871100.0,100214,50,48,1701,0,169,2000,2000,2000,2000,102,0.0,100000874790.0,100654,50,394,2134,595,138,2000,2000,2000,2000,0,0.0,5400,9.999999999e-11,0.0009991526954333568,9.99999000001e-07,0.997900889533745,0.9043263619142381,0.999000999000999,0.6002636504528289,0.999999999999999,0.002803731675819182,0.0009989802621189687,9.99999000001e-07,0.9976609803930512,0.9042842375282362,0.999000999000999,0.530665554023552,0.999999999999999,0.003124266980771066,0.0009989832575325618,9.99999000001e-07,0.9988512533974181,0.3707401071692523,0.8248928727444372,0.09943567806641598,0.9999999999000009,0.9695783722236732,0.9999730384833445,0.999997163626503,0.9999999999525592,0.9999999741963458,0.995019389563111,0.9999999999999,9.99999000001e-07,0.9989656481403905,0.3707227632922702,0.8264224159551637,0.10387968198010387,0.9999999999000008,0.9574974694939055,0.9999482385541437,0.9999971156429104,0.9999999999525141,0.9999999747048057,0.9950193894784171,0.9999999999999,9.99999000001e-07,0.9989683148868035,0.37073218770932986,0.8248935311019088,0.18077565196813683,0.9999999999000009,0.9794899887332257,0.9999481558884004,0.9999971155594923,0.9999999999524674,0.9999999747191302,0.995019389563111,0.9999999999999
5500,10000000000596.0,1000374,9999799504997.0,41431,50,200.0,11449,0.0,70,18638805,9999830375330.0,10018059,50,0.0,11922,0.0,17807,9309108,100000895499.0,1133,50,209,2204,0,0,2000,2000,2000,1963,0,200.0,100000889697.0,100779,50,284,1553,172,4,2000,2000,2000,1770,15,0.0,100000794164.0,200321,50,429,2123,624,115,2000,2000,2000,2000,39,0.0,5500,9.999999999e-11,0.0009993742519820478,9.99999000001e-07,0.9964946346702995,0.9051386398778186,0.999000999000999,0.6093190155212402,0.999999999999999,0.0028714049926572083,0.0009989799915764129,9.99999000001e-07,0.9977124382532755,0.9051782175401333,0.999000999000999,0.5305337010217577,0.999999999999999,0.003118987896961716,0.0009989830722345364,9.99999000001e-07,0.9988782811677991,0.3694236557436551,0.8264252111268294,0.10548441902868745,0.9999999999000009,0.13332821911814857,0.9999480041689459,0.9999971724580845,0.9999999999525585,0.9999999500000025,0.9950193892255904,0.9999999999999,9.99999000001e-07,0.9989861693218892,0.36943240340587213,0.8264319895451869,0.09569833375410312,0.9999999999000008,0.8856520418190287,0.9999478874980887,0.9999971724842891,0.9999999999525534,0.9999999500000025,0.9950193897946443,0.9999999999999,9.99999000001e-07,0.9990810774550624,0.3694423436365193,0.824897096345477,0.1794586543645533,0.9999999999000007,0.996766915616252,0.9999729317325163,0.9999972165108615,0.9999999999526035,0.9999999747566548,0.995019389343567,0.9999999999999
5600,9999999999827.0,1001187,9999797093566.0,9999277,50,200.0,6566,0.0,16874,18641424,9999828542881.0,10029029,50,0.0,8706,0.0,11378,9284541,100000913580.0,100106,50,383,1926,0,97,2000,2000,2000,1936,0,200.0,100000810871.0,198167,50,238,2035,153,75,2000,2000,2000,2000,111,0.0,100000911422.0,100441,50,251,1791,0,1,1999,2000,2000,1917,83,0.0,5600,9.999999999e-11,0.001000185627152508,9.99999000001e-07,0.9974365691205168,0.9060123875673186,0.999000999000999,0.6040691949075896,0.999999999999999,0.0029079154182732408,0.0009989797510507944,9.99999000001e-07,0.9977593619738407,0.9059726192267188,0.999000999000999,0.5300736219102398,0.999999999999999,0.003112218508310278,0.0009989828888402018,9.99999000001e-07,0.9990106014059355,0.3747648725148701,0.8249033420492257,0.10272259039505457,0.9999999999000009,0.9970302521313678,0.9999729946022973,0.9999971323830747,0.9999999999525997,0.9999999500000025,0.9950193897271373,0.9999999999999,9.99999000001e-07,0.999093225487618,0.3750698359458331,0.8249077907847564,0.10009207173766035,0.9999999999000009,0.9035466758629536,0.999972913238856,0.9999971325055633,0.999999999952558,0.9999999742934563,0.9950193897271373,0.9999999999999,9.99999000001e-07,0.9990081136305025,0.3750628061879781,0.8264338224608312,0.1054759871746257,0.9999999999000009,0.6754659990835924,0.9999479132475628,0.9999970819744859,0.9999999999525546,0.9999999500000025,0.9950193893944164,0.9999999999999
5700,9999999999569.0,1001401,9999794328789.0,10048463,50,0.0,5730,0.0,12448,18612488,9999826992299.0,56270,50,200.0,9244,0.0,83,9258535,100000932038.0,98020,50,32,1786,322,299,2000,2000,2000,1900,99,0.0,100000826763.0,198469,50,50,1936,1,216,2000,2000,2000,2000,0,0.0,100000929913.0,101583,50,354,2360,400,9,2000,2000,2000,2000,0,0.0,5700,9.999999999e-11,0.0010003991992414806,9.99999000001e-07,0.997496339585883,0.9068467629250117,0.999000999000999,0.6059167075309464,0.999999999999999,0.002859323044262774,0.0009989804751688645,9.99999000001e-07,0.9971667848589583,0.90688492839451,0.999000999000999,0.5243475983903857,0.999999999999999,0.0032484346503291405,0.0009989837281030667,9.99999000001e-07,0.9990258139811281,0.37305879410742976,0.826432349506941,0.10561425394209087,0.9999999999000009,0.971066516418687,0.9999485829344678,0.9999972029159111,0.9999999999526057,0.9999999500000025,0.995019390320974,0.9999999999999,9.99999000001e-07,0.9991087780902006,0.3730525051599346,0.8248943552996751,0.10564366423597239,0.9999999999000009,0.9972752305929107,0.9999479791877891,0.9999972651837856,0.9999999999525607,0.9999999501085165,0.995019390320974,0.9999999999999,9.99999000001e-07,0.999023631057515,0.3730658690225514,0.8248927196417903,0.17778129748571503,0.9999999999000009,0.975041623155445,0.9999730866413569,0.9999971152642638,0.9999999999525646,0.9999999744109405,0.9950193900215918,0.9999999999999
5800,10000000000807.0,1000218,9999791720083.0,9960777,50,0.0,4675,0.0,4994752,18611263,9999825212373.0,10035116,50,200.0,5829,0.0,10919,9237240,100000949906.0,98557,50,200,2238,399,249,2000,2000,2000,2000,0,0.0,100000944522.0,100376,50,42,1583,291,91,2000,2000,2000,2000,0,0.0,100000948867.0,100824,50,232,10,0,0,1998,2000,2000,1949,53,0.0,5800,9.999999999e-11,0.0009992185636067464,9.99999000001e-07,0.9975374488161814,0.9076835021186637,0.999000999000999,0.6121982315258578,0.999999999999999,0.002894443457326925,0.000998979222863175,9.99999000001e-07,0.9978312054060589,0.9076476944246913,0.999000999000999,0.5225199702623963,0.999999999999999,0.0032814277508835385,0.0009989825567372275,9.99999000001e-07,0.9990440995130643,0.373941334797142,0.8248907834757423,0.1800400366509205,0.9999999999000009,0.9967876925048654,0.9999729231861831,0.9999971260436377,0.9999999999526059,0.9999999750023129,0.995019390626824,0.9999999999999,9.99999000001e-07,0.9990393492167334,0.37451204120614595,0.8249012220965415,0.17790254782301845,0.999999999900001,0.9636960868920648,0.9999480224749641,0.9999972143830315,0.9999999999526101,0.999999974416636,0.995019390626824,0.9999999999999,9.99999000001e-07,0.9990437613075226,0.3739346715855367,0.8264311770098334,0.0012225999668654154,0.9999999999000009,0.06558903508467871,0.9999478283939827,0.9999972098171539,0.9999999999525652,0.9999999500000025,0.9950193903892829,0.9999999999999
5900,10000000001015.0,999929,9999779186767.0,20003875,50,1.0,7912,0.0,5014491,18605817,9999823225996.0,10044896,50,200.0,10446,0.0,10634,9235011,100000968444.0,23,50,213,1769,292,43,2000,2000,2000,2000,17,0.0,100000964029.0,994,50,270,2141,254,0,2000,2000,2000,2000,0,0.0,100000967209.0,100869,50,137,1604,154,7,2000,2000,2000,2000,3,0.0,5900,9.999999999e-11,0.0009989301407832569,9.99999000001e-07,0.9980532204746307,0.9083905129215182,0.999000999000999,0.6032769512707902,0.999999999999999,0.00293018339805496,0.000998979955909082,9.99999000001e-07,0.9978798904513955,0.908428262701,0.999000999000999,0.5254709088187264,0.999999999999999,0.0032185072262911683,0.0009989823590321285,9.99999000001e-07,0.9989597788073656,0.37591829722053366,0.8248772818072588,0.10482644539139929,0.999999999900001,0.9810717475311176,0.9999487301180526,0.9999972244688283,0.9999999999525628,0.9999999749116898,0.9950193905711295,0.9999999999999,9.99999000001e-07,0.9989558393120234,0.3753499211660368,0.8248751504996725,0.18077533780911526,0.9999999999000009,0.9698607883994819,0.9999730552692944,0.9999971356179768,0.9999999999525178,0.9999999749777309,0.9950193902233305,0.9999999999999,9.99999000001e-07,0.9990610452069175,0.3753409467195187,0.8249047739516197,0.10542807018232375,0.999999999900001,0.8856592852658913,0.9999479338866781,0.999997156264663,0.9999999999525178,0.9999999749847414,0.9950193905197275,0.9999999999999
6000,10000000000640.0,1000360,9999786487017.0,10044801,50,1.0,10023,0.0,17878,18598237,9999821580634.0,31113,50,200.0,4587,0.0,2409,9224149,100000887071.0,198844,50,266,2125,0,244,2000,2000,2000,2000,80,0.0,100000982241.0,98981,50,186,1980,214,55,2000,2000,2000,2000,17,0.0,100000885207.0,200722,50,82,1629,0,2,2000,2000,2000,2000,0,1.0,6000,9.999999999e-11,0.000999360279950349,9.99999000001e-07,0.9976307067419353,0.9091685287118281,0.999000999000999,0.5951788848810083,0.999999999999999,0.0030258112547693955,0.000998979692160432,9.99999000001e-07,0.9973625615667144,0.9092056401456341,0.999000999000999,0.5218400433814557,0.999999999999999,0.003292607542925953,0.0009989831905100714,9.99999000001e-07,0.9991527513130236,0.37521586291936143,0.8248956972246992,0.10216645650823328,0.9999999999000008,0.9774724396548206,0.999948422258376,0.9999972204921287,0.9999999999526099,0.9999999501465716,0.9950193910174099,0.9999999999999,9.99999000001e-07,0.9990717801678407,0.37520688462033014,0.8264296144997684,0.10530153566958088,0.999999999900001,0.8922896976239664,0.9999479177242082,0.9999972241941845,0.9999999999526548,0.9999999500574365,0.9950193908657353,0.9999999999999,9.99999000001e-07,0.9991546007052321,0.3756647999252296,0.8249018009313772,0.10545561053840029,0.9999999999000009,0.6482898214776185,0.9999728362958142,0.9999972000587185,0.9999999999526099,0.999999950017996,0.9950193908657353,0.9999999999999
