Time,H2O,OH-,H+,K+,Na+,H2O:=cell_1,OH-:=cell_1,H+:=cell_1,K+:=cell_1,Na+:=cell_1,ATP:=cell_1,ADP:=cell_1,Pi:=cell_1,Na+_channel:=cell_1,K+_channel:=cell_1,Na+_K+_pump:=cell_1
16930,9999999585402,1414598,1414598,67347600,159858600,9999999099700,1412938,1412938,132652400,40141400,999951263800,48736200,48736200,200,300,500
16940,9999999585571,1414429,1414429,67295400,159891900,9999999099362,1413065,1413065,132704600,40108100,999951242700,48757300,48757300,200,300,500
16950,9999999585362,1414638,1414638,67281800,159887300,9999999099284,1412925,1412925,132718200,40112700,999951220900,48779100,48779100,200,300,500
16960,9999999585361,1414639,1414639,67272000,159917000,9999999099096,1412914,1412914,132728000,40083000,999951201000,48799000,48799000,200,300,500
16970,9999999585492,1414508,1414508,67261000,159958500,9999999098915,1412890,1412890,132739000,40041500,999951180500,48819500,48819500,200,300,500
16980,9999999585286,1414714,1414714,67317400,159973900,9999999098562,1413025,1413025,132682600,40026100,999951158700,48841300,48841300,200,300,500
16990,9999999585151,1414849,1414849,67356000,160006000,9999999098622,1412758,1412758,132644000,39994000,999951138000,48862000,48862000,200,300,500
17000,9999999585317,1414683,1414683,67420800,160038800,9999999098575,1412629,1412629,132579200,39961200,999951120400,48879600,48879600,200,300,500
17010,9999999585315,1414685,1414685,67349600,160030600,9999999098579,1412419,1412419,132650400,39969400,999951099800,48900200,48900200,200,300,500
17020,9999999585539,1414461,1414461,67374600,160028100,9999999098301,1412472,1412472,132625400,39971900,999951077300,48922700,48922700,200,300,500
17030,9999999585572,1414428,1414428,67373600,160029600,9999999098309,1412259,1412259,132626400,39970400,999951056800,48943200,48943200,200,300,500
17040,9999999585655,1414345,1414345,67445000,159977500,9999999098063,1412312,1412312,132555000,40022500,999951037500,48962500,48962500,200,300,500
17050,9999999585764,1414236,1414236,67527000,159964500,9999999097736,1412449,1412449,132473000,40035500,999951018500,48981500,48981500,200,300,500
17060,9999999585712,1414288,1414288,67556600,159975100,9999999097485,1412498,1412498,132443400,40024900,999950998300,49001700,49001700,200,300,500
17070,9999999585733,1414267,1414267,67524200,159968700,9999999097025,1412746,1412746,132475800,40031300,999950977100,49022900,49022900,200,300,500
17080,9999999585549,1414451,1414451,67542000,159962000,9999999096898,1412662,1412662,132458000,40038000,999950956000,49044000,49044000,200,300,500
17090,9999999585552,1414448,1414448,67551400,159922900,9999999096713,1412644,1412644,132448600,40077100,999950935700,49064300,49064300,200,300,500
17100,9999999585444,1414556,1414556,67618800,159906800,9999999096471,1412673,1412673,132381200,40093200,999950914400,49085600,49085600,200,300,500
17110,9999999585619,1414381,1414381,67634600,159933100,9999999096448,1412475,1412475,132365400,40066900,999950892300,49107700,49107700,200,300,500
17120,9999999585384,1414616,1414616,67712400,159906400,9999999096317,1412395,1412395,132287600,40093600,999950871200,49128800,49128800,200,300,500
17130,9999999585312,1414688,1414688,67726400,159915400,9999999096087,1412395,1412395,132273600,40084600,999950848200,49151800,49151800,200,300,500
17140,9999999585312,1414688,1414688,67691400,159872900,9999999095860,1412397,1412397,132308600,40127100,999950825700,49174300,49174300,200,300,500
17150,9999999585199,1414801,1414801,67666400,159920400,9999999095594,1412438,1412438,132333600,40079600,999950803200,49196800,49196800,200,300,500
17160,9999999585392,1414608,1414608,67712800,159935800,9999999095302,1412512,1412512,132287200,40064200,999950781400,49218600,49218600,200,300,500
17170,9999999585206,1414794,1414794,67750000,159940000,9999999095198,1412402,1412402,132250000,40060000,999950760000,49240000,49240000,200,300,500
17180,9999999585384,1414616,1414616,67756000,159916000,9999999094767,1412613,1412613,132244000,40084000,999950738000,49262000,49262000,200,300,500
17190,9999999585249,1414751,1414751,67741400,159952900,9999999094530,1412627,1412627,132258600,40047100,999950715700,49284300,49284300,200,300,500
17200,9999999585368,1414632,1414632,67737600,159928600,9999999094090,1412848,1412848,132262400,40071400,999950693800,49306200,49306200,200,300,500
17210,9999999585459,1414541,1414541,67715800,159941300,9999999093938,1412791,1412791,132284200,40058700,999950672900,49327100,49327100,200,300,500
17220,9999999585246,1414754,1414754,67704600,159943100,9999999093609,1412914,1412914,132295400,40056900,999950652300,49347700,49347700,200,300,500
17230,9999999585172,1414828,1414828,67684000,159904000,9999999093288,1413032,1413032,132316000,40096000,999950632000,49368000,49368000,200,300,500
17240,9999999585033,1414967,1414967,67719000,159841500,9999999093037,1413058,1413058,132281000,40158500,999950609500,49390500,49390500,200,300,500
17250,9999999585071,1414929,1414929,67755200,159827200,9999999092875,1413001,1413001,132244800,40172800,999950587600,49412400,49412400,200,300,500
17260,9999999585063,1414937,1414937,67703600,159849600,9999999092408,1413260,1413260,132296400,40150400,999950566800,49433200,49433200,200,300,500
17270,9999999584959,1415041,1415041,67701600,159862600,9999999092379,1413079,1413079,132298400,40137400,999950545800,49454200,49454200,200,300,500
17280,9999999584759,1415241,1415241,67714000,159874000,9999999092261,1412959,1412959,132286000,40126000,999950522000,49478000,49478000,200,300,500
17290,9999999584882,1415118,1415118,67722400,159846400,9999999092273,1412739,1412739,132277600,40153600,999950501200,49498800,49498800,200,300,500
17300,9999999584966,1415034,1415034,67682200,159876700,9999999091996,1412815,1412815,132317800,40123300,999950481100,49518900,49518900,200,300,500
17310,9999999584745,1415255,1415255,67682000,159847000,9999999091696,1412914,1412914,132318000,40153000,999950461000,49539000,49539000,200,300,500
17320,9999999584737,1415263,1415263,67696000,159866000,9999999091373,1413007,1413007,132304000,40134000,999950438000,49562000,49562000,200,300,500
17330,9999999584781,1415219,1415219,67705200,159867200,9999999091130,1413046,1413046,132294800,40132800,999950417600,49582400,49582400,200,300,500
17340,9999999584834,1415166,1415166,67739800,159815300,9999999090659,1413290,1413290,132260200,40184700,999950394900,49605100,49605100,200,300,500
17350,9999999584920,1415080,1415080,67679600,159875600,9999999090351,1413397,1413397,132320400,40124400,999950374800,49625200,49625200,200,300,500
17360,9999999585069,1414931,1414931,67677200,159859200,9999999090166,1413370,1413370,132322800,40140800,999950353600,49646400,49646400,200,300,500
17370,9999999584918,1415082,1415082,67679200,159866200,9999999090036,1413310,1413310,132320800,40133800,999950334600,49665400,49665400,200,300,500
17380,9999999584900,1415100,1415100,67606000,159921000,9999999089647,1413483,1413483,132394000,40079000,999950313000,49687000,49687000,200,300,500
17390,9999999584710,1415290,1415290,67591400,159977900,9999999089408,1413499,1413499,132408600,40022100,999950290700,49709300,49709300,200,300,500
17400,9999999584637,1415363,1415363,67599200,160051200,9999999089149,1413547,1413547,132400800,39948800,999950269600,49730400,49730400,200,300,500
17410,9999999584604,1415396,1415396,67586800,160054800,9999999088835,1413649,1413649,132413200,39945200,999950248400,49751600,49751600,200,300,500
17420,9999999584749,1415251,1415251,67612800,160030800,9999999088685,1413579,1413579,132387200,39969200,999950226400,49773600,49773600,200,300,500
17430,9999999584957,1415043,1415043,67588800,160056800,9999999088398,1413646,1413646,132411200,39943200,999950204400,49795600,49795600,200,300,500
17440,9999999584843,1415157,1415157,67528200,160067700,9999999088176,1413665,1413665,132471800,39932300,999950184100,49815900,49815900,200,300,500
17450,9999999584866,1415134,1415134,67545800,160101300,9999999087849,1413780,1413780,132454200,39898700,999950162900,49837100,49837100,200,300,500
17460,9999999584966,1415034,1415034,67553600,160124600,9999999087499,1413919,1413919,132446400,39875400,999950141800,49858200,49858200,200,300,500
17470,9999999584828,1415172,1415172,67564400,160143400,9999999087240,1413982,1413982,132435600,39856600,999950122200,49877800,49877800,200,300,500
17480,9999999584571,1415429,1415429,67540200,160199700,9999999087147,1413854,1413854,132459800,39800300,999950100100,49899900,49899900,200,300,500
17490,9999999584775,1415225,1415225,67477600,160163600,9999999086837,1413951,1413951,132522400,39836400,999950078800,49921200,49921200,200,300,500
17500,9999999584634,1415366,1415366,67519000,160191500,9999999086838,1413757,1413757,132481000,39808500,999950059500,49940500,49940500,200,300,500
17510,9999999584721,1415279,1415279,67538600,160212100,9999999086588,1413805,1413805,132461400,39787900,999950039300,49960700,49960700,200,300,500
17520,9999999584537,1415463,1415463,67575600,160236600,9999999086396,1413782,1413782,132424400,39763400,999950017800,49982200,49982200,200,300,500
17530,9999999584544,1415456,1415456,67503800,160259300,9999999086188,1413781,1413781,132496200,39740700,999949996900,50003100,50003100,200,300,500
17540,9999999584643,1415357,1415357,67431400,160292900,9999999086022,1413735,1413735,132568600,39707100,999949975700,50024300,50024300,200,300,500
17550,9999999584719,1415281,1415281,67339200,160306200,9999999085956,1413590,1413590,132660800,39693800,999949954600,50045400,50045400,200,300,500
17560,9999999584712,1415288,1415288,67362800,160345800,9999999085430,1413884,1413884,132637200,39654200,999949931400,50068600,50068600,200,300,500
17570,9999999584529,1415471,1415471,67342200,160316700,9999999085370,1413741,1413741,132657800,39683300,999949911100,50088900,50088900,200,300,500
17580,9999999584162,1415838,1415838,67359200,160341200,9999999085174,1413722,1413722,132640800,39658800,999949889600,50110400,50110400,200,300,500
17590,9999999584055,1415945,1415945,67382200,160341700,9999999084853,1413808,1413808,132617800,39658300,999949866100,50133900,50133900,200,300,500
17600,9999999584089,1415911,1415911,67359200,160366200,9999999084514,1413932,1413932,132640800,39633800,999949844600,50155400,50155400,200,300,500
17610,9999999584296,1415704,1415704,67417400,160348900,9999999084403,1413834,1413834,132582600,39651100,999949823700,50176300,50176300,200,300,500
17620,9999999584306,1415694,1415694,67428600,160412100,9999999084227,1413766,1413766,132571400,39587900,999949799300,50200700,50200700,200,300,500
17630,9999999584334,1415666,1415666,67477000,160464500,9999999083964,1413821,1413821,132523000,39535500,999949778500,50221500,50221500,200,300,500
17640,9999999584197,1415803,1415803,67494000,160469000,9999999083709,1413861,1413861,132506000,39531000,999949757000,50243000,50243000,200,300,500
17650,9999999584154,1415846,1415846,67501800,160422300,9999999083450,1413909,1413909,132498200,39577700,999949735900,50264100,50264100,200,300,500
17660,9999999584068,1415932,1415932,67555200,160387200,9999999083352,1413824,1413824,132444800,39612800,999949717600,50282400,50282400,200,300,500
17670,9999999584252,1415748,1415748,67583400,160409900,9999999083068,1413899,1413899,132416600,39590100,999949696700,50303300,50303300,200,300,500
17680,9999999584438,1415562,1415562,67554400,160388400,9999999082831,1413941,1413941,132445600,39611600,999949677200,50322800,50322800,200,300,500
17690,9999999584505,1415495,1415495,67541200,160333200,9999999082476,1414080,1414080,132458800,39666800,999949655600,50344400,50344400,200,300,500
17700,9999999584534,1415466,1415466,67579800,160315300,9999999082370,1413979,1413979,132420200,39684700,999949634900,50365100,50365100,200,300,500
17710,9999999584701,1415299,1415299,67549400,160325900,9999999082220,1413927,1413927,132450600,39674100,999949614700,50385300,50385300,200,300,500
17720,9999999584400,1415600,1415600,67526400,160330400,9999999082131,1413801,1413801,132473600,39669600,999949593200,50406800,50406800,200,300,500
17730,9999999584703,1415297,1415297,67572000,160327000,9999999081883,1413827,1413827,132428000,39673000,999949571000,50429000,50429000,200,300,500
17740,9999999585030,1414970,1414970,67550000,160330000,9999999081914,1413586,1413586,132450000,39670000,999949550000,50450000,50450000,200,300,500
17750,9999999584876,1415124,1415124,67547800,160353300,9999999081878,1413411,1413411,132452200,39646700,999949528900,50471100,50471100,200,300,500
17760,9999999584987,1415013,1415013,67484400,160338400,9999999081728,1413344,1413344,132515600,39661600,999949507200,50492800,50492800,200,300,500
17770,9999999585012,1414988,1414988,67461400,160342900,9999999081549,1413308,1413308,132538600,39657100,999949485700,50514300,50514300,200,300,500
17780,9999999584825,1415175,1415175,67468200,160367700,9999999081452,1413189,1413189,132531800,39632300,999949464100,50535900,50535900,200,300,500
17790,9999999584857,1415143,1415143,67519200,160376200,9999999081364,1413082,1413082,132480800,39623800,999949444600,50555400,50555400,200,300,500
17800,9999999584940,1415060,1415060,67597200,160429200,9999999081047,1413189,1413189,132402800,39570800,999949423600,50576400,50576400,200,300,500
17810,9999999585193,1414807,1414807,67615400,160471900,9999999080809,1413218,1413218,132384600,39528100,999949402700,50597300,50597300,200,300,500
17820,9999999585146,1414854,1414854,67632600,160486100,9999999080536,1413277,1413277,132367400,39513900,999949381300,50618700,50618700,200,300,500
17830,9999999585292,1414708,1414708,67603000,160495500,9999999080213,1413402,1413402,132397000,39504500,999949361500,50638500,50638500,200,300,500
17840,9999999585148,1414852,1414852,67569400,160480900,9999999079955,1413442,1413442,132430600,39519100,999949339700,50660300,50660300,200,300,500
17850,9999999585144,1414856,1414856,67624000,160484000,9999999079726,1413494,1413494,132376000,39516000,999949322000,50678000,50678000,200,300,500
17860,9999999585514,1414486,1414486,67592000,160457000,9999999079564,1413446,1413446,132408000,39543000,999949301000,50699000,50699000,200,300,500
17870,9999999585423,1414577,1414577,67568000,160453000,9999999079318,1413472,1413472,132432000,39547000,999949279000,50721000,50721000,200,300,500
17880,9999999585318,1414682,1414682,67609000,160451500,9999999079032,1413563,1413563,132391000,39548500,999949259500,50740500,50740500,200,300,500
17890,9999999585404,1414596,1414596,67632600,160481100,9999999078809,1413554,1413554,132367400,39518900,999949236300,50763700,50763700,200,300,500
