Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1,H2O::Cell_1::Mitochondria_2,H2O_created::Cell_1::Mitochondria_2,OH-::Cell_1::Mitochondria_2,H+::Cell_1::Mitochondria_2,H+_inter::Cell_1::Mitochondria_2,H+_inter_created::Cell_1::Mitochondria_2,O2::Cell_1::Mitochondria_2,O2_in::Cell_1::Mitochondria_2,CO2::Cell_1::Mitochondria_2,ATP::Cell_1::Mitochondria_2,ATP_created::Cell_1::Mitochondria_2,ADP::Cell_1::Mitochondria_2,GDP::Cell_1::Mitochondria_2,GTP::Cell_1::Mitochondria_2,Pi::Cell_1::Mitochondria_2,NAD+::Cell_1::Mitochondria_2,NADH::Cell_1::Mitochondria_2,NADH_created::Cell_1::Mitochondria_2,NADH_in::Cell_1::Mitochondria_2,Pyruvate-::Cell_1::Mitochondria_2,Pyruvate-_in::Cell_1::Mitochondria_2,CoA-SH::Cell_1::Mitochondria_2,Acetyl_CoA::Cell_1::Mitochondria_2,FAD::Cell_1::Mitochondria_2,FADH2::Cell_1::Mitochondria_2,FADH2_created::Cell_1::Mitochondria_2,Pyruvate_transport::Cell_1::Mitochondria_2,ATP_synthase::Cell_1::Mitochondria_2,ADP_ATP_transport::Cell_1::Mitochondria_2,NADH_shuttle::Cell_1::Mitochondria_2,Pi_transport::Cell_1::Mitochondria_2,Commp1-3-4::Cell_1::Mitochondria_2,Commp2-3-4::Cell_1::Mitochondria_2,H2O::Cell_1::Mitochondria_3,H2O_created::Cell_1::Mitochondria_3,OH-::Cell_1::Mitochondria_3,H+::Cell_1::Mitochondria_3,H+_inter::Cell_1::Mitochondria_3,H+_inter_created::Cell_1::Mitochondria_3,O2::Cell_1::Mitochondria_3,O2_in::Cell_1::Mitochondria_3,CO2::Cell_1::Mitochondria_3,ATP::Cell_1::Mitochondria_3,ATP_created::Cell_1::Mitochondria_3,ADP::Cell_1::Mitochondria_3,GDP::Cell_1::Mitochondria_3,GTP::Cell_1::Mitochondria_3,Pi::Cell_1::Mitochondria_3,NAD+::Cell_1::Mitochondria_3,NADH::Cell_1::Mitochondria_3,NADH_created::Cell_1::Mitochondria_3,NADH_in::Cell_1::Mitochondria_3,Pyruvate-::Cell_1::Mitochondria_3,Pyruvate-_in::Cell_1::Mitochondria_3,CoA-SH::Cell_1::Mitochondria_3,Acetyl_CoA::Cell_1::Mitochondria_3,FAD::Cell_1::Mitochondria_3,FADH2::Cell_1::Mitochondria_3,FADH2_created::Cell_1::Mitochondria_3,Pyruvate_transport::Cell_1::Mitochondria_3,ATP_synthase::Cell_1::Mitochondria_3,ADP_ATP_transport::Cell_1::Mitochondria_3,NADH_shuttle::Cell_1::Mitochondria_3,Pi_transport::Cell_1::Mitochondria_3,Commp1-3-4::Cell_1::Mitochondria_3,Commp2-3-4::Cell_1::Mitochondria_3
21000,95980,623220,200000000,1200000000,10000,60000,9988301220233,91961089,111021235,948,199904020,2000,62739,2114902,399806144,3982892522,16017107478,20478019678,9983764018,16235982,709262,100391427543,920541900,14326,128973617,3958100,8147661400,6734785,400895885,396892554,13257441,1743602700,986742559,999998864,1136,77823,999394269,605731,529186331,127521900,6660,132311660,999988777,11223,999925923,74077,132293777,1000,1000,1000,1000,1000,1000,1000,100391467686,920595700,14758,129097853,3874200,8148213000,4509166,398698016,396903643,12685744,1743729000,987314256,999999292,708,87048,999356005,643995,529202395,127601300,7161,132313300,999992613,7387,999919248,80752,132298752,1000,1000,1000,1000,1000,1000,1000,100391600159,921010900,100352,129031081,4087500,8151981000,5347690,399720140,397053946,12887263,1744371900,987112737,999998900,1100,89537,999338791,661209,529402409,127737700,0,132357020,999991443,8557,999917537,82463,132348463,1000,1000,1000,1000,1000,1000,1000
22000,96550,631633,210000000,1260000000,10000,60000,9987930362273,90202105,109266861,11259,209903450,2000,40,2087674,419784382,3874558378,16125441622,20611035622,9983768806,16231194,745888,100411300854,967125600,107460,135664146,3998000,8560234400,7233492,421357442,416849584,4742872,1816788000,995257128,999995010,4990,83338,999407854,592146,555796446,134165900,6680,138962540,999991002,8998,999930838,69162,138946862,1000,1000,1000,1000,1000,1000,1000,100411354993,967179200,106919,135966480,3740200,8560816800,5158602,419312252,416861625,4750054,1816977900,995249946,999999758,242,6904,999364279,635721,555810421,134260700,7,138964040,999984763,15237,999923104,76896,138948796,1000,1000,1000,1000,1000,1000,1000,100411588409,967652400,101573,135667768,4106200,8565066400,4338533,418698633,417045049,4733770,1817654700,995266230,999999264,736,83094,999351845,648155,556055455,134380700,3,139024240,999986169,13831,999921794,78206,139010406,1000,1000,1000,1000,1000,1000,1000
23000,95090,638614,220000000,1320000000,10000,60000,9987567056410,92547244,111660176,1030,219904910,2000,547,2107672,439807760,3755696954,16244303046,20732313146,9983777548,16222452,782808,100431228695,1013696600,108080,142356345,3992500,8972709200,6737913,440820163,436830170,3895217,1889968500,996104783,999987242,12758,72025,999377455,622545,582439745,140815200,7200,145618220,999998555,1445,999922525,77475,145609575,1000,1000,1000,1000,1000,1000,1000,100431436049,1013772500,13398,142284348,3970800,8973550600,5436332,439561682,436805879,3906636,1890153600,996093364,999994685,5315,80249,999368970,631030,582406630,140953300,6343,145610720,999996374,3626,999921049,78951,145600751,1000,1000,1000,1000,1000,1000,1000,100431674185,1014300800,7082,142457773,3870900,8978224800,4627544,438978994,437030040,4009341,1891017000,995990659,999998930,1070,7289,999366749,633251,582704251,141034000,6722,145688340,999992593,7407,999923689,76311,145674211,1000,1000,1000,1000,1000,1000,1000
24000,94810,621106,230000000,1380000000,10000,60000,9987220528768,89539391,108619186,11041,229905190,2000,5715,2082797,459788298,3645799059,16354200941,20842166141,9983823083,16176917,820081,100451337108,1060342700,7012,148847390,4068500,9385938200,7272758,461351058,456815018,3927214,1963281600,996072786,999986754,13246,73940,999363822,636178,609086178,147520500,2,152272700,999998462,1538,999914940,85060,152271160,1000,1000,1000,1000,1000,1000,1000,100451441322,1060410000,6821,149088453,3794900,9386635200,6175495,460288945,456793773,4037414,1963493100,995962586,999999795,205,16281,999397408,602592,609053692,147592700,5,152273940,999985984,14016,999923181,76819,152259919,1000,1000,1000,1000,1000,1000,1000,100451487498,1060813200,107286,149370301,3737300,9390166400,3449426,457733176,456980663,3942448,1964121300,996057552,999999776,224,23828,999338465,661535,609305235,147678100,7261,152338780,999993053,6947,999921128,78872,152324572,1000,1000,1000,1000,1000,1000,1000
25000,96410,623197,240000000,1440000000,10000,60000,9986882141523,88892463,108054051,10077,239903590,2000,492,2089862,479787026,3546275686,16453724314,20941764014,9983785678,16214322,857404,100471340860,1106941000,12454,155765157,3765000,9798698000,7875130,481926130,476763281,4014122,2036594100,995985878,999999660,340,11938,999412457,587543,635679843,154170700,3,158930160,999986405,13595,999922438,77562,158916562,1000,1000,1000,1000,1000,1000,1000,100471357629,1106939300,6546,155771331,3782200,9798741000,5447600,479501500,476746070,3988346,2036607600,996011654,999998871,1129,16925,999375955,624045,635660945,154239400,6620,158922940,999998555,1445,999916625,83375,158914875,1000,1000,1000,1000,1000,1000,1000,100471523698,1107344000,6833,155706222,3936600,9802293600,3723331,477948681,476927806,3849759,2037189300,996150241,999999236,764,76977,999350671,649329,635901529,154305200,6300,158986660,999993363,6637,999919577,80423,158973723,1000,1000,1000,1000,1000,1000,1000
26000,94490,633828,250000000,1500000000,10000,60000,9986552245975,89255847,108506507,1101,249905510,2000,57509,2115842,499808818,3456295022,16543704978,21031806678,9983759338,16240662,894156,100491216052,1153523700,100845,162143527,4129300,10211273800,8473677,502487827,496722241,3877859,2109703800,996122141,999999458,542,82299,999408658,591342,662293042,160831200,1,165580640,999990162,9838,999924599,75401,165570801,1000,1000,1000,1000,1000,1000,1000,100491288499,1153476300,11987,162514080,3704900,10210875800,4626500,498621700,496704315,3905758,2109735600,996094242,999999220,780,13862,999370047,629953,662267953,160866500,1,165577040,999986599,13401,999922262,77738,165563638,1000,1000,1000,1000,1000,1000,1000,100491487122,1153937500,6639,162604255,3712100,10215023800,4002336,498199136,496908363,3997737,2110481700,996002263,999986724,13276,6187,999331424,668576,662541976,160976300,3,165641140,999992476,7524,999910287,89713,165633613,1000,1000,1000,1000,1000,1000,1000
27000,97140,629959,260000000,1560000000,10000,60000,9986231936703,88528062,107749288,9797,259902860,2000,40,2093600,519786126,3374865565,16625134435,21113188635,9983804240,16195760,931866,100511258611,1200037000,6256,169019926,3802800,10623282800,7055594,521006144,516648439,3925067,2182887900,996074933,999990656,9344,12689,999407150,592850,688860850,167497200,3,172223620,999988794,11206,999923489,76511,172212411,1000,1000,1000,1000,1000,1000,1000,100511186791,1200124700,100737,169091868,3856800,10624043000,5916238,519903338,516695327,3965040,2183007000,996034960,999999116,884,18976,999388949,611051,688924551,167510200,1,172236880,999992345,7655,999921276,78724,172229224,1000,1000,1000,1000,1000,1000,1000,100511403141,1200599900,105570,168979599,4077400,10628285400,4267669,518460519,516879006,3937872,2183711100,996062128,999998709,1291,74637,999348731,651269,689171669,167651100,6480,172300160,999998983,1017,999921537,78463,172292663,1000,1000,1000,1000,1000,1000,1000
28000,96630,634986,270000000,1620000000,10000,60000,9985917592930,89568657,108813346,11073,269903370,2000,62751,2095995,539784594,3301178087,16698821913,21186892913,9983820045,16179955,968739,100531061186,1246542700,100651,175743074,3849500,11035171000,5815469,539695819,536600122,3848990,2255935200,996151010,999998369,1631,86879,999382157,617843,715466743,174129800,7200,178874080,999999741,259,999915379,84621,178866621,1000,1000,1000,1000,1000,1000,1000,100531244587,1246644900,5804,175993992,3496400,11036112200,6386729,540313129,536610765,3956265,2256195300,996043735,999999662,338,18897,999397032,602968,715478568,174185100,6461,178881620,999992644,7356,999924297,75703,178867803,1000,1000,1000,1000,1000,1000,1000,100531523534,1247258200,10811,175736945,3856400,11041594800,5100915,539293315,536858289,3996796,2257105800,996003204,999999311,689,18515,999381626,618374,715808774,174321000,6841,178964160,999993166,6834,999922915,77085,178950485,1000,1000,1000,1000,1000,1000,1000
29000,95710,634832,280000000,1680000000,10000,60000,9985608688390,92238153,111604511,1130,279904290,2000,63155,2121738,559806320,3234468743,16765531257,21253689857,9983761462,16238538,1006082,100550996383,1293122200,100944,182291497,4002400,11447682000,5277374,559117224,556589022,3883102,2329083000,996116898,999999011,989,81809,999340487,659513,742116813,180779900,0,185533440,999994351,5649,999914709,85291,185527791,1000,1000,1000,1000,1000,1000,1000,100551199817,1293213000,5855,182468360,3675300,11448583600,5721979,559606829,556573589,3935018,2329343100,996064982,999997642,2358,11324,999392435,607565,742095265,180838700,3,185530240,999991439,8561,999921624,78376,185521676,1000,1000,1000,1000,1000,1000,1000,100551364869,1293816200,105655,182671068,3664100,11453951600,6433010,560577960,556828401,3915836,2330303700,996084164,999993444,6556,4408,999385307,614693,742435193,180943100,3,185614820,999991975,8025,999919508,80492,185606792,1000,1000,1000,1000,1000,1000,1000
30000,95050,645314,290000000,1740000000,10000,60000,9985311646552,89354524,108744648,10189,289904950,2000,498,2099402,579789522,3174101276,16825898724,21314031124,9983752678,16247322,1043400,100571009986,1339777800,100360,189019292,3900300,11860945200,6372698,580209548,576569874,3976425,2402445600,996023575,999995407,4593,4182,999374408,625592,768757992,187437200,2,192193640,999994480,5520,999915982,84018,192188118,1000,1000,1000,1000,1000,1000,1000,100571221417,1339815300,10194,189071303,3695200,11861396200,5422397,579282747,576503106,3929057,2402592300,996070943,999999394,606,8537,999426631,573369,768666469,187533000,6560,192182940,999986983,13017,999931237,68763,192163363,1000,1000,1000,1000,1000,1000,1000,100571268520,1340343800,101021,189316959,3665700,11865987600,5780643,579861893,576799445,3924844,2403392100,996075156,999989591,10409,8947,999388502,611498,769064098,187528600,1,192270140,999994514,5486,999916647,83353,192264653,1000,1000,1000,1000,1000,1000,1000
31000,96660,632023,300000000,1800000000,10000,60000,9985016171907,90676307,110100401,1130,299903340,2000,57260,2109874,599804420,3119619514,16880380486,21368501486,9983766366,16233634,1080586,100591118077,1386429800,5125,195686862,3755100,12274121200,6717744,600546594,596542071,3954174,2475774000,996045826,999999808,192,18334,999421063,578937,795387237,194077300,6161,198857900,999993427,6573,999926934,73066,198845166,1000,1000,1000,1000,1000,1000,1000,100591177180,1386427800,9762,195766040,3703000,12274296400,5908305,599748355,596494312,3940343,2475851700,996059657,999995757,4243,17314,999379302,620698,795325698,194227400,7040,198838580,999999846,154,999916314,83686,198831386,1000,1000,1000,1000,1000,1000,1000,100591232016,1386871900,101517,195595042,4023000,12278090200,4994118,599015768,596724656,3853994,2476420800,996146006,999997605,2395,88011,999400955,599045,795628245,194185500,2,198917480,999986111,13889,999925011,74989,198903589,1000,1000,1000,1000,1000,1000,1000
32000,95790,637916,310000000,1860000000,10000,60000,9984725349104,92510786,111924766,1080,309904210,2000,94,2114920,619806260,3070165190,16929834810,21417909410,9983818980,16181020,1118040,100610959886,1432987200,105609,202557073,3658700,12686484000,6971199,620753049,616510149,3943346,2548956000,996056654,999990611,9389,4565,999400516,599484,822009884,200729800,1,205510680,999989056,10944,999923765,76235,205499735,1000,1000,1000,1000,1000,1000,1000,100611110088,1433054100,105311,202380769,3807500,12687309000,5842520,619667570,616449811,3938662,2549115300,996061338,999998995,1005,22433,999409722,590278,821928378,200908000,3,205492680,999985890,14110,999925433,74567,205478567,1000,1000,1000,1000,1000,1000,1000,100611239771,1433454400,100918,202136189,4104300,12690731200,4952471,618941371,616655394,3925468,2549628300,996074532,999999231,769,79763,999430369,569631,822201431,200869400,6620,205569940,999982717,17283,999930563,69437,205546037,1000,1000,1000,1000,1000,1000,1000
33000,95270,633022,320000000,1920000000,10000,60000,9984443320410,90234068,109633942,11584,319904730,2000,497,2087282,639786292,3025439878,16974560122,21462535622,9983842578,16157422,1155170,100631067357,1479638300,9468,208746283,4016600,13099723800,7425141,641203091,636482010,3873732,2622192600,996126268,999998107,1893,89775,999414865,585135,848642035,207416600,6320,212168280,999998065,1935,999922375,77625,212160025,1000,1000,1000,1000,1000,1000,1000,100631138015,1479629400,9126,208724245,4036300,13099820400,5408935,639194035,636425666,3995262,2622243900,996004738,999998709,1291,68047,999398281,601719,848567019,207545700,6740,212149700,999998393,1607,999917847,82153,212141353,1000,1000,1000,1000,1000,1000,1000,100631171705,1480041700,100386,208841015,4089600,13103311400,5017605,638969355,636647466,3910155,2622819600,996089845,999999452,548,83797,999395631,604369,848858269,207511400,0,212225860,999984943,15057,999927397,72603,212210803,1000,1000,1000,1000,1000,1000,1000
34000,94630,629565,330000000,1980000000,10000,60000,9984159476391,94067487,113514640,10960,329905370,2000,62701,2099033,659788820,2985074878,17014925122,21503028222,9983844247,16155753,1192367,100650940267,1526215100,105921,215764032,3743100,13512260600,8210023,661949423,656434267,3945955,2695455300,996054045,999988951,11049,11996,999416929,583071,875245471,214080100,6281,218818140,999999345,655,999925096,74904,218811204,1000,1000,1000,1000,1000,1000,1000,100651131568,1526200500,4604,215380569,4010000,13512324200,4827886,658573086,656367769,3855384,2695435200,996144616,999999608,392,92524,999411655,588345,875152845,214215800,3,218797620,999987459,12541,999925024,74976,218785076,1000,1000,1000,1000,1000,1000,1000,100651194871,1526604100,8962,215665448,3836800,13515737000,4877175,658785225,656623837,3968070,2696058900,996031930,999995081,4919,6611,999388374,611626,875494926,214144800,1,218881660,999989430,10570,999916911,83089,218871089,1000,1000,1000,1000,1000,1000,1000
35000,94290,614761,340000000,2040000000,10000,60000,9983884294957,93099180,112614987,2205,339905710,2000,497,2116097,679807010,2948491437,17051508563,21539588363,9983829563,16170437,1229273,100670996172,1572714300,4566,222048708,3983100,13924194200,7517673,681190523,676352348,3846903,2768494500,996153097,999997349,2651,78346,999434998,565002,901801002,220741100,7200,225462240,999993614,6386,999919946,80054,225448654,1000,1000,1000,1000,1000,1000,1000,100671040466,1572751800,4773,222097227,3984600,13924633200,5780046,679475646,676348367,3894725,2768592000,996105275,999986738,13262,76013,999373346,626654,901797354,220859900,7,225450400,999998594,1406,999911613,88387,225448987,1000,1000,1000,1000,1000,1000,1000,100671076720,1573279300,105431,222378578,3908400,13929125800,4808123,678718573,676642164,3927222,2769372000,996072778,999979339,20661,60417,999367453,632547,902188747,220806300,2,225549000,999997585,2415,999911817,88183,225546583,1000,1000,1000,1000,1000,1000,1000
36000,96250,619948,350000000,2100000000,10000,60000,9983610412206,94312226,113887946,1245,349903750,2000,40,2113910,699805010,2915250932,17084749068,21572833968,9983804610,16195390,1266420,100690882870,1619280800,105526,229073729,3684100,14336651200,8580228,702210828,696284095,3945233,2841750300,996054767,999998665,1335,6732,999456137,543863,928375363,227410100,6881,232108440,999989709,10291,999928332,71668,232091268,1000,1000,1000,1000,1000,1000,1000,100691070411,1619390600,4586,228798605,3909400,14337713200,5843263,699526513,696307558,3936971,2841894900,996063029,999998470,1530,87199,999409141,590859,928405059,227528200,4,232112560,999984945,15055,999926599,73401,232097501,1000,1000,1000,1000,1000,1000,1000,100691098822,1619765800,4387,228721936,4103500,14340770000,3815271,697642671,696572072,3852796,2842346700,996147204,999999499,501,82803,999382631,617369,928756269,227404900,2,232203680,999980519,19481,999926803,73197,232184197,1000,1000,1000,1000,1000,1000,1000
37000,94950,635739,360000000,2160000000,10000,60000,9983345742461,89462093,109019218,11467,359905050,2000,63338,2087859,719787166,2885320054,17114679946,21602686446,9983834101,16165899,1303367,100710813964,1665908200,104656,235604494,3869200,14749600400,8152070,721763570,716313398,3966447,2914966200,996033553,999998787,1213,20540,999407442,592558,955081858,234048500,2,238776480,999991982,8018,999916740,83260,238768460,1000,1000,1000,1000,1000,1000,1000,100710968459,1666021800,104576,235755281,3718200,14750813200,5654986,719328086,716281530,4032014,2915253300,995967986,999998859,1141,16845,999396515,603485,955039585,234234500,0,238765420,999992635,7365,999917545,82455,238758055,1000,1000,1000,1000,1000,1000,1000,100710909244,1666319800,104939,235763433,3832600,14753107600,4430017,718209267,716550915,3938302,2915570400,996061698,999989763,10237,6761,999362946,637054,955399354,234034900,3,238854040,999994402,5598,999912861,87139,238848439,1000,1000,1000,1000,1000,1000,1000
38000,95120,616876,370000000,2220000000,10000,60000,9983075774982,92752228,112363709,11568,369904880,2000,50,2087457,739786624,2858220110,17141779890,21629788290,9983816423,16183577,1340447,100730829999,1712473000,105274,242147078,3922000,15162082800,9043322,742614372,736226455,3904485,2988138600,996095515,999999376,624,79791,999457436,542564,981629064,240724700,3,245421240,999981372,18628,999928291,71709,245402609,1000,1000,1000,1000,1000,1000,1000,100730958057,1712644600,105221,242525781,3589300,15163756400,5717137,739371337,736259166,3995538,2988546300,996004462,999994364,5636,3026,999418560,581440,981674540,240879100,2,245428420,999986956,13044,999920826,79174,245415374,1000,1000,1000,1000,1000,1000,1000,100730850982,1712844800,104732,242591678,3643000,15165136800,3681915,737397365,736487024,3991949,2988702900,996008051,999993287,6713,3838,999379114,620886,981979086,240658800,6160,245509060,999989162,10838,999921838,78162,245492062,1000,1000,1000,1000,1000,1000,1000
39000,93380,630477,380000000,2280000000,10000,60000,9982813749004,90719704,110376573,11342,379906620,2000,5790,2098913,759790556,2833798508,17166201492,21654318692,9983819847,16180153,1377803,100750854588,1759041200,8050,248967692,3696800,15574548800,8262439,761791589,756197188,3962524,3061375500,996037476,999997570,2430,11546,999416658,583342,1008262742,247396000,7020,252073100,999999474,526,999917346,82654,252065554,1000,1000,1000,1000,1000,1000,1000,100750933885,1759217300,100805,249002375,3757700,15576301800,5701414,759318114,756200400,3952844,3061713000,996047156,999998274,1726,9130,999414530,585470,1008266970,247568000,6540,252073800,999999310,690,999917330,82670,252066570,1000,1000,1000,1000,1000,1000,1000,100750905373,1759452900,7839,249013005,3762900,15577906600,4566480,758254030,756475530,3926894,3061901400,996073106,999999898,102,15604,999398874,601126,1008629826,247268600,2,252166940,999987358,12642,999923504,76496,252154296,1000,1000,1000,1000,1000,1000,1000
40000,96620,633697,390000000,2340000000,10000,60000,9982550878053,91859460,111571711,1239,389903380,2000,5823,2110069,779804282,2811595213,17188404787,21676444087,9983812811,16187189,1414993,100770833506,1805645900,7797,255220853,4095800,15987349400,8008089,781511689,776167957,3896316,3134525100,996103684,999990717,9283,73601,999420844,579156,1034890256,254057400,6341,258729700,999998940,1060,999916401,83599,258722299,1000,1000,1000,1000,1000,1000,1000,100770927411,1805828800,100924,255898308,3505800,15989107200,6549828,780140428,776161469,3987104,3134995800,996012896,999999249,751,18845,999428876,571124,1034879424,254225300,6501,258732060,999992396,7604,999929645,70355,258717955,1000,1000,1000,1000,1000,1000,1000,100770740342,1806000000,101764,255775978,3762600,15990159200,4073413,777708363,776430156,3956106,3135037800,996043894,999998708,1292,17402,999380646,619354,1035239754,253919400,6500,258817460,999998638,1362,999920502,79498,258809598,1000,1000,1000,1000,1000,1000,1000
41000,93810,635069,400000000,2400000000,10000,60000,9982294183498,88909223,108642052,9865,399906190,2000,42,2097479,799792650,2791514621,17208485379,21696611079,9983816561,16183439,1451911,100790750099,1852326800,101345,262180221,3895700,16400768000,7996084,801503234,796169624,3969333,3207906300,996030667,999998681,1319,77848,999425924,574076,1061557576,260718300,6780,265400500,999994232,5768,999924548,75452,265387952,1000,1000,1000,1000,1000,1000,1000,100790956263,1852346400,3887,262231914,3710600,16401134400,7646289,801173889,796110137,3891088,3208059300,996108912,999997838,2162,14750,999440813,559187,1061475487,260847700,3,265379440,999985913,14087,999925850,74150,265365350,1000,1000,1000,1000,1000,1000,1000,100790659565,1852475100,101330,262678875,3544700,16401837400,3132316,796687766,796363990,3906359,3208130700,996093641,999992224,7776,3665,999341075,658925,1061814325,260591300,0,265463320,999987015,12985,999913865,86135,265450335,1000,1000,1000,1000,1000,1000,1000
42000,96010,634971,410000000,2460000000,10000,60000,9982032786047,92616595,112405076,1127,409903990,2000,5841,2103455,819805726,2773301442,17226698558,21714737758,9983804085,16195915,1489111,100810744738,1899004000,100779,268640740,4125600,16814200800,7555683,821067733,816188360,3918178,3281209200,996081822,999998817,1183,89939,999403079,596921,1088248221,267392900,2,272068640,999991223,8777,999920039,79961,272059861,1000,1000,1000,1000,1000,1000,1000,100810855776,1898823400,7143,268975764,3640400,16812782800,7808219,821254219,816038574,3921347,3281107500,996078653,999988320,11680,6473,999409499,590501,1088048601,267502500,0,272018520,999991507,8493,999921373,78627,272010027,1000,1000,1000,1000,1000,1000,1000,100810749932,1899122000,7202,268624048,4132400,16814945600,3493386,817037236,816340824,3924252,3281282700,996075748,999995630,4370,83378,999376754,623246,1088451346,267225300,6220,272126000,999990742,9258,999923778,76222,272110522,1000,1000,1000,1000,1000,1000,1000
43000,96320,635174,420000000,2520000000,10000,60000,9981779916875,89485479,109299277,10198,419903680,2000,5363,2089934,839786964,2756860754,17243139246,21731230046,9983802626,16197374,1526490,100830813466,1945587500,7261,275266570,4033900,17226794200,7660660,841136860,836140658,3876941,3354430500,996123059,999999250,750,86309,999432351,567649,1114851549,274033400,6684,278725560,999992015,7985,999924209,75791,278710891,1000,1000,1000,1000,1000,1000,1000,100830725197,1945371900,104542,275346003,3983600,17225100600,8115497,841512797,835966734,3896621,3354182400,996103379,999998034,1966,85913,999437579,562421,1114622021,274157700,6480,278662640,999999127,873,999922013,77987,278655287,1000,1000,1000,1000,1000,1000,1000,100830562943,1945667500,100929,275635694,3915700,17227208600,3217706,836709806,836323249,3885737,3354469200,996114263,999998361,1639,73324,999331875,668125,1115097025,273872000,6643,278782340,999998079,1921,999909524,90476,278773776,1000,1000,1000,1000,1000,1000,1000
