Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1,H2O::Cell_1::Mitochondria_2,H2O_created::Cell_1::Mitochondria_2,OH-::Cell_1::Mitochondria_2,H+::Cell_1::Mitochondria_2,H+_inter::Cell_1::Mitochondria_2,H+_inter_created::Cell_1::Mitochondria_2,O2::Cell_1::Mitochondria_2,O2_in::Cell_1::Mitochondria_2,CO2::Cell_1::Mitochondria_2,ATP::Cell_1::Mitochondria_2,ATP_created::Cell_1::Mitochondria_2,ADP::Cell_1::Mitochondria_2,GDP::Cell_1::Mitochondria_2,GTP::Cell_1::Mitochondria_2,Pi::Cell_1::Mitochondria_2,NAD+::Cell_1::Mitochondria_2,NADH::Cell_1::Mitochondria_2,NADH_created::Cell_1::Mitochondria_2,NADH_in::Cell_1::Mitochondria_2,Pyruvate-::Cell_1::Mitochondria_2,Pyruvate-_in::Cell_1::Mitochondria_2,CoA-SH::Cell_1::Mitochondria_2,Acetyl_CoA::Cell_1::Mitochondria_2,FAD::Cell_1::Mitochondria_2,FADH2::Cell_1::Mitochondria_2,FADH2_created::Cell_1::Mitochondria_2,Pyruvate_transport::Cell_1::Mitochondria_2,ATP_synthase::Cell_1::Mitochondria_2,ADP_ATP_transport::Cell_1::Mitochondria_2,NADH_shuttle::Cell_1::Mitochondria_2,Pi_transport::Cell_1::Mitochondria_2,Commp1-3-4::Cell_1::Mitochondria_2,Commp2-3-4::Cell_1::Mitochondria_2
513000,45149160,1246481,10240000000,61440000000,20000,120000,9890179466463,876639,11361525276,2831,10194850840,2000,124518,2945619,20389696018,2423319902,17576680098,18462793398,9850561761,149438239,11208264779,112710836278,31067686900,238169,7744902,5564952800,273964685800,17436667469,30675999469,13767590622,999911921,47546753400,88079,985459270,14540730,42631749,16745627,983254373,18356787473,4516108000,8240,4589205160,999999931,69,999826049,173951,4589196851,1000,1000,1000,1000,1000,1000,1000,112710959011,31068036400,164652,7927958,5564649500,273967579200,17523160382,30762629532,13767815667,999988961,47547489900,11039,984806382,15193618,41619721,16867654,983132346,18357087546,4515885000,8551,4589280460,999999970,30,999826221,173779,4589271879,1000,1000,1000,1000,1000,1000,1000
514000,45193010,1260360,10260000000,61560000000,20000,120000,9889970561985,10016756,11393511154,4557,10214806990,2000,1993,2948232,20429604866,2423342941,17576657059,18462606959,9850720988,149279012,11231267154,112736229945,31126877100,228930,7670898,5573491000,274488995000,17471218019,30735920569,13792947273,999903837,47638029000,96163,985619762,14380238,42877925,16716252,983283748,18390596348,4524620500,97,4597649220,999999952,48,999822925,177075,4597649075,1000,1000,1000,1000,1000,1000,1000,112736193003,31127195200,251246,7732976,5573543500,274491480800,17557998928,30822817078,13793193153,999905071,47638556400,94929,985087854,14912146,42070883,16715030,983284970,18390924170,4524438200,9141,4597740260,999999898,102,999827883,172117,4597731017,1000,1000,1000,1000,1000,1000,1000
515000,45236180,1267726,10280000000,61680000000,20000,120000,9889779200947,1599312,11407914527,22239,10234763820,2000,11550,2907053,20469483162,2423355359,17576644641,18462432441,9850874567,149125433,11254282729,112761807776,31186209500,196327,7658204,5581818500,275014721400,17506595979,30796739879,13818284718,999898288,47729710200,101712,985382389,14617611,42726801,16822183,983177817,18424379617,4533164300,7640,4606102560,999999979,21,999826801,173199,4606094899,1000,1000,1000,1000,1000,1000,1000,112761552883,31186349500,236402,8201264,5581544400,275015387800,17591812795,30881980845,13818547837,999990504,47729856900,9496,985316899,14683101,42295895,16681558,983318442,18424730442,4532910700,8193,4606190820,999999978,22,999830795,169205,4606182605,1000,1000,1000,1000,1000,1000,1000
516000,45279630,1281606,10300000000,61800000000,20000,120000,9889580190103,868973,11430169685,4801,10254720370,2000,128425,2942274,20509431138,2423405276,17576594724,18462215624,9850931726,149068274,11277290164,112787280757,31245442400,158843,7874707,5590041700,275539416000,17541740326,30857273526,13843644584,999895019,47821152000,104981,985386819,14613181,42815700,16801916,983198084,18458187184,4541701300,96,4614559480,999983216,16784,999833400,166600,4614542600,1000,1000,1000,1000,1000,1000,1000,112787080473,31245583900,150731,8286022,5589744600,275540156600,17625754643,30941316443,13843901439,999986479,47821333800,13521,985281347,14718653,42350068,16759329,983240671,18458532571,4541371400,45,4614639220,999991957,8043,999829168,170832,4614631132,1000,1000,1000,1000,1000,1000,1000
517000,45323910,1258375,10320000000,61920000000,20000,120000,9889370612265,10690910,11462851500,22452,10274676090,2000,126134,2911914,20549307276,2423432475,17576567525,18462016225,9851052366,148947634,11300301042,112812692200,31304722900,230080,8367600,5597957700,276064627400,17578815400,30919764250,13868976420,999980754,47912807700,19246,985258914,14741086,42687860,16904840,983095160,18491968560,4550199100,7920,4623000060,1000000000,0,999833060,166940,4622992140,1000,1000,1000,1000,1000,1000,1000,112812576840,31304891700,163880,8203259,5598179900,276065562600,17657865041,30998851241,13869241059,999985876,47912893500,14124,985166116,14833884,42321840,16874981,983125019,18492318619,4549859500,8321,4623094260,999991621,8379,999841740,158260,4623077560,1000,1000,1000,1000,1000,1000,1000
518000,45367820,1262934,10340000000,62040000000,20000,120000,9889180001166,1594272,11476647126,2452,10294632180,2000,10391,2957298,20589259456,2423516938,17576483062,18461766062,9851209962,148790038,11323305518,112838181460,31363960400,218205,8142687,5606634700,276589428800,17612922121,30979266371,13894306517,999988333,48004174200,11667,985354788,14645212,42861755,16887538,983112462,18525736462,4558792600,93,4631446720,999983318,16682,999841955,158045,4631429945,1000,1000,1000,1000,1000,1000,1000,112837907063,31364075700,147981,7942530,5606994600,276589780200,17693108504,31059460304,13894649577,999989039,48004070100,10961,985419987,14580013,42652648,16760771,983239229,18526199429,4558371300,47,4631549920,999999979,21,999822248,177752,4631549852,1000,1000,1000,1000,1000,1000,1000
519000,45412260,1253846,10360000000,62160000000,20000,120000,9888980179485,1645882,11499515632,22262,10314587740,2000,11384,2910994,20629130956,2423539867,17576460133,18461581233,9851359406,148640594,11346318162,112863608448,31423154900,183575,7815257,5615432500,277113848200,17649408462,31041129612,13919668863,999983654,48095424000,16346,985541495,14458505,43136341,16837278,983162722,18559552622,4567339800,115,4639901460,999982414,17586,999828841,171159,4639883759,1000,1000,1000,1000,1000,1000,1000,112863354734,31423277700,150769,7669107,5615625300,277114188200,17725878108,31117605158,13919958199,999899452,48095343000,100548,985522153,14477847,42923101,16856702,983143298,18559941398,4566832400,8539,4640000340,999991398,8602,999840401,159599,4639983199,1000,1000,1000,1000,1000,1000,1000
520000,45456630,1284696,10380000000,62280000000,20000,120000,9888772067842,10023014,11530768448,22269,10334543370,2000,117525,2908232,20669042202,2423600056,17576399944,18461362044,9851463828,148536172,11369301030,112889142356,31482611600,186731,7851273,5623829600,277640523200,17682403999,31099610249,13945099611,999980735,48187269000,19265,985110064,14889936,42792529,16882618,983117382,18593461082,4575869700,91,4648376760,999984802,15198,999837629,162371,4648361471,1000,1000,1000,1000,1000,1000,1000,112888753332,31482563000,196166,7835973,5623931500,277639452400,17761842130,31178987530,13945350993,999899089,48186915900,100911,985385155,14614845,42860766,16884873,983115127,18593798427,4575335300,55,4648456180,999991309,8691,999824766,175234,4648447434,1000,1000,1000,1000,1000,1000,1000
521000,45501630,1252217,10400000000,62400000000,20000,120000,9888571580619,10742570,11554290682,22318,10354498370,2000,126383,2904608,20708952104,2423615189,17576384811,18461175011,9851678272,148321728,11392321776,112914416381,31541734400,245152,8020601,5632215000,278164231200,17714667627,31157215277,13970434780,999986208,48278445600,13792,985376819,14623181,43142011,16829431,983170569,18627246369,4584380400,8278,4656819880,999999987,13,999827511,172489,4656811589,1000,1000,1000,1000,1000,1000,1000,112914265003,31541891000,213482,7668856,5632520800,278165130000,17798821873,31241406123,13970691129,999903713,48278517900,96287,985233008,14766992,42787695,16929666,983070334,18627588134,4583928200,8721,4656905840,999999886,114,999825495,174505,4656897005,1000,1000,1000,1000,1000,1000,1000
522000,45545730,1255688,10420000000,62520000000,20000,120000,9888381005534,1581106,11567916886,22545,10374454270,2000,11143,2909330,20748863450,2423671240,17576328760,18460956660,9851898270,148101730,11415324720,112940006202,31601043000,195911,7461873,5641069700,278689789200,17746830437,31214811887,13995770573,999898718,48369965400,101282,985225189,14774811,43157971,16927098,983072902,18661024502,4592931200,45,4665262760,999991214,8786,999826171,173829,4665253929,1000,1000,1000,1000,1000,1000,1000,112939668350,31601171600,239482,7958870,5640794800,278690193600,17835930632,31303921282,13996074592,999990712,48370019400,9288,985251956,14748044,42801844,16852452,983147548,18661432748,4592505800,8360,4665366640,999999876,124,999832144,167856,4665358156,1000,1000,1000,1000,1000,1000,1000
523000,45589290,1241239,10440000000,62640000000,20000,120000,9888172126031,10743814,11599973456,4620,10394410710,2000,12320,2945362,20788812180,2423744845,17576255155,18460717955,9852043258,147956742,11438327538,112965387351,31660179800,197169,8109393,5648970300,279213586800,17781712861,31275039561,14021078284,999992289,48461276100,7711,985466729,14533271,43387640,16824656,983175344,18694768244,4601534100,8816,4673707180,999991596,8404,999836440,163560,4673689960,1000,1000,1000,1000,1000,1000,1000,112965109350,31660421800,164548,7750106,5649452300,279214995600,17870322380,31363706880,14021496124,999891383,48461367000,108617,985226849,14773151,42959466,16794242,983205758,18695328158,4600993800,44,4673832100,999999978,22,999820766,179234,4673832034,1000,1000,1000,1000,1000,1000,1000
524000,45633580,1282926,10460000000,62760000000,20000,120000,9887981531674,1576669,11613594046,20449,10414366420,2000,116853,2921135,20828691942,2423772743,17576227257,18460526057,9852221705,147778295,11461317947,112990839615,31719462000,221697,8028637,5657453300,279738833600,17815150377,31333894727,14046428424,999989249,48552802200,10751,985378853,14621147,43386704,16891080,983108920,18728571220,4610053100,8488,4682151320,999999964,36,999830504,169496,4682142796,1000,1000,1000,1000,1000,1000,1000,112990631766,31719760200,149743,7611419,5658027500,279740609200,17905887444,31424705494,14046871839,999906095,48552925800,93905,985124898,14875102,42922903,16812364,983187636,18729157036,4609542600,95,4682301540,999983752,16248,999838903,161097,4682285197,1000,1000,1000,1000,1000,1000,1000
525000,45676350,1258949,10480000000,62880000000,20000,120000,9887782534490,849066,11635724925,20486,10434323650,2000,1052,2915231,20868606328,2423844756,17576155244,18460295444,9852378229,147621771,11484338857,113016205263,31778667300,236680,8079636,5665938900,280263267400,17851349140,31395469940,14071800657,999984319,48644115900,15681,985498800,14501200,43594581,16826724,983173276,18762400876,4618588300,8361,4690608580,1000000000,0,999825481,174519,4690600219,1000,1000,1000,1000,1000,1000,1000,113016025406,31778944400,150149,8024493,5666050900,280264940000,17939079359,31483270059,14072206969,999991190,48644350200,8810,985235975,14764025,43024485,16818416,983181584,18762942584,4618057400,7921,4690743660,999999876,124,999827385,172615,4690735615,1000,1000,1000,1000,1000,1000,1000
526000,45720130,1264226,10500000000,63000000000,20000,120000,9887573672003,9959514,11667690649,20478,10454279870,2000,11571,2917451,20908518784,2423882117,17576117883,18460092983,9852530229,147469771,11507343913,113041597243,31837852900,207412,8128101,5674379800,280787421800,17885533683,31455015933,14097177294,999990537,48735355800,9463,985708322,14291678,43878985,16769691,983230309,18796230909,4627075500,116,4699070180,999983551,16449,999834785,165215,4699053615,1000,1000,1000,1000,1000,1000,1000,113041594777,31838306000,168813,7702450,5674715500,280790998400,17974059120,31543708270,14097544327,999899939,48736037400,100061,984907369,15092631,42871130,16938103,983061897,18796722897,4626629600,53,4699187240,999991383,8617,999829130,170870,4699178570,1000,1000,1000,1000,1000,1000,1000
527000,45764010,1254305,10520000000,63120000000,20000,120000,9887382981544,907946,11681456519,20283,10474235990,2000,11636,2922059,20948431414,2423930190,17576069810,18459877710,9852721841,147278159,11530348355,113067230135,31897299300,183953,7689137,5683060300,281314258600,17917229265,31512208015,14122552920,999892325,48827220300,107675,985179121,14820879,43531196,16957876,983042124,18830067724,4635590100,48,4707523360,999991492,8508,999826996,173004,4707514804,1000,1000,1000,1000,1000,1000,1000,113067148092,31897616500,144128,7956664,5682849500,281316458600,18011449444,31606526044,14122878836,999992013,48827690700,7987,984799453,15200547,42755140,16975604,983024396,18830499496,4635214800,124,4707637640,999983144,16856,999842640,157360,4707620660,1000,1000,1000,1000,1000,1000,1000
528000,45806080,1230348,10540000000,63240000000,20000,120000,9887174187899,9953252,11713311049,22495,10494193920,2000,122647,2910947,20988342850,2423973951,17576026049,18459669549,9852902553,147097447,11553349403,113092627134,31956620500,219152,7872825,5691456300,281839685000,17955011068,31575413818,14147968435,999986487,48918773700,13513,985142949,14857051,43483462,16885027,983114973,18863955173,4644150300,41,4715995000,999991779,8221,999828262,171738,4715986738,1000,1000,1000,1000,1000,1000,1000,113092539386,31956831400,168174,8061389,5691234200,281841006800,18042774187,31663233187,14148228335,999992668,48919061700,7332,984876388,15123612,42913220,16960085,983039915,18864298815,4643745700,125,4716087500,999983105,16895,999842920,157080,4716070480,1000,1000,1000,1000,1000,1000,1000
529000,45849410,1243502,10560000000,63360000000,20000,120000,9886982825466,1618311,11727888880,2522,10514150590,2000,124656,2947833,21028296136,2424064077,17575935923,18459410623,9853027847,146972153,11576350583,113118130176,32015928100,165955,7721842,5700036700,282365085000,17990355375,31636182175,14173358484,999911590,49010294400,88410,984971167,15028833,43476477,16860293,983139707,18897811307,4652707500,42,4724452880,999999985,15,999821677,178323,4724452823,1000,1000,1000,1000,1000,1000,1000,113117978118,32016095100,148696,8092296,5699637100,282366079000,18076581617,31722449667,14173610298,999990127,49010566500,9873,984800365,15199635,42918638,16964140,983035860,18898147060,4652265900,8066,4724544840,999999988,12,999822238,177762,4724536762,1000,1000,1000,1000,1000,1000,1000
530000,45893120,1249702,10580000000,63480000000,20000,120000,9886774737323,9953103,11759062049,4789,10534106880,2000,126172,2948564,21068204182,2424095426,17575904574,18459212474,9853179236,146820764,11599339618,113143578202,32075199600,175638,8012438,5708178000,282890156800,18023000121,31694234971,14198716860,999990197,49101849600,9803,984931477,15068523,43445780,16899220,983100780,18931622480,4661218100,8400,4732914020,1000000000,0,999824280,175720,4732905620,1000,1000,1000,1000,1000,1000,1000,113143344562,32075296500,148967,8040366,5708268100,282890385800,18113152105,31784389155,14198989662,999981599,49101796800,18401,984999442,15000558,43205443,16842481,983157519,18931983519,4660825700,32,4733001980,999991909,8091,999828543,171457,4732993857,1000,1000,1000,1000,1000,1000,1000
531000,45937480,1259576,10600000000,63600000000,20000,120000,9886584083081,842697,11772730986,22489,10554062520,2000,126605,2912427,21108080062,2424121378,17575878622,18459025922,9853364713,146635287,11622340575,113168930257,32134364300,224874,8325680,5716379900,283414249400,18058929730,31755524780,14224035983,999989550,49193161800,10450,985072027,14927973,43669977,16873494,983126506,18965381306,4669761100,8863,4741354200,999999986,14,999828877,171123,4741345323,1000,1000,1000,1000,1000,1000,1000,113168575827,32134511000,251268,7895182,5717102200,283414774800,18146479489,31843089039,14224393019,999891637,49192987500,108363,985145802,14854198,43519365,16726746,983273254,18965857354,4669343100,8511,4741472860,999999986,14,999827565,172435,4741464335,1000,1000,1000,1000,1000,1000,1000
532000,45980000,1268907,10620000000,63720000000,20000,120000,9886383671899,1553167,11796502955,2575,10574020000,2000,924,2956138,21148034850,2424217566,17575782434,18458769434,9853343742,146656258,11645337392,113194427178,32193676100,226607,7616042,5725452000,283939745800,18095155348,31817179948,14249404650,999898681,49284594000,101319,984995076,15004924,43763595,16965645,983034355,18999203455,4678253200,40,4749807080,999991765,8235,999828095,171905,4749798805,1000,1000,1000,1000,1000,1000,1000,113193986366,32193702500,188319,8032234,5725381500,283939018600,18179574371,31901550221,14249778070,999990076,49284295800,9924,985371571,14628429,43727295,16708825,983291175,18999704075,4677788000,8180,4749934240,999999945,55,999824795,175205,4749926005,1000,1000,1000,1000,1000,1000,1000
533000,46022590,1247442,10640000000,63840000000,20000,120000,9886174832948,10657545,11828511508,2809,10593977410,2000,2086,2952861,21187949202,2424274393,17575725607,18458551507,9853452439,146547561,11668353541,113219840311,32252816300,174030,7709880,5733813900,284463572600,18132005187,31879376437,14274737977,999904363,49375795500,95637,985248610,14751390,44095347,16902170,983097830,19032981030,4686785500,49,4758251920,999991182,8818,999830747,169253,4758243053,1000,1000,1000,1000,1000,1000,1000,113219448176,32252924500,153007,7628667,5734172700,284463610600,18212013935,31959374035,14275137441,999991885,49375572000,8115,985547646,14452354,43978761,16742520,983257480,19033510780,4686262600,117,4758390880,999982576,17424,999830961,169039,4758373339,1000,1000,1000,1000,1000,1000,1000
534000,46066060,1268802,10660000000,63960000000,20000,120000,9885975744183,9957411,11850679469,20244,10613933940,2000,12549,2911266,21227827392,2424269594,17575730406,18458387606,9853544514,146455486,11691355306,113245231073,32311989000,146187,8030601,5741966600,284987658000,18169024723,31941754723,14300100494,999987894,49467101400,12106,985466114,14533886,44315820,16860426,983139574,19066795074,4695275500,106,4766711440,999983246,16754,999834420,165580,4766694580,1000,1000,1000,1000,1000,1000,1000,113244779808,32312161900,216660,7997947,5742322000,284988283000,18244216476,32016963926,14300507563,999984211,49467015000,15789,985529867,14470133,44050856,16746093,983253907,19067340707,4694741100,8105,4766849380,999991869,8131,999833856,166144,4766833144,1000,1000,1000,1000,1000,1000,1000
535000,46110020,1259723,10680000000,64080000000,20000,120000,9885785127939,832857,11864497580,20494,10633889980,2000,10383,2912051,21267738972,2424325896,17575674104,18458174804,9853620729,146379271,11714373401,113270598058,32371236900,226962,7904080,5750552100,285512571400,18201596288,31999727388,14325455238,999986468,49558520700,13532,985493908,14506092,44421540,16934002,983065998,19100601298,4703752200,102,4775163220,999982942,17058,999828640,171360,4775146060,1000,1000,1000,1000,1000,1000,1000,113270227030,32371418200,239924,7737770,5750949100,285513329200,18280846706,32079002506,14325845664,999899545,49558466100,100455,985442463,14557537,44128118,16843354,983156646,19101127546,4703234100,8400,4775290300,999999982,18,999824718,175282,4775281882,1000,1000,1000,1000,1000,1000,1000
536000,46153860,1237075,10700000000,64200000000,20000,120000,9885585305906,892229,11887444256,22276,10653846140,2000,124655,2903099,21307647728,2424353635,17575646365,18457986965,9853721581,146278419,11737370509,113296050296,32430558100,179028,8193051,5758758600,286037930600,18238284756,32061835656,14350881631,999987478,49650092700,12522,985338186,14661814,44346208,16860077,983139923,19134506123,4712279300,53,4783632700,999991845,8155,999831808,168192,4783624492,1000,1000,1000,1000,1000,1000,1000,113295706676,32430660600,195375,8109713,5758948100,286038116400,18313252914,32136802614,14351206935,999990467,49649987400,9533,985457884,14542116,44131317,16878982,983121018,19134939718,4711719500,51,4783741420,999991414,8586,999828417,171583,4783732783,1000,1000,1000,1000,1000,1000,1000
537000,46196660,1281373,10720000000,64320000000,20000,120000,9885376521728,9945894,11919355476,22507,10673803340,2000,10629,2916616,21347561666,2424410722,17575589278,18457763078,9853886544,146113456,11760379510,113321458081,32489708000,167089,7765611,5767645800,286561933600,18274859393,32123766743,14376199192,999911895,49741221600,88105,985589685,14410315,44756490,16827898,983172102,19168262702,4720830800,48,4792072220,999991338,8662,999829790,170210,4792063510,1000,1000,1000,1000,1000,1000,1000,113321202005,32489927000,188555,7675121,5767757500,286563196400,18345982355,32194941255,14376545366,999891501,49741389000,108499,985406621,14593379,44262620,16949254,983050746,19168721446,4720237900,114,4792193320,999982874,17126,999833120,166880,4792176080,1000,1000,1000,1000,1000,1000,1000
538000,46240240,1261749,10740000000,64440000000,20000,120000,9885176804336,9949296,11942253608,4608,10693759760,2000,925,2948208,21387510304,2424490532,17575509468,18457524068,9854040012,145959988,11783396116,113346939881,32549014400,152845,7599782,5776240900,287087284800,18309530540,32183859040,14401574179,999910092,49832720700,89908,985531834,14468166,44774242,16842863,983157137,19202095937,4729360800,37,4800530700,999991095,8905,999835642,164358,4800521758,1000,1000,1000,1000,1000,1000,1000,113346554354,32549095100,201942,7910830,5776049800,287087287000,18380559736,32254878286,14401881840,999984736,49832670900,15264,985659268,14340732,44507432,16876592,983123408,19202509108,4728793400,7976,4800635280,999999964,36,999830732,169268,4800627268,1000,1000,1000,1000,1000,1000,1000
539000,46283660,1258844,10760000000,64560000000,20000,120000,9884976390398,10650904,11965859979,2588,10713716340,2000,1977,2952871,21427427504,2424566502,17575433498,18457281298,9854167669,145832331,11806423873,113372300610,32608174200,187603,8074889,5784193300,287611426000,18342524619,32242216969,14426897637,999985498,49924125300,14502,985654969,14345031,44903371,16893934,983106066,19235863466,4737837800,8541,4808974520,999999850,150,999823671,176329,4808965829,1000,1000,1000,1000,1000,1000,1000,113372052421,32608346800,197839,7678399,5784642300,287612309600,18416796210,32316522210,14427202740,999905048,49924128900,94952,985573168,14426832,44586420,16953380,983046620,19236270320,4737333500,8660,4809076240,1000000000,0,999827220,172780,4809067580,1000,1000,1000,1000,1000,1000,1000
540000,46326120,1249307,10780000000,64680000000,20000,120000,9884777271956,10004954,11987944344,22525,10733673880,2000,10433,2910280,21467302710,2424585510,17575414490,18457094190,9854399260,145600740,11829428370,113397828630,32667492600,153230,7595837,5793064300,288136887600,18378201686,32303320586,14452265707,999898434,50015581500,101566,985550454,14449546,44968020,16929413,983070587,19269684687,4746368900,8573,4817436320,999991233,8767,999835820,164180,4817418980,1000,1000,1000,1000,1000,1000,1000,113397614038,32667646200,159062,7991545,5792697800,288137723600,18450267724,32375419674,14452548843,999983515,50015802900,16485,985426115,14573885,44446900,16997457,983002543,19270059443,4745904700,97,4817527740,999982957,17043,999831700,168300,4817510600,1000,1000,1000,1000,1000,1000,1000
541000,46368150,1284407,10800000000,64800000000,20000,120000,9884576894321,10654365,12011475983,20517,10753631850,2000,10823,2908552,21507222666,2424651786,17575348214,18456865414,9854517368,145482632,11852430434,113423236679,32726777700,206793,7411014,5801703100,288662113800,18413207175,32363742075,14477644545,999890522,50107053600,109478,985509146,14490854,45019524,16985779,983014221,19303520321,4754855800,107,4825893100,999982783,17217,999832124,167876,4825875776,1000,1000,1000,1000,1000,1000,1000,113423005803,32726943900,215935,8095953,5801136600,288663019000,18484391995,32434962695,14477937584,999985115,50107332600,14885,985334061,14665939,44430846,16973962,983026038,19303911138,4754453800,104,4825990580,999983078,16922,999828946,171054,4825973554,1000,1000,1000,1000,1000,1000,1000
542000,46411640,1257459,10820000000,64920000000,20000,120000,9884386923488,875137,12024550032,20512,10773588360,2000,1992,2913599,21547135696,2424683125,17575316875,18456663775,9854656481,145343519,11875417777,113448591503,32786030200,199230,7762214,5809924800,289186835600,18447547321,32423470771,14503057175,999911361,50198471100,88639,985524372,14475628,45103111,16873136,983126864,19337409564,4763380900,8523,4834360920,999999992,8,999830911,169089,4834352389,1000,1000,1000,1000,1000,1000,1000,113448458385,32786232900,183385,7543864,5810141200,289188231400,18519284428,32495269778,14503329969,999890742,50198701500,109258,985293932,14706068,44566190,16941721,983058279,19337773279,4762993500,51,4834443400,999999961,39,999818890,181110,4834443310,1000,1000,1000,1000,1000,1000,1000
543000,46454490,1243731,10840000000,65040000000,20000,120000,9884186480180,1575933,12048155766,22578,10793545510,2000,113120,2905969,21587045864,2424726413,17575273587,18456449087,9854736291,145263709,11898410155,113473912054,32845222000,229191,7703826,5818521600,289711084800,18483454197,32484744247,14528439890,999898674,50289701700,101326,985720989,14279011,45390015,16825125,983174875,19371253175,4771859900,8040,4842821360,999999965,35,999828615,171385,4842813285,1000,1000,1000,1000,1000,1000,1000,113473863503,32845507300,248237,7613605,5818567000,289713289800,18552506702,32553898902,14528682168,999898929,50290173900,101071,985266809,14733191,44624680,16976012,983023988,19371573388,4771512100,8652,4842908380,999991492,8508,999831680,168320,4842891220,1000,1000,1000,1000,1000,1000,1000
544000,46496210,1262907,10860000000,65160000000,20000,120000,9883977717596,10644180,12080237907,2840,10813503790,2000,1945,2950727,21627001900,2424823676,17575176324,18456188224,9854772013,145227987,11921415013,113499346593,32904451200,248083,7730485,5826842000,290235896800,18517349394,32544036544,14553780654,999899570,50381178000,100430,985695762,14304238,45443192,16935938,983064062,19405040862,4780320600,102,4851260340,999999970,30,999816692,183308,4851260208,1000,1000,1000,1000,1000,1000,1000,113499269715,32904792600,255548,8179523,5826534200,290238385200,18587898604,32614698604,14554092876,999988592,50381756700,11408,985200813,14799187,44553321,16917645,983082355,19405451455,4780038300,102,4851375820,999982861,17139,999834021,165979,4851358579,1000,1000,1000,1000,1000,1000,1000
545000,46538210,1255399,10880000000,65280000000,20000,120000,9883778677692,9954907,12102432194,4694,10833461790,2000,114129,2944595,21666914192,2424881099,17575118901,18455963801,9854887725,145112275,11944420417,113524911916,32963851200,237922,7398472,5835520000,290762133600,18551934842,32604086792,14579163976,999899365,50472867600,100635,985441511,14558489,45273446,17046770,982953230,19438882330,4788827500,52,4859727320,999991086,8914,999828946,171054,4859718354,1000,1000,1000,1000,1000,1000,1000,113524725581,32963983400,184166,7945277,5835163000,290762752400,18622369580,32674543680,14579448100,999978076,50473033500,21924,985351825,14648175,44797549,16897749,983102251,19439261251,4788554000,62,4859821860,999991353,8647,999822049,177951,4859813151,1000,1000,1000,1000,1000,1000,1000
546000,46580260,1271022,10900000000,65400000000,20000,120000,9883588056344,814936,12116141933,2566,10853419740,2000,116309,2950149,21706834348,2424902880,17575097120,18455768820,9855052831,144947169,11967429679,113550415856,33023061400,158453,7473464,5843836900,291286688400,18586279600,32663814950,14604497514,999899583,50564267100,100417,985486286,14513714,45406003,17022789,982977211,19472663311,4797393900,8780,4868174700,999999877,123,999824903,175097,4868165797,1000,1000,1000,1000,1000,1000,1000,113550058204,33023220900,252574,7773791,5843889200,291287433000,18657235769,32734797719,14604822523,999910037,50564335200,89963,985415463,14584537,45014426,16869403,983130597,19473093897,4797063600,45,4868279820,999991599,8401,999825626,174374,4868271374,1000,1000,1000,1000,1000,1000,1000
