Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,DHO:=Cell_1,OD-:=Cell_1,D+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,DHO::Cell_1::Mitochondria_1,DHO_created::Cell_1::Mitochondria_1,OD-::Cell_1::Mitochondria_1,D+::Cell_1::Mitochondria_1,D+_inter::Cell_1::Mitochondria_1,D+_inter_by_D+::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ATP_created_by_D+::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,Pi_in::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1
376000,10550,62464,375000000,2250000000,1000,6000,9997458423608,18173868,759228001,1339924054,3104,72862,1069330,374989450,1000,1102,251295,747840240,24051335,1975948665,2147735280,878522529,1121477471,619395125,100008315670,111803990,557334,1899755,226833940,998836920,13383747,10898,90,239,15944,135128,2194028990,2249936434,145198651,6295970,184040721,29796,93704030,99999145,855,21916560,35840096,1366,99998634,175051670,6967644,42701207,128193820,44360406,55639594,99941189,58811,29853019,1000,1000,1000,1000,1000,1000,1000
377000,10450,62918,376000000,2256000000,1000,6000,9997456159599,20031532,763081530,1339922835,2814,74371,1070909,375989550,1000,628,251929,749837282,24027387,1975972613,2148016549,878322072,1121677928,621191698,100008464391,111966826,549080,1888003,227037303,1000434872,13383740,10920,90,230,15960,135348,2199947581,2255936454,145346466,6236660,184357722,29847,93763340,99999223,777,21718627,35966681,1329,99998671,175206951,6967656,42768159,128393655,44234989,55765011,99941325,58675,29860485,1000,1000,1000,1000,1000,1000,1000
378000,10900,61659,377000000,2262000000,1000,6000,9997455692593,20094121,765140747,1339925767,1744,72509,1071815,376989100,1000,1194,250486,751834570,24005151,1975994849,2148292785,878123630,1121876370,622990535,100008596735,112129850,558128,1880583,227253564,1002034524,13383714,10934,81,257,15968,135500,2205866755,2261937147,145494567,6177852,184671990,29883,93822148,99999203,797,21523415,36093000,1386,99998614,175362279,6967665,42834406,128593549,44108569,55891431,99941742,58258,29867712,1000,1000,1000,1000,1000,1000,1000
379000,10570,61334,378000000,2268000000,1000,6000,9997459076715,16309279,763354282,1339925933,1837,72250,1072983,377989430,1000,6552,250196,753832894,23983376,1976016624,2148566982,877923790,1122076210,624789010,100008744673,112292242,550963,1859879,227467332,1003627728,13383834,10942,87,267,15832,135616,2211780522,2267932114,145642079,6119731,184985283,29946,93880269,99999245,755,21329156,36219264,1428,99998572,175516958,6967674,42901367,128793688,43982558,56017442,99942245,57755,29874879,1000,1000,1000,1000,1000,1000,1000
380000,10700,62358,379000000,2274000000,1000,6000,9997453641126,21348334,770389681,1339924124,2398,73498,1073560,378989300,1000,1173,248650,755831480,23961749,1976038251,2148838016,877725471,1122274529,626589268,100008874006,112453878,561564,1852774,227684928,1005214168,13383841,10962,76,263,15840,135816,2217704049,2273936469,145789035,6061366,185295807,29994,93938634,99999221,779,21138090,36346012,1397,99998603,175671156,6967683,42968769,128993562,43857328,56142672,99942483,57517,29882121,1000,1000,1000,1000,1000,1000,1000
381000,10740,62196,380000000,2280000000,1000,6000,9997456349223,18242021,769279182,1339923243,2570,74207,1075296,379989260,1000,5772,248568,757827928,23937862,1976062138,2149109684,877526055,1122473945,628386285,100008992304,112614056,582436,1864696,227893283,1006786788,13383753,11000,66,233,15968,136196,2223619504,2279932032,145934898,6002724,185605059,30057,93997276,99999254,746,20948984,36473269,1397,99998603,175824067,6967698,43036515,129193075,43732609,56267391,99942725,57275,29889169,1000,1000,1000,1000,1000,1000,1000
382000,10780,62774,381000000,2286000000,1000,6000,9997453238670,20960284,773993239,1339921896,2425,75699,1076392,380989220,1000,686,248284,759825656,23916384,1976083616,2149376663,877328093,1122671907,630186038,100009115186,112774266,598344,1865453,228106756,1008358732,13383818,11012,64,254,15884,136328,2229543901,2285936540,146080450,5945518,185912976,30111,94054482,99999258,742,20760693,36600072,1395,99998605,175976742,6967711,43103468,129391334,43608426,56391574,99943138,56862,29896292,1000,1000,1000,1000,1000,1000,1000
383000,10440,62599,382000000,2292000000,1000,6000,9997451341034,22464030,777491424,1339922667,2258,75095,1079220,381989560,1000,6980,247273,761820680,23893297,1976106703,2149642908,877130884,1122869116,631983842,100009259685,112932554,591376,1852334,228311239,1009912096,13383783,11034,79,222,15936,136560,2235458627,2291930421,146224546,5887757,186218436,30156,94112243,99999258,742,20575296,36727113,1289,99998711,176127771,6967722,43171469,129589565,43485129,56514871,99943581,56419,29903225,1000,1000,1000,1000,1000,1000,1000
384000,10800,63212,383000000,2298000000,1000,6000,9997453257786,20162252,777187730,1339920081,2942,76997,1079064,382989200,1000,1147,247000,763820272,23874760,1976125240,2149902505,876933237,1123066763,633785770,100009414011,113091032,574232,1821053,228523228,1011468372,13383790,11044,72,230,15928,136660,2241384603,2297935641,146368711,5830719,186522675,30183,94169281,99999243,757,20391259,36854444,1367,99998633,176279038,6967739,43239445,129787502,43362270,56637730,99943605,56395,29910327,1000,1000,1000,1000,1000,1000,1000
385000,10160,62432,384000000,2304000000,1000,6000,9997453601574,19424628,778450836,1339923932,2956,73132,1080830,383989840,1000,625,246110,765818020,23849877,1976150123,2150164549,876736630,1123263370,635586904,100009508265,113248890,616510,1843998,228740029,1013017384,13383706,11068,80,234,16000,136900,2247306964,2303936943,146512084,5773876,186823746,30225,94226124,99999233,767,20210931,36982371,1335,99998665,176429553,6967746,43307860,129985006,43240323,56759677,99943855,56145,29917469,1000,1000,1000,1000,1000,1000,1000
386000,10490,62624,385000000,2310000000,1000,6000,9997459375029,13270389,774292515,1339921905,1867,76248,1080496,384989510,1000,6816,246244,767818028,23829277,1976170723,2150421285,876538570,1123461430,637388833,100009642294,113404762,618187,1840042,228943481,1014548048,13383598,11088,79,227,16116,137100,2253222635,2309930560,146654162,5717427,187123758,30246,94282573,99999286,714,20031297,37109535,1351,99998649,176578396,6967765,43377257,130182951,43118540,56881460,99944104,55896,29924234,1000,1000,1000,1000,1000,1000,1000
387000,10190,61892,386000000,2316000000,1000,6000,9997454873021,17389584,780404190,1339918517,2710,78793,1082655,385989810,1000,656,244155,769814310,23805181,1976194819,2150679300,876343702,1123656298,639190236,100009798782,113560030,596590,1814128,229144722,1016072492,13383483,11110,85,272,16180,137332,2259151882,2315937452,146795608,5662014,187422723,30288,94337986,99999292,708,19852797,37236878,1292,99998708,176726678,6967776,43446451,130379919,42997602,57002398,99944324,55676,29931070,1000,1000,1000,1000,1000,1000,1000
388000,10400,64348,387000000,2322000000,1000,6000,9997456307580,15570462,780591543,1339926143,2200,71677,1082889,386989600,1000,610,244926,771813422,23786490,1976213510,2150929617,876146002,1123853998,640991634,100009957246,113715788,573395,1770917,229361632,1017601544,13383486,11126,85,241,16208,137492,2265071585,2321935042,146937350,5606380,187718976,30321,94393620,99999294,706,19676807,37364008,1344,99998656,176875254,6967790,43515320,130576862,42876362,57123638,99944622,55378,29937904,1000,1000,1000,1000,1000,1000,1000
389000,10330,63172,388000000,2328000000,1000,6000,9997455698876,15806021,782818872,1339920701,1969,77350,1083622,387989670,1000,610,243934,773812096,23764430,1976235570,2151180959,875951344,1124048656,642795642,100010086457,113870038,578398,1763715,229569556,1019115848,13383513,11140,65,214,16228,137644,2270995629,2327936218,147077953,5551077,188013702,30354,94448923,99999309,691,19502843,37491484,1270,99998730,177022538,6967798,43583737,130772520,42755802,57244198,99944987,55013,29944585,1000,1000,1000,1000,1000,1000,1000
390000,10570,63482,389000000,2334000000,1000,6000,9997457448141,13678262,782692520,1339924082,1873,74065,1084060,388989430,1000,683,243519,775810740,23743348,1976256652,2151428910,875755494,1124244506,644598425,100010162060,114023760,636757,1808185,229779594,1020625856,13383409,11166,83,196,16332,137916,2276918372,2333935835,147218207,5496786,188306880,30396,94503214,99999301,699,19330257,37618742,1329,99998671,177169416,6967809,43653007,130968796,42635420,57364580,99945163,54837,29951209,1000,1000,1000,1000,1000,1000,1000
391000,10810,63423,390000000,2340000000,1000,6000,9997455819249,14932410,785939200,1339922010,1951,76059,1086549,389989190,1000,1228,243436,777805282,23718849,1976281151,2151677796,875559778,1124440222,646397240,100010334346,114176678,597938,1758481,229986362,1022127308,13383485,11180,83,244,16208,138056,2282841420,2339935349,147357730,5442796,188598588,30462,94557204,99999313,687,19159872,37746594,1332,99998668,177315402,6967820,43722220,131164606,42515286,57484714,99945632,54368,29957672,1000,1000,1000,1000,1000,1000,1000
392000,10150,63253,391000000,2346000000,1000,6000,9997450714846,19662352,792667281,1339922381,2270,75369,1088118,390989850,1000,609,242396,779803464,23695059,1976304941,2151923558,875366017,1124633983,648201649,100010473397,114328138,591090,1742307,230190521,1023615208,13383533,11196,69,254,16164,138228,2288766471,2345936138,147496109,5388210,188887521,30516,94611790,99999308,692,18992481,37874603,1332,99998668,177460194,6967832,43791480,131359419,42396146,57603854,99945891,54109,29964085,1000,1000,1000,1000,1000,1000,1000
393000,10860,62062,392000000,2352000000,1000,6000,9997453187302,16822671,791825753,1339920596,2584,76840,1087937,391989140,1000,6213,242782,781802406,23673734,1976326266,2152163999,875171108,1124828892,650005664,100010597553,114479788,599331,1737569,230398142,1025104956,13383595,11212,88,193,16144,138388,2294686225,2351931725,147634674,5335764,189175989,30561,94664236,99999324,676,18825827,38002858,1331,99998669,177605155,6967850,43860248,131553960,42276769,57723231,99946183,53817,29970481,1000,1000,1000,1000,1000,1000,1000
394000,10370,63873,393000000,2358000000,1000,6000,9997449304928,20331627,797329876,1339920846,2545,76629,1089877,392989630,1000,5778,240687,783799506,23646138,1976353862,2152409093,874978701,1125021299,651810347,100010731249,114630110,596988,1722110,230605529,1026581896,13383462,11234,90,212,16256,138608,2300609677,2357930349,147771952,5281914,189461349,30588,94718086,99999324,676,18662179,38130971,1443,99998557,177748807,6967860,43930230,131748472,42158613,57841387,99946379,53621,29976855,1000,1000,1000,1000,1000,1000,1000
395000,10640,63624,394000000,2364000000,1000,6000,9997446883759,22384505,801380160,1339924697,2454,72869,1091987,393989360,1000,5719,239198,785794746,23624344,1976375656,2152645661,874786161,1125213839,653613033,100010856939,114779742,601990,1723650,230803238,1028051552,13383488,11252,80,220,16232,138788,2306535160,2363930657,147908806,5231533,189747345,30639,94768467,99999319,681,18497781,38258934,1245,99998755,177891975,6967874,44000047,131942515,42040701,57959299,99946731,53269,29983169,1000,1000,1000,1000,1000,1000,1000
396000,10820,62952,395000000,2370000000,1000,6000,9997454562209,14347670,795337709,1339920876,2375,76769,1092663,394989180,1000,6918,239283,787793034,23602972,1976397028,2152880174,874592803,1125407197,655417953,100010983499,114929538,606545,1708935,231015634,1029522792,13383413,11274,84,215,16308,139032,2312459724,2369930130,148045592,5179700,190030113,30681,94820300,99999331,669,18336485,38386706,1335,99998665,178035019,6967884,44069060,132135798,41922689,58077311,99947147,52853,29989427,1000,1000,1000,1000,1000,1000,1000
397000,10800,62363,396000000,2376000000,1000,6000,9997446633376,21921859,804910949,1339918239,2519,79262,1092662,395989200,1000,595,240652,789793076,23583978,1976416022,2153109130,874398357,1125601643,657223538,100011102226,115078852,618275,1696570,231232853,1030990324,13383375,11296,86,223,16336,139252,2318391968,2375937042,148182280,5128442,190310646,30729,94871558,99999330,670,18177780,38514887,1265,99998735,178178012,6967895,44138070,132328886,41804916,58195084,99947244,52756,29995732,1000,1000,1000,1000,1000,1000,1000
398000,10500,62343,397000000,2382000000,1000,6000,9997453932506,14258055,799243122,1339920830,2434,76756,1095245,396989500,1000,700,238785,791788510,23558228,1976441772,2153343350,874206938,1125793062,659027542,100011216280,115226010,633067,1708731,231428677,1032437080,13383286,11314,94,232,16408,139456,2324318295,2381936957,148317077,5078968,190591392,30762,94921032,99999358,642,18018812,38642835,1296,99998704,178318946,6967906,44208844,132522183,41688530,58311470,99947307,52693,30001869,1000,1000,1000,1000,1000,1000,1000
399000,10570,63500,398000000,2388000000,1000,6000,9997449680181,18159724,805141903,1339918625,1742,79653,1094863,397989430,1000,6254,238874,793789134,23538406,1976461594,2153568233,874013906,1125986094,660835122,100011351791,115372340,625799,1696173,231626915,1033875860,13383290,11334,89,237,16404,139656,2330238409,2387930246,148451248,5029288,190869360,30813,94970712,99999354,646,17863427,38771505,1297,99998703,178459153,6967918,44279700,132715138,41572467,58427533,99947401,52599,30007905,1000,1000,1000,1000,1000,1000,1000
400000,11000,62076,399000000,2394000000,1000,6000,9997445661120,21821347,810806906,1339921933,2479,75608,1094994,398989000,1000,1172,238601,795788012,23516417,1976483583,2153792630,873821059,1126178941,662641146,100011496406,115518766,609843,1678860,231821315,1035314800,13383264,11356,84,228,16444,139876,2336171691,2393936752,148585371,4982797,191148246,30858,95017203,99999396,604,17707552,38900501,1345,99998655,178599216,6967925,44350584,132908265,41456164,58543836,99947791,52209,30013845,1000,1000,1000,1000,1000,1000,1000
401000,10570,62843,400000000,2400000000,1000,6000,9997454352016,12780992,803761502,1339921240,1872,76908,1096645,399989430,1000,6456,237912,797785570,23494783,1976505217,2154014750,873630393,1126369607,664448027,100011584995,115664966,649441,1706286,232025056,1036751696,13383333,11368,79,224,16384,139996,2342092534,2399930701,148719453,4935813,191424375,30903,95064187,99999376,624,17554030,39029140,1201,99998799,178739285,6967936,44419842,133099631,41340043,58659957,99948080,51920,30019832,1000,1000,1000,1000,1000,1000,1000
402000,10630,63403,401000000,2406000000,1000,6000,9997451324014,15462637,808441799,1339920288,1791,77941,1096533,400989370,1000,666,237585,799785674,23475630,1976524370,2154234224,873439426,1126560574,666257153,100011755036,115809768,606613,1652226,232227640,1038176056,13383416,11382,82,226,16296,140148,2348025356,2405935931,148852465,4886960,191697840,30963,95113040,99999396,604,17402582,39157056,1243,99998757,178878136,6967947,44489813,133290936,41224548,58775452,99948153,51847,30025671,1000,1000,1000,1000,1000,1000,1000
403000,10770,63880,402000000,2412000000,1000,6000,9997449951953,16483075,811460051,1339920350,2662,77008,1098376,401989230,1000,1131,237575,801781708,23451076,1976548924,2154455746,873248280,1126751720,668062027,100011837701,115954700,650993,1678171,232437164,1039600328,13383346,11408,95,215,16364,140408,2353951935,2411934989,148985120,4838250,191969235,31011,95161750,99999389,611,17254317,39286224,1280,99998720,179016781,6967961,44560308,133482106,41109863,58890137,99948425,51575,30031661,1000,1000,1000,1000,1000,1000,1000
404000,10210,63504,403000000,2418000000,1000,6000,9997449018604,17072425,814041801,1339918691,1906,79423,1100591,402989790,1000,1061,236466,803778398,23428069,1976571931,2154673123,873058924,1126941076,669869351,100011986802,116098182,628500,1647642,232635491,1041011340,13383271,11434,75,230,16444,140668,2359880627,2417935435,149116932,4791457,192240147,31056,95208543,99999381,619,17106732,39415261,1349,99998651,179154258,6967971,44630301,133672581,40995046,59004954,99948712,51288,30037326,1000,1000,1000,1000,1000,1000,1000
405000,10690,62473,404000000,2424000000,1000,6000,9997446156459,19585719,818554779,1339919800,2997,77223,1101896,403989310,1000,6249,236442,805774828,23403121,1976596879,2154890528,872868874,1127131126,671675718,100012139788,116241404,601407,1607874,232838265,1042418860,13383180,11460,94,174,16572,140940,2365804846,2423931278,149248251,4744491,192509022,31092,95255509,99999398,602,16961258,39544507,1284,99998716,179291386,6967984,44700687,133862668,40881154,59118846,99949075,50925,30043135,1000,1000,1000,1000,1000,1000,1000
406000,10140,62488,405000000,2430000000,1000,6000,9997446933385,18470565,819436010,1339919385,2862,77773,1103313,404989860,1000,1203,235253,807773094,23383294,1976616706,2155099801,872680073,1127319927,673485176,100012216458,116383442,649835,1647437,233037008,1043815564,13382988,11486,92,216,16724,141212,2371738845,2429936309,149378749,4698350,192776136,31122,95301650,99999344,656,16817899,39674012,1207,99998793,179427604,6967991,44771626,134052665,40767816,59232184,99949271,50729,30048855,1000,1000,1000,1000,1000,1000,1000
407000,11090,63144,406000000,2436000000,1000,6000,9997447601854,17462339,820419421,1339917679,2151,80190,1104372,405988910,1000,605,234041,809769076,23357607,1976642393,2155312912,872490629,1127509371,675291709,100012337463,116525106,653500,1639651,233239005,1045208372,13382960,11506,85,207,16768,141412,2377667945,2435936251,149508714,4653059,193041573,31161,95346941,99999381,619,16675803,39803075,1280,99998720,179563252,6967996,44843688,134243326,40654900,59345100,99949546,50454,30054538,1000,1000,1000,1000,1000,1000,1000
408000,10130,62493,407000000,2442000000,1000,6000,9997447568299,17155454,822111187,1339921412,1661,76947,1106863,406989870,1000,1069,233011,811766014,23335094,1976664906,2155520939,872302202,1127697798,677100210,100012486360,116667000,629272,1594711,233449239,1046603512,13382921,11522,97,194,16808,141572,2383597177,2441936438,149638978,4608153,193305507,31191,95391847,99999439,561,16535253,39932245,1210,99998790,179699272,6968006,44914403,134432793,40541904,59458096,99949740,50260,30060294,1000,1000,1000,1000,1000,1000,1000
409000,10700,64250,408000000,2448000000,1000,6000,9997445121423,19273171,826225784,1339917150,2587,80283,1106819,407989300,1000,595,233358,813764962,23315299,1976684701,2155724233,872112818,1127887182,678909769,100012579034,116807184,660679,1618530,233645750,1047981840,13382807,11544,109,220,16884,141792,2389525791,2447935155,149767863,4564055,193568661,31227,95435945,99999442,558,16395855,40061446,1239,99998761,179833566,6968011,44985378,134621835,40429246,59570754,99950209,49791,30065703,1000,1000,1000,1000,1000,1000,1000
